DLiP-ID,T0013P
DLiP-Mol-ID,16974
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H14ClNO2S/c13-10-1-3-11(4-2-10)17-9-12(15)14-5-7-16-8-6-14/h1-4H,5-9H2"
Standard Inchi Key(RDKit),DCTFZTBAZMXMFI-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(CSc1ccc(Cl)cc1)N1CCOCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),271.769
MW Monoisotopic(RDKit),271.043377368
MolLogP(RDKit),2.2909
XLogP(SDF),
XLogP(CDK),2.035
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),29.54
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.790315451061277
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,9698.155335197867
qed,0.7903154510612774
Chi0,12.08757566981053
Chi1,8.25402019542349
TPSA,29.540000000000003
Chi0n,9.394857922592017
Chi0v,10.967283449538197
Chi1n,5.494238856175763
Chi1v,6.8578018888384795
Chi2n,3.7357544234122435
Chi2v,5.220944993864885
Chi3n,2.5397386319553985
Chi3v,3.7885019499728703
Chi4n,1.5799322063850594
Chi4v,2.5071693573100227
MolMR,69.57500000000003
MolWt,271.769
fr_SH,0
Kappa1,12.739314771557625
Kappa2,6.284226156655578
Kappa3,3.9072956610448943
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
