DLiP-ID,T003YZ
ATS1v,11815.857485354882
ATS2Z,1550.0
ATS2d,266.0
ATS2i,13438.089548877388
ATS2m,5622.111751
ATS2p,121.01618229049
ATS2s,266.0555555555555
ATS2v,16835.00494079964
ATS3Z,1681.0
ATS3d,305.0
ATS3i,18900.222072653472
ATS3m,5935.030352000001
ATS3p,140.951760644621
ATS3s,316.6388888888888
ATS3v,18932.482026457896
ATS4Z,1597.0
ATS4d,284.0
ATS4i,18911.077319008924
ATS4m,5566.471077
ATS4p,134.519629898621
ATS4s,326.72222222222223
ATS4v,17943.832494987728
ATS5Z,1457.0
ATS5d,249.0
ATS5i,18073.58213975322
ATS5m,5024.907145
ATS5p,118.717479672621
ATS5s,382.4444444444443
ATS5v,15825.279565966497
ATS6Z,1168.0
ATS6d,209.0
ATS6i,15370.618596778224
ATS6m,3988.0544279999995
ATS6p,102.56683547007398
ATS6s,266.9166666666667
ATS6v,13328.196608753004
ATS7Z,1016.0
ATS7d,188.0
ATS7i,13546.510352878371
ATS7m,3506.658861999999
ATS7p,90.55715430007398
ATS7s,220.19444444444454
ATS7v,11698.486911756401
ATS8Z,875.0
ATS8d,166.0
ATS8i,11976.70837541313
ATS8m,2939.2138229999996
ATS8p,79.459426022131
ATS8s,193.75000000000003
ATS8v,10347.139328558958
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,4
C2SP3,5
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.5294117647058824
GGI10,0.0908070605040302
JGI10,0.007567255042002516
JGT10,0.39701038726964266
Kier1,19.32638888888889
Kier2,10.09573361082206
Kier3,6.094182825484765
MAXdO,12.235840871116741
MID_C,34.9709010182516
MID_N,3.9150666399214957
MID_O,7.238594953962291
MID_X,0.0
MID_h,11.153661593883786
MINdO,10.770856825324314
MPC10,63
MWC01,24.0
MWC02,4.709530201312334
MWC03,5.517452896464707
MWC04,6.364750756851911
MWC05,7.20414929203594
MWC06,8.066835314417336
MWC07,8.923857580099885
MWC08,9.795958019593462
MWC09,10.663849357772266
MWC10,11.541775278074283
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.6674
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.153291594497779
SRW05,0.0
SRW06,6.61338421837956
SRW07,0.0
SRW08,8.185628891147607
SRW09,0.0
SRW10,9.827092351282415
SaaCH,5.404304643919092
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.270486809750429
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.2098393150677147
SdssS,0
SsCH3,0
SsNH2,5.451911422827267
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.3637320464843983
SsssP,0
VE1_A,3.734576102445776
VE1_D,4.695449562879627
VE2_A,0.16237287401938155
VE2_D,0.20414998099476642
VE3_A,2.150543441757953
VE3_D,2.3795029845532394
VR1_A,1271.877726323122
VR1_D,126.02179800684212
VR2_A,55.29903157926618
VR2_D,5.479208608993136
VR3_A,7.981158735110202
VR3_D,5.669364014978101
WPath,1452
Xc-3d,1.2742386222469575
Xc-4d,0.0
Xc-5d,0.2428338467407534
Xc-6d,0.0
Xp-0d,16.656489770562878
Xp-1d,11.113392202930195
Xp-2d,9.485550078322396
Xp-3d,7.217074254451042
Xp-4d,5.862930590927112
Xp-5d,4.707708534215988
Xp-6d,3.1998557242526013
Xp-7d,2.3700927403421344
ZMIC0,78.40462002326764
ZMIC1,37.27757293044146
ZMIC2,25.51608451148428
ZMIC3,22.274846177351645
ZMIC4,21.84002254302354
ZMIC5,21.84002254302354
nAcid,1
nAtom,47
nBase,1
nRing,2
piPC1,3.4011973816621555
piPC2,3.8394523125933104
piPC3,4.26619481914876
piPC4,4.739482523595686
piPC5,5.214596025993692
piPC6,5.407171771460119
piPC7,5.646881380647841
piPC8,5.78976902113083
piPC9,5.980150787207709
AATS0Z,21.06382978723404
AATS0d,2.851063829787234
AATS0i,165.05985044557397
AATS0m,82.83275946808509
AATS0p,1.3420175684335323
AATS0s,5.029550827423169
AATS0v,197.82954575280277
AATS1Z,22.833333333333332
AATS1d,3.5208333333333335
AATS1i,148.31886099634679
AATS1m,85.34058374999995
AATS1p,1.6930071478333344
AATS1s,3.0862268518518525
AATS1v,246.16369761156002
AATS2Z,18.023255813953487
AATS2d,3.0930232558139537
AATS2i,156.2568552195045
AATS2m,65.37339245348838
AATS2p,1.4071649103545347
AATS2s,3.093669250645994
AATS2v,195.755871404647
AATS3Z,14.367521367521368
AATS3d,2.606837606837607
AATS3i,161.54035959532882
AATS3m,50.72675514529915
AATS3p,1.2047159029454786
AATS3s,2.7063152896486224
AATS3v,161.81608569622134
AATS4Z,13.649572649572649
AATS4d,2.427350427350427
AATS4i,161.63313947870876
AATS4m,47.576675871794876
AATS4p,1.1497404264839401
AATS4s,2.792497625830959
AATS4v,153.3660897007498
AATS5Z,13.245454545454546
AATS5d,2.2636363636363637
AATS5i,164.30529217957474
AATS5m,45.68097404545455
AATS5p,1.0792498152056453
AATS5s,3.4767676767676754
AATS5v,143.8661778724227
AATS6Z,12.425531914893616
AATS6d,2.223404255319149
AATS6i,163.51721911466197
AATS6m,42.426110936170204
AATS6p,1.0911365475539785
AATS6s,2.8395390070921986
AATS6v,141.78932562503195
AATS7Z,12.240963855421686
AATS7d,2.2650602409638556
AATS7i,163.21096810696832
AATS7m,42.24890195180721
AATS7p,1.09105005180812
AATS7s,2.6529451137884883
AATS7v,140.9456254428482
AATS8Z,11.986301369863014
AATS8d,2.2739726027397262
AATS8i,164.06449829333056
AATS8m,40.263203054794516
AATS8p,1.0884852879743971
AATS8s,2.6541095890410964
AATS8v,141.74163463779394
AMID_C,1.520473957315287
AMID_N,0.17022028869223896
AMID_O,0.3147215197374909
AMID_X,0.0
AMID_h,0.48494180842972984
ATS0dv,310.0
ATS0pe,292.5200999999998
ATS0se,363.2420439999999
ATS1dv,279.0
ATS1pe,311.1595000000001
ATS1se,373.8591919999997
ATS2dv,377.0
ATS2pe,540.7126999999997
ATS2se,662.7310439999995
ATS3dv,381.0
ATS3pe,712.0792
ATS3se,889.9509679999998
ATS4dv,338.0
ATS4pe,708.6115
ATS4se,888.041532
ATS5dv,326.0
ATS5pe,676.2076999999999
ATS5se,848.8528040000001
ATS6dv,251.0
ATS6pe,566.8312
ATS6se,714.2795840000001
ATS7dv,192.0
ATS7pe,490.48460000000006
ATS7se,620.0543520000002
ATS8dv,156.0
ATS8pe,441.6004999999999
ATS8se,556.637884
ATSC0Z,360.5531914893615
ATSC0c,1.2067653552718982
ATSC0d,23.702127659574476
ATSC0i,64.29121914177544
ATSC0m,1709.11604987234
ATSC0p,10.30583022137549
ATSC0s,95.64184397163125
ATSC0v,2295.268980651088
ATSC1Z,4.200995925758249
ATSC1c,-0.6928436545231685
ATSC1d,7.431869624264368
ATSC1i,-4.145231367533187
ATSC1m,22.075542002716645
ATSC1p,-0.06434857534040717
ATSC1s,-5.764838287812488
ATSC1v,42.529718415195795
ATSC2Z,-6.3313716613852264
ATSC2c,0.04312970988386227
ATSC2d,2.1195110909914003
ATSC2i,-0.8957087454079793
ATSC2m,-37.71193385151609
ATSC2p,-0.9309185777737394
ATSC2s,24.63289069966299
ATSC2v,-196.54037444784683
ATSC3Z,31.154821186057003
ATSC3c,0.27929535179578846
ATSC3d,2.039384336803982
ATSC3i,10.343482707870828
ATSC3m,151.55971923268433
ATSC3p,1.4160289803698487
ATSC3s,-6.442344449474367
ATSC3v,299.4223492454423
ATSC4Z,2.0484382073336245
ATSC4c,-0.31555189431107855
ATSC4d,-3.641466727025803
ATSC4i,-14.939543569794633
ATSC4m,8.04304119013135
ATSC4p,-2.115328339569047
ATSC4s,-11.933479201247417
ATSC4v,-189.74433112550514
ATSC5Z,-12.124490719782706
ATSC5c,-0.12568824871710713
ATSC5d,0.0801267541874151
ATSC5i,-0.5424982706812731
ATSC5m,-59.86672755228605
ATSC5p,-0.19763136118342306
ATSC5s,23.691665409184647
ATSC5v,-86.48066662417726
ATSC6Z,-10.38297872340426
ATSC6c,0.26340909243836463
ATSC6d,-0.8723404255319149
ATSC6i,1.2935208541611876
ATSC6m,-52.7325407234043
ATSC6p,-0.21532746770370292
ATSC6s,-0.7334515366430238
ATSC6v,-116.21253067293492
ATSC7Z,52.597555454957
ATSC7c,0.16391834843518932
ATSC7d,-1.7292892711634225
ATSC7i,-3.732952043627574
ATSC7m,244.0650109488454
ATSC7p,-0.7309555442488429
ATSC7s,9.87776017302953
ATSC7v,63.37217024740755
ATSC8Z,-61.306020823902216
ATSC8c,-0.5559238285186834
ATSC8d,-4.303304662743322
ATSC8i,-0.8111456138650516
ATSC8m,-282.1648622059756
ATSC8p,0.2116563148987711
ATSC8s,-18.53650470298275
ATSC8v,-103.0372545122462
AXp-0d,0.7241952074157773
AXp-1d,0.4630580084554248
AXp-2d,0.3059854863974966
AXp-3d,0.18992300669608006
AXp-4d,0.1221443873109815
AXp-5d,0.0784618089035998
AXp-6d,0.050791360702422246
AXp-7d,0.03385846771917335
GATS1Z,0.8904141587001855
GATS1c,1.5744715706509504
GATS1d,0.8692960801915018
GATS1i,1.3953811810212202
GATS1m,0.89729600638561
GATS1p,1.2365385254453878
GATS1s,0.705854848211453
GATS1v,1.1030060743398717
GATS2Z,0.9405443831157252
GATS2c,0.93717577792945
GATS2d,1.1734791866727898
GATS2i,1.1838659415671329
GATS2m,0.9479654589909583
GATS2p,1.1498481447648992
GATS2s,0.47008659027683747
GATS2v,1.0959898320890893
GATS3Z,0.9230592702208428
GATS3c,0.7977243602393062
GATS3d,1.0533152265647774
GATS3i,0.9519346075244314
GATS3m,0.9242395153876193
GATS3p,0.9655206925019196
GATS3s,0.8058837808383614
GATS3v,0.9549999757573996
GATS4Z,0.9584986397213477
GATS4c,0.9658859437331575
GATS4d,1.0699028679280023
GATS4i,1.0816558968728762
GATS4m,0.9604952304550635
GATS4p,1.0960588652481718
GATS4s,0.959010263318594
GATS4v,1.0366447472368774
GATS5Z,1.0241333433473176
GATS5c,1.020361954417141
GATS5d,0.9262689733964417
GATS5i,0.9369409078174894
GATS5m,1.0215885147410013
GATS5p,0.9719095060370933
GATS5s,1.0465760643025106
GATS5v,0.9777872698196675
GATS6Z,0.9907942877375198
GATS6c,0.8633484021317855
GATS6d,0.877468581687612
GATS6i,0.9262681592806393
GATS6m,0.9917468235457277
GATS6p,0.9961753447502151
GATS6s,0.8567473706326544
GATS6v,1.0105375279270803
GATS7Z,0.860023831902614
GATS7c,0.7782302205627276
GATS7d,0.9937595985377774
GATS7i,0.9787245874146819
GATS7m,0.8650617189361067
GATS7p,1.037754294130655
GATS7s,0.652307424053114
GATS7v,0.9895313667633487
GATS8Z,1.0966785712553502
GATS8c,1.2566652695529332
GATS8d,1.0767197068443959
GATS8i,0.9459857146053909
GATS8m,1.092362802438698
GATS8p,0.9598068170972099
GATS8s,1.062945842896708
GATS8v,1.0022340567033856
MATS1Z,0.011408788701365096
MATS1c,-0.5621717666627487
MATS1d,0.30702049670855747
MATS1i,-0.06313260869667014
MATS1m,0.012647259897462548
MATS1p,-0.0061138189420323905
MATS1s,-0.059019538475481914
MATS1v,0.018143269031181845
MATS2Z,-0.009596831522291035
MATS2c,0.019532287579199187
MATS2d,0.04887061083044551
MATS2i,-0.007614029584723664
MATS2m,-0.012058871228932476
MATS2p,-0.04936602063681886
MATS2s,0.14075597706293203
MATS2v,-0.04679695534353913
MATS3Z,0.034711063095342554
MATS3c,0.09297214920859583
MATS3d,0.03456397980634961
MATS3i,0.06462895408792192
MATS3m,0.03562248692284769
MATS3p,0.05519518003777338
MATS3s,-0.02705876661236118
MATS3v,0.05240378090226736
MATS4Z,0.002282262107589608
MATS4c,-0.10504126764843295
MATS4d,-0.06171646028019454
MATS4i,-0.09334641945425722
MATS4m,0.0018904305910959476
MATS4p,-0.08245306428052243
MATS4s,-0.05012231666786555
MATS4v,-0.03320834393560084
MATS5Z,-0.014368099739278785
MATS5c,-0.04450174226570441
MATS5d,0.0014444263097763985
MATS5i,-0.0036053868436305503
MATS5m,-0.014966461730945188
MATS5p,-0.008193662118780013
MATS5s,0.1058407290434282
MATS5v,-0.01609869283137093
MATS6Z,-0.014398678154136684
MATS6c,0.10913848797847511
MATS6d,-0.018402154398563728
MATS6i,0.01005985631808215
MATS6m,-0.015426846154578877
MATS6p,-0.010446876334964683
MATS6s,-0.003834365305945879
MATS6v,-0.02531566706399035
MATS7Z,0.08260683475078177
MATS7c,0.07691738335522409
MATS7d,-0.041314269645908584
MATS7i,-0.03287914496068183
MATS7m,0.0808637237582448
MATS7p,-0.04016314808282311
MATS7s,0.05848308885685488
MATS7v,0.01563452741498271
MATS8Z,-0.10947344425241184
MATS8c,-0.29659747793012603
MATS8d,-0.11689333759622238
MATS8i,-0.008123106752298744
MATS8m,-0.10629341875830935
MATS8p,0.013222794384219274
MATS8s,-0.12478285064848103
MATS8v,-0.028902518543247043
MAXsOH,8.829239143223786
MAXssO,5.7286638374485594
MINsOH,8.829239143223786
MINssO,5.7286638374485594
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,9
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.08911625059516
SpAD_D,265.85035015698537
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.488137048306461
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,571
TMWC10,119.78815869662212
TSRW10,56.67121735341799
VE1_Dt,4.760625735462018
VE2_Dt,0.20698372762878336
VE3_Dt,2.39328823956855
VR1_Dt,119.82340787683455
VR2_Dt,5.209713385949328
VR3_Dt,5.618928180822502
Xc-3dv,0.4642689057791898
Xc-4dv,0.0
Xc-5dv,0.06546071269618964
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12359693729953272
Xch-7d,0.30891544068417043
Xp-0dv,13.292534169828938
Xp-1dv,8.08410564118724
Xp-2dv,5.740750131768004
Xp-3dv,3.938699510517681
Xp-4dv,2.7067519570103817
Xp-5dv,1.8369958913412296
Xp-6dv,1.0547038769361825
Xp-7dv,0.6447974995278837
Xpc-4d,2.5700334816973567
Xpc-5d,4.139727755284609
Xpc-6d,6.447791526353799
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,48
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,1
piPC10,5.873964674482163
AATS0dv,6.595744680851064
AATS0pe,6.223831914893612
AATS0se,7.728554127659573
AATS1dv,5.8125
AATS1pe,6.482489583333336
AATS1se,7.788733166666661
AATS2dv,4.383720930232558
AATS2pe,6.287356976744182
AATS2se,7.706174930232553
AATS3dv,3.2564102564102564
AATS3pe,6.086147008547009
AATS3se,7.606418529914528
AATS4dv,2.888888888888889
AATS4pe,6.056508547008547
AATS4se,7.590098564102564
AATS5dv,2.963636363636364
AATS5pe,6.147342727272727
AATS5se,7.716843672727274
AATS6dv,2.6702127659574466
AATS6pe,6.03011914893617
AATS6se,7.598718978723405
AATS7dv,2.3132530120481927
AATS7pe,5.909453012048194
AATS7se,7.470534361445786
AATS8dv,2.136986301369863
AATS8pe,6.049321917808218
AATS8se,7.6251764931506845
AATSC0Z,7.671344499773649
AATSC0c,0.025675858622806344
AATSC0d,0.5043005885015845
AATSC0i,1.3678982796122434
AATSC0m,36.36417127387958
AATSC0p,0.21927298343352108
AATSC0s,2.034932850460239
AATSC0v,48.835510226618894
AATSC1Z,0.08752074845329687
AATSC1c,-0.014434242802566012
AATSC1d,0.15483061717217433
AATSC1i,-0.08635898682360806
AATSC1m,0.45990712505659676
AATSC1p,-0.0013405953195918159
AATSC1s,-0.12010079766276016
AATSC1v,0.886035800316579
AATSC2Z,-0.07362060071378171
AATSC2c,0.0005015082544635147
AATSC2d,0.024645477802225587
AATSC2i,-0.010415217969860224
AATSC2m,-0.4385108587385592
AATSC2p,-0.01082463462527604
AATSC2s,0.2864289616239883
AATSC2v,-2.285353191254033
AATSC3Z,0.2662805229577522
AATSC3c,0.002387139758938363
AATSC3d,0.017430635357298992
AATSC3i,0.08840583511000707
AATSC3m,1.2953822156639687
AATSC3p,0.012102811798032895
AATSC3s,-0.05506277307243049
AATSC3v,2.5591653781661736
AATSC4Z,0.017508018866099356
AATSC4c,-0.0026970247377015263
AATSC4d,-0.031123647239536777
AATSC4i,-0.1276884065794413
AATSC4m,0.06874394179599444
AATSC4p,-0.018079729398026042
AATSC4s,-0.1019955487286104
AATSC4v,-1.6217464198761122
AATSC5Z,-0.1102226429071155
AATSC5c,-0.001142620442882792
AATSC5d,0.00072842503806741
