DLiP-ID,I000D1
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,362.1298242880005
MZ,0.7037037037037039
Mi,1.1168850780569295
Mm,0.6713494111878925
Mp,0.7228086094477713
Mv,0.6726683176153968
SZ,31.666666666666675
Si,50.25982851256183
Sm,30.21072350345516
Sp,32.52638742514971
Sv,30.270074292692854
nB,0
nC,21
nF,0
nH,19
nI,0
nN,4
nO,0
nP,0
nS,0
nX,1
ABC,20.49416611059142
AMW,8.047329428622234
IC0,1.4707577933567393
IC1,3.3962139291341606
IC2,4.529981707104246
IC3,5.252855596281599
IC4,5.402964207440785
IC5,5.402964207440785
MID,54.003622828529544
Mpe,0.9644444444444442
Mse,0.9967225054624913
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,109.4641
SdO,0
SdS,0
Spe,43.39999999999999
SsF,0
SsI,0
Sse,44.852512745812106
StN,0
fMF,0.5555555555555556
nBr,0
nCl,1
AMID,2.0770624164819056
BIC0,0.2510690619481448
BIC1,0.5797584409985269
BIC2,0.7733008541461808
BIC3,0.8967006893075803
BIC4,0.9223253219726641
BIC5,0.9223253219726641
CIC0,4.0210953029729355
CIC1,2.095639167195514
CIC2,0.9618713892254291
CIC3,0.23899750004807618
CIC4,0.08888888888888946
CIC5,0.08888888888888946
GGI1,4.0
GGI2,2.222222222222223
GGI3,1.4722222222222223
GGI4,0.9516666666666668
GGI5,0.33
GGI6,0.32163265306122446
GGI7,0.29517431972789115
GGI8,0.1569822373393802
GGI9,0.06905864197530864
JGI1,0.1379310344827586
JGI2,0.05698005698005701
JGI3,0.039789789789789795
JGI4,0.030698924731182797
JGI5,0.0132
JGI6,0.013401360544217686
JGI7,0.012833666075125701
JGI8,0.007135556242699099
JGI9,0.0036346653671215073
MIC0,15.36677462987089
MIC1,32.66238724899455
MIC2,41.1741170787778
MIC3,44.04344122987534
MIC4,44.1947507099238
MIC5,44.1947507099238
MPC2,39
MPC3,51
MPC4,66
MPC5,77
MPC6,73
MPC7,79
MPC8,88
MPC9,86
Mare,0.9725333333333337
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.21331756671664928
RPCG,0.09232683559864034
SIC0,0.26780719869212793
SIC1,0.6184094639027989
SIC2,0.8248548582138389
SIC3,0.9564814469986819
SIC4,0.9838144088471165
SIC5,0.9838144088471165
SaaN,4.0197339975191415
SaaO,0
SaaS,0
Sare,43.76400000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.332128509346025
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,66.18410070105327
TIC1,152.82962681103723
TIC2,203.84917681969105
TIC3,236.37850183267193
TIC4,243.13338933483533
TIC5,243.13338933483533
Vabc,311.57983380114587
WPol,37
apol,54.319067
bpol,22.420932999999994
nRot,6
ABCGG,14.876738553065946
ATS0Z,1260.0
ATS0d,155.0
ATS0i,7189.236545407632
ATS0m,5090.338453000001
ATS0p,76.60694519213098
ATS0s,120.5052964487121
ATS0v,10961.673732223428
ATS1Z,1275.0
ATS1d,196.0
ATS1i,7034.057290354297
ATS1m,4893.0475620000025
ATS1p,94.13172586000003
ATS1s,144.24279835390948
ATS1v,13597.10137853252
ATS2Z,1843.0
ATS2d,300.0
ATS2i,11836.882655793694
ATS2m,6949.201160999997
ATS2p,140.3512495396981
ATS2s,219.62860082304533
ATS2v,19647.345636628626
ATS3Z,1949.0
ATS3d,321.0
ATS3i,16186.915935280529
ATS3m,7146.706136000001
ATS3p,156.230588513037
ATS3s,251.55041152263382
ATS3v,20848.069643022092
ATS4Z,1824.0
ATS4d,290.0
ATS4i,16466.160111391073
ATS4m,6612.920195000001
ATS4p,148.83504848758398
ATS4s,236.13888888888897
ATS4v,19173.695852871373
ATS5Z,1420.0
ATS5d,259.0
ATS5i,15927.338500706432
ATS5m,4878.318098000001
ATS5p,134.49785724698003
ATS5s,215.13580246913583
ATS5v,16803.935601014862
ATS6Z,1301.0
ATS6d,237.0
ATS6i,14392.879646282054
ATS6m,4592.806800999999
ATS6p,117.81667436667799
ATS6s,198.36111111111114
ATS6v,15015.539889011015
ATS7Z,1189.0
ATS7d,217.0
ATS7i,12578.377735473072
ATS7m,4271.159939999999
ATS7p,103.30714131698001
ATS7s,178.61625514403298
ATS7v,13440.573891859976
ATS8Z,1167.0
ATS8d,193.0
ATS8i,10415.58779844949
ATS8m,4286.326263999998
ATS8p,93.78238037818795
ATS8s,156.82716049382717
ATS8v,12459.196794429761
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,14
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.09523809523809523
GGI10,0.10233853688399143
JGI10,0.006822569125599428
JGT10,0.3224276233385517
Kier1,19.322235434007133
Kier2,9.467455621301776
Kier3,5.093425605536332
MID_C,44.05163536370158
MID_N,8.169783444766765
MID_O,0.0
MID_X,1.7822040200611977
MID_h,9.951987464827962
MPC10,89
MWC01,29.0
MWC02,4.919980925828125
MWC03,5.75890177387728
MWC04,6.618738983517219
MWC05,7.470224135899966
MWC06,8.335431477880796
MWC07,9.192685436737461
MWC08,10.06087584278487
MWC09,10.921955739501612
MWC10,11.792426665153235
NaaCH,12
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.614500000000003
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.3706380281276624
SRW05,2.3978952727983707
SRW06,6.859614903654202
SRW07,4.727387818712341
SRW08,8.437067146936952
SRW09,6.842683282238422
SRW10,10.060021105350893
SaaCH,23.690564664842896
SaaNH,3.2833577934241855
SaaSe,0
SaaaC,2.200837745810551
SaasC,5.192281406095962
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.812785820325329
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.524938722907801
VE1_D,5.030923454217847
VE2_A,0.13557456626568465
VE2_D,0.19349705593145566
VE3_A,2.215374497568317
VE3_D,2.5711150015963526
VR1_A,1587.16190560596
VR1_D,155.29041403491283
VR2_A,61.04468867715231
VR2_D,5.972708232112032
VR3_A,8.325214180265707
VR3_D,6.000808447809583
WPath,2043
Xc-3d,1.292519140535755
Xc-4d,0.0
Xc-5d,0.18967853124294973
Xc-6d,0.0
Xp-0d,17.769373945685242
Xp-1d,12.79282633568371
Xp-2d,11.140440504006985
Xp-3d,9.433382434500464
Xp-4d,8.014047430383485
Xp-5d,6.259057932580922
Xp-6d,3.923980896144168
Xp-7d,2.7970765374715105
ZMIC0,85.39727949031389
ZMIC1,53.08726985199022
ZMIC2,31.08835367645253
ZMIC3,24.068659176713425
ZMIC4,23.49821112639905
ZMIC5,23.49821112639905
nAcid,0
nAtom,45
nBase,0
nRing,4
piPC1,3.713572066704308
piPC2,4.334017415487521
piPC3,4.94074916663209
piPC4,5.536595805446517
piPC5,6.008659610997081
piPC6,6.127858050919401
piPC7,6.450976317064552
piPC8,6.825235221355495
piPC9,6.859131116658636
AATS0Z,28.0
AATS0d,3.4444444444444446
AATS0i,159.7608121201696
AATS0m,113.11863228888892
AATS0p,1.7023765598251328
AATS0s,2.6778954766380467
AATS0v,243.59274960496506
AATS1Z,26.5625
AATS1d,4.083333333333333
AATS1i,146.5428602157145
AATS1m,101.93849087500006
AATS1p,1.961077622083334
AATS1s,3.005058299039781
AATS1v,283.27294538609414
AATS2Z,23.329113924050635
AATS2d,3.7974683544303796
AATS2i,149.8339576682746
AATS2m,87.96457165822781
AATS2p,1.7765980954392164
AATS2s,2.780108871177789
AATS2v,248.70057767884336
AATS3Z,18.92233009708738
AATS3d,3.116504854368932
AATS3i,157.15452364350028
AATS3m,69.38549646601942
AATS3p,1.51680183022366
AATS3s,2.442237005074115
AATS3v,202.4084431361368
AATS4Z,17.53846153846154
AATS4d,2.7884615384615383
AATS4i,158.32846260952954
AATS4m,63.58577110576924
AATS4p,1.4311062354575381
AATS4s,2.2705662393162402
AATS4v,184.3624601237632
AATS5Z,14.2
AATS5d,2.59
AATS5i,159.27338500706432
AATS5m,48.783180980000004
AATS5p,1.3449785724698002
AATS5s,2.1513580246913584
AATS5v,168.03935601014862
AATS6Z,14.455555555555556
AATS6d,2.6333333333333333
AATS6i,159.9208849586895
AATS6m,51.03118667777777
AATS6p,1.3090741596297555
AATS6s,2.2040123456790126
AATS6v,166.8393321001224
AATS7Z,15.243589743589743
AATS7d,2.782051282051282
AATS7i,161.26125301888553
AATS7m,54.75846076923075
AATS7p,1.3244505297048719
AATS7s,2.289951989026064
AATS7v,172.31504989564073
AATS8Z,17.953846153846154
AATS8d,2.9692307692307693
AATS8i,160.2398122838383
AATS8m,65.94348098461536
AATS8p,1.4428058519721223
AATS8s,2.4127255460588795
AATS8v,191.6799506835348
AMID_C,1.694293667834676
AMID_N,0.3142224401833371
AMID_O,0.0
AMID_X,0.06854630846389222
AMID_h,0.3827687486472293
ATS0dv,301.60493827160496
ATS0pe,275.4644999999999
ATS0se,338.8838209999999
ATS1dv,339.1111111111111
ATS1pe,309.94800000000004
ATS1se,369.23711799999984
ATS2dv,442.44444444444446
ATS2pe,499.9525000000001
ATS2se,602.5593119999996
ATS3dv,383.55555555555554
ATS3pe,632.4535000000001
ATS3se,777.7743540000002
ATS4dv,291.33333333333337
ATS4pe,627.838
ATS4se,778.9034599999999
ATS5dv,263.55555555555554
ATS5pe,590.7946999999999
ATS5se,740.6205580000002
ATS6dv,269.1111111111111
ATS6pe,528.2264000000001
ATS6se,662.5484899999999
ATS7dv,263.1111111111111
ATS7pe,462.0689999999999
ATS7se,577.6186299999999
ATS8dv,232.66666666666666
ATS8pe,395.3549999999999
ATS8se,488.99537200000015
ATSC0Z,457.7777777777779
ATSC0c,0.6528621237775375
ATSC0d,23.244444444444454
ATSC0i,71.70478729834186
ATSC0m,2164.3805569777783
ATSC0p,11.03892208656458
ATSC0s,13.128269742078608
ATSC0v,2338.141185322289
ATSC1Z,6.925925925925924
ATSC1c,-0.2852214397173559
ATSC1d,6.294814814814822
ATSC1i,-2.0012588461762872
ATSC1m,36.013845890370476
ATSC1p,0.5113305323710997
ATSC1s,-0.4960811642308365
ATSC1v,125.46727885178261
ATSC2Z,-29.32098765432099
ATSC2c,0.014071604495807122
ATSC2d,-4.273580246913577
ATSC2i,-20.937313877627847
ATSC2m,-141.90394024987637
ATSC2p,-1.717453037629875
ATSC2s,-0.4813253211551237
ATSC2v,-381.50144785454137
ATSC3Z,-44.35802469135801
ATSC3c,-0.15388998895107858
ATSC3d,-10.537283950617287
ATSC3i,-9.208173545515725
ATSC3m,-208.47414903802462
ATSC3p,-0.6143149177409434
ATSC3s,-3.4981295571850874
ATSC3v,-277.96168348024133
ATSC4Z,-20.64197530864196
ATSC4c,0.0063895898482810905
ATSC4d,-11.231604938271605
ATSC4i,-5.862613754262734
ATSC4m,-108.32920050419744
ATSC4p,-1.8426366126549127
ATSC4s,-3.155003772761229
ATSC4v,-555.1022331867337
ATSC5Z,-187.7283950617284
ATSC5c,0.1928842134160361
ATSC5d,0.812345679012345
ATSC5i,4.695433975200091
ATSC5m,-888.2948966395055
ATSC5p,-3.3594652115933976
ATSC5s,0.519481184176607
ATSC5v,-605.6681476247009
ATSC6Z,13.22222222222221
ATSC6c,-0.12609338964252026
ATSC6d,5.9999999999999964
ATSC6i,-8.887200302385555
ATSC6m,58.955368933333254
ATSC6p,-0.92438361368978
ATSC6s,1.6478475503395484
ATSC6v,11.02742938214271
ATSC7Z,58.85185185185185
ATSC7c,0.05482996282598363
ATSC7d,2.198518518518518
ATSC7i,-1.2453272439976963
ATSC7m,284.89854881629617
ATSC7p,1.7106589237434628
ATSC7s,2.2042835046599714
ATSC7v,437.32848562984316
ATSC8Z,37.320987654321
ATSC8c,-0.10428248280486568
ATSC8d,-3.397530864197531
ATSC8i,8.710195218057232
ATSC8m,182.36477018765427
ATSC8p,2.12470002940161
ATSC8s,-1.6887459755645495
ATSC8v,286.57368594166076
AXp-0d,0.6834374594494323
AXp-1d,0.4411319426097831
AXp-2d,0.2856523206155637
AXp-3d,0.18496828302942087
AXp-4d,0.12142496106641644
AXp-5d,0.0812864666568951
AXp-6d,0.053753162960879015
AXp-7d,0.03540603211989254
GATS1Z,0.637773058252427
GATS1c,1.511306857535756
GATS1d,0.7295650095602292
GATS1i,1.1425868886074648
GATS1m,0.6406299262067505
GATS1p,0.8106770846420316
GATS1s,0.9394309657161821
GATS1v,0.8047623612825638
GATS2Z,0.765890377288927
GATS2c,1.0432217330604963
GATS2d,1.2579567732410384
GATS2i,1.239792903095657
GATS2m,0.7702724743172135
GATS2p,0.9729962392055966
GATS2s,0.933413861599053
GATS2v,0.9809667560728849
GATS3Z,0.9569657837684983
GATS3c,1.2531821657455346
GATS3d,1.2680762590729358
GATS3i,1.0747758842276338
GATS3m,0.9573107593058358
GATS3p,0.9669038312868261
GATS3s,1.0621061305114856
GATS3v,0.9960469856051996
GATS4Z,1.0277072442120982
GATS4c,1.056901601959917
GATS4d,1.1830783938814526
GATS4i,1.0051897991164562
GATS4m,1.0290637462654677
GATS4p,1.057351994990653
GATS4s,0.9895982775651734
GATS4v,1.0835212498616407
GATS5Z,1.3018980582524269
GATS5c,0.6856814997748212
GATS5d,0.8896749521988524
GATS5i,0.8819240036535915
GATS5m,1.299584729086475
GATS5p,1.174069933734474
GATS5s,0.8627280926797759
GATS5v,1.1417715888207236
GATS6Z,0.9147087378640775
GATS6c,0.9169782230047197
GATS6d,0.7676864244741871
GATS6i,0.9869801130648725
GATS6m,0.9189446990985362
GATS6p,1.041095924586808
GATS6s,0.8707668310261777
GATS6v,1.0189909830796375
GATS7Z,0.8015870052277817
GATS7c,0.9361462019172332
GATS7d,0.9585968524783053
GATS7i,0.9730761187418312
GATS7m,0.8042003348866066
GATS7p,0.8803461679403393
GATS7s,0.9357658323901333
GATS7v,0.8918304207556983
GATS8Z,0.8295593726661685
GATS8c,1.353977331464106
GATS8d,1.1357552581261945
GATS8i,0.9359593376396055
GATS8m,0.8298818304003706
GATS8p,0.8063759426589832
GATS8s,1.1306639453172946
GATS8v,0.8703997504342221
MATS1Z,0.014183859223300963
MATS1c,-0.409573614391721
MATS1d,0.2538838432122373
MATS1i,-0.02616534040445658
MATS1m,0.015599373415813291
MATS1p,0.04342565065128486
MATS1s,-0.03542554354864843
MATS1v,0.05030730165566657
MATS2Z,-0.03648457662529188
MATS2c,0.012277432896481586
MATS2d,-0.10472686787520862
MATS2i,-0.16632526893829805
MATS2m,-0.03734618577568965
MATS2p,-0.08862242403935854
MATS2s,-0.020884142135815326
MATS2v,-0.09294175761229524
MATS3Z,-0.04233433876896972
MATS3c,-0.10298267868476037
MATS3d,-0.19805453971672016
MATS3i,-0.056104879378236966
MATS3m,-0.042081758037638375
MATS3p,-0.02431306340425418
MATS3s,-0.11641359142245708
MATS3v,-0.05193851047784072
MATS4Z,-0.019510828976848374
MATS4c,0.004234778333690204
MATS4d,-0.20907486395058086
MATS4i,-0.03537710618798902
MATS4m,-0.021656640559585816
MATS4p,-0.07222577366846121
MATS4s,-0.10398520825927583
MATS4v,-0.10272624587022694
MATS5Z,-0.1845388349514563
MATS5c,0.13294981111018256
MATS5d,0.015726577437858488
MATS5i,0.02946728340534248
MATS5m,-0.18468688521483587
MATS5p,-0.13694809451159945
MATS5s,0.01780634748311172
MATS5v,-0.11656724073894922
MATS6Z,0.014441747572815519
MATS6c,-0.09656969293373077
MATS6d,0.12906309751434022
MATS6i,-0.06197075981418515
MATS6m,0.013619455401053707
MATS6p,-0.04186928789065568
MATS6s,0.06275950992452123
MATS6v,0.0023581615711163076
MATS7Z,0.07416915608663179
MATS7c,0.04845229905223177
MATS7d,0.05456684806589201
MATS7i,-0.010019666084413592
MATS7m,0.07594068744709416
MATS7p,0.08940353071729455
MATS7s,0.09686745069254381
MATS7v,0.10790832356041026
MATS8Z,0.05644137415982077
MATS8c,-0.11058317275479405
MATS8d,-0.1011913516693631
MATS8i,0.08409668835461623
MATS8m,0.0583319475864862
MATS8p,0.13325088832644233
MATS8s,-0.08905452525017105
MATS8v,0.08485251807539308
MAXaaN,4.0197339975191415
MAXsCl,6.332128509346025
MINaaN,4.0197339975191415
MINsCl,6.332128509346025
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.72281526562844
SpAD_D,324.19614097702276
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.7460878404136881
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,703
TMWC10,130.07122098118057
TSRW10,74.77284500172458
VE1_Dt,5.027630362422024
VE2_Dt,0.19337039855469323
VE3_Dt,2.5704602172260524
VR1_Dt,156.2851218962116
VR2_Dt,6.010966226777369
VR3_Dt,6.007193488520432
Xc-3dv,0.6503942739416633
Xc-4dv,0.0
Xc-5dv,0.08447356848541582
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4450751067367861
Xch-7d,0.6632017811395463
Xp-0dv,14.923523807176249
Xp-1dv,8.927202616142841
Xp-2dv,6.498525552068162
Xp-3dv,4.628954409720878
Xp-4dv,3.3157236431438513
Xp-5dv,2.138520356246453
Xp-6dv,1.1407053194066032
Xp-7dv,0.6799950805213274
Xpc-4d,3.045150337141023
Xpc-5d,5.162635414031528
Xpc-6d,7.2865381494656205
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,48
nFRing,1
nHBAcc,3
nHBDon,3
nHRing,2
nSpiro,0
naRing,4
piPC10,7.068102124650367
AATS0dv,6.702331961591222
AATS0pe,6.12143333333333
AATS0se,7.530751577777775
AATS1dv,7.064814814814814
AATS1pe,6.457250000000001
AATS1se,7.69243995833333
AATS2dv,5.60056258790436
AATS2pe,6.328512658227849
AATS2se,7.627333063291134
AATS3dv,3.7238403451995685
AATS3pe,6.140325242718447
AATS3se,7.551207320388352
AATS4dv,2.8012820512820515
AATS4pe,6.036903846153846
AATS4se,7.489456346153845
AATS5dv,2.6355555555555554
AATS5pe,5.907946999999999
AATS5se,7.406205580000002
AATS6dv,2.990123456790123
AATS6pe,5.869182222222223
AATS6se,7.361649888888888
AATS7dv,3.373219373219373
AATS7pe,5.923961538461537
AATS7se,7.405367051282051
AATS8dv,3.579487179487179
AATS8pe,6.082384615384614
AATS8se,7.523005723076925
AATSC0Z,10.172839506172842
AATSC0c,0.014508047195056389
AATSC0d,0.5165432098765435
AATSC0i,1.59343971774093
AATSC0m,48.0973457106173
AATSC0p,0.24530937970143513
AATSC0s,0.29173932760174687
AATSC0v,51.958693007161976
AATSC1Z,0.14429012345679007
AATSC1c,-0.005942113327444915
AATSC1d,0.13114197530864213
AATSC1i,-0.04169289262867265
AATSC1m,0.7502884560493849
AATSC1p,0.01065271942439791
AATSC1s,-0.010335024254809094
AATSC1v,2.613901642745471
AATSC2Z,-0.3711517424597594
AATSC2c,0.0001781215758962927
AATSC2d,-0.05409595249257692
AATSC2i,-0.2650292895902259
AATSC2m,-1.7962524082262832
AATSC2p,-0.021739911868732593
AATSC2s,-0.0060927255842420725
AATSC2v,-4.829132251323308
AATSC3Z,-0.43066043389667974
AATSC3c,-0.001494077562631831
AATSC3d,-0.10230372767589599
AATSC3i,-0.08939974316034685
AATSC3m,-2.024020864446841
AATSC3p,-0.005964222502339256
AATSC3s,-0.03396242288529211
AATSC3v,-2.6986571211673915
AATSC4Z,-0.198480531813865
AATSC4c,6.143836392577972e-05
AATSC4d,-0.10799620132953466
AATSC4i,-0.05637128609868013
AATSC4m,-1.0416269279249755
AATSC4p,-0.017717659737066467
AATSC4s,-0.03033657473808874
AATSC4v,-5.337521472949362
AATSC5Z,-1.877283950617284
AATSC5c,0.0019288421341603608
