DLiP-ID,T001U3
DLiP-Mol-ID,17725
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H23N5O4/c1-27-12-14-10-13(6-7-15(14)24-18(22(27)31)11-20(28)29)21(30)23-9-8-19-25-16-4-2-3-5-17(16)26-19/h2-7,10,18,24H,8-9,11-12H2,1H3,(H,23,30)(H,25,26)(H,28,29)"
Standard Inchi Key(RDKit),GIAPXKSBPIKYHI-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN1Cc2cc(C(=O)NCCc3nc4ccccc4[nH]3)ccc2NC(CC(=O)O)C1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),421.457
MW Monoisotopic(RDKit),421.175004216
MolLogP(RDKit),1.7626
XLogP(SDF),
XLogP(CDK),1.749
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),127.42
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.480327281720577
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,11420024.389704486
qed,0.4803272817205772
Chi0,21.9574546788841
Chi1,14.901887240964335
TPSA,127.42000000000002
Chi0n,17.013614936154664
Chi0v,17.013614936154664
Chi1n,9.985437251141299
Chi1v,9.985437251141299
Chi2n,7.567559630616966
Chi2v,7.567559630616966
Chi3n,5.243523819452098
Chi3v,5.243523819452098
Chi4n,3.6889864580472045
Chi4v,3.6889864580472045
MolMR,114.71040000000006
MolWt,421.4570000000001
fr_SH,0
Kappa1,20.395112035258702
Kappa2,8.46723152631618
Kappa3,4.498591603199873
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,2
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1122.763702159125
MolLogP,1.7626
NOCount,9
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,1.4161503265976039
SMR_VSA1,19.49013894705617
SMR_VSA2,0.0
SMR_VSA3,20.184655376751223
SMR_VSA4,0.0
SMR_VSA5,25.428240480912557
SMR_VSA6,18.909216992596097
SMR_VSA7,59.415876960625184
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,178.01597622504403
NHOHCount,4
PEOE_VSA1,25.62399285465105
