DLiP-ID,P000GV
IC0,1.8983883980300684
IC1,3.866433150225384
IC2,4.461092201874918
IC3,4.461092201874918
IC4,4.461092201874918
IC5,4.461092201874918
MID,33.90677329122186
Mpe,0.9837728194726167
Mse,1.0168772132506216
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,70.87070000000001
SdO,11.548739370748299
SdS,0
Spe,28.529411764705884
SsF,0
SsI,0
Sse,29.489439184268026
StN,0
fMF,0.4482758620689655
nBr,0
nCl,1
AMID,1.994516075954227
BIC0,0.370107945254454
BIC1,0.7537960251856518
BIC2,0.8697301722555316
BIC3,0.8697301722555316
BIC4,0.8697301722555316
BIC5,0.8697301722555316
CIC0,2.9595925970975037
CIC1,0.991547844902188
CIC2,0.39688879325265347
CIC3,0.39688879325265347
CIC4,0.39688879325265347
CIC5,0.39688879325265347
GGI1,3.5
GGI2,2.88888888888889
GGI3,1.3194444444444444
GGI4,0.7694444444444445
GGI5,0.3436111111111111
GGI6,0.2848979591836735
GGI7,0.2369968820861678
GGI8,0.1352985638699924
GGI9,0.024691358024691357
JGI1,0.19444444444444448
JGI2,0.1155555555555556
JGI3,0.054976851851851846
JGI4,0.04809027777777778
JGI5,0.026431623931623925
JGI6,0.018993197278911567
JGI7,0.016928348720440554
JGI8,0.01691232048374905
JGI9,0.008230452674897118
MIC0,25.636048233280114
MIC1,44.189291472429225
MIC2,44.788707796491956
MIC3,44.788707796491956
MIC4,44.788707796491956
MIC5,44.788707796491956
MPC2,25
MPC3,32
MPC4,35
MPC5,35
MPC6,34
MPC7,32
MPC8,32
MPC9,33
Mare,0.9914482758620686
NaaN,1
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.26863784397384005
RPCG,0.20416548404778895
SIC0,0.3907772385141281
SIC1,0.7958930168939145
SIC2,0.918301699069897
SIC3,0.918301699069897
SIC4,0.918301699069897
SIC5,0.918301699069897
SaaN,3.9224787414965987
SaaO,0
SaaS,1.6726693331653646
Sare,28.751999999999992
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.946024659863944
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,55.05326354287198
TIC1,112.12656135653613
TIC2,129.37167385437263
TIC3,129.37167385437263
TIC4,129.37167385437263
TIC5,129.37167385437263
Vabc,214.61768502485006
WPol,24
apol,35.55351599999999
bpol,18.156484
nRot,3
ABCGG,11.724266869870338
ATS0Z,1164.0
ATS0d,98.0
ATS0i,4708.410450530489
ATS0m,4728.200347000002
ATS0p,53.44885885818801
ATS0s,118.61983691510441
ATS0v,7078.772344222931
ATS1Z,962.0
ATS1d,118.0
ATS1i,4458.552071638199
ATS1m,3726.8956849999986
ATS1p,60.354599709999974
ATS1s,91.86934156378602
ATS1v,8355.771159926102
ATS2Z,1423.0
ATS2d,178.0
ATS2i,7875.987246560872
ATS2m,5468.92692
ATS2p,88.31255124394299
ATS2s,142.4269547325103
ATS2v,11905.329256759904
ATS3Z,1625.0
ATS3d,170.0
ATS3i,8786.39095455394
ATS3m,6165.245178000001
ATS3p,92.41256982454698
ATS3s,178.97222222222229
ATS3v,12319.96559156702
ATS4Z,1233.0
ATS4d,151.0
ATS4i,9451.02321370065
ATS4m,4370.441702000001
ATS4p,87.41081345739602
ATS4s,168.1666666666667
ATS4v,10648.59062093667
ATS5Z,913.0
ATS5d,133.0
ATS5i,9324.233638435731
ATS5m,3209.5255919999995
ATS5p,69.14062914928202
ATS5s,122.23662551440331
ATS5v,8352.03264379634
ATS6Z,1116.0
ATS6d,109.0
ATS6i,5538.509557104075
ATS6m,4304.202821000001
ATS6p,62.00861186624501
ATS6s,97.06561499771374
ATS6v,7920.722292275014
ATS7Z,1017.0
ATS7d,94.0
ATS7i,5355.827640388445
ATS7m,3902.5107670000007
ATS7p,57.65817629454701
ATS7s,96.07407407407405
ATS7v,7565.750077949963
ATS8Z,581.0
ATS8d,75.0
ATS8i,6323.434233629888
ATS8m,1967.8396670000006
ATS8p,41.895421633339
ATS8s,104.69135802469138
ATS8v,5117.924866933163
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,4
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2727272727272727
GGI10,0.0
JGI10,0.0
JGT10,0.5005630727192519
Kier1,13.432098765432098
Kier2,5.76
Kier3,3.0625
MAXdO,11.548739370748299
MID_C,22.250229502947462
MID_N,6.128591461705923
MID_O,1.7523822639153819
MID_X,1.7669086232749165
MID_h,11.656543788274403
MINdO,11.548739370748299
MPC10,28
MWC01,18.0
MWC02,4.465908118654584
MWC03,5.303304908059076
MWC04,6.154858094016418
MWC05,7.00397413672268
MWC06,7.85748078694253
MWC07,8.70930004894499
MWC08,9.563458999712138
MWC09,10.416400995290466
MWC10,11.270866642542865
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.4157199999999994
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.919980925828125
SRW05,2.3978952727983707
SRW06,6.418364935936212
SRW07,4.59511985013459
SRW08,8.001355025826703
SRW09,6.529418838262226
SRW10,9.626877294051397
SaaCH,5.661167170571932
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.2050322289409596
SaasN,1.212207813681028
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.623812358276644
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.1268518518518515
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7740616892866816
VE1_D,4.072101615493577
VE2_A,0.2220036287815695
VE2_D,0.239535389146681
VE3_A,1.8587800437378625
VE3_D,1.9347874846880215
VR1_A,86.07562423187882
VR1_D,79.45907160242598
VR2_A,5.0632720136399305
VR2_D,4.674063035436823
VR3_A,4.9858545124461
VR3_D,4.905870317544801
WPath,548
Xc-3d,1.1896380335841157
Xc-4d,0.0
Xc-5d,0.461270049661761
Xc-6d,0.0
Xp-0d,12.41384908344359
Xp-1d,8.092224152875012
Xp-2d,7.278564790112347
Xp-3d,6.410649446656726
Xp-4d,4.436735214856657
Xp-5d,2.793605078257214
Xp-6d,1.866442952647854
Xp-7d,1.1728025420525436
ZMIC0,55.31168608532062
ZMIC1,26.7257758106648
ZMIC2,24.675853387471214
ZMIC3,24.675853387471214
ZMIC4,24.675853387471214
ZMIC5,24.675853387471214
nAcid,0
nAtom,29
nBase,0
nRing,2
piPC1,3.2386784521643803
piPC2,3.886705197443856
piPC3,4.449977296582389
piPC4,4.8573869847880085
piPC5,5.094899846459348
piPC6,5.182836366672891
piPC7,5.227593086323379
piPC8,5.42920855815716
piPC9,5.82202836614126
AATS0Z,40.13793103448276
AATS0d,3.3793103448275863
AATS0i,162.35898105277548
AATS0m,163.04139127586214
AATS0p,1.8430640985582072
AATS0s,4.090339203969117
AATS0v,244.09559807665278
AATS1Z,32.06666666666667
AATS1d,3.933333333333333
AATS1i,148.61840238793997
AATS1m,124.22985616666662
AATS1p,2.0118199903333323
AATS1s,3.0623113854595343
AATS1v,278.52570533087004
AATS2Z,28.46
AATS2d,3.56
AATS2i,157.51974493121745
AATS2m,109.3785384
AATS2p,1.7662510248788599
AATS2s,2.848539094650206
AATS2v,238.1065851351981
AATS3Z,29.017857142857142
AATS3d,3.0357142857142856
AATS3i,156.89983847417753
AATS3m,110.09366389285717
AATS3p,1.6502244611526247
AATS3s,3.195932539682541
AATS3v,219.99938556369676
AATS4Z,20.55
AATS4d,2.5166666666666666
AATS4i,157.5170535616775
AATS4m,72.84069503333335
AATS4p,1.4568468909566004
AATS4s,2.8027777777777785
AATS4v,177.4765103489445
AATS5Z,16.6
AATS5d,2.418181818181818
AATS5i,169.53152069883149
AATS5m,58.35501076363636
AATS5p,1.257102348168764
AATS5s,2.2224841002618785
AATS5v,151.85513897811526
AATS6Z,31.885714285714286
AATS6d,3.1142857142857143
AATS6i,158.24313020297356
AATS6m,122.97722345714288
AATS6p,1.7716746247498574
AATS6s,2.773303285648964
AATS6v,226.30635120785755
AATS7Z,29.057142857142857
AATS7d,2.6857142857142855
AATS7i,153.0236468682413
AATS7m,111.50030762857145
AATS7p,1.6473764655584862
AATS7s,2.7449735449735444
AATS7v,216.16428794142752
AATS8Z,15.702702702702704
AATS8d,2.027027027027027
AATS8i,170.90362793594292
AATS8m,53.18485586486488
AATS8p,1.132308692792946
AATS8s,2.829496162829497
AATS8v,138.3222937008963
AMID_C,1.3088370295851448
AMID_N,0.36050538010034844
AMID_O,0.10308130964208129
AMID_X,0.10393580136911273
AMID_h,0.6856790463690825
ATS0dv,216.04938271604937
ATS0pe,185.8079
ATS0se,228.34334200000006
ATS1dv,213.77777777777777
ATS1pe,198.40760000000006
ATS1se,236.76826200000008
ATS2dv,281.2222222222222
ATS2pe,323.5176000000001
ATS2se,393.3810100000001
ATS3dv,235.33333333333334
ATS3pe,368.63759999999996
ATS3se,448.44475200000005
ATS4dv,164.88888888888889
ATS4pe,377.95309999999995
ATS4se,468.763388
ATS5dv,125.77777777777777
ATS5pe,333.2690000000002
ATS5se,422.57150599999994
ATS6dv,140.62962962962962
ATS6pe,224.65099999999998
ATS6se,276.6988290000001
ATS7dv,123.7777777777778
ATS7pe,222.18240000000003
ATS7se,272.42819800000007
ATS8dv,81.66666666666666
ATS8pe,228.97349999999994
ATS8se,289.34866200000005
ATSC0Z,488.1379310344827
ATSC0c,0.5044776569154281
ATSC0d,18.55172413793103
ATSC0i,48.951002741824645
ATSC0m,2219.1160708275866
ATSC0p,9.860841618110205
ATSC0s,38.08485617730686
ATSC0v,1515.5794478636342
ATSC1Z,14.960760998810944
ATSC1c,-0.1767387507839341
ATSC1d,8.187871581450652
ATSC1i,-1.517501953710307
ATSC1m,70.72271555766986
ATSC1p,0.3745717734509598
ATSC1s,-1.6993085651331035
ATSC1v,3.1427453342905665
ATSC2Z,73.10701545778832
ATSC2c,-0.2253399794685237
ATSC2d,-4.4684898929845405
ATSC2i,8.159064684187074
ATSC2m,363.1467231248515
ATSC2p,3.410496987593818
ATSC2s,3.3426198226431136
ATSC2v,575.9657192961131
ATSC3Z,-34.024970273483945
ATSC3c,0.11370871473532644
ATSC3d,-12.582639714625444
ATSC3i,-10.739936268363188
ATSC3m,-151.75742456361388
ATSC3p,-4.9803898127020885
ATSC3s,5.435426857547055
ATSC3v,-597.895777864681
ATSC4Z,-284.52675386444713
ATSC4c,0.2309287754376155
ATSC4d,-2.4173602853745546
ATSC4i,-33.10163266165349
ATSC4m,-1307.4792590225916
ATSC4p,-8.114208288685255
ATSC4s,-2.8924403489723534
ATSC4v,-1439.1560362853108
ATSC5Z,-40.36504161712244
ATSC5c,-0.22403548611340682
ATSC5d,7.263971462544591
ATSC5i,29.316926294294213
ATSC5m,-177.1281067764575
ATSC5p,4.501274639523328
ATSC5s,-4.495093924191898
ATSC5v,758.6960977147498
ATSC6Z,140.66111771700358
ATSC6c,-0.10410236573764585
ATSC6d,-2.010701545778834
ATSC6i,10.607882857794477
ATSC6m,628.7206492425687
ATSC6p,3.545870132866475
ATSC6s,-7.295611467321855
ATSC6v,408.56379037465956
ATSC7Z,85.10939357907253
ATSC7c,0.15911220068762058
ATSC7d,-3.7693222354340055
ATSC7i,-32.52342049845081
ATSC7m,372.43152986325816
ATSC7p,-2.8043979965491785
ATSC7s,-5.314281087701422
ATSC7v,-361.7453206500693
ATSC8Z,-116.00356718192631
ATSC8c,0.08830732591644183
ATSC8d,-2.3935790725326966
ATSC8i,2.229805517301572
ATSC8m,-540.9007699524378
ATSC8p,-0.6539689259934724
ATSC8s,6.840936090301191
ATSC8v,48.78195759763772
AXp-0d,0.7302264166731524
AXp-1d,0.4495680084930562
AXp-2d,0.2911425916044939
AXp-3d,0.2003327952080227
AXp-4d,0.12676386328161876
AXp-5d,0.07981728795020611
AXp-6d,0.054895380960231
AXp-7d,0.03665007943914199
GATS1Z,0.6128049354808327
GATS1c,1.4334499926734745
GATS1d,0.7043370508054525
GATS1i,1.188763275368714
GATS1m,0.6077149724892023
GATS1p,0.8008452060843969
GATS1s,0.5799386359211472
GATS1v,0.8524574423408673
GATS2Z,0.7290562305736085
GATS2c,1.3716139504149463
GATS2d,1.3432713754646843
GATS2i,1.0083110769043733
GATS2m,0.7149407469291703
GATS2p,0.7293070357839496
GATS2s,0.6006453040092158
GATS2v,0.687229913513543
GATS3Z,1.012009042102289
GATS3c,1.097172930770966
GATS3d,1.3880111524163572
GATS3i,1.1846141028116086
GATS3m,1.0034236907533998
GATS3p,1.2467198522463738
GATS3s,0.9280044622357342
GATS3v,1.1077238132913385
GATS4Z,1.336507487990958
GATS4c,0.7488414488377912
GATS4d,0.8552664188351923
GATS4i,1.267901790225727
GATS4m,1.335461209424161
GATS4p,1.4269745050646792
GATS4s,1.1442526767146899
GATS4v,1.4316681639096356
GATS5Z,1.157124508721005
GATS5c,1.2391018331510764
GATS5d,0.7272051368705645
GATS5i,0.5223121256140032
GATS5m,1.1703742017893373
GATS5p,0.6984876629182856
GATS5s,0.8986439243210793
GATS5v,0.7662736797559068
GATS6Z,0.8087877931619102
GATS6c,1.3201901857179206
GATS6d,1.1858736059479558
GATS6i,0.8831410609485413
GATS6m,0.7964690444249061
GATS6p,0.8089253092600327
GATS6s,1.2878116380379552
GATS6v,0.7349951491330399
GATS7Z,0.7915795422435717
GATS7c,0.49047104419235066
GATS7d,1.0565055762081788
GATS7i,1.5004167276360685
GATS7m,0.8008693409791818
GATS7p,1.1597616606993542
GATS7s,0.9287697456691235
GATS7v,1.1530650260236024
GATS8Z,1.3758849270293183
GATS8c,0.7145881082014046
GATS8d,1.0197930272279718
GATS8i,0.77098695471933
GATS8m,1.3992416316095095
GATS8p,0.9664549468243738
GATS8s,1.0043595971696502
GATS8v,0.9785655451801671
MATS1Z,0.029627013280587748
MATS1c,-0.3386620928581136
MATS1d,0.426641883519207
MATS1i,-0.0299670787744647
MATS1m,0.030807442929405536
MATS1p,0.03671958862053538
MATS1s,-0.0431317093242465
MATS1v,0.002004505379617834
MATS2Z,0.08686493359706131
MATS2c,-0.2590742846588628
MATS2d,-0.13970260223048325
MATS2i,0.09667335195945179
MATS2m,0.09491396244715777
MATS2p,0.2006003472534739
MATS2s,0.0509052597732588
MATS2v,0.22041742362146563
MATS3Z,-0.036096506276995115
MATS3c,0.11672443630276703
MATS3d,-0.35123473181094
MATS3i,-0.11361876976731063
MATS3m,-0.03541440095225077
MATS3p,-0.26155276989582205
MATS3s,0.07390797564139157
MATS3v,-0.20429453545823711
MATS4Z,-0.28172624093435067
MATS4c,0.22124978830045391
MATS4d,-0.06298017348203225
MATS4i,-0.32683952436101116
MATS4m,-0.2847747879595636
MATS4p,-0.3977213600437909
MATS4s,-0.036707840744575365
MATS4v,-0.4589611486122195
MATS5Z,-0.04360117136325102
MATS5c,-0.23415863943542392
MATS5d,0.2064548834065564
MATS5i,0.3157854756106645
MATS5m,-0.04208649613440336
MATS5p,0.2406893292988394
MATS5s,-0.062233146469593166
MATS5v,0.2639516926526875
MATS6Z,0.2387599402575385
MATS6c,-0.17098130058784106
MATS6d,-0.08980350504514073
MATS6i,0.17955482342124365
MATS6m,0.23475111255491665
MATS6p,0.29794684828139395
MATS6s,-0.1587228054016621
MATS6v,0.223362941435023
MATS7Z,0.14446574900092846
MATS7c,0.261331342666355
MATS7d,-0.168348380244291
MATS7i,-0.5505091923562543
MATS7m,0.13905812715274504
MATS7p,-0.23564358340529998
MATS7s,-0.11561712225371638
MATS7v,-0.1977671560092481
MATS8Z,-0.18626234315694623
MATS8c,0.13719903962807167
MATS8d,-0.1011252888576308
MATS8i,0.03570274984294303
MATS8m,-0.191044198948448
MATS8p,-0.05198037440848922
MATS8s,0.1407860055586658
MATS8v,0.025227649636020123
MAXaaN,3.9224787414965987
MAXaaS,1.6726693331653646
MAXsCl,5.946024659863944
MINaaN,3.9224787414965987
MINaaS,1.6726693331653646
MINsCl,5.946024659863944
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.475783769881712
SpAD_D,132.5665418118756
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6508607331821618
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,321
TMWC10,105.74555273088575
TSRW10,63.09993005548184
VE1_Dt,4.074813179414413
VE2_Dt,0.23969489290673018
VE3_Dt,1.9354531511615822
VR1_Dt,78.95044333210656
VR2_Dt,4.644143725418033
VR3_Dt,4.899448607100894
Xc-3dv,0.7203929257294434
Xc-4dv,0.0
Xc-5dv,0.21220572741778
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2567400190866468
Xch-7d,0.34820927516479827
Xp-0dv,11.100471360638476
Xp-1dv,6.33735973833472
Xp-2dv,5.059960760224672
Xp-3dv,3.8740172718434835
Xp-4dv,2.4784431591151255
Xp-5dv,1.2217150242919235
Xp-6dv,0.7162680159755882
Xp-7dv,0.38400715595797236
Xpc-4d,3.265086501612908
Xpc-5d,4.20941487873834
Xpc-6d,4.969457153464551
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,30
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,6.072684446235076
AATS0dv,7.44997871434653
AATS0pe,6.407168965517241
AATS0se,7.873908344827589
AATS1dv,7.125925925925926
AATS1pe,6.613586666666668
AATS1se,7.892275400000003
AATS2dv,5.6244444444444435
AATS2pe,6.470352000000002
AATS2se,7.867620200000002
AATS3dv,4.2023809523809526
AATS3pe,6.582814285714285
AATS3se,8.007942000000002
AATS4dv,2.748148148148148
AATS4pe,6.299218333333332
AATS4se,7.812723133333334
AATS5dv,2.286868686868687
AATS5pe,6.059436363636367
AATS5se,7.68311829090909
AATS6dv,4.017989417989417
AATS6pe,6.4186
AATS6se,7.905680828571431
AATS7dv,3.5365079365079373
AATS7pe,6.3480685714285725
AATS7se,7.783662800000002
AATS8dv,2.207207207207207
AATS8pe,6.1884729729729715
AATS8se,7.820234108108109
AATSC0Z,16.83234244946492
AATSC0c,0.017395781272945797
AATSC0d,0.6397146254458975
AATSC0i,1.6879656117870567
AATSC0m,76.52124382164092
AATSC0p,0.34002902131414503
AATSC0s,1.3132709026657539
AATSC0v,52.2613602711598
AATSC1Z,0.4986920332936981
AATSC1c,-0.005891291692797803
AATSC1d,0.27292905271502177
AATSC1i,-0.05058339845701023
AATSC1m,2.3574238519223285
AATSC1p,0.01248572578169866
AATSC1s,-0.05664361883777012
AATSC1v,0.10475817780968555
AATSC2Z,1.4621403091557665
AATSC2c,-0.004506799589370474
AATSC2d,-0.0893697978596908
AATSC2i,0.16318129368374149
AATSC2m,7.2629344624970305
AATSC2p,0.06820993975187636
AATSC2s,0.06685239645286227
AATSC2v,11.519314385922263
AATSC3Z,-0.6075887548836418
AATSC3c,0.0020305127631308293
AATSC3d,-0.22468999490402577
AATSC3i,-0.19178457622077122
AATSC3m,-2.7099540100645334
AATSC3p,-0.08893553236968015
AATSC3s,0.09706119388476885
AATSC3v,-10.67671031901216
AATSC4Z,-4.742112564407452
AATSC4c,0.003848812923960258
AATSC4d,-0.04028933808957591
AATSC4i,-0.5516938776942248
AATSC4m,-21.79132098370986
AATSC4p,-0.13523680481142092
AATSC4s,-0.04820733914953922
AATSC4v,-23.985933938088515
