DLiP-ID,T0086T
SsssN,0
SsssP,0
VE1_A,3.880948785794188
VE1_D,5.579803153446298
VE2_A,0.12127964955606838
VE2_D,0.17436884854519683
VE3_A,2.519230465968866
VE3_D,2.882304308416485
VR1_A,3972.6348439268595
VR1_D,197.57278386880105
VR2_A,124.14483887271436
VR2_D,6.174149495900033
VR3_A,9.45033565198957
VR3_D,6.44925785217584
WPath,3805
Xc-3d,2.3890814420031923
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,23.509860921691395
Xp-1d,15.223254446010253
Xp-2d,13.866368074601251
Xp-3d,9.367472751611713
Xp-4d,7.753290435448112
Xp-5d,5.789869621410854
Xp-6d,3.6649538435533735
Xp-7d,2.3275843915431005
ZMIC0,105.1748868805157
ZMIC1,51.59065040660738
ZMIC2,32.901851117112884
ZMIC3,28.87175103469468
ZMIC4,26.610175968585416
ZMIC5,26.610175968585416
nAcid,1
nAtom,58
nBase,0
nRing,2
piPC1,3.7612001156935624
piPC2,4.248495242049359
piPC3,4.574710978503383
piPC4,5.0369526024136295
piPC5,5.4542521681687965
piPC6,5.396181101435489
piPC7,5.360117767453484
piPC8,5.318119993844216
piPC9,5.574527638798939
AATS0Z,31.862068965517242
AATS0d,3.0689655172413794
AATS0i,164.1451558050737
AATS0m,129.694647
AATS0p,1.5488508883805863
AATS0s,5.273650069112677
AATS0v,223.6605329527549
AATS1Z,26.728813559322035
AATS1d,3.6440677966101696
AATS1i,148.653817203167
AATS1m,102.2372689322034
AATS1p,1.822996944169492
AATS1s,3.2280986259329008
AATS1v,264.6937579965147
AATS2Z,22.81188118811881
AATS2d,3.2475247524752477
AATS2i,155.3145589306855
AATS2m,85.88705785148518
AATS2p,1.5614942502340698
AATS2s,3.3216599437721555
AATS2v,217.02191067027886
AATS3Z,17.904411764705884
AATS3d,2.676470588235294
AATS3i,162.19030209223376
AATS3m,64.11165080147057
AATS3p,1.333030407227794
AATS3s,2.915796719922536
AATS3v,177.88803368545769
AATS4Z,18.87857142857143
AATS4d,2.5214285714285714
AATS4i,163.60398970457302
AATS4m,69.97962774285713
AATS4p,1.2637777887737074
AATS4s,2.924236832364404
AATS4v,168.13068114106088
AATS5Z,18.144927536231883
AATS5d,2.5
AATS5i,164.98705212163904
AATS5m,65.72648913768114
AATS5p,1.2275866010624708
AATS5s,3.4346484165324744
AATS5v,166.51738502668496
AATS6Z,18.310606060606062
AATS6d,2.356060606060606
AATS6i,163.90334797938726
AATS6m,65.52454834848484
AATS6p,1.2416200738449015
AATS6s,3.7930617907469752
AATS6v,167.06457422802038
AATS7Z,20.862903225806452
AATS7d,2.274193548387097
AATS7i,165.77637541738284
AATS7m,78.27943567741934
AATS7p,1.1709217961638627
AATS7s,3.357999800876145
AATS7v,160.50092403042515
AATS8Z,16.192660550458715
AATS8d,2.330275229357798
AATS8i,165.2360521435231
AATS8m,56.86532772477063
AATS8p,1.176808473350688
AATS8s,3.1296862611847316
AATS8v,155.16994526780493
AMID_C,1.4052892113095683
AMID_N,0.25183213472050003
AMID_O,0.2165812044676353
AMID_X,0.1101897435312893
AMID_h,0.5786030827194246
ATS0dv,423.20987654320993
ATS0pe,373.16700000000003
ATS0se,458.9360739999999
ATS1dv,384.22222222222223
ATS1pe,387.8195
ATS1se,463.5514479999999
ATS2dv,471.33333333333337
ATS2pe,647.0513999999998
ATS2se,786.2253479999997
ATS3dv,433.44444444444446
ATS3pe,859.5037
ATS3se,1063.072124
ATS4dv,449.9382716049383
ATS4pe,871.6412999999998
ATS4se,1083.593001
ATS5dv,491.3333333333333
ATS5pe,874.0445
ATS5se,1084.194316
ATS6dv,490.44444444444446
ATS6pe,848.5379
ATS6se,1051.599336
ATS7dv,386.55555555555554
ATS7pe,790.7581000000001
ATS7se,983.9495520000002
ATS8dv,352.22222222222223
ATS8pe,682.0805000000001
ATS8se,852.2919080000001
ATSC0Z,753.103448275862
ATSC0c,1.3685250422960045
ATSC0d,32.068965517241374
ATSC0i,83.37772035840354
ATSC0m,3527.1011143448277
ATSC0p,14.628324512868415
ATSC0s,119.89775068455711
ATSC0v,2912.788882290688
ATSC1Z,-7.363852556480404
ATSC1c,-0.9180882651495812
ATSC1d,3.3781212841854904
ATSC1i,-7.082208539571064
ATSC1m,-29.333468661117795
ATSC1p,0.28749311388285215
ATSC1s,-6.292275389688754
ATSC1v,65.32857948311195
ATSC2Z,56.97502972651604
ATSC2c,0.44434199053358153
ATSC2d,-6.361474435196199
ATSC2i,-12.996760415477246
ATSC2m,255.94026208917975
ATSC2p,-1.003862470310619
ATSC2s,32.52096212105147
ATSC2v,-304.98345425118015
ATSC3Z,-224.48394768133176
ATSC3c,-0.16680971240771103
ATSC3d,0.32104637336504077
ATSC3i,0.41289950276150145
ATSC3m,-1042.0839786016647
ATSC3p,-0.5035928096846609
ATSC3s,-41.3915767803152
ATSC3v,-522.7975872014879
ATSC4Z,276.26753864447096
ATSC4c,-0.025751791728437463
ATSC4d,-6.959571938168847
ATSC4i,-13.19576077930346
ATSC4m,1289.3541108917957
ATSC4p,2.754376649821795
ATSC4s,-15.97521315556687
ATSC4v,295.945489566279
ATSC5Z,-13.453032104637334
ATSC5c,-0.11303390183190769
ATSC5d,-4.129607609988109
ATSC5i,1.5740375202187555
ATSC5m,-63.333630234244964
ATSC5p,-1.2219103959126734
ATSC5s,20.369693357009425
ATSC5v,-2.2949403340564274
ATSC6Z,-209.37336504161712
ATSC6c,0.04502570784178881
ATSC6d,-4.053507728894172
ATSC6i,-5.5546855233972146
ATSC6m,-978.4236390951249
ATSC6p,-2.4000533719819757
ATSC6s,11.972011925584114
ATSC6v,-606.1657325844042
ATSC7Z,387.4684898929845
ATSC7c,0.16013828589382412
ATSC7d,0.7491082045184307
ATSC7i,-2.2446119246554557
ATSC7m,1777.3696352283
ATSC7p,-0.2262996316346761
ATSC7s,-26.00286866996472
ATSC7v,416.57057020494506
ATSC8Z,-148.5219976218787
ATSC8c,-0.3010679935322676
ATSC8d,3.2152199762187883
ATSC8i,2.349393529137904
ATSC8m,-695.9580589928659
ATSC8p,-2.6166081927135365
ATSC8s,-10.57994472118512
ATSC8v,-283.9417922057551
AXp-0d,0.7346831538028561
AXp-1d,0.4613107407881895
AXp-2d,0.32247367615351746
AXp-3d,0.1993079308853556
AXp-4d,0.13367742130082952
AXp-5d,0.08772529729410385
AXp-6d,0.0600812105500553
AXp-7d,0.040130765371432765
GATS1Z,0.6240955019556715
GATS1c,1.685723066232372
GATS1d,1.0694641880809186
GATS1i,1.3713668766147604
GATS1m,0.6285324039401066
GATS1p,0.9528622441099336
GATS1s,0.6354870424698351
GATS1v,0.9421113466187055
GATS2Z,0.6751863235774128
GATS2c,0.7604544187806687
GATS2d,1.311066751836474
GATS2i,1.260204898387731
GATS2m,0.6819955299566012
GATS2p,0.994547320158993
GATS2s,0.4591693694152983
GATS2v,1.032686516616129
GATS3Z,1.0320676106981257
GATS3c,1.0261262666777742
GATS3d,0.9997983870967743
GATS3i,1.0336651192627015
GATS3m,1.03218484098118
GATS3p,0.9704283827998059
GATS3s,1.0703432707112324
GATS3v,1.0416729059123504
GATS4Z,0.6857765894819466
GATS4c,1.0075185781943672
GATS4d,1.0854953917050694
GATS4i,1.0668151091320286
GATS4m,0.6894473584541454
GATS4p,0.852598080483878
GATS4s,0.9658003636968909
GATS4v,0.9301329795664457
GATS5Z,0.9397779304029306
GATS5c,1.1619569201255247
GATS5d,1.0368279569892476
GATS5i,0.9847155875390453
GATS5m,0.9403006609587986
GATS5p,0.9722161433590457
GATS5s,0.9783152720060709
GATS5v,0.9558495108849236
GATS6Z,1.1622512903762905
GATS6c,1.1368998054230979
GATS6d,0.9829667644183774
GATS6i,0.9787378246913512
GATS6m,1.1593227938258845
GATS6p,1.050975060468815
GATS6s,1.2902389612568268
GATS6v,1.0484580429629853
GATS7Z,0.7608355857851827
GATS7c,1.067509987139162
GATS7d,0.9030437044745058
GATS7i,0.934347237830079
GATS7m,0.7643038291394137
GATS7p,0.9621544854332178
GATS7s,1.4148893992139375
GATS7v,0.8930491445533322
GATS8Z,1.1422459421312634
GATS8c,1.1454641983755518
GATS8d,0.8724030778336787
GATS8i,0.9128981776082807
GATS8m,1.1411862471766467
GATS8p,1.073662017516133
GATS8s,1.1667504195428078
GATS8v,1.0324261666464347
MATS1Z,-0.00961228037499227
MATS1c,-0.6594891720665984
MATS1d,0.10355385456533618
MATS1i,-0.08350157664145431
MATS1m,-0.00817563497369143
MATS1p,0.019320076540013255
MATS1s,-0.05159084819317643
MATS1v,0.02204805017436449
MATS2Z,0.04344467413774344
MATS2c,0.1864537949594602
MATS2d,-0.11391461726817853
MATS2i,-0.08951415494574286
MATS2m,0.04167036648126075
MATS2p,-0.03940816854951753
MATS2s,0.15576108712364847
MATS2v,-0.060127602929679995
MATS3Z,-0.1271217140702435
MATS3c,-0.05198256076814244
MATS3d,0.004269449715370009
MATS3i,0.002111949008294158
MATS3m,-0.12600097160168314
MATS3p,-0.01468162137012702
MATS3s,-0.1472278670508953
MATS3v,-0.07654444024328724
MATS4Z,0.15197605965463112
MATS4c,-0.007795691785408412
MATS4d,-0.0899078341013825
MATS4i,-0.06556685834654334
MATS4m,0.1514447619960711
MATS4p,0.07800612413127013
MATS4s,-0.05519955591521369
MATS4v,0.04209230173873122
MATS5Z,-0.007507830333917289
MATS5c,-0.03471401746474733
MATS5d,-0.05412186379928316
MATS5i,0.007934397803245816
MATS5m,-0.007546844110622643
MATS5p,-0.035106996892084456
MATS5s,0.07140397063337654
MATS5v,-0.000331139735620657
MATS6Z,-0.1221577034077034
MATS6c,0.014456456791913787
MATS6d,-0.05553926360377972
MATS6i,-0.029272749887242433
MATS6m,-0.12188860008285275
MATS6p,-0.07209088812209304
MATS6s,0.04387429666043911
MATS6v,-0.09144004592478873
MATS7Z,0.2406512170625074
MATS7c,0.05473293471004353
MATS7d,0.010926118626430809
MATS7i,-0.01259208241164993
MATS7m,0.23570356683873328
MATS7p,-0.007235950201062002
MATS7s,-0.10144170387167038
MATS7v,0.06689380269127089
MATS8Z,-0.10493917397587123
MATS8c,-0.11706129789967051
MATS8d,0.05334911709578774
MATS8i,0.014993645795981052
MATS8m,-0.10499452513961924
MATS8p,-0.09517997937875809
MATS8s,-0.04695413653787628
MATS8v,-0.051870663891538396
MAXaaN,4.2077868450860105
MAXsCl,5.973092293460935
MAXsOH,9.145881229865086
MINaaN,4.2077868450860105
MINsCl,5.973092293460935
MINsOH,9.145881229865086
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.7113182221796
SpAD_D,491.0524674995851
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.7739891208818979
SssNH2,0
SsssAs,0
SsssCH,-0.8246211302030833
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,543
TMWC10,139.56040040393987
TSRW10,66.97165432901994
VE1_Dt,5.546124840514896
VE2_Dt,0.1733164012660905
VE3_Dt,2.876250266755819
VR1_Dt,200.82812903550771
VR2_Dt,6.275879032359616
VR3_Dt,6.465600272650477
Xc-3dv,1.0163552693277842
Xc-4dv,0.0
Xc-5dv,0.034020690871988585
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.3176253719860859
Xp-0dv,19.171051471893538
Xp-1dv,10.886453397277105
Xp-2dv,8.172661251891855
Xp-3dv,4.935938708257196
Xp-4dv,3.5185795284539707
Xp-5dv,2.154606280730873
Xp-6dv,1.2324570986828172
Xp-7dv,0.6655551916241738
Xpc-4d,3.315029806366594
Xpc-5d,5.133477531521315
Xpc-6d,6.9590820800897015
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,59
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,5.027574348153179
AATS0dv,7.296722009365689
AATS0pe,6.433913793103449
AATS0se,7.912690931034481
AATS1dv,6.512241054613936
AATS1pe,6.57321186440678
AATS1se,7.856804203389829
AATS2dv,4.666666666666667
AATS2pe,6.406449504950493
AATS2se,7.784409386138611
AATS3dv,3.187091503267974
AATS3pe,6.319880147058823
AATS3se,7.816706794117647
AATS4dv,3.2138447971781305
AATS4pe,6.226009285714284
AATS4se,7.739950007142856
AATS5dv,3.5603864734299515
AATS5pe,6.333655797101449
AATS5se,7.856480550724638
AATS6dv,3.7154882154882154
AATS6pe,6.428317424242424
AATS6se,7.966661636363637
AATS7dv,3.117383512544803
AATS7pe,6.377081451612904
AATS7se,7.935077032258066
AATS8dv,3.231396534148828
AATS8pe,6.257619266055047
AATS8se,7.819191816513763
AATSC0Z,12.984542211652792
AATSC0c,0.023595259349931112
AATSC0d,0.5529131985731272
AATSC0i,1.4375469027310954
AATSC0m,60.8120881783591
AATSC0p,0.2522124916011796
AATSC0s,2.0672025980096054
AATSC0v,50.2204979705291
AATSC1Z,-0.12481106027932888
AATSC1c,-0.015560818053382733
AATSC1d,0.05725629295229645
AATSC1i,-0.12003743287408583
AATSC1m,-0.4971774349341999
AATSC1p,0.00487276464208224
AATSC1s,-0.10664873541845346
AATSC1v,1.1072640590357958
AATSC2Z,0.5641092052130301
AATSC2c,0.0043994256488473415
AATSC2d,-0.06298489539798217
AATSC2i,-0.128680796192844
AATSC2m,2.534062000882968
AATSC2p,-0.00993923237931306
AATSC2s,0.3219897239708066
AATSC2v,-3.019638160902774
AATSC3Z,-1.6506172623627335
AATSC3c,-0.0012265420029978751
AATSC3d,0.002360635098272359
AATSC3i,0.0030360257555992753
AATSC3m,-7.662382195600476
AATSC3p,-0.00370288830650486
AATSC3s,-0.30434982926702353
AATSC3v,-3.844099905893293
AATSC4Z,1.973339561746221
AATSC4c,-0.000183941369488839
