DLiP-ID,I001GO
AATSC4v,0.29854981681109577
AATSC5Z,-3.1107519640852965
AATSC5c,-0.0005060595865661331
AATSC5d,0.02181818181818182
AATSC5i,-0.07272824395591203
AATSC5m,-14.131720804040404
AATSC5p,-0.028825210587674257
AATSC5s,-0.5178870418096526
AATSC5v,-7.662491716632913
AATSC6Z,0.9108018922349141
AATSC6c,-0.0026985625341504624
AATSC6d,-0.09233644859813087
AATSC6i,0.004469844672333585
AATSC6m,3.9895765149740376
AATSC6p,0.02118497312823497
AATSC6s,-0.3210012368153614
AATSC6v,2.4204469265305404
AATSC7Z,-1.76145061728395
AATSC7c,0.004310529628754383
AATSC7d,-0.20458333333333334
AATSC7i,-0.3870405546924928
AATSC7m,-8.059875055833333
AATSC7p,-0.10394127105806593
AATSC7s,0.5783807436408744
AATSC7v,-13.861100669041447
AATSC8Z,-3.0424691358024702
AATSC8c,-0.0023521140440884514
AATSC8d,0.051428571428571476
AATSC8i,0.04259982051932551
AATSC8m,-14.385118902857151
AATSC8p,-0.01754855129965073
AATSC8s,-0.48619228461592456
AATSC8v,-12.27556463157911
ATS0are,274.2833999999999
ATS1are,294.01980000000003
ATS2are,528.882
ATS3are,661.184
ATS4are,710.0609999999997
ATS5are,697.9440000000004
ATS6are,639.0538000000003
ATS7are,583.7428999999998
ATS8are,624.3049999999996
ATSC0dv,176.5530864197531
ATSC0pe,5.193279999999997
ATSC0se,3.4367119111111095
ATSC1dv,47.79517146776402
ATSC1pe,0.5675275555555575
ATSC1se,0.7872886039506172
ATSC2dv,90.33805212620028
ATSC2pe,2.9428248888888877
ATSC2se,1.8187329698765433
ATSC3dv,-15.606364883401932
ATSC3pe,-0.9592648888888887
ATSC3se,-0.858242495802469
ATSC4dv,-23.76153635116598
ATSC4pe,-0.9106617777777778
ATSC4se,-1.3047139930864202
ATSC5dv,-96.2087791495199
ATSC5pe,-4.471971111111106
ATSC5se,-2.9706300716049387
ATSC6dv,-57.7126474622771
ATSC6pe,-1.34721911111111
ATSC6se,-0.7905790553086419
ATSC7dv,15.108971193415629
ATSC7pe,4.398435999999999
ATSC7se,3.2108847229629607
ATSC8dv,-131.26831275720164
ATSC8pe,-5.019833333333328
ATSC8se,-2.4466633259259263
AXp-0dv,0.6319361539038187
AXp-1dv,0.37713022349774716
AXp-2dv,0.21525722726861868
AXp-3dv,0.12789972993251578
AXp-4dv,0.076862492664884
AXp-5dv,0.042596489153785534
AXp-6dv,0.027172072587704682
AXp-7dv,0.015859914897495143
BertzCT,798.8591801515753
ECIndex,393
ETA_eta,21.828421882089497
GATS1dv,0.5623580647772123
GATS1pe,0.5770394932633071
GATS1se,0.45902881243368776
GATS2dv,0.6946838557088365
GATS2pe,0.5289787732841151
GATS2se,0.5348411304940199
GATS3dv,1.019858259036256
GATS3pe,1.0043745311513368
GATS3se,1.0254746475506586
GATS4dv,1.131859756097561
GATS4pe,1.1801225615702844
GATS4se,1.3088650388246312
GATS5dv,1.4448282613560077
GATS5pe,1.7733725121695731
GATS5se,1.9295030748900068
GATS6dv,1.1918671826476472
GATS6pe,1.1425426561313168
GATS6se,1.1627448687996012
GATS7dv,0.9016803255761914
GATS7pe,0.5200298109608312
GATS7se,0.48499345734446064
GATS8dv,1.3161021960809383
GATS8pe,1.546220903790686
GATS8se,1.4501243368231966
LogEE_A,4.075324676872564
LogEE_D,103.7376955350617
MATS1dv,0.25919305808810555
MATS1pe,0.10463087813645959
MATS1se,0.21933376457662127
MATS2dv,0.2677376643752569
MATS2pe,0.29650822458217924
MATS2se,0.27691078715094214
MATS3dv,-0.03649324295195652
MATS3pe,-0.07625754609626784
MATS3se,-0.10309863194720274
MATS4dv,-0.052210004166634516
MATS4pe,-0.06802521056389056
MATS4se,-0.14727421504425955
MATS5dv,-0.22292522732358266
MATS5pe,-0.35227115181017127
MATS5se,-0.3536105987344038
MATS6dv,-0.1374752186924253
MATS6pe,-0.10910012104787609
MATS6se,-0.0967455309573073
MATS7dv,0.04011445163906911
MATS7pe,0.3970066846000988
MATS7se,0.43794832177314486
MATS8dv,-0.3186455103410798
MATS8pe,-0.4142578761124264
MATS8se,-0.30510849438246573
MAXaaCH,1.9131501952632903
MAXaasC,0.8632559103888471
MAXsCH3,1.85777916529585
MAXssNH,2.8472196239606955
MDEC-11,0.516459056608978
MDEC-12,3.5839827370559822
MDEC-13,6.198694710190766
MDEC-22,6.03104689151654
MDEC-23,12.97169035082275
MDEC-33,7.32232107540351
MDEN-22,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,0.2857142857142857
MINaaCH,1.7213803854875285
MINaasC,0.3350925925925925
MINsCH3,1.8197659202569916
MINssNH,2.8472196239606955
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142856
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,355.6443425270543
SpAbs_A,29.00101126700963
SpAbs_D,207.47539107012346
SpMAD_A,1.2609135333482449
SpMAD_D,9.020669176961887
SpMax_A,2.4663618190243746
SpMax_D,103.7376955350617
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,80.58
TpiPC10,8.325552092280205
VAdjMat,5.643856189774724
VE1_DzZ,4.694961965657614
VE1_Dzi,4.716133246652633
VE1_Dzm,4.694948191165948
VE1_Dzp,4.698902030449956
VE1_Dzv,4.707547932358326
VE2_DzZ,0.2041287811155484
VE2_Dzi,0.20504927159359274
VE2_Dzm,0.20412818222460644
VE2_Dzp,0.20430008828043286
VE2_Dzv,0.20467599705905765
VE3_DzZ,2.3793991345311247
VE3_Dzi,2.3838983593783123
VE3_Dzm,2.3793962006390137
VE3_Dzp,2.380237993817361
VE3_Dzv,2.3820762865584757
VR1_DzZ,131.18518362469825
VR1_Dzi,129.79179415687236
VR1_Dzm,131.1864044735892
VR1_Dzp,131.35239070571544
VR1_Dzv,130.57218908187315
VR2_DzZ,5.703703635856446
VR2_Dzi,5.643121485081407
VR2_Dzm,5.703756716243008
VR2_Dzp,5.710973508944149
VR2_Dzv,5.677051699211876
VR3_DzZ,5.709519063378256
VR3_Dzi,5.698840706076267
VR3_Dzm,5.709528369636603
VR3_Dzp,5.710792839934252
VR3_Dzv,5.704835369795219
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.16715934052678835
Xch-6dv,0.15327947793839242
Xch-7dv,0.21275522539824165
Xpc-4dv,2.6357547724614663
Xpc-5dv,4.037081031177484
Xpc-6dv,4.84879828644746
Zagreb1,124.0
Zagreb2,147.0
fragCpx,119.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,25
nBondsS,34
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.095186666666665
AATS1are,6.255740425531916
AATS2are,6.149790697674418
AATS3are,6.065908256880734
AATS4are,6.121215517241376
AATS5are,6.344945454545458
AATS6are,5.97246542056075
AATS7are,6.080655208333332
AATS8are,5.945761904761901
AATSC0dv,3.9234019204389576
AATSC0pe,0.11540622222222216
AATSC0se,0.0763713758024691
AATSC1dv,1.0169185418673197
AATSC1pe,0.0120750543735225
AATSC1se,0.016750821360651428
AATSC2dv,1.0504424665837242
AATSC2pe,0.03421889405684753
AATSC2se,0.021148057789262133
AATSC3dv,-0.14317765948075167
AATSC3pe,-0.008800595310907235
AATSC3se,-0.007873784365160267
AATSC4dv,-0.20484083061349984
AATSC4pe,-0.007850532567049808
AATSC4se,-0.011247534423158794
AATSC5dv,-0.8746252649956354
AATSC5pe,-0.04065428282828278
AATSC5se,-0.02700572792368126
AATSC6dv,-0.5393705370306271
AATSC6pe,-0.012590832814122524
AATSC6se,-0.007388589301949924
AATSC7dv,0.15738511659807947
AATSC7pe,0.04581704166666666
AATSC7se,0.03344671586419751
AATSC8dv,-1.2501744072114442
AATSC8pe,-0.04780793650793646
AATSC8se,-0.023301555485008823
AETA_eta,0.9490618209604129
ATSC0are,5.492279999999996
ATSC1are,0.3927520000000004
ATSC2are,3.162935999999999
ATSC3are,-1.1253359999999994
ATSC4are,-1.108783999999999
ATSC5are,-4.559359999999995
ATSC6are,-1.6945679999999994
ATSC7are,5.306755999999999
ATSC8are,-4.902799999999995
BCUTZ-1h,16.013122566197907
BCUTZ-1l,5.682006609208078
BCUTc-1h,0.4458409768946645
BCUTc-1l,-0.4660062290774355
BCUTd-1h,4.043940154653902
BCUTd-1l,0.9715593506974862
BCUTi-1h,14.564987036470184
BCUTi-1l,10.319762191557217
BCUTm-1h,32.06654389343285
BCUTm-1l,11.693321406933553
BCUTp-1h,2.9545773522223837
BCUTp-1l,0.7157156727018081
BCUTs-1h,7.014205933925798
BCUTs-1l,0.29891977207053294
BCUTv-1h,24.441831174478963
BCUTv-1l,14.68171816379806
BalabanJ,1.6692476677617818
Diameter,10
ETA_beta,27.0
GATS1are,0.6076017881346493
GATS2are,0.5218720534751445
GATS3are,1.0146682619667722
GATS4are,1.2070356183965312
GATS5are,1.8165934730203128
GATS6are,1.1682266813387483
GATS7are,0.4633587204828111
GATS8are,1.528770599910455
HybRatio,0.47058823529411764
Lipinski,True
LogEE_Dt,177.82217126352714
MATS1are,0.06846685692211082
MATS2are,0.3013365398637345
MATS3are,-0.08458932481241563
MATS4are,-0.078315694782118
MATS5are,-0.33960262901249155
MATS6are,-0.1297582761706849
MATS7are,0.452916070375145
MATS8are,-0.38257335751272686
MAXddssS,-3.514664115646258
MAXssCH2,1.0885781891702706
MAXsssCH,0.05751879146720351
MINddssS,-3.514664115646258
MINssCH2,0.9184872868900646
MINsssCH,0.05751879146720351
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,12.940891921302285
SMR_VSA2,0.0
SMR_VSA3,9.878758121577533
SMR_VSA4,0.0
SMR_VSA5,57.39182239544165
SMR_VSA6,0.0
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,144.42855092736124
SpAD_Dzi,169.07580481441508
SpAD_Dzm,144.42794567288945
SpAD_Dzp,179.98152071028866
SpAD_Dzv,183.27146228248512
SpAbs_Dt,355.64434252705405
SpDiam_A,4.899803752925726
SpDiam_D,151.94604287643602
SpMAD_Dt,15.462797501176272
SpMax_Dt,177.82217126352714
SsssssAs,0
VE1_Dzpe,4.712948897311874
VE1_Dzse,4.711520089207821
VE2_Dzpe,0.20491082162225538
VE2_Dzse,0.2048486995307748
VE3_Dzpe,2.383222927896605
VE3_Dzse,2.382919715457359
VMcGowan,250.22999999999996
VR1_Dzpe,129.90350979938657
VR1_Dzse,130.00644438614952
VR2_Dzpe,5.647978686929851
VR2_Dzse,5.652454103745631
VR3_Dzpe,5.699701065487496
VR3_Dzse,5.7004931443631754
mZagreb1,8.340277777777779
mZagreb2,4.902777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,40
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12205066666666657
AATSC1are,0.008356425531914902
AATSC2are,0.036778325581395335
AATSC3are,-0.010324183486238528
AATSC4are,-0.009558482758620682
AATSC5are,-0.041448727272727234
AATSC6are,-0.015837084112149527
AATSC7are,0.05527870833333332
AATSC8are,-0.04669333333333328
AETA_beta,1.173913043478261
BCUTdv-1h,6.033454937957116
BCUTdv-1l,0.6442308405185464
BCUTpe-1h,3.5370879598329186
BCUTpe-1l,2.226671546581593
BCUTse-1h,3.7682660740235256
BCUTse-1l,2.4248311170574612
ETA_alpha,11.133333333333333
ETA_dBeta,-1.0
ETA_eta_B,0.5323662821080308
ETA_eta_F,18.96779466101464
ETA_eta_L,6.134081012380307
ETA_eta_R,40.79621654310414
ETA_psi_1,0.5719178082191783
LabuteASA,136.67817471402043
LogEE_DzZ,71.89847936524654
LogEE_Dzi,84.57629376517625
LogEE_Dzm,71.89777933817277
LogEE_Dzp,89.35061121819027
LogEE_Dzv,91.41685455661356
PEOE_VSA1,4.523094936973348
PEOE_VSA2,0.0
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.131040639900686
PEOE_VSA7,50.806124896779494
PEOE_VSA8,11.605292320844956
PEOE_VSA9,10.589411470366237
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,167.19477771843606
SpAD_Dzse,165.6783418835688
SpAbs_DzZ,143.05665651742336
SpAbs_Dzi,168.2695862970723
SpAbs_Dzm,143.05816479736015
SpAbs_Dzp,182.56033093472706
SpAbs_Dzv,184.5117629287165
SpDiam_Dt,255.12813185117992
SpMAD_DzZ,6.279502214233098
SpMAD_Dzi,7.351121948452829
SpMAD_Dzm,6.27947589882128
SpMAD_Dzp,7.825283509142985
SpMAD_Dzv,7.96832444706457
SpMax_DzZ,71.89847936524654
SpMax_Dzi,84.57629376517625
SpMax_Dzm,71.89777933817277
SpMax_Dzp,89.35061121819027
SpMax_Dzv,91.41685455661356
VE1_Dzare,4.713749037600227
VE2_Dzare,0.20494561033044464
VE3_Dzare,2.383392688356906
VR1_Dzare,129.83177649997842
VR2_Dzare,5.644859847825148
VR3_Dzare,5.6991487084916175
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4840579710144927
AETA_dBeta,-0.043478260869565216
AETA_eta_B,0.023146360091653516
AETA_eta_F,0.8246867243919409
AETA_eta_L,0.2666991744513177
AETA_eta_R,1.7737485453523538
BCUTare-1h,3.581289072216008
BCUTare-1l,2.1741086783566197
ETA_beta_s,14.0
ETA_dPsi_A,0.1420821917808217
ETA_dPsi_B,0.0
ETA_eta_BR,0.7903662821080308
ETA_eta_FL,4.747766267884758
ETA_eta_RL,10.881847280265065
LogEE_Dzpe,83.64565664698878
LogEE_Dzse,82.88688252835136
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,4.722094864452088
SlogP_VSA2,19.616301070602344
SlogP_VSA3,10.023291153407584
SlogP_VSA4,20.771211599071872
SlogP_VSA5,42.70091339712394
SlogP_VSA6,27.617679617875954
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,167.49094031386417
SpAbs_Dzpe,166.1811541752505
SpAbs_Dzse,164.6763985656622
SpDiam_DzZ,104.05313354733501
SpDiam_Dzi,124.95700358210348
SpDiam_Dzm,104.05033320962625
SpDiam_Dzp,129.37308755311193
SpDiam_Dzv,134.16020366144585
SpMAD_Dzpe,7.269338161671133
SpMAD_Dzse,7.203406168850818
SpMax_Dzpe,83.64565664698878
SpMax_Dzse,82.88688252835136
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6086956521739131
AETA_eta_BR,0.03436375139600134
AETA_eta_FL,0.20642462034281558
AETA_eta_RL,0.47312379479413325
DetourIndex,1983
EState_VSA1,10.023291153407584
EState_VSA2,6.041840829147961
EState_VSA3,10.655730894392217
EState_VSA4,48.06756896164349
EState_VSA5,0.0
EState_VSA6,6.06636706846161
EState_VSA7,32.903945735995094
EState_VSA8,9.878758121577533
EState_VSA9,4.523094936973348
ETA_beta_ns,13.0
ETA_shape_p,0.19461077844311378
ETA_shape_x,0.07485029940119761
ETA_shape_y,0.31437125748503
GhoseFilter,True
LogEE_Dzare,83.79781312206663
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,166.39173804603882
SpDiam_Dzpe,123.40490714746022
SpDiam_Dzse,122.04492336286242
SpMAD_Dzare,7.282214796254964
SpMax_Dzare,83.79781312206663
TopoPSA(NO),72.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,30.69891656355175
VSA_EState9,26.065747552094507
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5652173913043478
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.015942028985507267
FilterItLogS,-5.568454529355196
SpDiam_Dzare,123.78644379425009
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5792592592592595
ETA_epsilon_2,0.8463768115942026
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.537106918238994
ETA_epsilon_5,0.823611111111111
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.13772079772079754
ETA_dEpsilon_B,0.04215234102026544
ETA_dEpsilon_C,-0.0955684567005321
ETA_dEpsilon_D,0.022765700483091678
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.782608695652174
MDEDescriptor,"0.516459056608978,3.5839827370559822,6.198694710190766,0.0,6.03104689151654,12.97169035082275,0.0,7.32232107540351,0.0,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0"
APolDescriptor,52.09544599999998
BCUTDescriptor,"11.9,31.972072152023344,-0.21741264216631026,0.24143374752211302,6.251834057117259,12.788819332744918"
BPolDescriptor,33.102554
TPSADescriptor,80.58000000000001
ALOGPDescriptor,"0.7741999999999987,0.5993856399999979,84.2795"
XLogPDescriptor,3.353
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,334.13511374
ChiPathDescriptor,"16.61251969619286,10.881847280265065,10.60936524322314,8.465471811546834,7.303953314485104,4.7155722758541865,3.018340303851701,2.486755381653016,13.921776729758347,8.315188570078103,6.701927840398714,4.891540285395522,3.6599444288054928,1.8888844916705092,1.1406268266925064,0.790426139150742"
ChiChainDescriptor,"0.0,0.0,0.2405626121623441,0.41810909964537374,0.47828039509775533,0.0,0.0,0.16715934052678838,0.15327947793839244,0.15379286631194816"
AtomCountDescriptor,45
BondCountDescriptor,25
SmallRingDescriptor,"3,2,3,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.3573366500459643,0.20412414523193154,0.5805415260169907,0.08333333333333333,0.9636273878126258,0.025499585890087693,0.17608292596477326,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,3,5,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"46.31904019607269,2.013871312872726,17.416959430642827,7.953936314204686,5.984073173365583"
FractionalPSADescriptor,0.24115992808436648
WienerNumbersDescriptor,"1156.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.585860277089461,8.05652185681092,10.06778818707078,1.8672433409984532,2.7346211516852623,2.7685271388022477"
FractionalCSP3Descriptor,0.47058823529411764
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,4,0,0,3,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.086924762600439,3.8194444444444446"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1703.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.47058823529411764
AutocorrelationDescriptorMass,"32.17112074762581,35.11395681943971,46.5482993280786,47.00275343890807,47.495154209704914"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.272356675870744,-0.10214934914173582,0.008260668293698918,-0.015598385647131252,1.9971271386446787E-4"
EccentricConnectivityIndexDescriptor,393
AutocorrelationDescriptorPolarizability,"1858.3887913937149,2196.2334078483764,3186.406640985534,3020.0012408130483,2899.6640807657473"
