DLiP-ID,T005MY
Spe,56.91764705882353
SsF,0
SsI,0
Sse,58.96722505462491
StN,0
fMF,0.4915254237288136
nBr,0
nCl,0
AMID,2.057418618161774
BIC0,0.23815129593443388
BIC1,0.576943799869107
BIC2,0.7723347782402616
BIC3,0.9010850389285231
BIC4,0.9229908650224886
BIC5,0.9229908650224886
CIC0,4.40852830905778
CIC1,2.311462147838485
CIC2,1.1020262713331181
CIC3,0.30508474576271283
CIC4,0.16949152542373014
CIC5,0.16949152542373014
GGI1,5.0
GGI2,2.4444444444444455
GGI3,1.4791666666666665
GGI4,1.1505555555555558
GGI5,0.8822222222222222
GGI6,0.5927891156462585
GGI7,0.4332128684807256
GGI8,0.23282785336356762
GGI9,0.15156635802469134
JGI1,0.14285714285714285
JGI2,0.05314009661835753
JGI3,0.03361742424242424
JGI4,0.029501424501424504
JGI5,0.021517615176151764
JGI6,0.014458271113323377
JGI7,0.012033690791131266
JGI8,0.007275870417611488
JGI9,0.0052264261387824605
MIC0,13.334697493113406
MIC1,32.09992299932931
MIC2,40.2228667144606
MIC3,42.5181159756254
MIC4,42.65479394172709
MIC5,42.65479394172709
MPC2,46
MPC3,58
MPC4,73
MPC5,89
MPC6,90
MPC7,102
MPC8,114
MPC9,116
Mare,0.9770169491525424
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.17833373188428822
RPCG,0.11135373346691346
SIC0,0.250587147296652
SIC1,0.6070708135029141
SIC2,0.8126647729454419
SIC3,0.9481381509633142
SIC4,0.9711878616462856
SIC5,0.9711878616462856
SaaN,4.234554011046866
SaaO,0
SaaS,0
Sare,57.644000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.720796500167108
SsSH,0
SssO,5.895856050683271
SssS,0
StCH,0
StsC,0
TIC0,86.97276967793964
TIC1,210.69967318987804
TIC2,282.0563899036947
TIC3,329.0759399123486
TIC4,337.0759399123486
TIC5,337.0759399123486
Vabc,395.58615319953606
WPol,44
apol,67.12941099999999
bpol,33.110589
nRot,11
ABCGG,17.72323652558766
ATS0Z,1302.0
ATS0d,189.0
ATS0i,9479.503908832225
ATS0m,5134.793024000001
ATS0p,90.075560430923
ATS0s,229.19444444444443
ATS0v,13229.815395675812
ATS1Z,1515.0
ATS1d,239.0
ATS1i,9012.935243354956
ATS1m,5741.5846470000015
ATS1p,114.25680803600004
ATS1s,193.5
ATS1v,16659.79153300063
ATS2Z,2144.0
ATS2d,368.0
ATS2i,15927.740430062242
ATS2m,7910.051049999998
ATS2p,168.61827655624506
ATS2s,325.9999999999999
ATS2v,23789.586849703996
ATS3Z,2212.0
ATS3d,412.0
ATS3i,22305.844079930677
ATS3m,7864.227027999999
ATS3p,189.153873393527
ATS3s,365.2777777777777
ATS3v,25593.114053585832
ATS4Z,2081.0
ATS4d,398.0
ATS4i,23465.19563643353
ATS4m,7226.740015000002
ATS4p,184.650852962074
ATS4s,390.58333333333337
ATS4v,24478.222162489637
ATS5Z,2094.0
ATS5d,383.0
ATS5i,22407.664393621166
ATS5m,7453.548137
ATS5p,182.519329657168
ATS5s,374.55555555555554
ATS5v,24287.212537696585
ATS6Z,2145.0
ATS6d,372.0
ATS6i,22779.262396728976
ATS6m,7616.619460999999
ATS6p,177.55690375231904
ATS6s,431.02777777777777
ATS6v,23977.905777317148
ATS7Z,1894.0
ATS7d,342.0
ATS7i,21414.388193332925
ATS7m,6642.424515999999
ATS7p,161.89374429147003
ATS7s,387.52777777777766
ATS7v,21740.27940056564
ATS8Z,1626.0
ATS8d,305.0
ATS8i,18223.835623380728
ATS8m,5724.462591999999
ATS8p,144.426641930074
ATS8s,302.5555555555555
ATS8v,19263.91048889282
C1SP1,0
C1SP2,4
C1SP3,3
C2SP1,0
C2SP2,14
C2SP3,2
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.23076923076923078
GGI10,0.13182328333843485
JGI10,0.005272931333537394
JGT10,0.3249008931898869
Kier1,25.103673469387754
Kier2,13.185255198487713
Kier3,7.758620689655173
MAXdO,11.839994327206874
MID_C,54.04890058337008
MID_N,6.311968446759028
MID_O,5.476526751047659
MID_X,0.0
MID_h,11.788495197806686
MINdO,11.839994327206874
MPC10,122
MWC01,35.0
MWC02,5.093750200806762
MWC03,5.916202062607435
MWC04,6.762729506931879
MWC05,7.604396348796338
MWC06,8.459352191726387
MWC07,9.31099985507536
MWC08,10.172254353874754
MWC09,11.03089783630606
MWC10,11.897364397552273
NaaCH,14
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.860800000000005
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.541263545158426
SRW05,2.3978952727983707
SRW06,7.005789019253503
SRW07,4.727387818712341
SRW08,8.55468163582723
SRW09,6.823286122355687
SRW10,10.14960516741016
SaaCH,27.211718148581458
SaaNH,0
SaaSe,0
SaaaC,2.047630341198579
SaasC,2.707340964409302
SaasN,2.0115275754087985
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.7824363666598655
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.2660256078358696
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.970388898162538
VE1_D,5.559985517003218
VE2_A,0.12407465306757931
VE2_D,0.17374954740635057
VE3_A,2.5420148589419838
VE3_D,2.878746313209243
VR1_A,2128.4315459798395
VR1_D,211.51994211215032
VR2_A,66.51348581186998
VR2_D,6.609998191004697
VR3_A,8.826291433870718
VR3_D,6.5174700927934275
WPath,3697
Xc-3d,1.5817885325170824
Xc-4d,0.0
Xc-5d,0.30274943015462097
Xc-6d,0.0
Xp-0d,22.17515133962105
Xp-1d,15.686673185801062
Xp-2d,13.56202536636219
Xp-3d,11.022202344588194
Xp-4d,8.933277034664325
Xp-5d,7.2434301102330085
Xp-6d,4.696159918531
Xp-7d,3.474643031760311
ZMIC0,105.03961660009264
ZMIC1,59.36235603650162
ZMIC2,32.11787749337258
ZMIC3,24.04509766678746
ZMIC4,23.391000775391838
ZMIC5,23.391000775391838
nAcid,1
nAtom,59
nBase,0
nRing,4
piPC1,3.871201010907891
piPC2,4.433788569232471
piPC3,4.977595440018056
piPC4,5.535117244309732
piPC5,6.029482614295503
piPC6,6.18733324847479
piPC7,6.552986998347996
piPC8,6.894982648874063
piPC9,6.939007882582393
AATS0Z,22.06779661016949
AATS0d,3.2033898305084745
AATS0i,160.66955777681736
AATS0m,87.03039023728816
AATS0p,1.5267044140834407
AATS0s,3.8846516007532954
AATS0v,224.23415924874257
AATS1Z,24.43548387096774
AATS1d,3.8548387096774195
AATS1i,145.36992327991865
AATS1m,92.606203983871
AATS1p,1.8428517425161297
AATS1s,3.120967741935484
AATS1v,268.70631504839724
AATS2Z,20.419047619047618
AATS2d,3.5047619047619047
AATS2i,151.69276600059277
AATS2m,75.33381952380951
AATS2p,1.6058883481547148
AATS2s,3.1047619047619035
AATS2v,226.56749380670473
AATS3Z,15.687943262411348
AATS3d,2.921985815602837
AATS3i,158.1974757441892
AATS3m,55.77465977304964
AATS3p,1.3415168325782056
AATS3s,2.5906225374310474
AATS3v,181.511447188552
AATS4Z,14.253424657534246
AATS4d,2.7260273972602738
AATS4i,160.7205180577639
AATS4m,49.498219280821935
AATS4p,1.2647318696032466
AATS4s,2.675228310502283
AATS4v,167.65905590746328
AATS5Z,14.746478873239436
AATS5d,2.6971830985915495
AATS5i,157.8004534762054
AATS5m,52.489775612676056
AATS5p,1.2853473919518872
AATS5s,2.637715179968701
AATS5v,171.03670801194778
AATS6Z,15.0
AATS6d,2.6013986013986012
AATS6i,159.29554123586698
AATS6m,53.26307315384615
AATS6p,1.2416566695966367
AATS6s,3.014180264180264
AATS6v,167.6776627784416
AATS7Z,14.240601503759398
AATS7d,2.5714285714285716
AATS7i,161.01043754385657
AATS7m,49.943041473684204
AATS7p,1.2172461976802258
AATS7s,2.9137426900584784
AATS7v,163.46074737267398
AATS8Z,14.263157894736842
AATS8d,2.675438596491228
AATS8i,159.85820722263796
AATS8m,50.214584140350865
AATS8p,1.2669003678076667
AATS8s,2.653996101364522
AATS8v,168.98167095520017
AMID_C,1.689028143230315
AMID_N,0.19724901396121963
AMID_O,0.17114146097023936
AMID_X,0.0
AMID_h,0.36839047493145893
ATS0dv,414.0
ATS0pe,362.9706
ATS0se,448.1119999999999
ATS1dv,417.0
ATS1pe,399.91800000000006
ATS1se,478.19380399999983
ATS2dv,544.0
ATS2pe,666.0527
ATS2se,807.2633759999998
ATS3dv,471.0
ATS3pe,863.11
ATS3se,1068.4632880000001
ATS4dv,461.0
ATS4pe,893.1848
ATS4se,1111.2360359999998
ATS5dv,494.0
ATS5pe,848.4486000000003
ATS5se,1058.6054199999999
ATS6dv,516.0
ATS6pe,870.4071
ATS6se,1084.1068440000001
ATS7dv,442.0
ATS7pe,809.8389999999999
ATS7se,1011.341384
ATS8dv,385.0
ATS8pe,687.6089999999999
ATS8se,859.008536
ATSC0Z,420.9152542372881
ATSC0c,1.2290459277161554
ATSC0d,29.52542372881356
ATSC0i,87.89584013309545
ATSC0m,2007.887424
ATSC0p,13.696614308771794
ATSC0s,66.96798493408663
ATSC0v,3009.5878994523596
ATSC1Z,17.90261419132433
ATSC1c,-0.6199941361239593
ATSC1d,7.074978454467105
ATSC1i,-9.911505894992665
ATSC1m,86.25496700000015
ATSC1p,-0.14836563921264556
ATSC1s,-3.8670161830891514
ATSC1v,56.059101880672884
ATSC2Z,-51.90002872737719
ATSC2c,0.15781245856522416
ATSC2d,-5.816432059752948
ATSC2i,-9.062565169072569
ATSC2m,-254.80382999999983
ATSC2p,-2.1579849094023786
ATSC2s,19.140780107887263
ATSC2v,-519.0512835860675
ATSC3Z,-80.05170927894287
ATSC3c,-0.34000829049945863
ATSC3d,-5.899741453605287
ATSC3i,-12.644036889327838
ATSC3m,-376.89313200000004
ATSC3p,-1.6702901870736824
ATSC3s,-15.324148552459382
ATSC3v,-405.01957236082046
ATSC4Z,-147.97673082447574
ATSC4c,0.14103156786583593
ATSC4d,-3.096811261131859
ATSC4i,19.452687048390132
ATSC4m,-698.5955849999998
ATSC4p,0.08750153701156965
ATSC4s,-24.634523923521336
ATSC4v,-486.15106083717427
ATSC5Z,64.20396437805225
ATSC5c,0.06966291931957243
ATSC5d,-4.247629991381789
ATSC5i,-17.785912701892286
ATSC5m,291.680697
ATSC5p,-2.7962654238029847
ATSC5s,13.837881834721827
ATSC5v,-179.46125855404864
ATSC6Z,25.798621085894847
ATSC6c,0.18236804601679157
ATSC6d,-2.680264291870151
ATSC6i,-20.6752746892781
ATSC6m,115.11090100000004
ATSC6p,-2.702610330547727
ATSC6s,2.5865412237862664
ATSC6v,-250.9600105503702
ATSC7Z,-30.60557311117494
ATSC7c,-0.18892935994361706
ATSC7d,1.120654984199943
ATSC7i,-0.3099293234972387
ATSC7m,-135.40836400000012
ATSC7p,0.49064479033252517
ATSC7s,-12.030937789268735
ATSC7v,76.99638210930439
ATSC8Z,-14.27693191611606
ATSC8c,-0.3658637007328212
ATSC8d,-0.09997127262280958
ATSC8i,4.857535822041757
ATSC8m,-56.29420800000009
ATSC8p,1.7209278409816802
ATSC8s,-14.10292380861183
ATSC8v,255.23821855514734
AXp-0d,0.6929734793631578
AXp-1d,0.44819066245145894
AXp-2d,0.29482663839917805
AXp-3d,0.19003797145841714
AXp-4d,0.12237365800910034
AXp-5d,0.0813868551711574
AXp-6d,0.05217955465034445
AXp-7d,0.03406512776235599
GATS1Z,0.8145460048268893
GATS1c,1.4760012559162174
GATS1d,0.8396263101366616
GATS1i,1.2495471653668195
GATS1m,0.8180955285806611
GATS1p,1.0468586855491342
GATS1s,0.7289164837258244
GATS1v,0.9517077635838922
GATS2Z,0.9790003719938488
GATS2c,0.9778497514977951
GATS2d,1.3096058170685034
GATS2i,1.1634753411634273
GATS2m,0.9826403184890529
GATS2p,1.085362321039249
GATS2s,0.4975409100648134
GATS2v,1.0550154117607073
GATS3Z,1.0525189385177152
GATS3c,1.1607124087672644
GATS3d,1.1702860492952585
GATS3i,1.0771719552448873
GATS3m,1.0512577494678343
GATS3p,1.0269360238642395
GATS3s,0.9186375639215311
GATS3v,1.0257858991850441
GATS4Z,1.1481340208573974
GATS4c,1.0578835246996339
GATS4d,1.0898431970809808
GATS4i,0.9034969550931897
GATS4m,1.144076419782742
GATS4p,0.9603919720232463
GATS4s,1.2824030290306176
GATS4v,1.0259537104883707
GATS5Z,0.9034303266648293
GATS5c,0.8954165257740869
GATS5d,1.0859583447874388
GATS5i,1.0391081497436807
GATS5m,0.908432715425042
GATS5p,1.0901859713088484
GATS5s,0.7698537682789651
GATS5v,1.0311943062308788
GATS6Z,0.9833549312892151
GATS6c,0.9600492962309944
GATS6d,1.0508899825776978
GATS6i,1.044385965064691
GATS6m,0.9825009791927514
GATS6p,1.0663327269963712
GATS6s,1.3957805481919656
GATS6v,1.012902695765243
GATS7Z,1.0598815230877388
GATS7c,1.2526820969650219
GATS7d,0.9748193675923447
GATS7i,0.9481870943477071
GATS7m,1.053607091232675
GATS7p,0.9560319290376152
GATS7s,1.44646044596869
GATS7v,0.9571515863422939
GATS8Z,1.0183530926050732
GATS8c,1.2225845448429704
GATS8d,1.0252835015207362
GATS8i,0.9260384851906486
GATS8m,1.0140213063916923
GATS8p,0.9209017475894641
GATS8s,1.1317778945394983
GATS8v,0.9407366491321566
MATS1Z,0.04047455751350256
MATS1c,-0.480042613994287
MATS1d,0.22802859153364682
MATS1i,-0.10730788721959393
MATS1m,0.04087945299293645
MATS1p,-0.01030814283641449
MATS1s,-0.054950175078921595
MATS1v,0.01772553800558728
MATS2Z,-0.06928442956469051
MATS2c,0.07214992536566685
MATS2d,-0.11069378382811225
MATS2i,-0.057935603276140765
MATS2m,-0.07130653029508259
MATS2p,-0.08853151365554862
MATS2s,0.16060354062885
MATS2v,-0.0969094100799853
MATS3Z,-0.07958089944179712
MATS3c,-0.11575887394600147
MATS3d,-0.08361221714667254
MATS3i,-0.06019360189285439
MATS3m,-0.0785437735945711
MATS3p,-0.051028359000392785
MATS3s,-0.09575071400649386
MATS3v,-0.05631212000497843
MATS4Z,-0.1420685405889628
MATS4c,0.04637109781404895
MATS4d,-0.042385543305600556
MATS4i,0.08943560192344156
MATS4m,-0.1406001010743289
MATS4p,0.0025816752494493282
MATS4s,-0.14865382837419294
MATS4v,-0.06527747717305478
MATS5Z,0.06337687881334877
MATS5c,0.02355034237583684
MATS5d,-0.05977425979528147
MATS5i,-0.08407589555478137
MATS5m,0.0603576047469106
MATS5p,-0.08482596978992374
MATS5s,0.08585509117698319
MATS5v,-0.02477578047515923
MATS6Z,0.025288193323950745
MATS6c,0.06122046259451692
MATS6d,-0.037453935272534565
MATS6i,-0.09705076003217285
MATS6m,0.02365337231386326
MATS6p,-0.08141157941481734
MATS6s,0.015935590000550618
MATS6v,-0.03440435862821226
MATS7Z,-0.03225568148445527
MATS7c,-0.06819173051777801
MATS7d,0.016837443781670024
MATS7i,-0.0015642087731340241
MATS7m,-0.029916205102941098
MATS7p,0.01589111374205838
MATS7s,-0.07969528362526117
MATS7v,0.011349158406073524
MATS8Z,-0.01755445632685241
MATS8c,-0.1540630073398737
MATS8d,-0.0017523717445162856
MATS8i,0.02860189781355503
MATS8m,-0.014510137040536875
MATS8p,0.06502743064239484
MATS8s,-0.10899061137094705
MATS8v,0.043892046743354576
MAXaaN,4.234554011046866
MAXsOH,9.720796500167108
MAXssO,5.895856050683271
MINaaN,4.234554011046866
MINsOH,9.720796500167108
MINssO,5.895856050683271
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.09736970701685
SpAD_D,481.51589862718356
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.1705753259323495
SssNH2,0
SsssAs,0
SsssCH,-0.4902491524772725
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,877
TMWC10,143.24794675367727
TSRW10,81.46258845855704
VE1_Dt,5.581279827723973
VE2_Dt,0.17441499461637416
VE3_Dt,2.8825689197071247
VR1_Dt,208.25656379150067
VR2_Dt,6.508017618484396
VR3_Dt,6.501921609162652
Xc-3dv,0.686654578033056
Xc-4dv,0.0
Xc-5dv,0.07422120181506975
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.47628967220784013
Xch-7d,0.5508638320899772
Xp-0dv,17.85392531120473
Xp-1dv,10.822048937287366
Xp-2dv,7.757375101617314
Xp-3dv,5.394568630636862
Xp-4dv,3.7391951998583215
Xp-5dv,2.538609678604658
Xp-6dv,1.4275399322863116
Xp-7dv,0.9068407735647719
Xpc-4d,3.580683099907071
Xpc-5d,5.182101068641711
Xpc-6d,7.472193312853022
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,62
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,2
nSpiro,0
naRing,4
piPC10,7.165611199004371
AATS0dv,7.016949152542373
AATS0pe,6.15204406779661
AATS0se,7.595118644067795
AATS1dv,6.725806451612903
AATS1pe,6.4502903225806465
AATS1se,7.712803290322578
AATS2dv,5.180952380952381
AATS2pe,6.343359047619047
AATS2se,7.688222628571427
AATS3dv,3.3404255319148937
AATS3pe,6.121347517730497
AATS3se,7.577753815602838
AATS4dv,3.1575342465753424
AATS4pe,6.117704109589041
AATS4se,7.6112057260273955
AATS5dv,3.4788732394366195
AATS5pe,5.9749901408450725
AATS5se,7.454967746478872
AATS6dv,3.6083916083916083
AATS6pe,6.086762937062937
AATS6se,7.581166741258742
AATS7dv,3.3233082706766917
AATS7pe,6.089015037593985
AATS7se,7.604070556390977
AATS8dv,3.3771929824561404
AATS8pe,6.031657894736841
AATS8se,7.5351625964912285
AATSC0Z,7.134156851479459
AATSC0c,0.020831286910443312
AATSC0d,0.5004309106578569
AATSC0i,1.489760002255855
AATSC0m,34.031990237288134
AATSC0p,0.23214600523342024
AATSC0s,1.1350505921031633
AATSC0v,51.00996439749762
AATSC1Z,0.2887518417955537
AATSC1c,-0.009999905421354182
AATSC1d,0.11411255571721136
AATSC1i,-0.1598629983063333
AATSC1m,1.3912091451612927
AATSC1p,-0.002392994180849122
AATSC1s,-0.06237122875950244
AATSC1v,0.9041790625914982
AATSC2Z,-0.4942859878797828
AATSC2c,0.0015029757958592777
AATSC2d,-0.05539459104526617
AATSC2i,-0.0863101444673578
AATSC2m,-2.426703142857141
AATSC2p,-0.020552237232403608
AATSC2s,0.1822931438846406
AATSC2v,-4.943345557962547
AATSC3Z,-0.5677426189995948
AATSC3c,-0.0024114063155989975
AATSC3d,-0.04184213796883182
AATSC3i,-0.0896740204916868
AATSC3m,-2.673000936170213
AATSC3p,-0.01184602969555803
AATSC3s,-0.10868190462737151
AATSC3v,-2.8724792366015635
AATSC4Z,-1.0135392522224365
AATSC4c,0.0009659696429166844
AATSC4d,-0.02121103603514972
AATSC4i,0.13323758252322007
