DLiP-ID,C000ZJ
JGI10,0.008255960276162296
JGT10,0.5861797797395222
Kier1,19.32638888888889
Kier2,8.392733564013842
Kier3,5.7856673241288625
MAXdO,12.221552185689092
MID_C,28.73581025619254
MID_N,6.0116825628415125
MID_O,8.609619889239724
MID_X,0.0
MID_h,16.865030960519853
MINdO,10.564215170814213
MPC10,44
MWC01,24.0
MWC02,4.762173934797756
MWC03,5.572154032177765
MWC04,6.444131256700441
MWC05,7.275864600546533
MWC06,8.149312843635345
MWC07,8.990316947998217
MWC08,9.865629909979887
MWC09,10.711457836917562
MWC10,11.588598640125822
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.354
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.220355825078324
SRW05,0.0
SRW06,6.727431724850855
SRW07,0.0
SRW08,8.312135107648412
SRW09,0.0
SRW10,9.937357437043744
SaaCH,10.646598391320612
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.5610057954703944
SaasN,0
SdCH2,0
SddsN,-0.5704102641309188
SdsCH,0
SdssC,-0.25961850805288567
SdssS,0
SsCH3,1.3480170058243548
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,4.855151416437005
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.130330140597487
VE1_D,4.7094481641062895
VE2_A,0.17957957133032554
VE2_D,0.20475861583070823
VE3_A,2.2512664639039137
VE3_D,2.382479861489226
VR1_A,169.68711014581723
VR1_D,125.10149497892542
VR2_A,7.377700441122488
VR2_D,5.439195433866322
VR3_A,5.9668653355775065
VR3_D,5.662034490607752
WPath,1356
Xc-3d,2.511310963877082
Xc-4d,0.2041241452319315
Xc-5d,0.5151283791960046
Xc-6d,0.10206207261596575
Xp-0d,17.035169427003233
Xp-1d,10.775694130382417
Xp-2d,10.564726351981102
Xp-3d,7.405658043863394
Xp-4d,5.815998343864565
Xp-5d,4.282276989427241
Xp-6d,2.890587905882242
Xp-7d,1.9904920984100654
ZMIC0,75.80267347538397
ZMIC1,48.792233704373736
ZMIC2,35.155974663414824
ZMIC3,27.793067021681374
ZMIC4,26.86223993822785
ZMIC5,26.86223993822785
nAcid,0
nAtom,36
nBase,0
nRing,2
piPC1,3.5553480614894135
piPC2,4.174387269895637
piPC3,4.579852378003801
piPC4,5.079850363117729
piPC5,5.5726292044366454
piPC6,5.762837237437516
piPC7,6.0390635259072605
piPC8,6.23232521922735
piPC9,5.968227905327517
AATS0Z,34.44444444444444
AATS0d,3.5833333333333335
AATS0i,162.42658017271768
AATS0m,136.92161883333335
AATS0p,1.6689052156399167
AATS0s,9.396435852004267
AATS0v,242.83330398183867
AATS1Z,36.21621621621622
AATS1d,4.162162162162162
AATS1i,148.14006106687836
AATS1m,140.81499718918923
AATS1p,1.9758911354054056
AATS1s,3.535994327660995
AATS1v,286.21484819470066
AATS2Z,29.65
AATS2d,3.716666666666667
AATS2i,151.7215037872496
AATS2m,113.72211171666665
AATS2p,1.7312653539091163
AATS2s,5.7600823045267475
AATS2v,249.50790545588185
AATS3Z,24.82894736842105
AATS3d,3.1710526315789473
AATS3i,158.03442852974024
AATS3m,92.12535464473684
AATS3p,1.5347819007288948
AATS3s,4.382553606237816
AATS3v,214.99924711757066
AATS4Z,22.0875
AATS4d,2.7625
AATS4i,161.237117462227
AATS4m,80.66578573749999
AATS4p,1.3588095616417375
AATS4s,4.698881172839506
AATS4v,189.47704161245292
AATS5Z,20.43661971830986
AATS5d,2.6338028169014085
AATS5i,161.2014698124824
AATS5m,73.99793818309858
AATS5p,1.302286231443521
AATS5s,4.663515040862459
AATS5v,184.57348102943453
AATS6Z,21.137931034482758
AATS6d,2.8275862068965516
AATS6i,159.81869177968142
AATS6m,77.51202149999999
AATS6p,1.3842212700826202
AATS6s,4.276607066836952
AATS6v,189.40000834083136
AATS7Z,23.555555555555557
AATS7d,2.740740740740741
AATS7i,160.0425778292461
AATS7m,87.92868583333332
AATS7p,1.3573179163424074
AATS7s,3.2572016460905355
AATS7v,184.98460164461446
AATS8Z,24.74468085106383
AATS8d,2.6808510638297873
AATS8i,161.84861900366235
AATS8m,92.90779134042552
AATS8p,1.2472450975242764
AATS8s,9.622340425531915
AATS8v,186.2982826343969
AMID_C,1.249383054617067
AMID_N,0.2613775027322397
AMID_O,0.37433129953216193
AMID_X,0.0
AMID_h,0.7332622156747762
ATS0dv,394.44444444444446
ATS0pe,247.5042
ATS0se,299.01459299999993
ATS1dv,289.3333333333333
ATS1pe,252.48630000000003
ATS1se,300.51122399999986
ATS2dv,502.6666666666667
ATS2pe,408.80150000000003
ATS2se,488.8455860000001
ATS3dv,438.0
ATS3pe,509.5810000000001
ATS3se,618.5508520000001
ATS4dv,414.6666666666667
ATS4pe,529.907
ATS4se,650.8083059999999
ATS5dv,351.3333333333333
ATS5pe,470.7233
ATS5se,579.606608
ATS6dv,301.33333333333337
ATS6pe,377.63970000000006
ATS6se,463.485432
ATS7dv,241.33333333333334
ATS7pe,345.5778
ATS7se,427.44239200000004
ATS8dv,432.0
ATS8pe,326.94769999999994
ATS8se,396.579564
ATSC0Z,399.0000000000001
ATSC0c,0.7874815920442169
ATSC0d,25.638888888888886
ATSC0i,59.27876404124359
ATSC0m,1805.5979570000009
ATSC0p,10.47601333138475
ATSC0s,150.0146581123304
ATSC0v,1647.6497710776998
ATSC1Z,87.36111111111114
ATSC1c,-0.44433006380406315
ATSC1d,2.676697530864197
ATSC1i,1.5185958244533424
ATSC1m,373.64969119444464
ATSC1p,-0.3230684938429899
ATSC1s,-21.66313484087367
ATSC1v,66.41646247871837
ATSC2Z,39.00000000000003
ATSC2c,0.30015032505104006
ATSC2d,-6.314814814814816
ATSC2i,-12.946398433907834
ATSC2m,178.58102983333345
ATSC2p,-0.7256977514234974
ATSC2s,64.50746757989128
ATSC2v,-223.06846086395706
ATSC3Z,-146.2222222222222
ATSC3c,-0.16861453120947598
ATSC3d,-6.765432098765432
ATSC3i,-11.456901358246627
ATSC3m,-661.0940277222222
ATSC3p,-1.2235511752475539
ATSC3s,-28.95940474224795
ATSC3v,-430.44624174048846
ATSC4Z,-143.7777777777778
ATSC4c,-0.06545957248631612
ATSC4d,-1.7253086419753083
ATSC4i,-9.303133163127049
ATSC4m,-620.5830314444447
ATSC4p,-1.8723405461353608
ATSC4s,-29.595328403105892
ATSC4v,-108.07953723564572
ATSC5Z,-109.36111111111114
ATSC5c,-0.08481960362469457
ATSC5d,2.823302469135802
ATSC5i,4.8221228353449055
ATSC5m,-483.38355736111123
ATSC5p,0.5673662159688257
ATSC5s,-74.64504750556742
ATSC5v,49.295781043130546
ATSC6Z,-4.888888888888893
ATSC6c,0.3394425109659362
ATSC6d,3.4984567901234565
ATSC6i,11.66959832891449
ATSC6m,-29.81827472222224
ATSC6p,0.06582249826881925
ATSC6s,-10.375851120467738
ATSC6v,-150.1567413395963
ATSC7Z,155.5
ATSC7c,-0.6692558351964547
ATSC7d,-5.347222222222221
ATSC7i,-3.679850307860936
ATSC7m,676.7471630000002
ATSC7p,-0.9036400759945413
ATSC7s,-40.921130782274034
ATSC7v,87.96347905835975
ATSC8Z,42.472222222222214
ATSC8c,0.5205945435805692
ATSC8d,-1.695216049382715
ATSC8i,-18.446485372686396
ATSC8m,211.77702230555562
ATSC8p,-2.6671577903767565
ATSC8s,166.03609469201422
ATSC8v,-107.92894785057268
AXp-0d,0.7406595403044883
AXp-1d,0.4489872554326007
AXp-2d,0.310727245646503
AXp-3d,0.18988866779136906
AXp-4d,0.1264347466057514
AXp-5d,0.07930142573013409
AXp-6d,0.05161764117646861
AXp-7d,0.03317486830683442
GATS1Z,0.789473684210526
GATS1c,1.526529474407126
GATS1d,1.106848994172938
GATS1i,1.2084559211424308
GATS1m,0.7735943511218936
GATS1p,1.2295089136406028
GATS1s,0.6660590610499612
GATS1v,0.8882492161450805
GATS2Z,0.8084795321637425
GATS2c,0.7965047021235103
GATS2d,1.2854821235102927
GATS2i,1.2263520092694074
GATS2m,0.8007052428366254
GATS2p,1.0663242857753643
GATS2s,0.46146706025256806
GATS2v,1.0135828887997274
GATS3Z,1.1945983379501381
GATS3c,1.1081389242653583
GATS3d,1.1226264469407539
GATS3i,1.1624547451313345
GATS3m,1.182908097798621
GATS3p,1.117749173314037
GATS3s,0.8767202653409918
GATS3v,1.0768343867523928
GATS4Z,1.3245614035087714
GATS4c,0.997757202613032
GATS4d,0.9982394366197184
GATS4i,1.0578821159261436
GATS4m,1.303010387468277
GATS4p,1.199190428574746
GATS4s,1.0621668839834675
GATS4v,1.0384027571109942
GATS5Z,1.1613540894489742
GATS5c,0.9436904554789589
GATS5d,0.91328033204645
GATS5i,0.8551963286805565
GATS5m,1.157959134768875
GATS5p,0.9724885870949616
GATS5s,1.3682911850700394
GATS5v,0.9865000805422934
GATS6Z,0.965668481548699
GATS6c,0.5424221000551338
GATS6d,0.8120073224492846
GATS6i,0.8369734895746626
GATS6m,0.9717856469123685
GATS6p,0.9731387536869386
GATS6s,0.8350366975640784
GATS6v,1.0774257248566372
GATS7Z,0.8512020792722544
GATS7c,1.3392887376201448
GATS7d,1.1123149151318166
GATS7i,1.0017003226572512
GATS7m,0.8551732422168313
GATS7p,1.1429625702994026
GATS7s,0.9619933063726623
GATS7v,1.033644537201151
GATS8Z,0.9770436730123176
GATS8c,0.5528262396928428
GATS8d,1.0891865102233698
GATS8i,1.1599013064002812
GATS8m,0.9640751154382186
GATS8p,1.2005646270476313
GATS8s,0.38287627838602467
GATS8v,1.0125858098450313
MATS1Z,0.2130325814536341
MATS1c,-0.5489920621997668
MATS1d,0.10157828467687621
MATS1i,0.024925497654348778
MATS1m,0.20134662286389146
MATS1p,-0.03000539451268191
MATS1s,-0.14050390125381207
MATS1v,0.039220363506013024
MATS2Z,0.058646616541353405
MATS2c,0.2286913076445754
MATS2d,-0.14777898158179853
MATS2i,-0.1310391534975354
MATS2m,0.05934245632290556
MATS2p,-0.04156339220661754
MATS2s,0.25800465791118227
MATS2v,-0.08123150858136012
MATS3Z,-0.17359187442289925
MATS3c,-0.10142464523125105
MATS3d,-0.1249928722130353
MATS3i,-0.09154970355291298
MATS3m,-0.17343274087746602
MATS3p,-0.055324182411008185
MATS3s,-0.09144181605488225
MATS3v,-0.12374934999657015
MATS4Z,-0.16215538847117794
MATS4c,-0.03740634437228631
MATS4d,-0.03028169014084507
MATS4i,-0.07062242256762388
MATS4m,-0.15466475417041026
MATS4p,-0.08042689705603316
MATS4s,-0.08877730982411906
MATS4v,-0.02951828271382499
MATS5Z,-0.13897419605351408
MATS5c,-0.054613496238041626
MATS5d,0.05583446507866265
MATS5i,0.04124613710717429
MATS5m,-0.1357422272711602
MATS5p,0.02746069860895848
MATS5s,-0.2522966327268758
MATS5v,0.015170119492593451
MATS6Z,-0.007605219946417773
MATS6c,0.2675471493059042
MATS6d,0.08469383942914784
MATS6i,0.12218876489622839
MATS6m,-0.010250285554112651
MATS6p,0.0038998942117287137
MATS6s,-0.04293036117351305
MATS6v,-0.05656586590178466
MATS7Z,0.25981620718462817
MATS7c,-0.5665790302976176
MATS7d,-0.13903936439147707
MATS7i,-0.04138469447283186
MATS7m,0.24987000765272424
MATS7p,-0.057505340846112085
MATS7s,-0.18185392146427207
MATS7v,0.03559149547532962
MATS8Z,0.08153362128726066
MATS8c,0.5063651918367952
MATS8d,-0.05064429127959243
MATS8i,-0.23835218340286093
MATS8m,0.08983848628594361
MATS8p,-0.1950101920195217
MATS8s,0.8477610439449321
MATS8v,-0.050173879657860285
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,-3.8242205215419474
SdssSe,0
SdsssP,0
SpAD_A,27.69158905167807
SpAD_D,246.0536251074783
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,486
TMWC10,120.35964000287933
TSRW10,57.089100392731964
VE1_Dt,4.7335606573394795
VE2_Dt,0.2058069851017165
VE3_Dt,2.38758682391947
VR1_Dt,123.917251300874
VR2_Dt,5.38770657829887
VR3_Dt,5.652523137558798
Xc-3dv,1.0488862005703519
Xc-4dv,0.05103103630798288
Xc-5dv,0.1302126367021629
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16666666666666666
Xch-7d,0.2076303192968934
Xp-0dv,12.854504659773276
Xp-1dv,7.964709808451903
Xp-2dv,6.344519849595931
Xp-3dv,4.246260820937963
Xp-4dv,2.8626886222076537
Xp-5dv,1.9094949603016707
Xp-6dv,1.1762938164250025
Xp-7dv,0.7579983673392455
Xpc-4d,4.093692164642393
Xpc-5d,5.565023795353988
Xpc-6d,7.0867601514258745
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,37
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,6.305818978475576
AATS0dv,10.956790123456791
AATS0pe,6.875116666666667
AATS0se,8.305960916666665
AATS1dv,7.819819819819819
AATS1pe,6.823954054054055
AATS1se,8.12192497297297
AATS2dv,8.377777777777778
AATS2pe,6.813358333333334
AATS2se,8.147426433333335
AATS3dv,5.7631578947368425
AATS3pe,6.705013157894737
AATS3se,8.138827000000001
AATS4dv,5.183333333333334
AATS4pe,6.6238375000000005
AATS4se,8.135103824999998
AATS5dv,4.948356807511737
AATS5pe,6.629905633802816
AATS5se,8.163473352112677
AATS6dv,5.195402298850575
AATS6pe,6.511029310344829
AATS6se,7.991128137931034
AATS7dv,4.469135802469136
AATS7pe,6.399588888888889
AATS7se,7.915599851851852
AATS8dv,9.191489361702128
AATS8pe,6.95633404255319
AATS8se,8.437863063829788
AATSC0Z,11.083333333333336
AATSC0c,0.021874488667894914
AATSC0d,0.7121913580246912
AATSC0i,1.6466323344789886
AATSC0m,50.15549880555558
AATSC0p,0.2910003703162431
AATSC0s,4.167073836453622
AATSC0v,45.768049196602774
AATSC1Z,2.361111111111112
AATSC1c,-0.012008920643353058
AATSC1d,0.07234317650984316
AATSC1i,0.04104313039063088
AATSC1m,10.098640302552559
AATSC1p,-0.008731580914675402
AATSC1s,-0.5854901308344236
AATSC1v,1.795039526451848
AATSC2Z,0.6500000000000005
AATSC2c,0.005002505417517334
AATSC2d,-0.10524691358024693
AATSC2i,-0.21577330723179725
AATSC2m,2.976350497222224
AATSC2p,-0.012094962523724957
AATSC2s,1.0751244596648548
AATSC2v,-3.717807681065951
AATSC3Z,-1.9239766081871341
AATSC3c,-0.002218612252756263
AATSC3d,-0.08901884340480831
AATSC3i,-0.15074870208219246
AATSC3m,-8.698605627923977
AATSC3p,-0.016099357569046763
AATSC3s,-0.38104479924010465
AATSC3v,-5.663766338690638
AATSC4Z,-1.7972222222222225
AATSC4c,-0.0008182446560789515
AATSC4d,-0.021566358024691354
AATSC4i,-0.11628916453908811
AATSC4m,-7.757287893055559
AATSC4p,-0.023404256826692012
AATSC4s,-0.3699416050388237
AATSC4v,-1.3509942154455714
AATSC5Z,-1.5402973395931148
AATSC5c,-0.001194642304573163
AATSC5d,0.03976482350895496
AATSC5i,0.06791722303302684
AATSC5m,-6.80821911776213
AATSC5p,0.007991073464349659
