DLiP-ID,C001QD
SsLi,0
SsOH,29.978932311350466
SsSH,0
SssO,10.479116551713277
SssS,0
StCH,0
StsC,0
TIC0,52.108802745812646
TIC1,124.50535558441992
TIC2,159.26024308658342
TIC3,166.01513058874684
TIC4,168.01513058874684
TIC5,168.01513058874684
Vabc,246.0494684848683
WPol,39
apol,39.19710199999999
bpol,18.384898
nRot,1
ABCGG,13.749761927614568
ATS0Z,938.0
ATS0d,132.0
ATS0i,5603.470184504486
ATS0m,3713.994717
ATS0p,51.91730466788601
ATS0s,241.53472222222223
ATS0v,8086.27061005911
ATS1Z,1014.0
ATS1d,162.0
ATS1i,5368.5628236003495
ATS1m,3882.8326709999997
ATS1p,66.401511368
ATS1s,144.75
ATS1v,10282.733214798624
ATS2Z,1619.0
ATS2d,270.0
ATS2i,9294.876519167095
ATS2m,6225.01722
ATS2p,100.494167251943
ATS2s,249.8611111111111
ATS2v,15647.87170758299
ATS3Z,1888.0
ATS3d,293.0
ATS3i,12219.38626597915
ATS3m,7005.327451
ATS3p,119.94069920199998
ATS3s,340.8888888888889
ATS3v,18611.683887299598
ATS4Z,1989.0
ATS4d,283.0
ATS4i,13854.758973300237
ATS4m,7501.910927
ATS4p,118.34320842273499
ATS4s,458.63888888888897
ATS4v,17823.841764169993
ATS5Z,1493.0
ATS5d,234.0
ATS5i,12921.4315148053
ATS5m,5274.724363000001
ATS5p,103.247852678547
ATS5s,335.52777777777777
ATS5v,15181.75130720656
ATS6Z,1287.0
ATS6d,189.0
ATS6i,11863.231472160336
ATS6m,4625.033694000001
ATS6p,84.76637790903699
ATS6s,347.4444444444445
ATS6v,11997.920818754334
ATS7Z,826.0
ATS7d,134.0
ATS7i,10194.128703203789
ATS7m,2775.0661969999996
ATS7p,63.09284579218799
ATS7s,218.5416666666667
ATS7v,8699.558463802845
ATS8Z,625.0
ATS8d,88.0
ATS8i,7694.556878571838
ATS8m,2152.986569
ATS8p,41.89714525903698
ATS8s,219.33333333333331
ATS8v,5668.553698719247
C1SP1,0
C1SP2,0
C1SP3,1
C2SP1,0
C2SP2,8
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.26666666666666666
GGI10,0.0
JGI10,0.0
JGT10,0.6073712004411338
Kier1,15.879017013232515
Kier2,5.570987654320987
Kier3,2.8125
MAXdO,12.142022549760643
MID_C,31.497623908588693
MID_N,0.0
MID_O,11.02595624368152
MID_X,0.0
MID_h,11.02595624368152
MINdO,12.142022549760643
MPC10,134
MWC01,23.0
MWC02,4.77912349311153
MWC03,5.659482215759621
MWC04,6.608000625296087
MWC05,7.507141079727608
MWC06,8.458504195067558
MWC07,9.364691031806107
MWC08,10.316557007504228
MWC09,11.226109683846405
MWC10,12.177986907796173
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.9333000000000005
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.25227342804663
SRW05,0.0
SRW06,6.853299093186078
SRW07,0.0
SRW08,8.557759153162898
SRW09,0.0
SRW10,10.318143627345878
SaaCH,4.2419963703073815
SaaNH,0
SaaSe,0
SaaaC,0.7510582010582016
SaasC,0.009071948223735804
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.4205758692365833
SdssS,0
SsCH3,2.7721705719324765
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.136865208682786
VE1_D,4.5168555620688
VE2_A,0.19699358136584694
VE2_D,0.2150883600985143
VE3_A,2.161875649778596
VE3_D,2.249753424372719
VR1_A,121.13106397034714
VR1_D,115.06966504543347
VR2_A,5.768145903349864
VR2_D,5.479507859306356
VR3_A,5.538810477425836
VR3_D,5.487475072683941
WPath,816
Xc-3d,2.646156488128974
Xc-4d,0.25
Xc-5d,0.3735341466184221
Xc-6d,0.0
Xp-0d,15.361442840636295
Xp-1d,9.820498984116739
Xp-2d,10.064328785135944
Xp-3d,7.733752329835626
Xp-4d,7.614796342978493
Xp-5d,5.628280287576645
Xp-6d,4.698506946035872
Xp-7d,2.7312783225885764
ZMIC0,75.488342402131
ZMIC1,39.5283085605526
ZMIC2,25.47913673428778
ZMIC3,23.576863480964953
ZMIC4,23.398047308568096
ZMIC5,23.398047308568096
nAcid,0
nAtom,35
nBase,0
nRing,3
piPC1,3.417726683613366
piPC2,4.119037174812473
piPC3,4.751432692966343
piPC4,5.4542521681687965
piPC5,6.049733455231958
piPC6,6.5262660632671405
piPC7,6.885669422099952
piPC8,7.340769687816653
piPC9,7.577939648809573
AATS0Z,26.8
AATS0d,3.7714285714285714
AATS0i,160.0991481286996
AATS0m,106.11413477142857
AATS0p,1.4833515619396003
AATS0s,6.900992063492064
AATS0v,231.036303144546
AATS1Z,27.405405405405407
AATS1d,4.378378378378378
AATS1i,145.09629252973917
AATS1m,104.94142354054053
AATS1p,1.7946354423783784
AATS1s,3.9121621621621623
AATS1v,277.9117085080709
AATS2Z,26.112903225806452
AATS2d,4.354838709677419
AATS2i,149.91736321237252
AATS2m,100.40350354838709
AATS2p,1.6208736653539193
AATS2s,4.030017921146953
AATS2v,252.38502754166112
AATS3Z,23.6
AATS3d,3.6625
AATS3i,152.7423283247394
AATS3m,87.5665931375
AATS3p,1.4992587400249997
AATS3s,4.261111111111111
AATS3v,232.64604859124498
AATS4Z,22.348314606741575
AATS4d,3.1797752808988764
AATS4i,155.6714491382049
AATS4m,84.29113401123595
AATS4p,1.3296989710419662
AATS4s,5.153245942571786
AATS4v,200.26788499067408
AATS5Z,18.20731707317073
AATS5d,2.8536585365853657
AATS5i,157.5784331073817
AATS5m,64.32590686585367
AATS5p,1.2591201546164268
AATS5s,4.0918021680216805
AATS5v,185.14330862447025
AATS6Z,17.39189189189189
AATS6d,2.554054054054054
AATS6i,160.3139388129775
AATS6m,62.500455324324335
AATS6p,1.1454915933653647
AATS6s,4.695195195195196
AATS6v,162.1340651183018
AATS7Z,13.32258064516129
AATS7d,2.161290322580645
AATS7i,164.4214306968353
AATS7m,44.75913220967741
AATS7p,1.0176265450352902
AATS7s,3.5248655913978504
AATS7v,140.31545909359428
AATS8Z,13.58695652173913
AATS8d,1.9130434782608696
AATS8i,167.2729756211269
AATS8m,46.80405584782609
AATS8p,0.9108075056312387
AATS8s,4.768115942028985
AATS8v,123.22942823302711
AMID_C,1.4998868527899378
AMID_N,0.0
AMID_O,0.5250455354134057
AMID_X,0.0
AMID_h,0.5250455354134057
ATS0dv,360.0
ATS0pe,236.2991
ATS0se,287.2765319999999
ATS1dv,350.0
ATS1pe,252.1275
ATS1se,300.08626799999996
ATS2dv,525.0
ATS2pe,417.53809999999993
ATS2se,501.501792
ATS3dv,623.0
ATS3pe,555.4750000000001
ATS3se,668.3004040000001
ATS4dv,639.0
ATS4pe,590.8461
ATS4se,718.7352920000001
ATS5dv,388.0
ATS5pe,550.7825
ATS5se,673.490524
ATS6dv,353.0
ATS6pe,481.32449999999994
ATS6se,593.943192
ATS7dv,170.0
ATS7pe,395.7505
ATS7se,494.8971079999999
ATS8dv,128.0
ATS8pe,292.9018
ATS8se,367.55613200000005
ATSC0Z,277.8857142857143
ATSC0c,1.6121773345537027
ATSC0d,29.14285714285715
ATSC0i,47.096931791228705
ATSC0m,1306.6446186857145
ATSC0p,8.0197959479316
ATSC0s,93.07738095238095
ATSC0v,1639.6202109984695
ATSC1Z,-7.936326530612222
ATSC1c,-0.7794483953900438
ATSC1d,11.87755102040817
ATSC1i,4.336126960224629
ATSC1m,-29.871837639183475
ATSC1p,0.830173849711684
ATSC1s,-19.595096371882086
ATSC1v,156.757299990871
ATSC2Z,108.80244897959186
ATSC2c,0.18860726687407986
ATSC2d,4.775510204081638
ATSC2i,8.247239203567542
ATSC2m,520.4236219567349
ATSC2p,1.8884786565982845
ATSC2s,7.916099773242633
ATSC2v,667.9951460969104
ATSC3Z,-177.33877551020404
ATSC3c,-1.005737619784219
ATSC3d,-3.3265306122448934
ATSC3i,1.4668447499172097
ATSC3m,-813.3494116816323
ATSC3p,0.15084230974360388
ATSC3s,-66.18579931972789
ATSC3v,-283.6113009100516
ATSC4Z,197.6334693877551
ATSC4c,1.566502522794325
ATSC4d,-12.591836734693876
ATSC4i,-16.96044044046485
ATSC4m,897.7537565134695
ATSC4p,-2.691746878369237
ATSC4s,84.93339002267572
ATSC4v,-31.86945577167687
ATSC5Z,-261.01795918367344
ATSC5c,-1.466985461653682
ATSC5d,-13.591836734693876
ATSC5i,-17.60137195274279
ATSC5m,-1220.466732777959
ATSC5p,-3.387061003770919
ATSC5s,-73.36125283446714
ATSC5v,-1080.2599335303587
ATSC6Z,29.184489795918335
ATSC6c,1.3049775621631532
ATSC6d,-8.387755102040819
ATSC6i,-14.656034615187334
ATSC6m,109.8336934359184
ATSC6p,-2.862296213304841
ATSC6s,42.438775510204074
ATSC6v,-560.3138735946005
ATSC7Z,-102.25469387755102
ATSC7c,-1.0285909934486044
ATSC7d,-6.0816326530612255
ATSC7i,-6.501727839637549
ATSC7m,-473.66887190040825
ATSC7p,-1.1383327294655226
ATSC7s,-41.080924036281175
ATSC7v,-339.6378833493687
ATSC8Z,42.064489795918334
ATSC8c,0.7675270265856119
ATSC8d,-6.530612244897961
ATSC8i,-3.7673013595248337
ATSC8m,186.0192819273468
ATSC8p,-0.7442159489743633
ATSC8s,40.473497732426296
ATSC8v,-98.02987048664423
AXp-0d,0.7314972781255379
AXp-1d,0.4269782167007278
AXp-2d,0.2795646884759984
AXp-3d,0.16111984020490888
AXp-4d,0.10725065271800695
AXp-5d,0.06184923392941369
AXp-6d,0.04195095487532029
AXp-7d,0.023958581777092775
GATS1Z,0.7506488598407166
GATS1c,1.3329918865384422
GATS1d,0.8355855855855854
GATS1i,1.0205256792752389
GATS1m,0.7500859066371747
GATS1p,0.9827011935157874
GATS1s,0.9300843978851272
GATS1v,0.8413229853979642
GATS2Z,0.5949881594396131
GATS2c,0.8166182562957089
GATS2d,1.2137096774193545
GATS2i,0.9623455134102565
GATS2m,0.5946822058089287
GATS2p,0.9130524420582963
GATS2s,0.6273877576000128
GATS2v,0.7248851305998772
GATS3Z,1.1478189903351839
GATS3c,1.320268843668073
GATS3d,1.064583333333333
GATS3i,1.0184204192204085
GATS3m,1.1378210742626573
GATS3p,0.9876246196375749
GATS3s,1.3112773390036452
GATS3v,0.960008215383219
GATS4Z,0.6454435810881062
GATS4c,0.5439341296110657
GATS4d,1.1732209737827712
GATS4i,1.136755982070953
GATS4m,0.6566282762425567
GATS4p,1.1260811844454854
GATS4s,0.57750248558171
GATS4v,0.9821461237018965
GATS5Z,1.351845443192248
GATS5c,1.4491440698848188
GATS5d,1.1168699186991866
GATS5i,1.1367579710801317
GATS5m,1.3466911543054565
GATS5p,1.1402024744324049
GATS5s,1.4928742855568227
GATS5v,1.2008188968783873
GATS6Z,0.9515383674853137
GATS6c,0.6407219800483184
GATS6d,1.072072072072072
GATS6i,1.0969324194472163
GATS6m,0.961855683375705
GATS6p,1.127167491767858
GATS6s,0.7773328102035656
GATS6v,1.149682187925865
GATS7Z,1.2758203816839464
GATS7c,1.3861229417811647
GATS7d,0.9596774193548385
GATS7i,0.9909817267617443
GATS7m,1.2712385220381246
GATS7p,1.0062367297975905
GATS7s,1.3347844339418296
GATS7v,1.1073599648300911
GATS8Z,1.010737690994108
GATS8c,0.618050802642717
GATS8d,1.0398550724637678
GATS8i,0.9466717853855171
GATS8m,1.015713935541967
GATS8p,0.9787284642917132
GATS8s,0.7815022989880005
GATS8v,1.0572851272459498
MATS1Z,-0.027015911655023234
MATS1c,-0.45734177865575504
MATS1d,0.3855325914149445
MATS1i,0.08709148479806726
MATS1m,-0.021625729987059153
MATS1p,0.09792014568246521
MATS1s,-0.19914507460072464
MATS1v,0.09043797547085453
MATS2Z,0.22102876891338816
MATS2c,0.06604226589786667
MATS2d,0.09250474383301717
MATS2i,0.09885356377436261
MATS2m,0.22484118812617065
MATS2p,0.13293064660302936
MATS2s,0.04801129936509837
MATS2v,0.22998864710098257
MATS3Z,-0.27920008225375276
MATS3c,-0.2729291618390128
MATS3d,-0.049938725490196
MATS3i,0.013626037911206293
MATS3m,-0.27233140711866655
MATS3p,0.008228826636149914
MATS3s,-0.3110990759097014
MATS3v,-0.07567602748235665
MATS4Z,0.27968701984949407
MATS4c,0.38211696985763804
MATS4d,-0.1699162811191892
MATS4i,-0.1416193343090532
MATS4m,0.27019529644156837
MATS4p,-0.13199240355384934
MATS4s,0.3588494972190945
MATS4v,-0.007643801876173118
MATS5Z,-0.40092059002021224
MATS5c,-0.3883892409186995
MATS5d,-0.199067431850789
MATS5i,-0.15951741282933704
MATS5m,-0.3986783514641914
MATS5p,-0.18026602912198578
MATS5s,-0.33641610397686134
MATS5v,-0.2812154631308675
MATS6Z,0.04967320806309079
MATS6c,0.3828481544867974
MATS6d,-0.13612877583465818
MATS6i,-0.14718386103510353
MATS6m,0.039757075316500814
MATS6p,-0.16880588462917584
MATS6s,0.21565275706095552
MATS6v,-0.16163091721750444
MATS7Z,-0.20772720940876796
MATS7c,-0.360168942667708
MATS7d,-0.11780518659076533
MATS7i,-0.07793140853258332
MATS7m,-0.20464150250528895
MATS7p,-0.08012762296705782
MATS7s,-0.24915660471682477
MATS7v,-0.11693626480996959
MATS8Z,0.11517537036540326
MATS8c,0.3622355571525613
MATS8d,-0.17050298380221657
MATS8i,-0.06086224385424589
MATS8m,0.1083205089877275
MATS8p,-0.07060669238972532
MATS8s,0.3308543096872616
MATS8v,-0.04549098897120133
MAXsOH,10.39468820861678
MAXssO,5.344279336734694
MINsOH,9.673049532312925
MINssO,5.1348372149785835
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.494487239142927
SpAD_D,160.46338447615767
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.25053004535147405
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-1.619929256424792
SssssN,0
TMPC10,928
TMWC10,120.0975962399153
TSRW10,55.831622903451546
VE1_Dt,4.578060770601328
VE2_Dt,0.2180028938381585
VE3_Dt,2.2632128406586127
VR1_Dt,107.15968749468291
VR2_Dt,5.102842261651567
VR3_Dt,5.41625747315184
Xc-3dv,0.9870788115274255
Xc-4dv,0.06454972243679029
Xc-5dv,0.09628916151369599
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1490289991506758
Xch-7d,0.5342232577500484
Xp-0dv,11.505543246646889
Xp-1dv,6.3347228533969515
Xp-2dv,5.221490522692847
Xp-3dv,3.4411827817742124
Xp-4dv,2.6144649363678445
Xp-5dv,1.7557721720759605
Xp-6dv,1.1128410871156627
Xp-7dv,0.5999852588964233
Xpc-4d,4.37724877733043
Xpc-5d,8.815977377639927
Xpc-6d,13.466388150533332
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,37
nFRing,1
nHBAcc,6
nHBDon,3
nHRing,1
nSpiro,0
naRing,2
piPC10,7.703198127097459
AATS0dv,10.285714285714286
AATS0pe,6.751402857142858
AATS0se,8.207900914285712
AATS1dv,9.45945945945946
AATS1pe,6.814256756756757
AATS1se,8.110439675675675
AATS2dv,8.46774193548387
AATS2pe,6.734485483870967
AATS2se,8.088738580645161
AATS3dv,7.7875
AATS3pe,6.943437500000002
AATS3se,8.35375505
AATS4dv,7.179775280898877
AATS4pe,6.638720224719101
AATS4se,8.075677438202248
AATS5dv,4.7317073170731705
AATS5pe,6.716859756097561
AATS5se,8.213299073170733
AATS6dv,4.77027027027027
AATS6pe,6.504385135135134
AATS6se,8.026259351351351
AATS7dv,2.7419354838709675
AATS7pe,6.383072580645161
AATS7se,7.982211419354837
AATS8dv,2.782608695652174
AATS8pe,6.367430434782608
AATS8se,7.990350695652175
AATSC0Z,7.939591836734694
AATSC0c,0.04606220955867722
AATSC0d,0.83265306122449
AATSC0i,1.3456266226065345
AATSC0m,37.33270339102042
AATSC0p,0.22913702708376
AATSC0s,2.6593537414965986
AATSC0v,46.84629174281341
AATSC1Z,-0.21449531163816815
AATSC1c,-0.021066172848379562
AATSC1d,0.32101489244346404
AATSC1i,0.11719262054661159
AATSC1m,-0.807346963221175
AATSC1p,0.022437131073288756
AATSC1s,-0.5295971992400563
AATSC1v,4.236683783537054
AATSC2Z,1.7548782093482558
AATSC2c,0.003042052691517417
AATSC2d,0.07702435813034901
AATSC2i,0.1330199871543152
AATSC2m,8.39392938639895
AATSC2p,0.030459333170940073
AATSC2s,0.1276790286006876
AATSC2v,10.774115259627587
AATSC3Z,-2.2167346938775507
AATSC3c,-0.012571720247302737
AATSC3d,-0.04158163265306117
AATSC3i,0.01833555937396512
AATSC3m,-10.166867646020403
AATSC3p,0.0018855288717950485
AATSC3s,-0.8273224914965986
AATSC3v,-3.5451412613756452
AATSC4Z,2.2206007796376976
AATSC4c,0.01760115194150927
AATSC4d,-0.1414813116257739
AATSC4i,-0.19056674652207697
AATSC4m,10.087120859701905
AATSC4p,-0.030244346947968955
AATSC4s,0.9543077530637721
AATSC4v,-0.3580837727154704
AATSC5Z,-3.1831458437033344
AATSC5c,-0.017890066605532707
AATSC5d,-0.16575410652065703
AATSC5i,-0.21465087747247308
AATSC5m,-14.883740643633645
AATSC5p,-0.041305621997206325
AATSC5s,-0.8946494248105749
AATSC5v,-13.173901628419008
AATSC6Z,0.39438499724213966
AATSC6c,0.01763483192112369
