DLiP-ID,T004PV
Kier1,24.638671875
Kier2,11.743801652892563
Kier3,7.2592592592592595
MAXdO,12.423062730366711
MID_C,41.82716231875423
MID_N,8.09908089168129
MID_O,5.208308166627704
MID_X,5.29727537344198
MID_h,18.604664431750976
MINdO,11.604821638451527
MPC10,88
MWC01,32.0
MWC02,5.030437921392435
MWC03,5.855071922202427
MWC04,6.715383386334681
MWC05,7.554334823725748
MWC06,8.414717399827001
MWC07,9.258844781035798
MWC08,10.119203588021541
MWC09,10.965591446387714
MWC10,11.826151007442707
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.796900000000002
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.484796933490655
SRW05,0.0
SRW06,6.9782137426306985
SRW07,0.0
SRW08,8.553525120663627
SRW09,0.0
SRW10,10.169115715456494
SaaCH,14.08774002235026
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.5310667460961
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.495238832650136
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.5588983489266885
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.444719691857603
VE1_D,5.3990964905032115
VE2_A,0.14815732306192012
VE2_D,0.17996988301677372
VE3_A,2.5903290941961625
VE3_D,2.7848439116658796
VR1_A,376.69496755516514
VR1_D,186.83023313586878
VR2_A,12.556498918505504
VR2_D,6.227674437862293
VR3_A,7.030048043986095
VR3_D,6.328812648989363
WPath,2887
Xc-3d,2.219265462588266
Xc-4d,0.0
Xc-5d,0.40236892706218247
Xc-6d,0.0
Xp-0d,21.672997628507925
Xp-1d,14.3294075958929
Xp-2d,13.163957957613713
Xp-3d,10.31197690717191
Xp-4d,8.276709114101601
Xp-5d,6.357053678901733
Xp-6d,3.946845600637312
Xp-7d,2.544695353324211
ZMIC0,98.54609993165889
ZMIC1,55.066859419625615
ZMIC2,38.9399418343768
ZMIC3,29.356187762484033
ZMIC4,29.20099429153605
ZMIC5,29.20099429153605
nAcid,1
nAtom,45
nBase,0
nRing,3
piPC1,3.784189633918261
piPC2,4.363098624788363
piPC3,4.846153655430632
piPC4,5.340538381981999
piPC5,5.8128237081536
piPC6,5.794156248005704
piPC7,5.985352154439023
piPC8,6.327155228394375
piPC9,6.545708791241494
AATS0Z,44.22222222222222
AATS0d,3.7111111111111112
AATS0i,160.34320653915412
AATS0m,182.7404239777777
AATS0p,1.854977901616333
AATS0s,5.554674084235127
AATS0v,268.2430244548806
AATS1Z,32.51063829787234
AATS1d,4.340425531914893
AATS1i,146.97000695820313
AATS1m,127.36533555319153
AATS1p,2.0255375384255325
AATS1s,3.6017861833464675
AATS1v,300.3904018558026
AATS2Z,30.96
AATS2d,3.973333333333333
AATS2i,150.84655159148463
AATS2m,120.47948957333341
AATS2p,1.8753797088646544
AATS2s,3.8140877914951967
AATS2v,270.11870607978415
AATS3Z,27.18
AATS3d,3.24
AATS3i,157.75810604792161
AATS3m,103.19286457000003
AATS3p,1.6162209697309395
AATS3s,3.3837860082304525
AATS3v,225.3852258554626
AATS4Z,26.941747572815533
AATS4d,2.8932038834951457
AATS4i,160.49203040506868
AATS4m,103.67352546601941
AATS4p,1.4535791258629707
AATS4s,3.4823619416291915
AATS4v,202.9145894322964
AATS5Z,21.8265306122449
AATS5d,2.9285714285714284
AATS5i,160.87521098900197
AATS5m,81.23054055102038
AATS5p,1.4129440894533982
AATS5s,3.859231964390695
AATS5v,198.7103711381727
AATS6Z,23.293478260869566
AATS6d,2.967391304347826
AATS6i,157.29306902569218
AATS6m,87.51483042391304
AATS6p,1.5141593528966306
AATS6s,3.781579889067811
AATS6v,213.34439809125072
AATS7Z,22.755555555555556
AATS7d,2.7555555555555555
AATS7i,158.72156170501432
AATS7m,84.28447181111109
AATS7p,1.5066819526815445
AATS7s,3.248205304069501
AATS7v,202.6343587139034
AATS8Z,22.636363636363637
AATS8d,2.7142857142857144
AATS8i,161.51419327906203
AATS8m,83.4547246103896
AATS8p,1.4415308600693377
AATS8s,3.0406445406445406
AATS8v,190.6589279437887
AMID_C,1.3942387439584745
AMID_N,0.26996936305604297
AMID_O,0.17361027222092348
AMID_X,0.17657584578139934
AMID_h,0.6201554810583658
ATS0dv,418.81481481481484
ATS0pe,305.0739999999999
ATS0se,368.6758469999999
ATS1dv,411.33333333333337
ATS1pe,317.81500000000005
ATS1se,376.0642299999998
ATS2dv,549.5555555555557
ATS2pe,504.2238000000001
ATS2se,601.0708599999999
ATS3dv,536.4444444444445
ATS3pe,666.1304
ATS3se,807.213612
ATS4dv,495.9382716049382
ATS4pe,676.7731999999999
ATS4se,827.9962469999999
ATS5dv,533.3333333333333
ATS5pe,635.1388000000001
ATS5se,778.6565459999999
ATS6dv,459.6666666666667
ATS6pe,600.2595
ATS6se,733.1857300000003
ATS7dv,380.0
ATS7pe,581.1576
ATS7se,715.2009840000001
ATS8dv,301.8888888888889
ATS8pe,494.9704999999999
ATS8se,610.898474
ATSC0Z,731.2444444444446
ATSC0c,1.1851822108897823
ATSC0d,28.311111111111106
ATSC0i,69.32682361910773
ATSC0m,3403.531051777778
ATSC0p,11.91125919649
ATSC0s,86.09987806736781
ATSC0v,2122.38796128402
ATSC1Z,-13.299753086419742
ATSC1c,-0.7401243440234205
ATSC1d,3.008395061728394
ATSC1i,-5.090694673574436
ATSC1m,-55.75230879012333
ATSC1p,0.5953802762775582
ATSC1s,-7.577601144811933
ATSC1v,98.5717728768283
ATSC2Z,3.7037037037037175
ATSC2c,0.21246361058320595
ATSC2d,-9.807407407407409
ATSC2i,-12.704754995311484
ATSC2m,12.926778481481687
ATSC2p,-0.5599396639319967
ATSC2s,19.62285220748869
ATSC2v,-304.016023344778
ATSC3Z,-149.16543209876545
ATSC3c,0.04044747875855388
ATSC3d,-6.824691358024691
ATSC3i,-13.660015465081178
ATSC3m,-704.112848617284
ATSC3p,-3.2367672393578877
ATSC3s,-15.900480956493753
ATSC3v,-687.4185547985138
ATSC4Z,282.6404938271604
ATSC4c,-0.41807480386076173
ATSC4d,-0.7565432098765434
ATSC4i,-16.250927004547872
ATSC4m,1299.9688906419751
ATSC4p,-0.14452246372789007
ATSC4s,-23.743378888719533
ATSC4v,43.66294606455227
ATSC5Z,19.80098765432095
ATSC5c,0.5366413970951823
ATSC5d,0.922469135802469
ATSC5i,20.58395366678608
ATSC5m,100.01487206172797
ATSC5p,1.1109176901252193
ATSC5s,17.07879422174804
ATSC5v,419.60689567145994
ATSC6Z,-17.099753086419774
ATSC6c,-0.1802051950197468
ATSC6d,-3.4804938271604935
ATSC6i,-2.310502506805922
ATSC6m,-63.35265356790155
ATSC6p,1.7321014562122208
ATSC6s,-23.595708140696726
ATSC6v,74.00330248524303
ATSC7Z,-178.62222222222226
ATSC7c,-0.1486319004739498
ATSC7d,0.46666666666666634
ATSC7i,-3.674728582119662
ATSC7m,-817.7486477777779
ATSC7p,0.021658153384998324
ATSC7s,-27.407915460041654
ATSC7v,-204.54848957484796
ATSC8Z,-133.26271604938273
ATSC8c,0.2198953235691501
ATSC8d,3.912098765432099
ATSC8i,4.2038530454964995
ATSC8m,-635.3732187530869
ATSC8p,-2.501964733654447
ATSC8s,-4.784749445375867
ATSC8v,-319.150974925461
AXp-0d,0.7224332542835975
AXp-1d,0.4477939873716531
AXp-2d,0.29918086267303895
AXp-3d,0.19096253531799834
AXp-4d,0.12540468354699397
AXp-5d,0.08150068819104786
AXp-6d,0.05406637809092208
AXp-7d,0.0334828335963712
GATS1Z,0.5146574834053415
GATS1c,1.5777502945592083
GATS1d,0.9424162463676143
GATS1i,1.2053305448233105
GATS1m,0.514801576532948
GATS1p,0.7117002717605725
GATS1s,0.67671701082815
GATS1v,0.7274115606894869
GATS2Z,0.6189631070321521
GATS2c,0.812068127696148
GATS2d,1.3158555729984303
GATS2i,1.2178362054842469
GATS2m,0.6215191161823183
GATS2p,0.8391840150493969
GATS2s,0.49372263791922577
GATS2v,0.9161037608335304
GATS3Z,0.9804929192244574
GATS3c,0.9800218933981572
GATS3d,1.087912087912088
GATS3i,1.1176108904517121
GATS3m,0.98229090576791
GATS3p,1.0483126921284525
GATS3s,0.9295878235720113
GATS3v,1.0791208258976865
GATS4Z,0.7062836830300371
GATS4c,1.20847855741165
GATS4d,0.9581472618920608
GATS4i,1.0716576157180815
GATS4m,0.7104759604838851
GATS4p,0.9646309102502927
GATS4s,1.2363580623713009
GATS4v,0.992894504875498
GATS5Z,0.7727112603991331
GATS5c,0.8327699567038693
GATS5d,0.9594559958991447
GATS5i,0.8356457313485255
GATS5m,0.7757486031888622
GATS5p,0.9012227515592965
GATS5s,1.0413770150499504
GATS5v,0.9318751754140845
GATS6Z,0.7308862662815555
GATS6c,1.1000187698640924
GATS6d,1.0051361681796465
GATS6i,0.9740493735025516
GATS6m,0.7320227148018552
GATS6p,0.8523099594208161
GATS6s,1.361906601706543
GATS6v,0.9616839577346119
GATS7Z,1.0967908588099433
GATS7c,0.9624834885291372
GATS7d,0.8893249607535322
GATS7i,0.9431977262105147
GATS7m,1.0962560612801717
GATS7p,1.01180637313384
GATS7s,1.158638577905359
GATS7v,1.0899781054692983
GATS8Z,1.1862361184673222
GATS8c,0.7266572386923844
GATS8d,0.7871720116618076
GATS8i,0.9074941545243365
GATS8m,1.1901196297377952
GATS8p,1.1562163844863718
GATS8s,0.7975016419429627
GATS8v,1.1606533568434803
MATS1Z,-0.01741388429452817
MATS1c,-0.5979078023405751
MATS1d,0.10174020508367013
MATS1i,-0.07030567843544715
MATS1m,-0.015683673604306062
MATS1p,0.047857656018442656
MATS1s,-0.0842643473500629
MATS1v,0.04446747299351323
MATS2Z,0.00303895946028081
MATS2c,0.10755997278614114
MATS2d,-0.20784929356357937
MATS2i,-0.10995531886861025
MATS2m,0.0022788295364127085
MATS2p,-0.028205565240172047
MATS2s,0.13674480834085523
MATS2v,-0.08594546206175759
MATS3Z,-0.09179480945724182
MATS3c,0.015357440631583955
MATS3d,-0.10847723704866565
MATS3i,-0.08866707918220999
MATS3m,-0.09309472340858359
MATS3p,-0.12228306291414287
MATS3s,-0.08310367669538017
MATS3v,-0.14575014337726694
MATS4Z,0.1688678961372169
MATS4c,-0.15411473345061724
MATS4d,-0.011674871591653844
MATS4i,-0.10241230153716235
MATS4m,0.1668701019445048
MATS4p,-0.005300940997893859
MATS4s,-0.12048008785327126
MATS4v,0.00898801008350693
MATS5Z,0.012433995661110099
MATS5c,0.20791483857061213
MATS5d,0.014961714670169482
MATS5i,0.13633706213295219
MATS5m,0.013493397197268648
MATS5p,0.042826308911499925
MATS5s,0.09108379297626766
MATS5v,0.09078294792576
MATS6Z,-0.011438048829472103
MATS6c,-0.07437155618790384
MATS6d,-0.06013241416968126
MATS6i,-0.01630158482277272
MATS6m,-0.009104577132655731
MATS6p,0.07112795753905954
MATS6s,-0.13404640332744855
MATS6v,0.01705497212585813
MATS7Z,-0.12213578070868535
MATS7c,-0.06270424037261053
MATS7d,0.008241758241758237
MATS7i,-0.026502934869114928
MATS7m,-0.12013239123389817
MATS7p,0.0009091462551407046
MATS7s,-0.15916349752897826
MATS7v,-0.04818828915970163
MATS8Z,-0.10650447832116827
MATS8c,0.10843079895490423
MATS8d,0.08075597871516241
MATS8i,0.03543790276443494
MATS8m,-0.10909905192892022
MATS8p,-0.12275672604259352
MATS8s,-0.03247719051603724
MATS8v,-0.08788063583579052
MAXaaN,4.051969599258838
MAXsCl,5.995126757669203
MAXsOH,9.498614688542862
MINaaN,3.812685956772639
MINsCl,5.793411412275744
MINsOH,9.498614688542862
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.585740644646464
SpAD_D,397.6616241767636
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.20424322872961032
SssNH2,0
SsssAs,0
SsssCH,-0.8948623877925825
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,715
TMWC10,137.73973627637008
TSRW10,65.36003878213712
VE1_Dt,5.391578739110045
VE2_Dt,0.17971929130366818
VE3_Dt,2.7834505322063907
VR1_Dt,188.00561263544355
VR2_Dt,6.266853754514785
VR3_Dt,6.335084105496272
Xc-3dv,1.0503409944199054
Xc-4dv,0.0
Xc-5dv,0.1132233677279911
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.23470804841064383
Xch-7d,0.4354765021838438
Xp-0dv,17.540427097593454
Xp-1dv,9.768126845346908
Xp-2dv,7.480971383134977
Xp-3dv,4.876430191827562
Xp-4dv,3.2695721978860646
Xp-5dv,1.9689337239149611
Xp-6dv,1.0801891904189638
Xp-7dv,0.5834170839239728
Xpc-4d,4.479963300173679
Xpc-5d,6.651565549635265
Xpc-6d,9.5143101086915
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,47
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,2
nSpiro,0
naRing,3
piPC10,6.79346613258001
AATS0dv,9.306995884773663
AATS0pe,6.77942222222222
AATS0se,8.192796599999998
AATS1dv,8.75177304964539
AATS1pe,6.762021276595746
AATS1se,8.001366595744676
AATS2dv,7.327407407407409
AATS2pe,6.722984000000001
AATS2se,8.014278133333333
AATS3dv,5.364444444444445
AATS3pe,6.661304
AATS3se,8.07213612
AATS4dv,4.814934675776099
AATS4pe,6.570613592233008
AATS4se,8.038798514563107
AATS5dv,5.442176870748298
AATS5pe,6.481008163265307
AATS5se,7.945474959183673
AATS6dv,4.996376811594203
AATS6pe,6.524559782608696
AATS6se,7.969410108695655
AATS7dv,4.222222222222222
AATS7pe,6.457306666666667
AATS7se,7.946677600000001
AATS8dv,3.920634920634921
AATS8pe,6.42818831168831
AATS8se,7.933746415584415
AATSC0Z,16.24987654320988
AATSC0c,0.026337382464217383
AATSC0d,0.6291358024691357
AATSC0i,1.5405960804246162
AATSC0m,75.63402337283951
AATSC0p,0.2646946488108889
AATSC0s,1.9133306237192846
AATSC0v,47.164176917422665
AATSC1Z,-0.2829734699238243
AATSC1c,-0.015747326468583414
AATSC1d,0.06400840556868924
AATSC1i,-0.10831265262924332
AATSC1m,-1.1862193359600708
AATSC1p,0.012667665452714003
AATSC1s,-0.1612255562725943
AATSC1v,2.0972717633367726
AATSC2Z,0.0493827160493829
AATSC2c,0.0028328481411094126
AATSC2d,-0.13076543209876546
AATSC2i,-0.16939673327081978
AATSC2m,0.17235704641975583
AATSC2p,-0.007465862185759955
AATSC2s,0.26163802943318254
AATSC2v,-4.053546977930373
AATSC3Z,-1.4916543209876545
AATSC3c,0.0004044747875855388
AATSC3d,-0.06824691358024691
AATSC3i,-0.1366001546508118
AATSC3m,-7.04112848617284
AATSC3p,-0.03236767239357888
AATSC3s,-0.15900480956493754
AATSC3v,-6.874185547985138
AATSC4Z,2.7440824643413633
AATSC4c,-0.004058978678259823
AATSC4d,-0.007345079707539256
AATSC4i,-0.15777599033541623
AATSC4m,12.621057190698787
AATSC4p,-0.001403130715804758
