DLiP-ID,T0036R
DLiP-Mol-ID,19819
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H26N4O6/c1-30-17-7-9-25-21(13-17)24-8-3-2-4-20-26-22(33-27-20)11-16(12-23(28)29)15-5-6-18-19(10-15)32-14-31-18/h5-7,9-10,13,16H,2-4,8,11-12,14H2,1H3,(H,24,25)(H,28,29)/t16-/m0/s1"
Standard Inchi Key(RDKit),KIOVJZCZUNJXQB-INIZCTEOSA-N
Canonical SMILES(RDKit),COc1ccnc(NCCCCc2noc(C[C@@H](CC(=O)O)c3ccc4c(c3)OCO4)n2)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),454.483
MW Monoisotopic(RDKit),454.185234552
MolLogP(RDKit),3.4377
XLogP(SDF),
XLogP(CDK),2.665
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),9
HBA Lipinski(RDKit),10
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),128.83
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),12
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.392642906854636
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,45521027.013354234
qed,0.39264290685463604
Chi0,23.045394827624126
Chi1,16.101688085973592
TPSA,128.83
Chi0n,18.321295186952362
Chi0v,18.321295186952362
Chi1n,10.771804236871251
Chi1v,10.771804236871251
Chi2n,7.680744695502616
Chi2v,7.680744695502616
Chi3n,5.320602194098487
Chi3v,5.320602194098487
Chi4n,3.6304814000484353
Chi4v,3.6304814000484353
MolMR,117.77750000000002
MolWt,454.48300000000023
fr_SH,0
Kappa1,22.37665600697753
Kappa2,10.665678059692837
Kappa3,6.119512179295533
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1086.318506639232
MolLogP,3.4377000000000013
NOCount,10
