DLiP-ID,C000Q6
CIC2,0.7682062501545328
CIC3,0.4824919644402481
CIC4,0.3396348215831049
CIC5,0.3396348215831049
GGI1,4.0
GGI2,2.666666666666668
GGI3,1.1666666666666665
GGI4,0.7122222222222223
GGI5,0.6044444444444446
GGI6,0.2685260770975057
GGI7,0.1588718820861678
GGI8,0.16126543209876543
GGI9,0.06469135802469136
JGI1,0.2222222222222222
JGI2,0.10666666666666672
JGI3,0.048611111111111105
JGI4,0.03956790123456791
JGI5,0.0402962962962963
JGI6,0.024411461554318704
JGI7,0.017652431342907532
JGI8,0.02015817901234568
JGI9,0.010781893004115226
MIC0,20.260388492362743
MIC1,37.66508795251073
MIC2,40.454873666796445
MIC3,42.31473080965358
MIC4,42.45873080965359
MIC5,42.45873080965359
MPC2,25
MPC3,32
MPC4,37
MPC5,42
MPC6,43
MPC7,44
MPC8,42
MPC9,44
Mare,1.003
NaaN,1
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.28275793801460963
RPCG,0.19368731927754548
SIC0,0.3623744486508294
SIC1,0.7510527726515922
SIC2,0.8402018859415249
SIC3,0.8996346281348131
SIC4,0.9293509992314574
SIC5,0.9293509992314574
SaaN,4.033040359662383
SaaO,0
SaaS,1.4101747658940116
Sare,28.083999999999996
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.407483136785986
SsSH,0
SssO,4.613110696439069
SssS,0
StCH,0
StsC,0
TIC0,48.77775250178531
TIC1,101.09616281328599
TIC2,113.09616281328599
TIC3,121.09616281328596
TIC4,125.09616281328597
TIC5,125.09616281328597
Vabc,209.65307597860075
WPol,24
apol,33.78072299999999
bpol,17.239276999999998
nRot,2
ABCGG,11.30618717368344
ATS0Z,940.0
ATS0d,97.0
ATS0i,4430.55017276434
ATS0m,3734.2898079999995
ATS0p,49.90715395333901
ATS0s,158.33676268861456
ATS0v,6913.387750613586
ATS1Z,896.0
ATS1d,115.0
ATS1i,4158.356922051151
ATS1m,3455.1165119999987
ATS1p,58.276571085999976
ATS1s,105.66049382716051
ATS1v,8322.963084529385
ATS2Z,1354.0
ATS2d,170.0
ATS2i,6948.918207211242
ATS2m,5216.776624999999
ATS2p,83.61553710709399
ATS2s,170.12345679012353
ATS2v,11623.947509591373
ATS3Z,1349.0
ATS3d,165.0
ATS3i,7232.957827364686
ATS3m,5062.976041
ATS3p,86.15721909969801
ATS3s,178.7592592592593
ATS3v,11843.380885643559
ATS4Z,1101.0
ATS4d,152.0
ATS4i,8550.980643392188
ATS4m,3890.3786839999993
ATS4p,78.67887522969798
ATS4s,204.09259259259272
ATS4v,10534.312359386133
ATS5Z,833.0
ATS5d,123.0
ATS5i,6827.166067356705
ATS5m,2976.51655
ATS5p,64.650649428245
ATS5s,142.32098765432102
ATS5v,8611.907004176366
ATS6Z,664.0
ATS6d,102.0
ATS6i,6376.230756164594
ATS6m,2347.993602000001
ATS6p,54.217048221094
ATS6s,125.13580246913581
ATS6v,7026.985937238932
ATS7Z,668.0
ATS7d,82.0
ATS7i,6288.348024145487
ATS7m,2447.1433629999997
ATS7p,40.68113266988598
ATS7s,111.52777777777776
ATS7v,5265.201659498609
ATS8Z,464.0
ATS8d,57.0
ATS8i,3725.025195182293
ATS8m,1751.2729310000004
ATS8p,27.517313408792003
ATS8s,75.29629629629628
ATS8v,3812.738814370582
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,5
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.16666666666666666
GGI10,0.0
JGI10,0.0
JGT10,0.5303681624445513
Kier1,13.432098765432098
Kier2,5.76
Kier3,3.0625
MAXdO,11.24422290984295
MID_C,24.56574680286974
MID_N,2.015585362868898
MID_O,5.354969769261189
MID_X,0.0
MID_h,9.386140494998985
MINdO,11.24422290984295
MPC10,32
MWC01,18.0
MWC02,4.465908118654584
MWC03,5.303304908059076
MWC04,6.163314804034641
MWC05,7.020190708311925
MWC06,7.884199933676039
MWC07,8.746557354543503
MWC08,9.612533466213927
MWC09,10.477372478935242
MWC10,11.344447639996924
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.6107200000000006
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.919980925828125
SRW05,2.3978952727983707
SRW06,6.418364935936212
SRW07,4.727387818712341
SRW08,7.990576881743923
SRW09,6.78332520060396
SRW10,9.600827196903634
SaaCH,6.914512471655328
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.9262108948517693
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.3660031914000166
SdssS,0
SsCH3,3.1505812896018526
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7139479953842875
VE1_D,4.055728281327627
VE2_A,0.21846752914025222
VE2_D,0.2385722518428016
VE3_A,1.8427237115748578
VE3_D,1.9307585233238735
VR1_A,96.13096715947982
VR1_D,80.5920671617555
VR2_A,5.6547627740870485
VR2_D,4.740709833044441
VR3_A,5.096339754042991
VR3_D,4.920028473420234
WPath,554
Xc-3d,1.2071067811865475
Xc-4d,0.0
Xc-5d,0.36785113019775795
Xc-6d,0.0
Xp-0d,12.41384908344359
Xp-1d,8.113392202930193
Xp-2d,7.246443968369816
Xp-3d,6.252325081445351
Xp-4d,4.419577914032075
Xp-5d,3.2521113381686932
Xp-6d,2.162121437661324
Xp-7d,1.4613231938686164
ZMIC0,55.779542474717765
ZMIC1,31.772293215028036
ZMIC2,26.684994682616882
ZMIC3,23.762303343122475
ZMIC4,23.36125263997139
ZMIC5,23.36125263997139
nAcid,0
nAtom,28
nBase,0
nRing,2
piPC1,3.2386784521643803
piPC2,3.844814255734696
piPC3,4.420345498976018
piPC4,4.930418960239455
piPC5,5.345618327166001
piPC6,5.6206272893567455
piPC7,5.985352154439023
piPC8,6.213920361985694
piPC9,6.572020270541436
AATS0Z,33.57142857142857
AATS0d,3.4642857142857144
AATS0i,158.23393474158357
AATS0m,133.3674931428571
AATS0p,1.7823983554763934
AATS0s,5.654884381736234
AATS0v,246.90670537905663
AATS1Z,30.896551724137932
AATS1d,3.9655172413793105
AATS1i,143.39161800176382
AATS1m,119.14194868965512
AATS1p,2.0095369339999993
AATS1s,3.6434653043848453
AATS1v,286.9987270527374
AATS2Z,29.434782608695652
AATS2d,3.6956521739130435
AATS2i,151.0634392872009
AATS2m,113.40818749999997
AATS2p,1.8177290675455213
AATS2s,3.698336017176598
AATS2v,252.69451107807333
AATS3Z,27.53061224489796
AATS3d,3.36734693877551
AATS3i,147.61138423193236
AATS3m,103.32604165306122
AATS3p,1.7583105938713879
AATS3s,3.648148148148149
AATS3v,241.70165072741958
AATS4Z,20.38888888888889
AATS4d,2.814814814814815
AATS4i,158.35149339615162
AATS4m,72.04404970370369
AATS4p,1.45701620795737
AATS4s,3.7794924554183837
AATS4v,195.07985850715062
AATS5Z,18.931818181818183
AATS5d,2.7954545454545454
AATS5i,155.16286516719785
AATS5m,67.64810340909091
AATS5p,1.4693329415510228
AATS5s,3.2345679012345685
AATS5v,195.7251591858265
AATS6Z,16.195121951219512
AATS6d,2.4878048780487805
AATS6i,155.51782332108766
AATS6m,57.268136634146366
AATS6p,1.3223670297827803
AATS6s,3.052092743149654
AATS6v,171.38990090826664
AATS7Z,17.57894736842105
AATS7d,2.1578947368421053
AATS7i,165.48284274067072
AATS7m,64.39850955263157
AATS7p,1.0705561228917364
AATS7s,2.9349415204678357
AATS7v,138.55793840785813
AATS8Z,20.17391304347826
AATS8d,2.4782608695652173
AATS8i,161.95761718183883
AATS8m,76.1423013478261
AATS8p,1.1964049308170437
AATS8s,3.2737520128824467
AATS8v,165.77125279872095
AMID_C,1.4450439295805728
AMID_N,0.11856384487464104
AMID_O,0.31499822172124636
AMID_X,0.0
AMID_h,0.5521259114705286
ATS0dv,256.44444444444446
ATS0pe,182.6688
ATS0se,223.38992900000005
ATS1dv,237.33333333333331
ATS1pe,192.44300000000004
ATS1se,229.96947600000007
ATS2dv,332.3333333333333
ATS2pe,301.7904
ATS2se,366.1732120000001
ATS3dv,267.3333333333333
ATS3pe,318.20669999999996
ATS3se,386.4841740000001
ATS4dv,216.0
ATS4pe,356.63249999999994
ATS4se,438.23394800000005
ATS5dv,176.66666666666669
ATS5pe,276.9015
ATS5se,342.13671400000004
ATS6dv,142.66666666666669
ATS6pe,249.52750000000003
ATS6se,310.569786
ATS7dv,128.0
ATS7pe,229.27359999999993
ATS7se,290.677504
ATS8dv,125.66666666666666
ATS8pe,142.6835
ATS8se,178.17171799999997
ATSC0Z,336.42857142857144
ATSC0c,0.8979144371996783
ATSC0d,18.10714285714285
ATSC0i,44.17446268929294
ATSC0m,1514.914356
ATSC0p,9.152252296098679
ATSC0s,57.45370370370368
ATSC0v,1413.0432002199555
ATSC1Z,12.198979591836721
ATSC1c,-0.5925278020963944
ATSC1d,8.710459183673466
ATSC1i,-1.813231402645935
ATSC1m,59.08496799999985
ATSC1p,0.5868831326157269
ATSC1s,-6.804783950617286
ATSC1v,46.6711481490173
ATSC2Z,121.65306122448979
ATSC2c,0.12547729064427662
ATSC2d,-0.8545918367346954
ATSC2i,14.367901800927303
ATSC2m,565.2707299999998
ATSC2p,4.128881888983351
ATSC2s,10.468106995884773
ATSC2v,605.7817558428935
ATSC3Z,-69.39285714285715
ATSC3c,0.15458427645753126
ATSC3d,-9.151785714285715
ATSC3i,-25.196728756284834
ATSC3m,-313.830555
ATSC3p,-5.066592748136899
ATSC3s,3.0926783264746227
ATSC3v,-506.2552357872736
ATSC4Z,-265.3265306122449
ATSC4c,-0.09530720493911807
ATSC4d,-4.706632653061225
ATSC4i,4.06246685740102
ATSC4m,-1205.2444630000005
ATSC4p,-1.2241127495843094
ATSC4s,-34.581961591220846
ATSC4v,-565.0119597989875
ATSC5Z,-108.17346938775508
ATSC5c,-0.030295339410259775
ATSC5d,-3.13265306122449
ATSC5i,-2.586031109420384
ATSC5m,-488.2906690000001
ATSC5p,-1.4666329187175662
ATSC5s,-7.49211248285322
ATSC5v,-271.4439440957435
ATSC6Z,-7.556122448979567
ATSC6c,-0.18305391103301027
ATSC6d,0.9859693877551023
ATSC6i,-17.964777718681944
ATSC6m,-53.53722999999988
ATSC6p,-2.2593957588113867
ATSC6s,-3.920696159122081
ATSC6v,-490.7158011425679
ATSC7Z,201.061224489796
ATSC7c,0.27717040117210473
ATSC7d,4.426020408163265
ATSC7i,5.732491128458292
ATSC7m,903.3720660000002
ATSC7p,0.6499720586558282
ATSC7s,1.751543209876547
ATSC7v,458.99093091423936
ATSC8Z,114.79081632653062
ATSC8c,-0.3102596043115184
ATSC8d,-5.766581632653062
ATSC8i,-5.3128388607350505
ATSC8m,534.6512720000001
ATSC8p,0.591920080425228
ATSC8s,3.816958161865572
ATSC8v,326.73635999710166
AXp-0d,0.7302264166731524
AXp-1d,0.4507440112738996
AXp-2d,0.28985775873479264
AXp-3d,0.1953851587951672
AXp-4d,0.11944805173059662
AXp-5d,0.07743122233734984
AXp-6d,0.05028189389910056
AXp-7d,0.033211890769741285
GATS1Z,0.7153744783659126
GATS1c,1.5625587926637472
GATS1d,0.6684350132625998
GATS1i,1.0534151401417988
GATS1m,0.7101151255125635
GATS1p,0.8530764914389438
GATS1s,0.7617883242101756
GATS1v,0.8406641698623741
GATS2Z,0.735378011631127
GATS2c,0.8248057783718737
GATS2d,1.1507589400565994
GATS2i,0.8265347549908257
GATS2m,0.7203562628974297
GATS2p,0.7346217082156835
GATS2s,0.573326209578531
GATS2v,0.6704433620785111
GATS3Z,1.2128298453139217
GATS3c,0.8328903601375269
GATS3d,1.3389687235841088
GATS3i,1.3690619604200043
GATS3m,1.190684177589137
GATS3p,1.4433616083804104
GATS3s,0.792573467743262
GATS3v,1.1472302541877357
GATS4Z,1.4616772823779192
GATS4c,1.0620642660539819
GATS4d,1.0216962524654838
GATS4i,0.9856688350693869
GATS4m,1.454425557143509
GATS4p,1.0824739813433222
GATS4s,1.6415331124839592
GATS4v,1.1069603878177066
GATS5Z,1.1263028372900983
GATS5c,0.8245694592760862
GATS5d,1.0336202259279188
GATS5i,0.9999037868882938
GATS5m,1.1284946640499305
GATS5p,1.051881714365346
GATS5s,0.9151527360632925
GATS5v,1.0911167171256373
GATS6Z,0.7487183470560821
GATS6c,0.9033468224767819
GATS6d,0.8182998989753215
GATS6i,1.1481639435183333
GATS6m,0.7786549374154692
GATS6p,0.9724296830714052
GATS6s,0.7823391835852286
GATS6v,1.2343388186749396
GATS7Z,0.5881830372108615
GATS7c,0.6479227853955507
GATS7d,0.667081905948303
GATS7i,0.8005084145674064
GATS7m,0.601066546113331
GATS7p,0.8871364958392771
GATS7s,0.8969888460070405
GATS7v,0.8343244219859847
GATS8Z,0.5164220437551925
GATS8c,1.4376062795600328
GATS8d,1.5559557499356835
GATS8i,1.0309779550984397
GATS8m,0.5164460181249493
GATS8p,0.8112686572672863
GATS8s,0.903503485968539
GATS8v,0.7426098973703487
MATS1Z,0.035009883593235196
MATS1c,-0.6371384457352632
MATS1d,0.46446303475481193
MATS1i,-0.039631635005475216
MATS1m,0.03765728081221291
MATS1p,0.06191326078901126
MATS1s,-0.11435531227134224
MATS1v,0.03188989424090497
MATS2Z,0.2201052340072002
MATS2c,0.08506097919522454
MATS2d,-0.02872823943058063
MATS2i,0.19798043540676666
MATS2m,0.22712692258107678
MATS2p,0.2746026194268149
MATS2s,0.11090479471518608
MATS2v,0.2609521923253659
MATS3Z,-0.11786472550803763
MATS3c,0.09837671453076628
MATS3d,-0.2888137503522121
MATS3i,-0.3259378799726043
MATS3m,-0.11837748121141028
MATS3p,-0.31633698049521214
MATS3s,0.03075945751207638
MATS3v,-0.20472743233832158
MATS4Z,-0.4089329244318628
MATS4c,-0.055037037675097135
MATS4d,-0.1347797501643656
MATS4i,0.0476851141630462
MATS4m,-0.4125260090989643
MATS4p,-0.06935179547931059
MATS4s,-0.31210150670561937
MATS4v,-0.2073320647908089
MATS5Z,-0.20461300907160773
MATS5c,-0.02147070094129276
MATS5d,-0.11009503317195629
MATS5i,-0.037253563718820756
MATS5m,-0.20511418648624438
MATS5p,-0.10197619418376018
MATS5s,-0.08298347428081514
MATS5v,-0.12224470936682375
MATS6Z,-0.015338408161151621
MATS6c,-0.13922532244476382
MATS6d,0.03718670322797905
MATS6i,-0.2777312487584104
MATS6m,-0.024134704768556066
MATS6p,-0.16859259685017886
MATS6s,-0.046603585563118555
MATS6v,-0.23716400609265054
MATS7Z,0.44036205162588016
MATS7c,0.22745020400075247
MATS7d,0.18011003840963363
MATS7i,0.09561951802798922
MATS7m,0.43939287545266925
MATS7p,0.05232884371711878
MATS7s,0.022463491524944573
MATS7v,0.23934430580671537
MATS8Z,0.41537893473645343
MATS8c,-0.42064959502955973
MATS8d,-0.3877025984049397
MATS8i,-0.1464149971885846
MATS8m,0.4296479248568851
MATS8p,0.07873453828252826
MATS8s,0.08087784382497631
MATS8v,0.28149599630981975
MAXaaN,4.033040359662383
MAXaaS,1.4101747658940116
MAXsOH,9.407483136785986
MAXssO,4.613110696439069
MINaaN,4.033040359662383
MINaaS,1.4101747658940116
MINsOH,9.407483136785986
MINssO,4.613110696439069
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.682153132767375
SpAD_D,135.36444241142596
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,376
TMWC10,106.01782941242585
TSRW10,63.449276145170785
VE1_Dt,4.08624299864152
VE2_Dt,0.24036723521420705
VE3_Dt,1.938254216722436
VR1_Dt,79.1448149788684
VR2_Dt,4.655577351698141
VR3_Dt,4.901907526448304
Xc-3dv,0.7014501905575221
Xc-4dv,0.0
Xc-5dv,0.12076967891723218
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.33133897861876416
Xch-7d,0.38212862097282496
Xp-0dv,10.245069720077735
Xp-1dv,5.783429050615171
Xp-2dv,4.670937856478851
Xp-3dv,3.3341558710973493
Xp-4dv,2.1915999370256283
Xp-5dv,1.3744250159878184
Xp-6dv,0.7525252295135024
Xp-7dv,0.4190067288348677
Xpc-4d,3.0657159030054846
Xpc-5d,3.8021035279209805
Xpc-6d,4.7874046017305325
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,29
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.514631669071834
AATS0dv,9.15873015873016
AATS0pe,6.523885714285714
AATS0se,7.978211750000002
AATS1dv,8.183908045977011
AATS1pe,6.635965517241381
AATS1se,7.929981931034485
AATS2dv,7.22463768115942
AATS2pe,6.560660869565217
AATS2se,7.960287217391306
AATS3dv,5.4557823129251695
AATS3pe,6.494014285714285
AATS3se,7.887432122448982
AATS4dv,4.0
AATS4pe,6.6043055555555545
AATS4se,8.115443481481483
AATS5dv,4.015151515151516
AATS5pe,6.293215909090909
AATS5se,7.77583440909091
AATS6dv,3.4796747967479678
AATS6pe,6.0860365853658545
AATS6se,7.574872829268293
AATS7dv,3.3684210526315788
AATS7pe,6.033515789473682
AATS7se,7.649408
AATS8dv,5.463768115942028
AATS8pe,6.2036304347826094
AATS8se,7.7465964347826075
AATSC0Z,12.01530612244898
AATSC0c,0.03206837275713137
AATSC0d,0.6466836734693875
AATSC0i,1.577659381760462
AATSC0m,54.10408414285714
AATSC0p,0.3268661534320957
AATSC0s,2.0519179894179884
AATSC0v,50.46582857928412
AATSC1Z,0.4206544686840249
AATSC1c,-0.02043199317573774
AATSC1d,0.30036066150598156
AATSC1i,-0.06252522078089431
AATSC1m,2.037412689655167
AATSC1p,0.020237349400542306
AATSC1s,-0.2346477224350788
AATSC1v,1.6093499361730104
AATSC2Z,2.644631765749778
AATSC2c,0.002727767187919057
AATSC2d,-0.018578083407275986
AATSC2i,0.31234569132450657
AATSC2m,12.28849413043478
AATSC2p,0.08975830193442066
AATSC2s,0.2275675433887994
AATSC2v,13.169168605280294
AATSC3Z,-1.416180758017493
AATSC3c,0.0031547811521945154
AATSC3d,-0.1867711370262391
AATSC3i,-0.5142189542098946
AATSC3m,-6.404705204081632
AATSC3p,-0.10339985200279386
AATSC3s,0.0631158842137678
AATSC3v,-10.331739505862727
AATSC4Z,-4.913454270597128
AATSC4c,-0.0017649482396132976
AATSC4d,-0.08715986394557823
AATSC4i,0.07523086772964852
AATSC4m,-22.319341907407416
AATSC4p,-0.022668754621931655
AATSC4s,-0.6404066961337194
AATSC4v,-10.46318444072199
