DLiP-ID,T003H3
DLiP-Mol-ID,20275
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H27NO7/c1-3-31-23(29)24(13-6-14-32-24)22(28)25-19(21(26)27)15-16-9-11-17(12-10-16)18-7-4-5-8-20(18)30-2/h4-5,7-12,19H,3,6,13-15H2,1-2H3,(H,25,28)(H,26,27)/t19-,24+/m0/s1"
Standard Inchi Key(RDKit),LHDSVLWAOHWRLU-YADARESESA-N
Canonical SMILES(RDKit),CCOC(=O)[C@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3OC)cc2)C(=O)O)CCCO1
SMILES(SDF),
MW(SDF),
MW(RDKit),441.48
MW Monoisotopic(RDKit),441.178752204
MolLogP(RDKit),2.5864
XLogP(SDF),
XLogP(CDK),2.988
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),111.16
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.454452193841924
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,17214976.152305342
qed,0.45445219384192387
Chi0,23.13961743368831
Chi1,15.407051175074129
TPSA,111.16000000000003
Chi0n,18.12838966692251
Chi0v,18.12838966692251
Chi1n,10.482479825057185
Chi1v,10.482479825057185
Chi2n,7.4651167580037505
Chi2v,7.4651167580037505
Chi3n,5.408750642977184
Chi3v,5.408750642977184
Chi4n,3.734236561968047
Chi4v,3.734236561968047
MolMR,116.25050000000007
MolWt,441.4800000000003
fr_SH,0
Kappa1,23.276839492872842
Kappa2,10.279783836333397
Kappa3,4.911631633971764
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,964.5679491176599
MolLogP,2.5864000000000003
NOCount,8
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.74624950498593
SMR_VSA1,33.700727808456314
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,37.8290937086003
SMR_VSA6,20.32356147030337
SMR_VSA7,54.09438803938988
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,3
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,186.03126946924706
NHOHCount,2
PEOE_VSA1,24.633904860247185
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.589074368143644
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,36.95865049739824
PEOE_VSA8,18.591155079135923
PEOE_VSA9,13.716679505790452
RingCount,3
SMR_VSA10,17.845790305255207
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
