DLiP-ID,T003NL
ATS3v,4302.858763411576
ATS4Z,388.0
ATS4d,40.0
ATS4i,4276.652834769194
ATS4m,1348.6316940000002
ATS4p,20.549582867094003
ATS4s,149.83333333333331
ATS4v,3232.671605896837
ATS5Z,310.0
ATS5d,19.0
ATS5i,2681.5805012302962
ATS5m,1128.7654919999998
ATS5p,9.830972493396
ATS5s,205.33333333333337
ATS5v,1662.1624571945727
ATS6Z,34.0
ATS6d,6.0
ATS6i,1110.572410833098
ATS6m,66.540096
ATS6p,3.028297753698
ATS6s,28.0
ATS6v,390.22201136372774
ATS7Z,1.0
ATS7d,1.0
ATS7i,184.91765202424898
ATS7m,1.016064
ATS7p,0.44461290484899996
ATS7s,1.0
ATS7v,31.083744430930263
ATS8Z,0.0
ATS8d,0.0
ATS8i,0.0
ATS8m,0.0
ATS8p,0.0
ATS8s,0.0
ATS8v,0.0
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,0
C2SP3,1
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2
GGI10,0.0
JGI10,0.0
JGT10,0.6019444444444446
Kier1,9.0
Kier2,3.92
Kier3,4.5
MAXdO,9.871898148148148
MID_C,9.598324614229234
MID_N,0.0
MID_O,6.7292027908187855
MID_X,0.0
MID_h,6.7292027908187855
MINdO,9.79
MPC10,0
MWC01,8.0
MWC02,3.6109179126442243
MWC03,4.290459441148391
MWC04,5.0689042022202315
MWC05,5.783825182329737
MWC06,6.555356891810665
MWC07,7.284134806195205
MWC08,8.049746290952191
MWC09,8.78523362361273
MWC10,9.546884034617925
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,1
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,0.10189999999999988
SRW02,2.833213344056216
SRW03,0.0
SRW04,4.04305126783455
SRW05,0.0
SRW06,5.3981627015177525
SRW07,0.0
SRW08,6.816735880594968
SRW09,0.0
SRW10,8.26796230533871
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,3.0139814814814816
SddsN,0
SdsCH,0
SdssC,-2.7478703703703693
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,2.7745152011266687
VE1_D,2.9548760955957167
VE2_A,0.3082794667918521
VE2_D,0.32831956617730185
VE3_A,0.9151155139816518
VE3_D,0.9780962038966691
VR1_A,24.062497405383446
VR1_D,27.04768984070475
VR2_A,2.673610822820383
VR2_D,3.0052988711894164
VR3_A,3.0752939885619504
VR3_D,3.1922410826864764
WPath,96
Xc-3d,0.9772838841927121
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,7.439157588755425
Xp-1d,4.0365812602091875
Xp-2d,3.8508499305618726
Xp-3d,1.9812607321322004
Xp-4d,1.0157355747428491
Xp-5d,0.5443310539518174
Xp-6d,0.0
Xp-7d,0.0
ZMIC0,35.294385517467255
ZMIC1,22.542026875633532
ZMIC2,18.473993605002025
ZMIC3,18.219741525587555
ZMIC4,18.219741525587555
ZMIC5,18.219741525587555
nAcid,2
nAtom,15
nBase,0
nRing,0
piPC1,2.4849066497880004
piPC2,2.833213344056216
piPC3,2.772588722239781
piPC4,2.5649493574615367
piPC5,2.302585092994046
piPC6,0.0
piPC7,0.0
piPC8,0.0
piPC9,0.0
AATS0Z,29.466666666666665
AATS0d,2.8
AATS0i,165.68552238703296
AATS0m,116.7525995333333
AATS0p,1.2789995619395995
AATS0s,13.038888888888888
AATS0v,211.31000554597728
AATS1Z,26.857142857142858
AATS1d,3.142857142857143
AATS1i,150.24353444742147
AATS1m,101.88534114285717
AATS1p,1.5740480865714286
AATS1s,5.507936507936508
AATS1v,251.99709585954366
AATS2Z,25.7
AATS2d,2.9
AATS2i,154.31344976883494
AATS2m,97.82686369999999
AATS2p,1.3798474144848996
AATS2s,7.76388888888889
AATS2v,215.89137945276644
AATS3Z,19.5
AATS3d,2.2083333333333335
AATS3i,158.99915916566252
AATS3m,69.13937533333333
AATS3p,1.1649121256666668
AATS3s,6.115740740740741
AATS3v,179.28578180881564
AATS4Z,15.52
AATS4d,1.6
AATS4i,171.06611339076775
AATS4m,53.94526776000001
AATS4p,0.8219833146837601
AATS4s,5.993333333333332
AATS4v,129.30686423587346
AATS5Z,20.666666666666668
AATS5d,1.2666666666666666
AATS5i,178.7720334153531
AATS5m,75.25103279999999
AATS5p,0.6553981662264
AATS5s,13.688888888888892
AATS5v,110.81083047963817
AATS6Z,5.666666666666667
AATS6d,1.0
AATS6i,185.09540180551633
AATS6m,11.090016
AATS6p,0.504716292283
AATS6s,4.666666666666667
AATS6v,65.03700189395462
AATS7Z,1.0
AATS7d,1.0
AATS7i,184.91765202424898
AATS7m,1.016064
AATS7p,0.44461290484899996
AATS7s,1.0
AATS7v,31.083744430930263
AMID_C,1.066480512692137
AMID_N,0.0
AMID_O,0.7476891989798651
AMID_X,0.0
AMID_h,0.7476891989798651
ATS0dv,178.0
ATS0pe,108.88690000000001
ATS0se,131.42022799999998
ATS1dv,128.0
ATS1pe,98.67400000000004
ATS1se,117.71046400000003
ATS2dv,162.0
ATS2pe,139.32520000000002
ATS2se,167.37901600000006
ATS3dv,112.0
ATS3pe,167.14499999999998
ATS3se,203.287664
ATS4dv,110.0
ATS4pe,170.26600000000005
ATS4se,211.87159200000002
ATS5dv,121.0
ATS5pe,113.7964
ATS5se,139.518288
ATS6dv,0.0
ATS6pe,39.952000000000005
ATS6se,51.3216
ATS7dv,0.0
ATS7pe,4.840000000000001
ATS7se,6.718464
ATS8dv,0.0
ATS8pe,0.0
ATS8se,0.0
ATSC0Z,133.73333333333335
ATSC0c,0.9892256191018652
ATSC0d,9.733333333333336
ATSC0i,18.34642055534972
ATSC0m,622.9056729333332
ATSC0p,3.046663395589732
ATSC0s,80.76666666666664
ATSC0v,629.7020091921366
ATSC1Z,-16.28444444444444
ATSC1c,-0.7156817959143179
ATSC1d,0.7822222222222226
ATSC1i,1.2044495682103933
ATSC1m,-72.2786307377778
ATSC1p,0.24274239029971423
ATSC1s,-20.459999999999997
ATSC1v,30.047525634966
ATSC2Z,36.4888888888889
ATSC2c,0.3844315034457298
ATSC2d,-4.577777777777776
ATSC2i,-2.4088683816648278
ATSC2m,162.53566795555557
ATSC2p,-0.48402230597151225
ATSC2s,33.54444444444444
ATSC2v,-53.4192704583836
ATSC3Z,-90.50666666666666
ATSC3c,-0.05878078436321061
ATSC3d,-2.44
ATSC3i,-10.977187170822756
ATSC3m,-423.77936416
ATSC3p,-1.913550194493441
ATSC3s,-40.71
ATSC3v,-446.94393581729844
ATSC4Z,-18.488888888888894
ATSC4c,-0.4655412981576563
ATSC4d,-1.555555555555557
ATSC4i,-4.9906303534222305
ATSC4m,-77.9067320888889
ATSC4p,-0.5445265678222211
ATSC4s,-41.06666666666668
ATSC4v,26.56907793568965
ATSC5Z,33.46666666666667
ATSC5c,0.6730344539821411
ATSC5d,1.3999999999999988
ATSC5i,3.743126538846252
ATSC5m,148.32208146666667
ATSC5p,0.4157072990062678
ATSC5s,45.32777777777779
ATSC5v,13.452095605974208
ATSC6Z,-24.02666666666667
ATSC6c,-0.3999654641367567
ATSC6d,1.306666666666666
ATSC6i,3.656587479532229
ATSC6m,-107.10217197333336
ATSC6p,0.6230788971829073
ATSC6s,-20.14
ATSC6v,60.12856259755776
ATSC7Z,12.484444444444444
ATSC7c,0.08789057559313815
ATSC7d,0.21777777777777768
ATSC7i,0.5993120416460823
ATSC7m,58.75631307111111
ATSC7p,0.13723878400341794
ATSC7s,3.121111111111111
ATSC7v,55.3149399054261
ATSC8Z,0.0
ATSC8c,0.0
ATSC8d,0.0
ATSC8i,0.0
ATSC8m,0.0
ATSC8p,0.0
ATSC8s,0.0
ATSC8v,0.0
AXp-0d,0.8265730654172694
AXp-1d,0.5045726575261484
AXp-2d,0.38508499305618726
AXp-3d,0.24765759151652506
AXp-4d,0.16928926245714151
AXp-5d,0.13608276348795434
GATS1Z,0.800099700897308
GATS1c,1.680765177894831
GATS1d,1.2328767123287667
GATS1i,1.2019881409464737
GATS1m,0.8005552183394075
GATS1p,1.1612630091228586
GATS1s,0.9581785665153394
GATS1v,0.9569596846609711
GATS2Z,0.5653040877367895
GATS2c,0.4800027850616222
GATS2d,1.7260273972602733
GATS2i,1.2585525631823737
GATS2m,0.5799443519254368
GATS2p,1.2711550620207448
GATS2s,0.46512587701196867
GATS2v,1.0776286118052278
GATS3Z,1.2387836490528414
GATS3c,0.853423925544831
GATS3d,1.1087328767123286
GATS3i,1.3994042352937648
GATS3m,1.2429154530264293
GATS3p,1.4067480519288091
GATS3s,1.189798573852433
GATS3v,1.3703934490765763
GATS4Z,1.1327018943170486
GATS4c,1.1558908671140142
GATS4d,0.8342465753424655
GATS4i,0.9262642677750617
GATS4m,1.1231343465945216
GATS4p,0.8913671304488466
GATS4s,1.2793369101664607
GATS4v,0.8892682675745395
GATS5Z,0.9456630109670985
GATS5c,0.5949161993865183
GATS5d,0.3835616438356163
GATS5i,0.41721464695019644
GATS5m,0.9455501681761642
GATS5p,0.47367175804928735
GATS5s,0.7447149997707161
GATS5v,0.7478880341436897
GATS6Z,1.7098703888334992
GATS6c,2.2610069957840664
GATS6d,0.0
GATS6i,9.778623700761328e-05
GATS6m,1.6836263074332956
GATS6p,0.02800145893553388
GATS6s,1.7622781675608754
GATS6v,0.6184203665475301
GATS7Z,0.0
GATS7c,9.518114616470503e-07
GATS7d,0.0
GATS7i,0.0
GATS7m,0.0
GATS7p,0.0
GATS7s,0.0
GATS7v,0.0
MATS1Z,-0.13046574562028196
MATS1c,-0.7751537256890946
MATS1d,0.08610567514677106
MATS1i,0.07033969794446492
MATS1m,-0.12432282035819363
MATS1p,0.08536589005548365
MATS1s,-0.2714167796710101
MATS1v,0.051125416460616586
MATS2Z,0.20463609172482555
MATS2c,0.29146397143057334
MATS2d,-0.352739726027397
MATS2i,-0.09847431987063061
MATS2m,0.19569857245418482
MATS2p,-0.11915222731993544
MATS2s,0.3114940156830376
MATS2v,-0.06362446404639485
MATS3Z,-0.42298105682951137
MATS3c,-0.037138130591847875
MATS3d,-0.15667808219178078
MATS3i,-0.37395534246399176
MATS3m,-0.4252041907930207
MATS3p,-0.39255037930663855
MATS3s,-0.3150278580272391
MATS3v,-0.4436065882085798
MATS4Z,-0.08295114656031904
MATS4c,-0.28236710968747203
MATS4d,-0.09589041095890416
MATS4i,-0.16321321115579646
MATS4m,-0.07504192253252467
MATS4p,-0.10723729479478364
MATS4s,-0.3050763516302107
MATS4v,0.025315858181658882
MATS5Z,0.25024925224327016
MATS5c,0.6803649652676813
MATS5d,0.143835616438356
MATS5i,0.20402489562220222
MATS5m,0.23811322951708117
MATS5p,0.1364467435450974
MATS5s,0.5612188746732704
MATS5v,0.021362637262714628
MATS6Z,-0.4491525423728814
MATS6c,-1.0108044525269477
MATS6d,0.3356164383561641
MATS6i,0.4982698762001816
MATS6m,-0.42984907919114435
MATS6p,0.5112797315293014
MATS6s,-0.6234007428807267
MATS6v,0.23871832120520975
MATS7Z,1.400299102691924
MATS7c,1.3327178435734737
MATS7d,0.33561643835616417
MATS7i,0.489996432686696
MATS7m,1.4148927106672746
MATS7p,0.675684016498579
MATS7s,0.5796533223276931
MATS7v,1.3176456267717316
MAXsOH,8.06800925925926
MINsOH,8.008611111111112
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,9.335326473284185
SpAD_D,44.12540549726954
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.5046296296296298
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,45
TMWC10,75.9754623855313
TSRW10,36.3591254993422
VE1_Dt,2.9548760955957167
VE2_Dt,0.32831956617730185
VE3_Dt,0.9780962038966691
VR1_Dt,27.04768984070475
VR2_Dt,3.0052988711894164
VR3_Dt,3.1922410826864764
Xc-3dv,0.23519326889555414
Xc-4dv,0.0
Xc-5dv,0.02282177322938192
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.0
Xch-7d,0.0
Xp-0dv,4.625137334300737
Xp-1dv,2.1661220577436424
Xp-2dv,1.479221193521747
Xp-3dv,0.6670655231070566
Xp-4dv,0.25815846089839034
Xp-5dv,0.06468392202277858
Xp-6dv,0.0
Xp-7dv,0.0
Xpc-4d,1.412225138403351
Xpc-5d,1.052198841323242
Xpc-6d,1.3608276348795432
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,14
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,0
nSpiro,0
naRing,0
piPC10,0.0
AATS0dv,11.866666666666667
AATS0pe,7.259126666666668
AATS0se,8.761348533333331
AATS1dv,9.142857142857142
AATS1pe,7.048142857142859
AATS1se,8.407890285714288
AATS2dv,8.1
AATS2pe,6.966260000000001
AATS2se,8.368950800000004
AATS3dv,4.666666666666667
AATS3pe,6.9643749999999995
AATS3se,8.470319333333334
AATS4dv,4.4
AATS4pe,6.810640000000002
AATS4se,8.47486368
AATS5dv,8.066666666666666
AATS5pe,7.586426666666667
AATS5se,9.3012192
AATS6dv,0.0
AATS6pe,6.658666666666668
AATS6se,8.5536
AATS7dv,0.0
AATS7pe,4.840000000000001
AATS7se,6.718464
AATSC0Z,8.915555555555557
AATSC0c,0.06594837460679101
AATSC0d,0.6488888888888891
AATSC0i,1.2230947036899813
AATSC0m,41.52704486222221
AATSC0p,0.20311089303931548
AATSC0s,5.384444444444442
AATSC0v,41.980133946142445
AATSC1Z,-1.1631746031746029
AATSC1c,-0.05112012827959413
AATSC1d,0.0558730158730159
AATSC1i,0.0860321120150281
AATSC1m,-5.1627593384127
AATSC1p,0.017338742164265303
AATSC1s,-1.4614285714285713
AATSC1v,2.146251831069
AATSC2Z,1.824444444444445
AATSC2c,0.01922157517228649
AATSC2d,-0.22888888888888878
AATSC2i,-0.12044341908324138
AATSC2m,8.126783397777778
AATSC2p,-0.02420111529857561
AATSC2s,1.677222222222222
AATSC2v,-2.67096352291918
AATSC3Z,-3.771111111111111
AATSC3c,-0.002449199348467109
AATSC3d,-0.10166666666666667
AATSC3i,-0.4573827987842815
AATSC3m,-17.657473506666665
AATSC3p,-0.07973125810389338
AATSC3s,-1.69625
AATSC3v,-18.622663992387434
AATSC4Z,-0.7395555555555557
AATSC4c,-0.018621651926306253
AATSC4d,-0.062222222222222276
AATSC4i,-0.19962521413688922
AATSC4m,-3.116269283555556
AATSC4p,-0.021781062712888842
AATSC4s,-1.6426666666666672
AATSC4v,1.062763117427586
AATSC5Z,2.2311111111111113
AATSC5c,0.04486896359880941
AATSC5d,0.09333333333333325
AATSC5i,0.24954176925641677
AATSC5m,9.888138764444445
AATSC5p,0.027713819933751185
AATSC5s,3.0218518518518525
AATSC5v,0.8968063737316139
AATSC6Z,-4.004444444444445
AATSC6c,-0.06666091068945945
AATSC6d,0.21777777777777765
AATSC6i,0.6094312465887048
AATSC6m,-17.85036199555556
AATSC6p,0.10384648286381788
AATSC6s,-3.356666666666667
AATSC6v,10.02142709959296
AATSC7Z,12.484444444444444
AATSC7c,0.08789057559313815
AATSC7d,0.21777777777777768
AATSC7i,0.5993120416460823
AATSC7m,58.75631307111111
AATSC7p,0.13723878400341794
AATSC7s,3.121111111111111
AATSC7v,55.3149399054261
ATS0are,109.29000000000002
ATS1are,97.39999999999998
ATS2are,138.18
ATS3are,166.19999999999996
ATS4are,170.64000000000001
ATS5are,115.66000000000003
ATS6are,40.480000000000004
ATS7are,4.840000000000001
ATS8are,0.0
ATSC0dv,81.73333333333332
ATSC0pe,3.761293333333332
ATSC0se,2.9512677333333324
ATSC1dv,10.115555555555556
ATSC1pe,-0.8057271111111113
ATSC1se,-0.640104817777778
ATSC2dv,6.622222222222226
ATSC2pe,1.7344622222222226
ATSC2se,1.3704371555555546
ATSC3dv,-55.70666666666666
ATSC3pe,-2.136082666666666
ATSC3se,-1.5790342399999997
ATSC4dv,-15.822222222222225
ATSC4pe,-1.881262222222222
ATSC4se,-1.761439288888889
ATSC5dv,24.733333333333334
ATSC5pe,2.025986666666665
ATSC5se,1.7722170666666672
ATSC6dv,-17.226666666666667
ATSC6pe,-1.0181306666666663
ATSC6se,-0.749622293333333
ATSC7dv,6.417777777777777
ATSC7pe,0.20010711111111154
ATSC7se,0.11191255111111083
ATSC8dv,0.0
ATSC8pe,0.0
ATSC8se,0.0
AXp-0dv,0.5139041482556375
AXp-1dv,0.2707652572179553
AXp-2dv,0.1479221193521747
AXp-3dv,0.08338319038838207
