DLiP-ID,C001CA
Mi,1.1094516030402641
Mm,0.7810507035217716
Mp,0.7361764927288281
Mv,0.7089470035765171
SZ,28.333333333333332
Si,38.83080610640925
Sm,27.33677462326201
Sp,25.766177245508985
Sv,24.8131451251781
nB,0
nC,16
nF,0
nH,12
nI,0
nN,2
nO,4
nP,0
nS,1
nX,0
ABC,18.149834982041554
AMW,9.372907938971437
IC0,1.7858673024119986
IC1,3.0774676589985344
IC2,4.028445159431228
IC3,4.84356873123068
IC4,4.957854445516395
IC5,5.014997302659251
MID,46.61833332291877
Mpe,1.0041456582633053
Mse,1.0300801165331392
NdO,4
NdS,0
NsF,0
NsI,0
NtN,0
SMR,85.1944
SdO,46.129837037661716
SdS,0
Spe,35.14509803921568
SsF,0
SsI,0
Sse,36.052804078659875
StN,0
fMF,0.4857142857142857
nBr,0
nCl,0
AMID,2.0268840575182074
BIC0,0.3197635261080803
BIC1,0.5510274524853404
BIC2,0.721302096282841
BIC3,0.8672517909664131
BIC4,0.8877149031665322
BIC5,0.8979464592665916
CIC0,3.3434157145329677
CIC1,2.051815357946432
CIC2,1.1008378575137385
CIC3,0.2857142857142865
CIC4,0.1714285714285717
CIC5,0.11428571428571566
GGI1,6.0
GGI2,3.3333333333333344
GGI3,1.9375
GGI4,1.4400000000000002
GGI5,0.8819444444444444
GGI6,0.4253061224489797
GGI7,0.3350694444444444
GGI8,0.27488032249937006
GGI9,0.26000000000000006
JGI1,0.24000000000000002
JGI2,0.09009009009009013
JGI3,0.05098684210526315
JGI4,0.045000000000000005
JGI5,0.033920940170940175
JGI6,0.018491570541259984
JGI7,0.01675347222222222
JGI8,0.016169430735257062
JGI9,0.017333333333333333
MIC0,20.46060694063256
MIC1,33.48333543956242
MIC2,44.0394682776508
MIC3,46.34648426659607
MIC4,47.090427123738934
MIC5,47.148027123738935
MPC2,37
MPC3,47
MPC4,59
MPC5,76
MPC6,81
MPC7,85
MPC8,90
MPC9,101
Mare,1.0169142857142859
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1825040818246457
RPCG,0.12215624953660428
SIC0,0.3481709425103379
SIC1,0.5999800847081146
SIC2,0.7853817280354702
SIC3,0.944297422316061
SIC4,0.9665784533896365
SIC5,0.9777189689264242
SaaN,0
SaaO,0
SaaS,0
Sare,35.592000000000006
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,62.50535558441995
TIC1,107.7113680649487
TIC2,140.99558058009296
TIC3,169.52490559307378
TIC4,173.5249055930738
TIC5,175.52490559307378
Vabc,278.35816863227313
WPol,38
apol,43.029515999999994
bpol,20.430483999999996
nRot,3
ABCGG,14.27777812135599
ATS0Z,1198.0
ATS0d,136.0
ATS0i,5519.336597761088
ATS0m,4764.526406000001
ATS0p,63.360570858188005
ATS0s,285.7994684499314
ATS0v,9098.24405222788
ATS1Z,1331.0
ATS1d,168.0
ATS1i,5309.9301937599985
ATS1m,5184.608109000001
ATS1p,78.67089569000001
ATS1s,124.3179012345679
ATS1v,11343.30280628913
ATS2Z,1775.0
ATS2d,249.0
ATS2i,8744.778824759609
ATS2m,6805.820950999999
ATS2p,114.46444250484898
ATS2s,312.6666666666666
ATS2v,16594.279363220212
ATS3Z,1920.0
ATS3d,275.0
ATS3i,12059.935218348657
ATS3m,7181.763756
ATS3p,128.14823681424497
ATS3s,367.55555555555554
ATS3v,18322.26031610575
ATS4Z,1666.0
ATS4d,244.0
ATS4i,12541.464398841206
ATS4m,6090.137935
ATS4p,115.669659829943
ATS4s,342.07716049382714
ATS4v,16365.09843491432
ATS5Z,1369.0
ATS5d,210.0
ATS5i,11758.78244251964
ATS5m,4970.194500999999
ATS5p,100.346022791339
ATS5s,288.8657407407407
ATS5v,14059.493376847306
ATS6Z,1186.0
ATS6d,183.0
ATS6i,9536.168552014622
ATS6m,4349.542546000001
ATS6p,88.75860781249
ATS6s,233.80864197530866
ATS6v,12154.901672351538
ATS7Z,1105.0
ATS7d,161.0
ATS7i,8402.571496019145
ATS7m,4049.502933999999
ATS7p,80.049760459094
ATS7s,214.07716049382717
ATS7v,10953.750286792807
ATS8Z,1046.0
ATS8d,138.0
ATS8i,7348.703833186322
ATS8m,3868.9361179999996
ATS8p,68.082808152792
ATS8s,193.4969135802469
ATS8v,9050.37064076768
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.1486583001734517
JGI10,0.010618450012389407
JGT10,0.5393641292107554
Kier1,17.8112
Kier2,7.086924762600439
Kier3,3.9837030330466274
MAXdO,11.867066550372828
MID_C,33.78417128141005
MID_N,3.771324513948164
MID_O,6.9323596869559
MID_X,0.0
MID_h,12.834162041508705
MINdO,11.240760143869812
MPC10,103
MWC01,25.0
MWC02,4.8283137373023015
MWC03,5.680172609017068
MWC04,6.577861357721047
MWC05,7.449498005382849
MWC06,8.347353412124338
MWC07,9.225130457448818
MWC08,10.122823865507383
MWC09,11.0035155053454
MWC10,11.901169809900736
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,3
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.5524000000000004
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.293304824724492
SRW05,0.0
SRW06,6.851184927493743
SRW07,0.0
SRW08,8.49596955496461
SRW09,0.0
SRW10,10.18606913959895
SaaCH,12.564486918504777
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.5177862418115406
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.2343779525699166
SdssC,-0.6697825932485013
SdssS,0
SsCH3,0
SsNH2,5.046079692947478
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.019093915343915
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.0868499290142495
VE1_D,4.728800304260044
VE2_A,0.17768912734844564
VE2_D,0.2056000132286976
VE3_A,2.2406836077371968
VE3_D,2.386580657805039
VR1_A,181.87867840810026
VR1_D,128.8589819635659
VR2_A,7.907768626439141
VR2_D,5.602564433198517
VR3_A,6.0362489855806025
VR3_D,5.691627766285089
WPath,1226
Xc-3d,2.5814716600817427
Xc-4d,0.28867513459481287
Xc-5d,0.771259822811545
Xc-6d,0.14433756729740643
Xp-0d,16.612519696192862
Xp-1d,10.859191910946027
Xp-2d,10.763725859190924
Xp-3d,8.435387222101964
Xp-4d,6.678639222051668
Xp-5d,5.46543744491418
Xp-6d,3.878482122187651
Xp-7d,2.6569529267707344
ZMIC0,73.00564420794946
ZMIC1,53.97404452430152
ZMIC2,33.31488514190464
ZMIC3,27.953535298764944
ZMIC4,26.70182209198696
ZMIC5,26.523005919590105
nAcid,0
nAtom,35
nBase,0
nRing,3
piPC1,3.6109179126442243
piPC2,4.2626798770413155
piPC3,4.77912349311153
piPC4,5.292047753534441
piPC5,5.830047950993924
piPC6,6.077642243349034
piPC7,6.384298129002312
piPC8,6.615897835119876
piPC9,6.994190969462749
AATS0Z,34.22857142857143
AATS0d,3.8857142857142857
AATS0i,157.69533136460254
AATS0m,136.1293258857143
AATS0p,1.8103020245196573
AATS0s,8.165699098569469
AATS0v,259.9498300636537
AATS1Z,35.972972972972975
AATS1d,4.54054054054054
AATS1i,143.51162685837835
AATS1m,140.12454348648652
AATS1p,2.1262404240540542
AATS1s,3.3599432766099433
AATS1v,306.57575152132785
AATS2Z,29.583333333333332
AATS2d,4.15
AATS2i,145.7463137459935
AATS2m,113.43034918333332
AATS2p,1.9077407084141496
AATS2s,5.2111111111111095
AATS2v,276.57132272033687
AATS3Z,24.303797468354432
AATS3d,3.481012658227848
AATS3i,152.6574078271982
AATS3m,90.90840197468354
AATS3p,1.6221295799271516
AATS3s,4.652601969057665
AATS3v,231.9273457734905
AATS4Z,20.825
AATS4d,3.05
AATS4i,156.76830498551507
AATS4m,76.1267241875
AATS4p,1.4458707478742876
AATS4s,4.275964506172839
AATS4v,204.563730436429
AATS5Z,18.5
AATS5d,2.8378378378378377
AATS5i,158.9024654394546
AATS5m,67.16479055405404
AATS5p,1.3560273350180945
AATS5s,3.9035910910910907
AATS5v,189.9931537411798
AATS6Z,19.442622950819672
AATS6d,3.0
AATS6i,156.33063200023972
AATS6m,71.30397616393444
AATS6p,1.455059144467049
AATS6s,3.832928556972273
AATS6v,199.2606831533039
AATS7Z,20.462962962962962
AATS7d,2.9814814814814814
AATS7i,155.6031758522064
AATS7m,74.99079507407406
AATS7p,1.4824029714647038
AATS7s,3.964391860996799
AATS7v,202.84722753320014
AATS8Z,22.25531914893617
AATS8d,2.9361702127659575
AATS8i,156.35540070609196
AATS8m,82.31778974468084
AATS8p,1.4485703862296169
AATS8s,4.11695560809036
AATS8v,192.56107746314214
AMID_C,1.4688770122352197
AMID_N,0.16397063104122453
AMID_O,0.3014069429111261
AMID_X,0.0
AMID_h,0.5580070452829872
ATS0dv,362.44444444444446
ATS0pe,234.59400000000002
ATS0se,283.8238089999999
ATS1dv,297.66666666666663
ATS1pe,246.31709999999998
ATS1se,293.8675559999999
ATS2dv,538.0
ATS2pe,402.24330000000003
ATS2se,479.74126400000006
ATS3dv,538.0
ATS3pe,521.0671
ATS3se,630.733612
ATS4dv,450.66666666666663
ATS4pe,521.1940999999999
ATS4se,635.701118
ATS5dv,361.66666666666663
ATS5pe,471.2628
ATS5se,580.2371820000001
ATS6dv,306.66666666666663
ATS6pe,383.8173
ATS6se,472.50719399999997
ATS7dv,258.66666666666663
ATS7pe,344.2135
ATS7se,423.01535600000005
ATS8dv,230.33333333333331
ATS8pe,299.19550000000004
ATS8se,370.137654
ATSC0Z,372.28571428571416
ATSC0c,0.7210185398200352
ATSC0d,26.171428571428567
ATSC0i,56.9216120734115
ATSC0m,1684.2844356
ATSC0p,10.459449509780685
ATSC0s,118.63279933372526
ATSC0v,1648.071460954378
ATSC1Z,76.46938775510206
ATSC1c,-0.3718333350934804
ATSC1d,4.218775510204083
ATSC1i,5.998481668102041
ATSC1m,327.04526388000033
ATSC1p,-0.11144007980529372
ATSC1s,-26.335324668962233
ATSC1v,181.4330657699411
ATSC2Z,-49.20408163265302
ATSC2c,0.05135904763346872
ATSC2d,-5.579591836734691
ATSC2i,-8.633014291564882
ATSC2m,-215.2942777999996
ATSC2p,-2.0940916868102297
ATSC2s,43.48632597071751
ATSC2v,-269.94126554280234
ATSC3Z,-101.95918367346937
ATSC3c,-0.08293396140073259
ATSC3d,-6.758367346938774
ATSC3i,-15.75125860631152
ATSC3m,-458.7470790399998
ATSC3p,-2.072249708282718
ATSC3s,5.545057459197668
ATSC3v,-359.3192272676065
ATSC4Z,-133.22448979591834
ATSC4c,0.011060719605630424
ATSC4d,-4.506122448979592
ATSC4i,-15.430857903735651
ATSC4m,-608.0951522
ATSC4p,-3.1316810997642817
ATSC4s,-22.462215153551142
ATSC4v,-532.4346235724341
ATSC5Z,1.3673469387754906
ATSC5c,-0.05522503520005733
ATSC5d,1.123265306122448
ATSC5i,7.255943045822888
ATSC5m,-2.584490040000361
ATSC5p,1.2009822094261202
ATSC5s,-34.0726163181322
ATSC5v,99.44390785278728
ATSC6Z,16.816326530612237
ATSC6c,0.26651418287381407
ATSC6d,-1.1273469387755104
ATSC6i,15.748175223885134
ATSC6m,82.00839863999978
ATSC6p,0.8286958727134899
ATSC6s,2.874249811035513
ATSC6v,123.83702090857088
ATSC7Z,-20.46938775510206
ATSC7c,-0.16108736934800366
ATSC7d,0.96408163265306
ATSC7i,4.201770848623673
ATSC7m,-101.05140184000015
ATSC7p,0.7828467235075702
ATSC7s,-22.608202177990545
ATSC7v,-102.1450347089106
ATSC8Z,27.387755102040813
ATSC8c,0.07455299884768934
ATSC8d,2.055510204081631
ATSC8i,-10.026566105896006
ATSC8m,134.6593984799998
ATSC8p,0.08677880936342215
ATSC8s,-13.203269295372474
ATSC8v,12.46747450510211
AXp-0d,0.7222834650518636
AXp-1d,0.4343676764378411
AXp-2d,0.2909115097078628
AXp-3d,0.17947632387450987
AXp-4d,0.11319727495002828
AXp-5d,0.07191365059097606
AXp-6d,0.04788249533565001
AXp-7d,0.03125826972671452
GATS1Z,0.8046711331438885
GATS1c,1.441161523891414
GATS1d,0.9831228608521186
GATS1i,0.999653425053383
GATS1m,0.7856622191488424
GATS1p,1.1128456351681915
GATS1s,0.7469675847996735
GATS1v,0.7604637918447221
GATS2Z,0.8988168329496038
GATS2c,0.8433642824445624
GATS2d,1.234170305676856
GATS2i,1.0978369529201704
GATS2m,0.8877029017770259
GATS2p,1.0686878555548835
GATS2s,0.5121042484098328
GATS2v,0.9585182049821754
GATS3Z,0.9803277732982313
GATS3c,1.0277110817441528
GATS3d,1.0935686252832901
GATS3i,1.1054790127833622
GATS3m,0.9814389720192528
GATS3p,1.0055776789228064
GATS3s,0.8301244941251203
GATS3v,1.0179581273933558
GATS4Z,1.008600345356869
GATS4c,1.0093416378072586
GATS4d,0.9581058951965067
GATS4i,1.0991119145488213
GATS4m,1.0199947914901935
GATS4p,1.00636548681209
GATS4s,0.9444712704581688
GATS4v,1.094948260917016
GATS5Z,0.7830733649996892
GATS5c,0.961895490551156
GATS5d,0.8163430898147056
GATS5i,0.860571474848083
GATS5m,0.8093275507639881
GATS5p,0.7589974773770307
GATS5s,1.0096818507729601
GATS5v,0.9803103024484369
GATS6Z,0.8421612168639837
GATS6c,0.6730357648789889
GATS6d,0.894480635693321
GATS6i,0.7655456676364066
GATS6m,0.8552982918280858
GATS6p,0.8551217121220475
GATS6s,0.7317231219768847
GATS6v,0.9971328647600807
GATS7Z,0.9115857991529521
GATS7c,1.0040998002290993
GATS7d,0.8420265243409348
GATS7i,0.8719617841913544
GATS7m,0.9261966729508119
GATS7p,0.8624495525643798
GATS7s,0.9986729073911956
GATS7v,1.0472336191935379
GATS8Z,1.1425678875263308
GATS8c,0.74598974844421
GATS8d,0.9674347300938401
GATS8i,1.0561409130059451
GATS8m,1.1266822432231587
GATS8p,1.1284599976171232
GATS8s,1.0978951998705508
GATS8v,1.064788215132878
MATS1Z,0.19430213021924467
MATS1c,-0.4878296693827462
MATS1d,0.15248436209134908
MATS1i,0.09968514961336943
MATS1m,0.18367867978183935
MATS1p,-0.01007856977646242
MATS1s,-0.20999077612335407
MATS1v,0.10413739761395634
MATS2Z,-0.07709772320286515
MATS2c,0.04155155907687834
MATS2d,-0.12436317321688496
MATS2i,-0.08847122946760612
MATS2m,-0.07456479800095496
MATS2p,-0.1167894622781393
MATS2s,0.2138280781148788
MATS2v,-0.09554545537856403
MATS3Z,-0.12133635136054094
MATS3c,-0.050959708054989485
MATS3d,-0.11440771654413798
MATS3i,-0.12259676873973613
MATS3m,-0.12066986578633992
MATS3p,-0.08777568197424107
MATS3s,0.02070819402411611
MATS3v,-0.09659293694783742
MATS4Z,-0.15656178050652345
MATS4c,0.006711429124514789
MATS4d,-0.07532751091703058
MATS4i,-0.11860170657460681
MATS4m,-0.15795528561820782
MATS4p,-0.13099259954987844
MATS4s,-0.08283728601930508
MATS4v,-0.14134104820797466
MATS5Z,0.0017371554209619968
MATS5c,-0.03622645970744065
MATS5d,0.020299775758291026
MATS5i,0.0602910709851183
MATS5m,-0.0007257645514028335
MATS5p,0.054308032707529395
MATS5s,-0.13584292647112037
MATS5v,0.0285389813824858
MATS6Z,0.025917491790697376
MATS6c,0.2120860495740169
MATS6d,-0.024715441334383283
MATS6i,0.15874178390378876
MATS6m,0.027937086055722978
MATS6p,0.04545948981325847
MATS6s,0.013901380873632468
MATS6v,0.043113438994336506
MATS7Z,-0.03563713368011146
MATS7c,-0.14480692848622934
MATS7d,0.023875950185993824
MATS7i,0.04784421760518642
MATS7m,-0.03888670914840963
MATS7p,0.048511219797065235
MATS7s,-0.12351950267482034
MATS7v,-0.04017126481322003
MATS8Z,0.05478356003331103
MATS8c,0.07699967138863761
MATS8d,0.05848741057326021
MATS8i,-0.13117323120358507
MATS8m,0.05953761332960787
MATS8p,0.006178386113975711
MATS8s,-0.08287945552093008
MATS8v,0.005633426550387336
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.7585458322575023
SdssSe,0
SdsssP,0
SpAD_A,29.019043059727462
SpAD_D,220.1285331868924
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,727
TMWC10,123.13583875974994
TSRW10,57.75835407950612
VE1_Dt,4.7602347212903275
VE2_Dt,0.20696672701262295
VE3_Dt,2.3932061011581225
VR1_Dt,125.32377716132703
VR2_Dt,5.448859876579436
VR3_Dt,5.663809728696769
Xc-3dv,1.122508768326773
Xc-4dv,0.05892556509887896
Xc-5dv,0.19867192428642982
Xc-6dv,0.019641855032959652
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.21202758782931808
Xch-7d,0.3837641638207238
Xp-0dv,12.631240725143302
Xp-1dv,8.203795250771375
Xp-2dv,6.552781120014184
Xp-3dv,4.35217240211513
Xp-4dv,2.825414716426215
Xp-5dv,1.9125074519005785
Xp-6dv,1.1305576854940023
Xp-7dv,0.6255508403601058
Xpc-4d,4.707664056362297
Xpc-5d,6.575109718762436
Xpc-6d,9.62771677822104
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,37
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,7.2715299600360925
AATS0dv,10.355555555555556
AATS0pe,6.702685714285715
AATS0se,8.109251685714284
AATS1dv,8.045045045045043
AATS1pe,6.657218918918918
AATS1se,7.9423663783783764
AATS2dv,8.966666666666667
AATS2pe,6.704055
AATS2se,7.995687733333335
AATS3dv,6.810126582278481
AATS3pe,6.595786075949367
AATS3se,7.983969772151899
AATS4dv,5.633333333333333
AATS4pe,6.514926249999999
AATS4se,7.946263974999999
AATS5dv,4.8873873873873865
AATS5pe,6.368416216216216
AATS5se,7.841043000000001
AATS6dv,5.027322404371584
AATS6pe,6.292086885245902
AATS6se,7.746019573770491
AATS7dv,4.7901234567901225
AATS7pe,6.3743240740740745
AATS7se,7.8336177037037045
AATS8dv,4.900709219858156
AATS8pe,6.365861702127661
AATS8se,7.875269234042553
AATSC0Z,10.636734693877548
AATSC0c,0.02060052970914386
AATSC0d,0.7477551020408162
AATSC0i,1.626331773526043
AATSC0m,48.12241244571429
AATSC0p,0.2988414145651624
AATSC0s,3.3895085523921504
AATSC0v,47.08775602726794
AATSC1Z,2.066740209597353
AATSC1c,-0.010049549597121092
AATSC1d,0.1140209597352455
AATSC1i,0.16212112616492003
AATSC1m,8.839061185945955
AATSC1p,-0.003011894048791722
AATSC1s,-0.7117655315935739
AATSC1v,4.90359637216057
AATSC2Z,-0.8200680272108837
AATSC2c,0.0008559841272244786
AATSC2d,-0.09299319727891152
AATSC2i,-0.14388357152608136
AATSC2m,-3.588237963333327
AATSC2p,-0.034901528113503826
AATSC2s,0.7247720995119585
AATSC2v,-4.499021092380039
AATSC3Z,-1.2906225781451819
AATSC3c,-0.0010497969797561087
AATSC3d,-0.08554895375871867
AATSC3i,-0.19938302033305721
AATSC3m,-5.806925051139237
AATSC3p,-0.026231008965604027
AATSC3s,0.07019060074933757
AATSC3v,-4.548344648957044
AATSC4Z,-1.6653061224489794
AATSC4c,0.0001382589950703803
AATSC4d,-0.05632653061224489
AATSC4i,-0.19288572379669564
AATSC4m,-7.6011894025
AATSC4p,-0.039146013747053524
AATSC4s,-0.2807776894193893
AATSC4v,-6.655432794655427
AATSC5Z,0.018477661334803927
AATSC5c,-0.0007462842594602342
AATSC5d,0.015179260893546594
AATSC5i,0.098053284403012
AATSC5m,-0.03492554108108596
AATSC5p,0.01622948931656919
