DLiP-ID,C001T9
DLiP-Mol-ID,32878
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H10O4/c1-18-13-8-11(15)10(7-12(13)16)14(17)9-5-3-2-4-6-9/h2-8H,1H3"
Standard Inchi Key(RDKit),KCINGKZYPYEEGX-UHFFFAOYSA-N
Canonical SMILES(RDKit),COC1=CC(=O)C(C(=O)c2ccccc2)=CC1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),242.23
MW Monoisotopic(RDKit),242.0579088
MolLogP(RDKit),1.4778
XLogP(SDF),
XLogP(CDK),1.484
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),60.44
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.457316729211003
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,13494.455130911925
qed,0.4573167292110027
Chi0,13.120955864630139
Chi1,8.6302289553358
TPSA,60.440000000000005
Chi0n,9.674445046182836
Chi0v,9.674445046182836
Chi1n,5.290129012293801
Chi1v,5.290129012293801
Chi2n,3.694376273771319
Chi2v,3.694376273771319
Chi3n,2.546446815839902
Chi3v,2.546446815839902
Chi4n,1.6232906547377368
Chi4v,1.6232906547377368
MolMR,63.96150000000002
MolWt,242.23000000000002
fr_SH,0
Kappa1,11.979880229701289
Kappa2,4.7915150018969825
Kappa3,2.1294780215657467
fr_ArN,0
fr_COO,0
fr_C_O,3
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,579.0713717997647
MolLogP,1.4778
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.3401438078311156
SMR_VSA1,19.120474506015512
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,7.109797541277533
SMR_VSA7,59.37959644939825
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,103.56401434641027
NHOHCount,0
PEOE_VSA1,4.736862953800049
PEOE_VSA2,14.383611552215466
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,0.0
PEOE_VSA8,17.71549170536476
PEOE_VSA9,12.6829020713468
RingCount,2
SMR_VSA10,17.34973483909482
