DLiP-ID,C1026E
ATS0s,278.8386297820454
ATS0v,11126.105628337482
ATS1Z,1430.0
ATS1d,210.0
ATS1i,7125.873122041098
ATS1m,5558.913021000002
ATS1p,89.54551661000002
ATS1s,173.77057613168725
ATS1v,13564.510277687958
ATS2Z,2132.0
ATS2d,317.0
ATS2i,11592.288156245344
ATS2m,8205.926306999998
ATS2p,134.81893816484904
ATS2s,323.46193415637856
ATS2v,19942.699661072715
ATS3Z,2304.0
ATS3d,338.0
ATS3i,15472.762714602039
ATS3m,8635.985075
ATS3p,150.68596739624496
ATS3s,332.47736625514403
ATS3v,21538.11643262449
ATS4Z,2172.0
ATS4d,318.0
ATS4i,17014.105921024817
ATS4m,8038.334566
ATS4p,142.14498915473504
ATS4s,359.1419753086419
ATS4v,19844.74792810186
ATS5Z,2205.0
ATS5d,291.0
ATS5i,15248.972950876734
ATS5m,8356.112603000001
ATS5p,132.122364248735
ATS5s,328.4876543209876
ATS5v,18832.204212170484
ATS6Z,1973.0
ATS6d,286.0
ATS6i,13739.090279945809
ATS6m,7366.752767999999
ATS6p,130.37451674849
ATS6s,304.87860082304513
ATS6v,18320.84034876881
ATS7Z,2070.0
ATS7d,284.0
ATS7i,13557.36948918326
ATS7m,7792.646726
ATS7p,128.185167871641
ATS7s,310.6646090534979
ATS7v,18453.967442840632
ATS8Z,2098.0
ATS8d,258.0
ATS8i,13484.40132138363
ATS8m,7934.2328609999995
ATS8p,119.36354946794296
ATS8s,365.25205761316863
ATS8v,17396.753100456655
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.05263157894736842
GGI10,0.15202734414855626
JGI10,0.0069103338249343746
JGT10,0.4416851657794073
Kier1,22.203125
Kier2,10.08
Kier3,5.626634958382877
MAXdO,11.4406511934434
MID_C,40.336296475151116
MID_N,12.236450918921431
MID_O,5.20150791132707
MID_X,1.7880707342664175
MID_h,19.226029564514917
MINdO,11.418295071612501
MPC10,150
MWC01,32.0
MWC02,5.043425116919247
MWC03,5.8888779583328805
MWC04,6.767343125265392
MWC05,7.630946580890459
MWC06,8.511376306094673
MWC07,9.382695764458287
MWC08,10.264338763718273
MWC09,11.139990468543681
MWC10,12.022708545476801
NaaCH,9
NaaNH,2
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.168500000000002
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.501258210544727
SRW05,2.3978952727983707
SRW06,7.011213987350367
SRW07,4.727387818712341
SRW08,8.606851063346772
SRW09,6.803505257608338
SRW10,10.249025712063943
SaaCH,15.143789414899006
SaaNH,5.348672696112976
SaaSe,0
SaaaC,1.3075304754807546
SaasC,2.431523742755153
SaasN,0
SdCH2,0
SddsN,-0.48826038896836144
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.199948732758076
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.667414260143181
VE1_D,5.300547277441673
VE2_A,0.16094531931528208
VE2_D,0.18277749232557494
VE3_A,2.605315963711262
VE3_D,2.732520812114224
VR1_A,365.68682934094426
VR1_D,184.40209844165324
VR2_A,12.609890666929113
VR2_D,6.358693049712181
VR3_A,6.966488046571522
VR3_D,6.281829427885602
WPath,2401
Xc-3d,2.0687084489421457
Xc-4d,0.0
Xc-5d,0.40530860876302277
Xc-6d,0.0
Xp-0d,20.380104409694475
Xp-1d,13.991203638441377
Xp-2d,12.96962111692651
Xp-3d,10.48121614337904
Xp-4d,8.807734836862847
Xp-5d,7.2988448458393504
Xp-6d,4.674694896833323
Xp-7d,3.5017791374740885
ZMIC0,92.49040803983449
ZMIC1,55.417054538296085
ZMIC2,32.898127530170996
ZMIC3,26.933521729550122
ZMIC4,26.461781054281403
ZMIC5,26.461781054281403
nAcid,0
nAtom,44
nBase,0
nRing,4
piPC1,3.828641396489095
piPC2,4.491441420659749
piPC3,5.074392259899007
piPC4,5.695204118881329
piPC5,6.237469767565454
piPC6,6.449754328527552
piPC7,6.855729808724503
piPC8,7.287167800675437
piPC9,7.518870143701889
AATS0Z,33.5
AATS0d,3.840909090909091
AATS0i,163.06389109450308
AATS0m,135.41004672727274
AATS0p,1.6727342175621587
AATS0s,6.337241585955578
AATS0v,252.86603700767003
AATS1Z,30.425531914893618
AATS1d,4.468085106382978
AATS1i,151.6143217455553
AATS1m,118.27474512765961
AATS1p,1.905223757659575
AATS1s,3.697246300674197
AATS1v,288.60660165293524
AATS2Z,28.05263157894737
AATS2d,4.171052631578948
AATS2i,152.53010731901767
AATS2m,107.97271456578945
AATS2p,1.7739333969059086
AATS2s,4.256078081004981
AATS2v,262.4039429088515
AATS3Z,23.510204081632654
AATS3d,3.4489795918367347
AATS3i,157.8853338224698
AATS3m,88.12229668367347
AATS3p,1.5376119122065812
AATS3s,3.39262618627698
AATS3v,219.77669829208665
AATS4Z,20.884615384615383
AATS4d,3.0576923076923075
AATS4i,163.59717231754632
AATS4m,77.29167851923077
AATS4p,1.3667787418724524
AATS4s,3.453288224121557
AATS4v,190.81488392405635
AATS5Z,23.45744680851064
AATS5d,3.095744680851064
AATS5i,162.22311649868865
AATS5m,88.89481492553193
AATS5p,1.4055570664759043
AATS5s,3.4945495140530594
AATS5v,200.34259800181366
AATS6Z,22.941860465116278
AATS6d,3.3255813953488373
AATS6i,159.75686372030012
AATS6m,85.65991590697674
AATS6p,1.5159827528894187
AATS6s,3.5451000095702923
AATS6v,213.03302731126522
AATS7Z,24.352941176470587
AATS7d,3.3411764705882354
AATS7i,159.4984645786266
AATS7m,91.67819677647059
AATS7p,1.5080607984898942
AATS7s,3.654877753570563
AATS7v,217.10549932753685
AATS8Z,25.27710843373494
AATS8d,3.108433734939759
AATS8i,162.46266652269432
AATS8m,95.593167
AATS8p,1.438115053830638
AATS8s,4.400627200158659
AATS8v,209.5994349452609
AMID_C,1.3909067750052109
AMID_N,0.4219465834110838
AMID_O,0.17936234176989896
AMID_X,0.06165761152642819
AMID_h,0.6629665367074109
ATS0dv,455.60493827160496
ATS0pe,297.08349999999996
ATS0se,357.3873529999999
ATS1dv,448.1111111111111
ATS1pe,322.0217
ATS1se,378.9940659999998
ATS2dv,638.4444444444445
ATS2pe,512.4374000000001
ATS2se,608.3920719999996
ATS3dv,587.5555555555555
ATS3pe,643.801
ATS3se,777.2147499999999
ATS4dv,550.3333333333333
ATS4pe,673.2669000000002
ATS4se,822.9289540000001
ATS5dv,486.8888888888889
ATS5pe,613.9474
ATS5se,750.4821140000003
ATS6dv,510.0
ATS6pe,562.8817999999999
ATS6se,685.0906659999999
ATS7dv,540.3333333333333
ATS7pe,562.1795
ATS7se,681.2649939999999
ATS8dv,541.8888888888889
ATS8pe,562.6988
ATS8se,679.5365559999998
ATSC0Z,452.5454545454546
ATSC0c,1.1275957315631568
ATSC0d,27.159090909090907
ATSC0i,74.27309045073439
ATSC0m,2122.3277577272725
ATSC0p,9.957041681120794
ATSC0s,104.78384236743288
ATSC0v,1967.345087812553
ATSC1Z,1.1900826446280854
ATSC1c,-0.620431170159229
ATSC1d,4.216425619834708
ATSC1i,0.335582320468201
ATSC1m,8.241952518595294
ATSC1p,1.0018975378373376
ATSC1s,-6.955509724536798
ATSC1v,133.88171076385902
ATSC2Z,-1.5785123966942285
ATSC2c,0.24715386331404798
ATSC2d,-7.161157024793387
ATSC2i,-15.906212036450025
ATSC2m,-16.925296438016176
ATSC2p,-1.126820409488276
ATSC2s,36.32795453600728
ATSC2v,-334.0496997069574
ATSC3Z,-94.57851239669421
ATSC3c,-0.3749833136567065
ATSC3d,-8.604338842975206
ATSC3i,-33.866011508409755
ATSC3m,-453.54312007438
ATSC3p,-4.260278283872562
ATSC3s,-10.548862762492114
ATSC3v,-831.9781108384342
ATSC4Z,-5.380165289256176
ATSC4c,0.3474957821475681
ATSC4d,-2.080578512396694
ATSC4i,12.277257879517485
ATSC4m,-28.437602946281196
ATSC4p,-0.7270482652859726
ATSC4s,7.67177818526958
ATSC4v,-79.16062794962359
ATSC5Z,161.6528925619835
ATSC5c,-0.30048834401055996
ATSC5d,3.3192148760330573
ATSC5i,16.07327458155268
ATSC5m,754.6597228553718
ATSC5p,2.102571373497504
ATSC5s,-33.36966713997437
ATSC5v,508.67296600816803
ATSC6Z,-92.24793388429751
ATSC6c,0.17908332401530008
ATSC6d,3.0526859504132235
ATSC6i,0.018483822415078927
ATSC6m,-421.8574190578513
ATSC6p,0.9657818949776509
ATSC6s,-7.766977631093326
ATSC6v,47.4195411521845
ATSC7Z,-66.64462809917354
ATSC7c,-0.11065778272567128
ATSC7d,-3.9664256198347108
ATSC7i,-21.35780554039983
ATSC7m,-307.05326956404946
ATSC7p,-2.108146642068489
ATSC7s,-8.257163128825354
ATSC7v,-155.95350902944043
ATSC8Z,-17.619834710743802
ATSC8c,0.2472038879072885
ATSC8d,-4.0955578512396675
ATSC8i,-8.37927634105512
ATSC8m,-82.71107389462792
ATSC8p,-1.3561635962610001
ATSC8s,-2.6610248615661565
ATSC8v,-293.492045551757
AXp-0d,0.7027622210239474
AXp-1d,0.437225113701293
AXp-2d,0.2882138025983669
AXp-3d,0.18071062316170758
AXp-4d,0.11589124785345851
AXp-5d,0.07682994574567738
AXp-6d,0.0481927308951889
AXp-7d,0.03126588515601865
GATS1Z,0.5630326628655444
GATS1c,1.552419373993167
GATS1d,0.8253182587020387
GATS1i,1.1805882738992548
GATS1m,0.5657224277862282
GATS1p,0.7620117842746293
GATS1s,0.5439699339396046
GATS1v,0.7419011580781788
GATS2Z,0.6632512000169164
GATS2c,0.9161643212575468
GATS2d,1.2395287381634001
GATS2i,1.238005322146749
GATS2m,0.6693906442490175
GATS2p,0.9658742378871592
GATS2s,0.3973287662019343
GATS2v,0.9641175229594098
GATS3Z,0.9676330958257147
GATS3c,1.1051230956286981
GATS3d,1.0905131927247886
GATS3i,1.2378898880332951
GATS3m,0.9718526816650337
GATS3p,1.142209761280941
GATS3s,0.6671044472717417
GATS3v,1.1395068370520627
GATS4Z,1.041087515838922
GATS4c,0.8631192503688837
GATS4d,0.9971515931766978
GATS4i,0.8952591154046372
GATS4m,1.0430023636071715
GATS4p,1.0225789548655695
GATS4s,0.7413122179985945
GATS4v,1.0436963265685202
GATS5Z,0.9112638161100329
GATS5c,1.031521252841916
GATS5d,0.9684857117421881
GATS5i,0.8238543064935536
GATS5m,0.9112427084751561
GATS5p,0.9244674103641832
GATS5s,1.2153315207230397
GATS5v,0.9082530614604767
GATS6Z,1.2368923262354357
GATS6c,0.8213289647929614
GATS6d,0.9757322175732217
GATS6i,0.9539020386644912
GATS6m,1.231972242378782
GATS6p,0.9886186366922702
GATS6s,0.9109285033782675
GATS6v,0.9984367627996533
GATS7Z,1.1955510126911348
GATS7c,0.918007185791507
GATS7d,1.1082845188284518
GATS7i,1.12263512822207
GATS7m,1.191230391403292
GATS7p,1.1277799903077221
GATS7s,0.9179176205609882
GATS7v,1.022530816480717
GATS8Z,1.091563118686074
GATS8c,0.8878510360043647
GATS8d,1.0205373796440995
GATS8i,1.0419613439223085
GATS8m,1.08768319033903
GATS8p,1.0481161838814534
GATS8s,1.2120023552877142
GATS8v,1.0149984707180948
MATS1Z,0.0024618961729481774
MATS1c,-0.5151040965447863
MATS1d,0.1453396243211964
MATS1i,0.00422982496684441
MATS1m,0.0036355696780797585
MATS1p,0.09419932759197722
MATS1s,-0.06214260587889175
MATS1v,0.06370822812312539
MATS2Z,-0.0020194117273900068
MATS2c,0.12689749948095666
MATS2d,-0.15265360052851792
MATS2i,-0.12398648749049006
MATS2m,-0.004617032311271722
MATS2p,-0.06551842722455468
MATS2s,0.20071771757510826
MATS2v,-0.09830364574331994
MATS3Z,-0.09383327457137935
MATS3c,-0.1493087020449975
MATS3d,-0.14224233626504995
MATS3i,-0.20471947419866152
MATS3m,-0.09594729380980077
MATS3p,-0.19210304287776162
MATS3s,-0.04519994677077686
MATS3v,-0.18987070185875213
MATS4Z,-0.0050298235312296975
MATS4c,0.13038134339990395
MATS4d,-0.032410685548760865
MATS4i,0.06993413706049453
MATS4m,-0.005668914007457448
MATS4p,-0.030892443042478023
MATS4s,0.030975694685551097
MATS4v,-0.017023467366877543
MATS5Z,0.16720378174606565
MATS5c,-0.12473807281803283
MATS5d,0.0572064452951126
MATS5i,0.10129725849255439
MATS5m,0.16644223559229313
MATS5p,0.0988428467571306
MATS5s,-0.14906729740265934
MATS5v,0.12102718576577697
MATS6Z,-0.10429144047763646
MATS6c,0.08125609531473667
MATS6d,0.05750705458791477
MATS6i,0.00012732524414652458
MATS6m,-0.10169684091881687
MATS6p,0.04962527880749311
MATS6s,-0.0379238098083578
MATS6v,0.01233192932942191
MATS7Z,-0.07623189090823149
MATS7c,-0.050799833806100696
MATS7d,-0.07559931085404874
MATS7i,-0.1488534427989934
MATS7m,-0.07489193001093643
MATS7p,-0.10959840721612966
MATS7s,-0.04079155823351444
MATS7v,-0.041034425410368246
MATS8Z,-0.020640214534312418
MATS8c,0.11621881896461894
MATS8d,-0.07994152341583906
MATS8i,-0.05980666732956289
MATS8m,-0.020659784613443834
MATS8p,-0.07220318265673606
MATS8s,-0.013462607880788204
MATS8v,-0.07908431804551373
MAXaaN,4.033495931503202
MAXsCl,6.266151261651652
MINaaN,4.033495931503202
MINsCl,6.266151261651652
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.654334324510685
SpAD_D,343.26166808655427
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.36735962793953414
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,958
TMWC10,137.6517026296997
TSRW10,78.4715245923205
VE1_Dt,5.306459594939346
VE2_Dt,0.18298136534273607
VE3_Dt,2.733635606925071
VR1_Dt,183.41880808596164
VR2_Dt,6.324786485722815
VR3_Dt,6.276482843824725
Xc-3dv,0.8152986732501075
Xc-4dv,0.0
Xc-5dv,0.10004811087250443
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4579668182683905
Xch-7d,0.6542958600072943
Xp-0dv,15.678827272357776
Xp-1dv,9.024433143111319
Xp-2dv,6.737857223944563
Xp-3dv,4.63240462060055
Xp-4dv,3.1546197877993203
Xp-5dv,2.156727551573055
Xp-6dv,1.1543069313227579
Xp-7dv,0.6864925559244272
Xpc-4d,4.37018836900607
Xpc-5d,6.615345310306062
Xpc-6d,9.926511839786587
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,47
nFRing,1
nHBAcc,6
nHBDon,4
nHRing,2
nSpiro,0
naRing,4
piPC10,7.933726867884697
AATS0dv,10.354657687991022
AATS0pe,6.751897727272726
AATS0se,8.122439840909088
AATS1dv,9.534278959810875
AATS1pe,6.851525531914894
AATS1se,8.06370353191489
AATS2dv,8.400584795321638
AATS2pe,6.7425973684210545
AATS2se,8.005158842105258
AATS3dv,5.99546485260771
AATS3pe,6.569397959183674
AATS3se,7.930762755102039
AATS4dv,5.291666666666666
AATS4pe,6.473720192307694
AATS4se,7.912778403846155
AATS5dv,5.179669030732861
AATS5pe,6.531355319148936
AATS5se,7.983852276595747
AATS6dv,5.930232558139535
AATS6pe,6.545137209302324
AATS6se,7.96617053488372
AATS7dv,6.356862745098038
AATS7pe,6.6138764705882345
AATS7se,8.01488228235294
AATS8dv,6.528781793842035
AATS8pe,6.779503614457831
AATS8se,8.187187421686744
AATSC0Z,10.28512396694215
AATSC0c,0.025627175717344474
AATSC0d,0.6172520661157024
AATSC0i,1.688024782971236
AATSC0m,48.23472176652892
AATSC0p,0.2262964018436544
AATSC0s,2.381450962896202
AATSC0v,44.712388359376206
AATSC1Z,0.025320907332512455
AATSC1c,-0.013200663194877213
AATSC1d,0.08971118340073847
AATSC1i,0.0071400493716638515
AATSC1m,0.17536069188500625
AATSC1p,0.021316968890156118
AATSC1s,-0.14798956860716592
AATSC1v,2.8485470375289155
AATSC2Z,-0.020769899956503007
AATSC2c,0.003252024517290105
AATSC2d,-0.09422575032622878
AATSC2i,-0.20929226363750034
AATSC2m,-0.22270126892126546
AATSC2p,-0.014826584335372053
AATSC2s,0.4779994017895695
AATSC2v,-4.3953907856178605
AATSC3Z,-0.9650868611907573
AATSC3c,-0.0038263603434357807
AATSC3d,-0.0877993759487266
AATSC3i,-0.34557154600418116
AATSC3m,-4.6279910211671424
AATSC3p,-0.04347222738645472
AATSC3s,-0.10764145676012361
AATSC3v,-8.489572559575858
AATSC4Z,-0.051732358550540154
AATSC4c,0.00334130559757277
AATSC4d,-0.02000556261919898
AATSC4i,0.11805055653382197
