DLiP-ID,T0021I
MATS2i,-0.06748903303178123
MATS2m,-0.00232056675033347
MATS2p,-0.05047406558513029
MATS2s,0.19481635206080744
MATS2v,-0.042271046372398494
MATS3Z,-0.08171568575081284
MATS3c,-0.12321408287031733
MATS3d,-0.1075428755757065
MATS3i,0.0026591460520589017
MATS3m,-0.07828137842229792
MATS3p,0.03554532669701063
MATS3s,-0.12436128133433016
MATS3v,0.0019633049456639798
MATS4Z,-0.2001991335298903
MATS4c,0.07049024820612555
MATS4d,-0.12971801505319244
MATS4i,0.015820592239113418
MATS4m,-0.2018619287368495
MATS4p,-0.12015878424724216
MATS4s,-0.08907792242741949
MATS4v,-0.17783815389315594
MATS5Z,0.011080359254047805
MATS5c,-0.01831317262780586
MATS5d,-0.07310475769378319
MATS5i,-0.04195068565789883
MATS5m,0.00840016240811528
MATS5p,-0.09194982849715132
MATS5s,0.04234326389318045
MATS5v,-0.052303332358084716
MATS6Z,0.08515067450678489
MATS6c,0.0946043452307457
MATS6d,-0.05669479512242187
MATS6i,-0.08196455427566739
MATS6m,0.08296342611341154
MATS6p,-0.060847077266255316
MATS6s,0.0698051652224757
MATS6v,0.0024471490188632335
MATS7Z,-0.00042817699951275663
MATS7c,-0.08289617671344808
MATS7d,0.07199762236953988
MATS7i,-0.04566961321609213
MATS7m,0.0010817893281443206
MATS7p,-0.009438900165791901
MATS7s,-0.03356859049667618
MATS7v,0.011803652797656708
MATS8Z,0.0003077230160182428
MATS8c,-0.19327616471371087
MATS8d,0.1332880700155321
MATS8i,0.06026883422812648
MATS8m,0.00624052797705903
MATS8p,0.1550523444905075
MATS8s,-0.1268806808863262
MATS8v,0.11791648987907213
MAXaaN,4.690005050929613
MAXsOH,8.842614473133953
MAXssO,5.905779373477786
MINaaN,4.690005050929613
MINsOH,8.842614473133953
MINssO,5.905779373477786
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.611809226645626
SpAD_D,346.6428609704686
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.160061041637853
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,818
TMWC10,132.64384278498235
TSRW10,76.01492757850895
VE1_Dt,5.140495086858844
VE2_Dt,0.19038870692069793
VE3_Dt,2.6304011682393984
VR1_Dt,162.95026524048512
VR2_Dt,6.0351950089068565
VR3_Dt,6.086696806034077
Xc-3dv,0.6210121178394069
Xc-4dv,0.0
Xc-5dv,0.07069066120971518
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.42354024205321916
Xch-7d,0.6775437746542846
Xp-0dv,15.149336720060816
Xp-1dv,9.350716776359375
Xp-2dv,6.812603969174873
Xp-3dv,4.887782131220696
Xp-4dv,3.4606057755817075
Xp-5dv,2.4069013978300844
Xp-6dv,1.3828916822135229
Xp-7dv,0.8611022861722138
Xpc-4d,3.3819666303374873
Xpc-5d,5.221655269759084
Xpc-6d,7.484210875419243
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,53
nFRing,2
nHBAcc,5
nHBDon,2
nHRing,3
nSpiro,0
naRing,3
piPC10,7.038992538187539
AATS0dv,7.32
AATS0pe,6.2219619999999995
AATS0se,7.670711279999998
AATS1dv,7.018867924528302
AATS1pe,6.508783018867925
AATS1se,7.7739753962264135
AATS2dv,5.344086021505376
AATS2pe,6.375287096774193
AATS2se,7.731269118279569
AATS3dv,3.4552845528455283
AATS3pe,6.186276422764227
AATS3se,7.6515576260162605
AATS4dv,3.168067226890756
AATS4pe,6.136368067226891
AATS4se,7.60200080672269
AATS5dv,3.088495575221239
AATS5pe,5.936766371681415
AATS5se,7.4431358584070795
AATS6dv,3.515151515151515
AATS6pe,6.0210616161616155
AATS6se,7.531199393939394
AATS7dv,3.3707865168539324
AATS7pe,6.1060955056179775
AATS7se,7.626179325842696
AATS8dv,3.6582278481012658
AATS8pe,6.146386075949368
AATS8se,7.680462481012658
AATSC0Z,7.305599999999999
AATSC0c,0.02356923413816154
AATSC0d,0.5444000000000001
AATSC0i,1.4935757420286502
AATSC0m,34.7716522644
AATSC0p,0.2276188299932916
AATSC0s,1.287211111111111
AATSC0v,50.06677751180661
AATSC1Z,0.3313811320754718
AATSC1c,-0.011804851206665112
AATSC1d,0.14050566037735854
AATSC1i,-0.2007708149214396
AATSC1m,1.6024390465433962
AATSC1p,-0.0031940835812878116
AATSC1s,-0.06324884696016769
AATSC1v,1.0787688973463416
AATSC2Z,-0.003664516129032122
AATSC2c,0.0022826153371230742
AATSC2d,-0.02181935483870963
AATSC2i,-0.10079998258923874
AATSC2m,-0.08068994009892415
AATSC2p,-0.011488847753492022
AATSC2s,0.2507697729988053
AATSC2v,-2.1163750739181353
AATSC3Z,-0.5969821138211382
AATSC3c,-0.002904061568289348
AATSC3d,-0.058546341463414635
AATSC3i,0.003971636037866429
AATSC3m,-2.7219728692780483
AATSC3p,0.008090785674502872
AATSC3s,-0.1600792231255646
AATSC3v,0.09829635190238804
AATSC4Z,-1.4625747899159665
AATSC4c,0.0016614011644272945
AATSC4d,-0.07061848739495798
AATSC4i,0.023629252792866526
AATSC4m,-7.0190727914588225
AATSC4p,-0.027350401883773617
AATSC4s,-0.11466209150326799
AATSC4v,-8.903783284079063
