DLiP-ID,C0006S
ATSC0i,38.64083801167583
ATSC0m,1579.9610850344832
ATSC0p,7.373656098648965
ATSC0s,69.4032974367869
ATSC0v,1321.3044291206656
ATSC1Z,-13.013079667063039
ATSC1c,-0.5412233748744895
ATSC1d,5.4732461355529125
ATSC1i,5.639167174475043
ATSC1m,-54.69931800237781
ATSC1p,1.0067987202063506
ATSC1s,-12.86145572303169
ATSC1v,139.37246714128923
ATSC2Z,4.513674197384049
ATSC2c,0.06517386289784655
ATSC2d,-0.8145065398335325
ATSC2i,-12.358099709023952
ATSC2m,19.367021460166935
ATSC2p,-1.5978306007806276
ATSC2s,0.6092865618024289
ATSC2v,-193.08382627441597
ATSC3Z,-59.291319857312736
ATSC3c,-0.7566562265568382
ATSC3d,-5.989298454221167
ATSC3i,-9.268644332458857
ATSC3m,-266.99965300594505
ATSC3p,-0.7462377320741646
ATSC3s,-26.678855580329916
ATSC3v,-141.5910220049337
ATSC4Z,46.61831153388822
ATSC4c,1.3743293125028226
ATSC4d,-4.462544589774079
ATSC4i,-4.588377991949844
ATSC4m,196.33200906539864
ATSC4p,-1.7761473019598584
ATSC4s,62.64775736747302
ATSC4v,-209.16362621705412
ATSC5Z,-211.81212841854938
ATSC5c,-1.0687295471526084
ATSC5d,-0.5624256837098676
ATSC5i,7.4237182667863
ATSC5m,-974.1598608561238
ATSC5p,0.8359595605402339
ATSC5s,-41.49609803796839
ATSC5v,-239.20301938291243
ATSC6Z,124.91914387633767
ATSC6c,0.4115439069138142
ATSC6d,-3.7954815695600472
ATSC6i,0.7798259495800859
ATSC6m,580.332150120095
ATSC6p,0.8044073246595003
ATSC6s,18.826693958335937
ATSC6v,260.10481830647956
ATSC7Z,-73.4423305588585
ATSC7c,-0.1152024109706436
ATSC7d,-7.6884661117717
ATSC7i,-7.599627950613646
ATSC7m,-341.0539278703925
ATSC7p,-0.9989075953375086
ATSC7s,-16.026865865586675
ATSC7v,-294.27253472686186
ATSC8Z,56.538644470868014
ATSC8c,0.1569370174307118
ATSC8d,-3.388822829964327
ATSC8i,-9.743830745891685
ATSC8m,247.59663768727705
ATSC8p,-2.0918118414871363
ATSC8s,-13.046864276185389
ATSC8v,-296.9885267522295
AXp-0d,0.7137828201504696
AXp-1d,0.4344795749119911
AXp-2d,0.2820516765794105
AXp-3d,0.17211842220885715
AXp-4d,0.1155940460324926
AXp-5d,0.06842500331444516
AXp-6d,0.046340143135439535
AXp-7d,0.02702902070803726
GATS1Z,0.5520326324708849
GATS1c,1.2667893814660327
GATS1d,0.7400574458683167
GATS1i,0.8061893731490322
GATS1m,0.5504752837388164
GATS1p,0.6803755981333003
GATS1s,0.8505675714037074
GATS1v,0.6557391329619603
GATS2Z,0.5873124957578225
GATS2c,0.7079964926031782
GATS2d,1.0717751141552516
GATS2i,1.1238464378142314
GATS2m,0.5897850215488035
GATS2p,0.9555447440227526
GATS2s,0.6027213658570517
GATS2v,0.8727052075969692
GATS3Z,0.9448177560578292
GATS3c,1.2649232936500407
GATS3d,1.1586757990867587
GATS3i,1.0655583589305069
GATS3m,0.9409233232059135
GATS3p,0.9672980556930033
GATS3s,1.0703085548235927
GATS3v,0.9285702273361622
GATS4Z,0.9791835658324736
GATS4c,0.5764591876300316
GATS4d,1.0826970581630366
GATS4i,1.0209167050368133
GATS4m,0.9819519287004785
GATS4p,1.0872946461186805
GATS4s,0.6141155120456288
GATS4v,1.000069324571637
GATS5Z,1.3609609540384888
GATS5c,1.6032038498977323
GATS5d,0.9444300852933578
GATS5i,0.8719184740206588
GATS5m,1.353448524818983
GATS5p,0.9202902967431285
GATS5s,1.496828838060466
GATS5v,1.038742880902303
GATS6Z,0.7665907702560115
GATS6c,0.554894838155545
GATS6d,1.1376089663760902
GATS6i,0.9556148327637474
GATS6m,0.7697140389728497
GATS6p,0.9199452074723538
GATS6s,0.8663612199433257
GATS6v,0.9109641335040319
GATS7Z,1.2217018484581097
GATS7c,0.865740646494167
GATS7d,1.2745433789954344
GATS7i,1.112708528844828
GATS7m,1.2204495330354035
GATS7p,1.0938434224231628
GATS7s,1.3310562545007185
GATS7v,1.162436517982933
GATS8Z,1.0613960759585128
GATS8c,0.9810360070518521
GATS8d,1.0091692443658864
GATS8i,1.1983720848217536
GATS8m,1.0686912164666589
GATS8p,1.299433529293846
GATS8s,1.3243948683970812
GATS8v,1.2520578807096412
MATS1Z,-0.035943011409541495
MATS1c,-0.43786961682779674
MATS1d,0.2542532037118869
MATS1i,0.13652265863949745
MATS1m,-0.03238708233313422
MATS1p,0.12773093177434386
MATS1s,-0.17335897328250813
MATS1v,0.0986757420880112
MATS2Z,0.00805165275232468
MATS2c,0.034053533726849446
MATS2d,-0.02443635844748862
MATS2i,-0.1932243784485018
MATS2m,0.007405820883617194
MATS2p,-0.13091958386132305
MATS2s,0.005303935759309501
MATS2v,-0.0882876111942605
MATS3Z,-0.08058359432824919
MATS3c,-0.30122292453424093
MATS3d,-0.136904761904762
MATS3i,-0.11041475907986516
MATS3m,-0.07778963883446366
MATS3p,-0.046585608689341994
MATS3s,-0.17694754425896225
MATS3v,-0.04932763276699238
MATS4Z,0.06543690811193337
MATS4c,0.5650552760538157
MATS4d,-0.10535032562317542
MATS4i,-0.05645219258186471
MATS4m,0.05907624505964891
MATS4p,-0.11451549765221107
MATS4s,0.42913465440274107
MATS4v,-0.07525778545744177
MATS5Z,-0.3421929207823792
MATS5c,-0.5057337146990039
MATS5d,-0.015281726544326663
MATS5i,0.10512283719386477
MATS5m,-0.33736961771388463
MATS5p,0.0620332476715845
MATS5s,-0.3271517776898566
MATS5v,-0.09905716510025431
MATS6Z,0.2430929638473926
MATS6c,0.23458133827446606
MATS6d,-0.12422166874221673
MATS6i,0.013301372860653686
MATS6m,0.24208928183125936
MATS6p,0.07190158420683025
MATS6s,0.17878837597705965
MATS6v,0.12974505903278674
MATS7Z,-0.17467872576302632
MATS7c,-0.08025812829399963
MATS7d,-0.3075532724505328
MATS7i,-0.15843141170805575
MATS7m,-0.173889021028668
MATS7p,-0.10912843671380433
MATS7s,-0.18602186514158153
MATS7v,-0.17940821961400563
MATS8Z,0.15616358274052322
MATS8c,0.12696781934893117
MATS8d,-0.1574237737516571
MATS8i,-0.23589541462498767
MATS8m,0.1466002316488929
MATS8p,-0.2653847986169427
MATS8s,-0.17585808668807398
MATS8v,-0.21026795227204248
MAXaaO,5.566712962962963
MAXsCl,6.06402389350802
MAXsOH,9.702858385123596
MINaaO,5.566712962962963
MINsCl,6.06402389350802
MINsOH,9.469916208252847
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.121579064872062
SpAD_D,157.05450022874908
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,689
TMWC10,116.26163470074563
TSRW10,54.105376451703584
VE1_Dt,4.448448745337819
VE2_Dt,0.22242243726689095
VE3_Dt,2.1857026194108924
VR1_Dt,102.16205969012765
VR2_Dt,5.108102984506383
VR3_Dt,5.319707553495709
Xc-3dv,0.6141942183091177
Xc-4dv,0.0
Xc-5dv,0.10985611772078477
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.19444444444444445
Xch-7d,0.472904987429245
Xp-0dv,10.886269075282705
Xp-1dv,6.185933817468097
Xp-2dv,4.699979457097592
Xp-3dv,3.263525480453341
Xp-4dv,2.276554657371652
Xp-5dv,1.4345024159017923
Xp-6dv,0.8015823595703586
Xp-7dv,0.4268742399451473
Xpc-4d,3.468147301031949
Xpc-5d,6.424020941655124
Xpc-6d,9.37949422541665
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,8.052150362030455
AATS0dv,10.813963388676033
AATS0pe,6.84198275862069
AATS0se,8.24332431034483
AATS1dv,10.261648745519713
AATS1pe,6.785935483870968
AATS1se,8.036315677419354
AATS2dv,9.57175925925926
AATS2pe,6.742625000000001
AATS2se,8.002416083333335
AATS3dv,8.250440917107584
AATS3pe,6.80515873015873
AATS3se,8.190816476190475
AATS4dv,8.267759562841531
AATS4pe,6.958350819672132
AATS4se,8.388192360655738
AATS5dv,5.890985324947589
AATS5pe,6.8038207547169804
AATS5se,8.287140000000003
AATS6dv,6.025252525252526
AATS6pe,6.531215909090909
AATS6se,7.976936954545451
AATS7dv,5.117283950617283
AATS7pe,6.595555555555557
AATS7se,8.043163777777776
AATS8dv,3.6164874551971327
AATS8pe,6.666477419354839
AATS8se,8.175838516129033
AATSC0Z,11.67895362663496
AATSC0c,0.03987218540263435
AATSC0d,0.6944114149821639
AATSC0i,1.3324426900577873
AATSC0m,54.48141672532701
AATSC0p,0.2542640034016884
AATSC0s,2.393217152992652
AATSC0v,45.562221693816056
AATSC1Z,-0.4197767634536464
AATSC1c,-0.01745881854433837
AATSC1d,0.17655632695331977
AATSC1i,0.181908618531453
AATSC1m,-1.7644941291089615
AATSC1p,0.032477378071172604
AATSC1s,-0.4148856684848933
AATSC1v,4.495886036815782
AATSC2Z,0.09403487911216768
AATSC2c,0.001357788810371803
AATSC2d,-0.016968886246531926
AATSC2i,-0.2574604106046657
AATSC2m,0.4034796137534778
AATSC2p,-0.033288137516263076
AATSC2s,0.012693470037550602
AATSC2v,-4.022579714050333
AATSC3Z,-0.9411320612271863
AATSC3c,-0.012010416294552987
AATSC3d,-0.09506822943208201
AATSC3i,-0.14712133861045804
AATSC3m,-4.238089730253096
AATSC3p,-0.01184504336625658
AATSC3s,-0.42347389810047487
AATSC3v,-2.2474765397608523
AATSC4Z,0.7642346153096429
AATSC4c,0.02252998872955447
AATSC4d,-0.07315646868482097
AATSC4i,-0.07521931134344008
AATSC4m,3.218557525662273
AATSC4p,-0.029117168884587843
AATSC4s,1.0270124158602134
AATSC4v,-3.4289119051976082
AATSC5Z,-3.996455253180177
AATSC5c,-0.020164708436841667
AATSC5d,-0.01061180535301637
AATSC5i,0.14007015597709999
