DLiP-ID,C0037H
VR2_D,3.6801994298923555
VR3_A,3.607303825446305
VR3_D,3.605552036612034
WPath,108
Xc-3d,0.6220084679281461
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,6.974691494688164
Xp-1d,4.860173345306137
Xp-2d,4.381192597461433
Xp-3d,3.4767332953613326
Xp-4d,3.0349357455310098
Xp-5d,2.2329748755510606
Xp-6d,1.110941607972934
Xp-7d,0.6792830837825812
ZMIC0,38.41845218868016
ZMIC1,29.344760083563212
ZMIC2,24.91719770112914
ZMIC3,22.653758160903312
ZMIC4,22.39950608148884
ZMIC5,22.39950608148884
nAcid,0
nAtom,15
nBase,0
nRing,2
piPC1,2.833213344056216
piPC2,3.5040547671018634
piPC3,4.141148628419903
piPC4,4.794239756968549
piPC5,5.2108513407667605
piPC6,5.309427297082767
piPC7,5.593519917304344
piPC8,5.8615315830807475
piPC9,3.956189401198791
AATS0Z,54.53333333333333
AATS0d,3.8
AATS0i,149.20322866409637
AATS0m,217.7874944
AATS0p,2.6516909682830008
AATS0s,2.687214855459026
AATS0v,303.7937120769953
AATS1Z,39.25
AATS1d,4.3125
AATS1i,136.96396544531441
AATS1m,152.37648074999998
AATS1p,2.5827673087499994
AATS1s,2.8081275720164607
AATS1v,330.4050335762631
AATS2Z,45.75
AATS2d,4.125
AATS2i,140.06519673684173
AATS2m,178.9862780833333
AATS2p,2.52012911625
AATS2s,2.6566167504953517
AATS2v,309.4646691530755
AATS3Z,28.653846153846153
AATS3d,3.1153846153846154
AATS3i,149.41120480151568
AATS3m,107.34089873076924
AATS3p,2.021809122867192
AATS3s,2.347894903450459
AATS3v,239.53961849565388
AATS4Z,24.9
AATS4d,2.8
AATS4i,151.9537728856079
AATS4m,90.18721015
AATS4p,1.8537862144849
AATS4s,2.112345679012346
AATS4v,205.1323749503503
AATS5Z,24.727272727272727
AATS5d,1.9090909090909092
AATS5i,150.09114826194897
AATS5m,84.60529381818182
AATS5p,1.9199419586226363
AATS5s,1.7693602693602692
AATS5v,181.00616584223928
AATS6Z,7.666666666666667
AATS6d,1.3333333333333333
AATS6i,159.64006840052636
AATS6m,15.146544000000004
AATS6p,1.1639523049496667
AATS6s,1.4156378600823043
AATS6v,94.00633552414568
AATS7Z,1.0
AATS7d,1.0
AATS7i,184.91765202424898
AATS7m,1.016064
AATS7p,0.44461290484899996
AATS7s,1.0
AATS7v,31.083744430930263
AMID_C,1.4628438963960075
AMID_N,0.2019371337106195
AMID_O,0.0
AMID_X,0.0
AMID_h,0.5805547073270466
ATS0dv,109.75308641975309
ATS0pe,92.27190000000002
ATS0se,114.06526599999998
ATS1dv,114.55555555555556
ATS1pe,102.37200000000001
ATS1se,123.27938200000003
ATS2dv,144.14814814814815
ATS2pe,153.51480000000004
ATS2se,185.79727300000008
ATS3dv,95.44444444444444
ATS3pe,158.46049999999997
ATS3se,196.706948
ATS4dv,44.333333333333336
ATS4pe,119.782
ATS4se,150.47628999999998
ATS5dv,3.3333333333333335
ATS5pe,64.15400000000001
ATS5se,82.701316
ATS6dv,0.0
ATS6pe,32.25200000000001
ATS6se,43.00128
ATS7dv,0.0
ATS7pe,9.680000000000001
ATS7se,13.436928
ATS8dv,0.0
ATS8pe,0.0
ATS8se,0.0
ATSC0Z,324.9333333333333
ATSC0c,0.14742643101426378
ATSC0d,8.400000000000002
ATSC0i,28.120761738163313
ATSC0m,1402.1087136000006
ATSC0p,7.731348436163331
ATSC0s,5.3626327287507
ATSC0v,831.5675020033493
ATSC1Z,-44.32888888888888
ATSC1c,-0.10876893284998322
ATSC1d,2.039999999999999
ATSC1i,-2.6277240953645307
ATSC1m,-183.59736544000023
ATSC1p,-0.7966326674612194
ATSC1s,0.10345746752696906
ATSC1v,-21.4229916960374
ATSC2Z,126.77333333333328
ATSC2c,0.0702262884506033
ATSC2d,0.35999999999999954
ATSC2i,-11.819281661545636
ATSC2m,525.0030594399998
ATSC2p,0.33427256438367026
ATSC2s,-2.0583762637809278
ATSC2v,-101.52130531330526
ATSC3Z,-40.084444444444436
ATSC3c,-0.04220410752029848
ATSC3d,-3.96
ATSC3i,3.837735532242546
ATSC3m,-162.73703043999998
ATSC3p,0.12383912746122111
ATSC3s,-0.11249877220613397
ATSC3v,26.901130328227858
ATSC4Z,-65.77777777777774
ATSC4c,0.014463641293748412
ATSC4d,-5.200000000000001
ATSC4i,-0.06335166063512232
ATSC4m,-288.2886937999999
ATSC4p,-0.8625785333877795
ATSC4s,-0.8642678114786027
ATSC4v,-187.53168343840846
ATSC5Z,-128.95111111111112
ATSC5c,-0.00796225716391028
ATSC5d,-0.9599999999999995
ATSC5i,-4.163640675174444
ATSC5m,-561.2407550400002
ATSC5p,-2.5736564733877776
ATSC5s,-0.6532852376839575
ATSC5v,-272.30314444006166
ATSC6Z,-54.906666666666666
ATSC6c,-0.013222334432991483
ATSC6d,2.24
ATSC6i,-3.4905153344186752
ATSC6m,-235.89767263999994
ATSC6p,-1.3543471520000017
ATSC6s,0.34959203373469505
ATSC6v,-67.33473500659247
ATSC7Z,44.80888888888889
ATSC7c,0.013754486715699845
ATSC7d,1.2800000000000002
ATSC7i,4.266397025814207
ATSC7m,205.70410112000016
ATSC7p,1.2634289163102206
ATSC7s,0.5540622195126083
ATSC7v,207.4289785645028
ATSC8Z,0.0
ATSC8c,0.0
ATSC8d,0.0
ATSC8i,0.0
ATSC8m,0.0
ATSC8p,0.0
ATSC8s,0.0
ATSC8v,0.0
AXp-0d,0.6974691494688164
AXp-1d,0.4418339404823761
AXp-2d,0.29207950649742886
AXp-3d,0.18298596291375435
AXp-4d,0.1213974298212404
AXp-5d,0.08588364905965618
AXp-6d,0.05847061094594389
AXp-7d,0.03995782845779889
GATS1Z,0.8442116331555193
GATS1c,1.5614876905411932
GATS1d,0.7291666666666664
GATS1i,0.874699338996283
GATS1m,0.8307318489390634
GATS1p,0.8036265870252819
GATS1s,0.8231483538554673
GATS1v,0.710281270233147
GATS2Z,0.5286981945014363
GATS2c,0.6792191829503592
GATS2d,0.9027777777777775
GATS2i,1.1108843237782418
GATS2m,0.5311392630030557
GATS2p,0.7248300595943078
GATS2s,1.21740846041835
GATS2v,0.7931566426808438
GATS3Z,0.9313152993908023
GATS3c,1.0472297773479442
GATS3d,1.1538461538461535
GATS3i,0.8725705904360209
GATS3m,0.9314330374353909
GATS3p,0.8741529408992611
GATS3s,1.0280577306953702
GATS3v,0.9135856220833537
GATS4Z,1.1019183422240462
GATS4c,0.9454658027468166
GATS4d,1.416666666666666
GATS4i,0.9908569992307282
GATS4m,1.1095289760775362
GATS4p,1.0532011759137045
GATS4s,1.1159433865737205
GATS4v,1.1709818062671529
GATS5Z,1.9799865706718398
GATS5c,1.0431396423733588
GATS5d,1.0606060606060603
GATS5i,1.2633352876408426
GATS5m,1.9742277122020522
GATS5p,1.8273378475684452
GATS5s,0.9812394876940831
GATS5v,1.6047486341324007
GATS6Z,1.7952400492408702
GATS6c,0.9807320808092683
GATS6d,0.2777777777777777
GATS6i,1.3238205508968812
GATS6m,1.8061007959680269
GATS6p,1.8088894787373961
GATS6s,0.46163669901385734
GATS6v,1.629107162827123
GATS7Z,0.0
GATS7c,0.10935887179341783
GATS7d,0.0
GATS7i,0.0
GATS7m,0.0
GATS7p,0.0
GATS7s,0.0
GATS7v,0.0
MATS1Z,-0.12789803036520314
MATS1c,-0.6916729506732303
MATS1d,0.22767857142857129
MATS1i,-0.08760400455514648
MATS1m,-0.1227597606594035
MATS1p,-0.09659933605521379
MATS1s,0.01808652218275798
MATS1v,-0.02415204378075151
MATS2Z,0.24384489125974554
MATS2c,0.2977175122511138
MATS2d,0.026785714285714243
MATS2i,-0.2626902893757992
MATS2m,0.23402387344667006
MATS2p,0.027022498657875815
MATS2s,-0.23989805566319
MATS2v,-0.0763026641468731
MATS3Z,-0.07117041760045452
MATS3c,-0.16515711193637458
MATS3d,-0.2719780219780219
MATS3i,0.0787346449678003
MATS3m,-0.06696110467048537
MATS3p,0.009241033572385671
MATS3s,-0.012102849681139963
MATS3v,0.018663407172936165
MATS4Z,-0.1518260155929421
MATS4c,0.0735806388018833
MATS4d,-0.46428571428571425
MATS4i,-0.0016896322339611369
MATS4m,-0.15420809973775193
MATS4p,-0.08367672281006061
MATS4s,-0.12087362521280835
MATS4v,-0.16913691581256607
MATS5Z,-0.5411646211810349
MATS5c,-0.07364773962602204
MATS5d,-0.15584415584415573
MATS5i,-0.20190391293981239
MATS5m,-0.5458409144054497
MATS5p,-0.45393524604374136
MATS5s,-0.16612055141434304
MATS5v,-0.44653316633518175
MATS6Z,-0.42244562987279455
MATS6c,-0.22421919770465376
MATS6d,0.6666666666666665
MATS6i,-0.31031479222712693
MATS6m,-0.4206123076475256
MATS6p,-0.4379401482104505
MATS6s,0.16297593524372186
MATS6v,-0.2024331604000118
MATS7Z,1.034263438654083
MATS7c,0.6997296865835954
MATS7d,1.1428571428571428
MATS7i,1.1378773445593184
MATS7m,1.1003289141815662
MATS7p,1.2256227940787212
MATS7s,0.7748930155268409
MATS7v,1.8708250809295155
MAXaaN,4.195864197530865
MAXaaS,1.6052160493827157
MAXsSH,4.150246913580247
MINaaN,4.195864197530865
MINaaS,1.6052160493827157
MINsSH,4.150246913580247
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,13.04304932449751
SpAD_D,44.215638359475086
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,159
TMWC10,87.37295775459901
TSRW10,53.93836188954936
VE1_Dt,3.1595760537054702
VE2_Dt,0.315957605370547
VE3_Dt,1.1504378583787456
VR1_Dt,35.172444075979485
VR2_Dt,3.5172444075979485
VR3_Dt,3.5602629372752026
Xc-3dv,0.608749879150904
Xc-4dv,0.0
Xc-5dv,0.04564354645876384
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3156411416862253
Xch-7d,0.3982714609831188
Xp-0dv,6.823000330149924
Xp-1dv,4.1701291293311105
Xp-2dv,3.7209858313108573
Xp-3dv,2.4954524254089576
Xp-4dv,1.968378238083233
Xp-5dv,1.2720324912265861
Xp-6dv,0.5477542103314192
Xp-7dv,0.28741621931723665
Xpc-4d,1.232890204249756
Xpc-5d,2.0639079688266415
Xpc-6d,2.5961531511883966
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,16
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,0.0
AATS0dv,7.316872427983539
AATS0pe,6.151460000000001
AATS0se,7.604351066666665
AATS1dv,7.159722222222222
AATS1pe,6.398250000000001
AATS1se,7.704961375000002
AATS2dv,6.006172839506173
AATS2pe,6.3964500000000015
AATS2se,7.74155304166667
AATS3dv,3.6709401709401708
AATS3pe,6.0946346153846145
AATS3se,7.5656518461538464
AATS4dv,2.216666666666667
AATS4pe,5.9891
AATS4se,7.5238144999999985
AATS5dv,0.30303030303030304
AATS5pe,5.8321818181818195
AATS5se,7.518301454545455
AATS6dv,0.0
AATS6pe,5.375333333333335
AATS6se,7.16688
AATS7dv,0.0
AATS7pe,4.840000000000001
AATS7se,6.718464
AATSC0Z,21.66222222222222
AATSC0c,0.009828428734284252
AATSC0d,0.5600000000000002
AATSC0i,1.8747174492108876
AATSC0m,93.47391424000004
AATSC0p,0.5154232290775554
AATSC0s,0.35750884858338
AATSC0v,55.437833466889956
AATSC1Z,-2.770555555555555
AATSC1c,-0.006798058303123951
AATSC1d,0.12749999999999995
AATSC1i,-0.16423275596028317
AATSC1m,-11.474835340000014
AATSC1p,-0.04978954171632621
AATSC1s,0.0064660917204355664
AATSC1v,-1.3389369810023375
AATSC2Z,5.28222222222222
AATSC2c,0.002926095352108471
AATSC2d,0.01499999999999998
AATSC2i,-0.4924700692310682
AATSC2m,21.87512747666666
AATSC2p,0.01392802351598626
AATSC2s,-0.08576567765753866
AATSC2v,-4.230054388054386
AATSC3Z,-1.5417094017094013
AATSC3c,-0.0016232349046268646
AATSC3d,-0.1523076923076923
AATSC3i,0.14760521277855945
AATSC3m,-6.259116555384614
AATSC3p,0.004763043363893119
AATSC3s,-0.004326875854082076
AATSC3v,1.0346588587779946
AATSC4Z,-3.288888888888887
AATSC4c,0.0007231820646874206
AATSC4d,-0.26000000000000006
AATSC4i,-0.003167583031756116
AATSC4m,-14.414434689999997
AATSC4p,-0.04312892666938897
AATSC4s,-0.04321339057393013
AATSC4v,-9.376584171920424
AATSC5Z,-11.722828282828283
AATSC5c,-0.00072384156035548
AATSC5d,-0.08727272727272722
AATSC5i,-0.3785127886522222
AATSC5m,-51.0218868218182
AATSC5p,-0.23396877030797977
AATSC5s,-0.059389567062177955
AATSC5v,-24.75483131273288
AATSC6Z,-9.151111111111112
AATSC6c,-0.0022037224054985804
AATSC6d,0.37333333333333335
AATSC6i,-0.5817525557364459
AATSC6m,-39.31627877333332
AATSC6p,-0.22572452533333362
AATSC6s,0.05826533895578251
AATSC6v,-11.222455834432077
AATSC7Z,22.404444444444444
AATSC7c,0.006877243357849922
AATSC7d,0.6400000000000001
AATSC7i,2.1331985129071036
AATSC7m,102.85205056000008
AATSC7p,0.6317144581551103
AATSC7s,0.27703110975630413
AATSC7v,103.7144892822514
ATS0are,89.28210000000001
ATS1are,98.51799999999999
ATS2are,147.98519999999996
ATS3are,153.76400000000004
ATS4are,116.399
ATS5are,61.897999999999996
ATS6are,31.416000000000007
ATS7are,9.680000000000001
ATS8are,0.0
ATSC0dv,48.86090534979425
ATSC0pe,0.7583999999999993
ATSC0se,0.40765933333333293
ATSC1dv,9.367297668038406
ATSC1pe,0.03989999999999945
ATSC1se,-0.038249555555554975
ATSC2dv,-7.813662551440338
ATSC2pe,0.10309999999999966
ATSC2se,0.2234970000000008
ATSC3dv,-12.13174211248285
ATSC3pe,-0.1629
ATSC3se,-0.13257511111111106
ATSC4dv,-23.797256515775036
ATSC4pe,-0.30939999999999956
