DLiP-ID,C0017N
DLiP-Mol-ID,31957
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H10ClF3N2S/c15-10-4-2-6-12(8-10)20-13(21)19-11-5-1-3-9(7-11)14(16,17)18/h1-8H,(H2,19,20,21)"
Standard Inchi Key(RDKit),LJBZBKNSZJQBBC-UHFFFAOYSA-N
Canonical SMILES(RDKit),FC(F)(F)c1cccc(NC(=S)Nc2cccc(Cl)c2)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),330.762
MW Monoisotopic(RDKit),330.02053166
MolLogP(RDKit),5.1677
XLogP(SDF),
XLogP(CDK),4.804
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),1
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),24.06
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.742962762029247
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,39106.12599255662
qed,0.7429627620292469
Chi0,15.45781915781361
Chi1,9.842355158540421
TPSA,24.06
Chi0n,10.53890833601778
Chi0v,12.111333862963962
Chi1n,5.852787501342224
Chi1v,6.639000264815314
Chi2n,4.168035155682895
Chi2v,5.012719226618744
Chi3n,2.5302526371575813
Chi3v,2.9694738851772517
Chi4n,1.6329519264413364
Chi4v,2.0589420349760528
MolMR,82.7394
MolWt,330.76200000000006
fr_SH,0
Kappa1,15.596050379966318
Kappa2,6.321331595063947
Kappa3,4.612055511019398
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,1
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,658.6625340208186
MolLogP,5.167700000000002
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.0620091963613407
SMR_VSA1,13.171245143024459
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.176298517443475
SMR_VSA6,10.633577208012662
SMR_VSA7,59.1170213531312
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,129.47675860443553
NHOHCount,2
PEOE_VSA1,10.633577208012662
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,23.733674027155736
PEOE_VSA7,48.616075853816355
PEOE_VSA8,16.39740586310845
PEOE_VSA9,5.563451491696996
RingCount,2
SMR_VSA10,40.30602276737109
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,330.02053165999996
NumHDonors,2
PEOE_VSA10,0.0
PEOE_VSA11,5.112436884724758
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,6.176298517443475
SlogP_VSA1,10.633577208012662
SlogP_VSA2,5.112436884724758
SlogP_VSA3,6.176298517443475
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,48.53093654769288
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,4
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,11.73975000914047
EState_VSA2,10.79982315940832
EState_VSA3,10.710019588424888
EState_VSA4,12.13273413692322
EState_VSA5,12.13273413692322
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,10.633577208012662
EState_VSA9,23.81881333327921
SlogP_VSA10,24.546017692391583
SlogP_VSA11,0.0
SlogP_VSA12,23.81881333327921
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
