DLiP-ID,T000I4
DLiP-Mol-ID,16027
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H24N4O5/c1-27(23(31)19-12-16-11-15(22(24)25)7-8-18(16)32-19)10-9-20(28)26-17(13-21(29)30)14-5-3-2-4-6-14/h2-8,11-12,17H,9-10,13H2,1H3,(H3,24,25)(H,26,28)(H,29,30)"
Standard Inchi Key(RDKit),BKAFLTJDDHLGDJ-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN(CCC(=O)NC(CC(=O)O)c1ccccc1)C(=O)c1cc2cc(C(=N)N)ccc2o1
SMILES(SDF),
MW(SDF),
MW(RDKit),436.468
MW Monoisotopic(RDKit),436.174669868
MolLogP(RDKit),2.51117
XLogP(SDF),
XLogP(CDK),1.918
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),149.72
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.29896936540631
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,13567475.616344865
qed,0.29896936540631003
Chi0,23.250347897697548
Chi1,15.240091198415861
TPSA,149.72000000000003
Chi0n,17.4995936575009
Chi0v,17.4995936575009
Chi1n,9.938723902036433
Chi1v,9.938723902036433
Chi2n,7.3822846780647735
Chi2v,7.3822846780647735
Chi3n,4.974965168391702
Chi3v,4.974965168391702
Chi4n,3.2538762418434297
Chi4v,3.2538762418434297
MolMR,118.38610000000004
MolWt,436.46800000000025
fr_SH,0
Kappa1,22.543094001073996
Kappa2,9.778195498741523
Kappa3,5.5093209209998175
fr_ArN,1
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1155.662955610505
MolLogP,2.511169999999999
NOCount,9
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.6111508810637696
SMR_VSA1,23.907289884109517
SMR_VSA2,5.409283605791522
SMR_VSA3,10.216698334856808
SMR_VSA4,5.733667477162185
SMR_VSA5,18.88348407499998
SMR_VSA6,13.592428388589765
SMR_VSA7,71.48445401842294
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,183.8627077533588
NHOHCount,5
PEOE_VSA1,25.474044143913044
PEOE_VSA2,19.79289515800699
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,29.828919765543436
PEOE_VSA8,30.962925717677564
PEOE_VSA9,12.462662452073971
RingCount,3
SMR_VSA10,34.58852888851917
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,436.174669868
NumHDonors,4
PEOE_VSA10,11.41863992739951
