DLiP-ID,C0026G
ATS5i,10365.98806380439
ATS5m,3137.195288999999
ATS5p,84.83291395103699
ATS5s,179.44444444444446
ATS5v,10995.578430055026
ATS6Z,800.0
ATS6d,148.0
ATS6i,10199.57068890503
ATS6m,2777.1687270000007
ATS6p,73.54200859528198
ATS6s,168.11111111111114
ATS6v,9530.767816064954
ATS7Z,710.0
ATS7d,129.0
ATS7i,8134.282815280438
ATS7m,2494.355613999999
ATS7p,61.887928638188
ATS7s,142.5
ATS7v,8334.635815367821
ATS8Z,709.0
ATS8d,120.0
ATS8i,6548.572836509593
ATS8m,2568.983403
ATS8p,60.768932169943
ATS8s,124.1111111111111
ATS8v,8358.905114021672
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.11764705882352941
GGI10,0.06172839506172839
JGI10,0.006858710562414266
JGT10,0.33249375574857987
Kier1,16.3718820861678
Kier2,9.106508875739644
Kier3,5.731529656607701
MID_C,34.54840603897422
MID_N,2.0357716239908665
MID_O,3.7418234483880375
MID_X,0.0
MID_h,5.7775950723789045
MPC10,31
MWC01,21.0
MWC02,4.553876891600541
MWC03,5.342334251964811
MWC04,6.154858094016418
MWC05,6.959398512133975
MWC06,7.77779262633883
MWC07,8.58839695042257
MWC08,9.40943710213184
MWC09,10.223140564230144
MWC10,11.045909368600698
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,3
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.2066000000000034
SRW02,3.7612001156935624
SRW03,0.0
SRW04,4.990432586778736
SRW05,0.0
SRW06,6.418364935936212
SRW07,0.0
SRW08,7.938445551164788
SRW09,0.0
SRW10,9.50397966490209
SaaCH,15.047668296749007
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.379739965622001
SaasN,0
SdCH2,0
SddsN,0
SdsCH,5.447165847820609
SdssC,0
SdssS,0
SsCH3,1.9002858087679517
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.543185710616793
VE1_D,4.4029331534312846
VE2_A,0.17715928553083965
VE2_D,0.22014665767156422
VE3_A,1.9581734212752984
VE3_D,2.175418125167731
VR1_A,244.42096189477556
VR1_D,99.97129545094339
VR2_A,12.221048094738778
VR2_D,4.998564772547169
VR3_A,6.19203917297968
VR3_D,5.2980302798520285
WPath,1007
Xc-3d,0.8106172175260455
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,14.208896013370174
Xp-1d,9.792024997884274
Xp-2d,7.99360950267301
Xp-3d,6.314517669646886
Xp-4d,4.985026995092421
Xp-5d,3.7447902090698872
Xp-6d,2.2068446442268503
Xp-7d,1.4030145171334634
ZMIC0,65.97177059668805
ZMIC1,48.616034814014604
ZMIC2,28.115597899107257
ZMIC3,21.25849477719982
ZMIC4,20.62576600913114
ZMIC5,20.62576600913114
nAcid,0
nAtom,37
nBase,0
nRing,2
piPC1,3.4011973816621555
piPC2,3.912023005428146
piPC3,4.442651256490317
piPC4,4.93806460126142
piPC5,5.433176002994675
piPC6,5.479335991561575
piPC7,5.723482972554345
piPC8,6.021478342911633
piPC9,6.321105467617081
AATS0Z,21.783783783783782
AATS0d,3.0
AATS0i,158.95261546911442
AATS0m,85.88905935135134
AATS0p,1.5531385779035949
AATS0s,3.665165165165165
AATS0v,227.14342465445455
AATS1Z,23.894736842105264
AATS1d,3.526315789473684
AATS1i,143.45266776967236
AATS1m,90.2903804473684
AATS1p,1.859628867
AATS1s,3.3209064327485383
AATS1v,269.5862944482793
AATS2Z,20.05
AATS2d,3.2333333333333334
AATS2i,149.69965184214826
AATS2m,73.99361709999998
AATS2p,1.6009176043565996
AATS2s,3.12962962962963
AATS2v,226.2199990190415
AATS3Z,16.60810810810811
AATS3d,2.7837837837837838
AATS3i,157.50712404933697
AATS3m,59.82656212162162
AATS3p,1.3621164994464459
AATS3s,3.0600600600600605
AATS3v,187.64760113392467
AATS4Z,15.537313432835822
AATS4d,2.611940298507463
AATS4i,156.31391610173196
AATS4m,54.83485695522386
AATS4p,1.3584803468006115
AATS4s,3.037313432835821
AATS4v,181.4784187244022
AATS5Z,13.681818181818182
AATS5d,2.378787878787879
AATS5i,157.06042520915744
AATS5m,47.53326195454544
AATS5p,1.285347181076318
AATS5s,2.718855218855219
AATS5v,166.5996731826519
AATS6Z,12.698412698412698
AATS6d,2.3492063492063493
AATS6i,161.89794744293698
AATS6m,44.0820432857143
AATS6p,1.1673334697663806
AATS6s,2.6684303350970024
AATS6v,151.28202882642785
AATS7Z,14.2
AATS7d,2.58
AATS7i,162.68565630560875
AATS7m,49.88711227999998
AATS7p,1.2377585727637601
AATS7s,2.85
AATS7v,166.69271630735642
AATS8Z,16.88095238095238
AATS8d,2.857142857142857
AATS8i,155.918400869276
AATS8m,61.16627150000001
AATS8p,1.4468793373795952
AATS8s,2.955026455026455
AATS8v,199.02155033384935
AMID_C,1.727420301948711
AMID_N,0.10178858119954333
AMID_O,0.18709117241940187
AMID_X,0.0
AMID_h,0.28887975361894525
ATS0dv,254.0
ATS0pe,225.7313
ATS0se,279.307728
ATS1dv,256.0
ATS1pe,243.188
ATS1se,291.64463599999993
ATS2dv,319.0
ATS2pe,376.815
ATS2se,458.481984
ATS3dv,311.0
ATS3pe,458.12809999999996
ATS3se,566.3257879999999
ATS4dv,240.0
ATS4pe,409.6565999999999
ATS4se,506.85016800000005
ATS5dv,194.0
ATS5pe,392.2896
ATS5se,490.40167600000007
ATS6dv,173.0
ATS6pe,371.5445
ATS6se,468.12282
ATS7dv,166.0
ATS7pe,304.89500000000004
ATS7se,380.87165600000003
ATS8dv,163.0
ATS8pe,256.696
ATS8se,316.96813199999997
ATSC0Z,261.02702702702703
ATSC0c,0.7900232057403344
ATSC0d,16.918918918918916
ATSC0i,53.181604673271856
ATSC0m,1246.428720756756
ATSC0p,8.810428519477295
ATSC0s,32.83333333333332
ATSC0v,1924.366281136451
ATSC1Z,5.485756026296576
ATSC1c,-0.3374335151573706
ATSC1d,5.785975164353546
ATSC1i,-3.130470549397144
ATSC1m,26.75023935792582
ATSC1p,-0.06204941835254833
ATSC1s,-4.916666666666666
ATSC1v,19.206553744689394
ATSC2Z,-16.395178962746513
ATSC2c,-0.07678558063735648
ATSC2d,-1.0577063550036503
ATSC2i,-12.397685698480807
ATSC2m,-80.40189976771336
ATSC2p,-1.552898556309725
ATSC2s,0.27777777777777685
ATSC2v,-247.44967179755315
ATSC3Z,-6.783783783783782
ATSC3c,-0.029382853087316353
ATSC3d,-4.486486486486485
ATSC3i,4.517552337032292
ATSC3m,-28.03615002702699
ATSC3p,0.8761060112498648
ATSC3s,1.1666666666666647
ATSC3v,99.51667617633711
ATSC4Z,-59.940832724616506
ATSC4c,0.06958317273306384
ATSC4d,-7.0423666910153395
ATSC4i,-7.636072037634786
ATSC4m,-293.4835327216945
ATSC4p,-2.180631667986457
ATSC4s,3.7777777777777772
ATSC4v,-542.5230465623229
ATSC5Z,-32.29145361577795
ATSC5c,-0.008153867185144575
ATSC5d,-0.4769905040175315
ATSC5i,-12.765446884875498
ATSC5m,-159.80174694448502
ATSC5p,-1.9045798787405568
ATSC5s,-2.5
ATSC5v,-420.4876942497253
ATSC6Z,27.764791818845875
ATSC6c,0.009622024997380274
ATSC6d,2.029948867786705
ATSC6i,-3.3489218149065207
ATSC6m,133.3967392249816
ATSC6p,0.25878829938014264
ATSC6s,-1.6111111111111107
ATSC6v,149.46136106270126
ATSC7Z,-11.928414901387871
ATSC7c,-0.06775024811600203
ATSC7d,1.0014609203798397
ATSC7i,15.57862995258728
ATSC7m,-45.939153076698375
ATSC7p,2.2424821601069493
ATSC7s,-11.11111111111111
ATSC7v,327.0259644388355
ATSC8Z,-0.2739225712198662
ATSC8c,0.06920923004573508
ATSC8d,-2.8268809349890427
ATSC8i,12.68337162215093
ATSC8m,1.8788985734113304
ATSC8p,0.8450108733326621
ATSC8s,1.3333333333333321
ATSC8v,163.01348363254164
AXp-0d,0.7104448006685087
AXp-1d,0.4662869046611559
AXp-2d,0.3074465193335773
AXp-3d,0.203694118375706
AXp-4d,0.1384729720859006
AXp-5d,0.09133634656268018
AXp-6d,0.06305270412076715
AXp-7d,0.042515591428286766
GATS1Z,0.8402033765299561
GATS1c,1.3175928765829057
GATS1d,0.7559273583319323
GATS1i,1.1185617624919295
GATS1m,0.8427108108593981
GATS1p,1.0231910073819197
GATS1s,1.0018701576275717
GATS1v,0.9448379819504505
GATS2Z,0.9562228204597226
GATS2c,1.0353512125385107
GATS2d,1.205750798722045
GATS2i,1.1757698440561928
GATS2m,0.9576213483554151
GATS2p,1.0943680817710135
GATS2s,0.7586294416243656
GATS2v,1.027736968770328
GATS3Z,1.0120107682750052
GATS3c,1.210464559227489
GATS3d,1.2076677316293931
GATS3i,0.960755095425401
GATS3m,1.006148554325714
GATS3p,0.9039622883134232
GATS3s,1.034915626286185
GATS3v,0.9123926480566207
GATS4Z,1.0868663516132322
GATS4c,0.9750804321459446
GATS4d,1.1909303323637406
GATS4i,1.0939741139363701
GATS4m,1.0895927594550907
GATS4p,1.094787950194631
GATS4s,0.9689370406849006
GATS4v,1.1065043095411855
GATS5Z,1.0270618799299687
GATS5c,0.8828502489734673
GATS5d,0.8704618065640433
GATS5i,1.0964245178547796
GATS5m,1.031261886389916
GATS5p,1.0992849745170006
GATS5s,1.0394554683894788
GATS5v,1.1052781695482612
GATS6Z,0.9402419903558856
GATS6c,0.9689826617402956
GATS6d,0.9456869009584666
GATS6i,1.0060145217279346
GATS6m,0.939473343033932
GATS6p,0.9347934655179089
GATS6s,1.2393038433647572
GATS6v,0.9290234957954854
GATS7Z,1.0674756678401327
GATS7c,1.404689861552963
GATS7d,1.106453674121406
GATS7i,0.7991848992470898
GATS7m,1.055746396986951
GATS7p,0.7393774822523431
GATS7s,1.7259898477157363
GATS7v,0.8071384354406662
GATS8Z,0.952282341803982
GATS8c,1.0159393944140234
GATS8d,1.2665449566408036
GATS8i,0.8234548124277202
GATS8m,0.9504853825169287
GATS8p,0.8816949328811026
GATS8s,0.8730964467005079
GATS8v,0.883162746472507
MATS1Z,0.020462992228967563
MATS1c,-0.4158785253696881
MATS1d,0.3329830166470492
MATS1i,-0.05731473813533793
MATS1m,0.02089673100183238
MATS1p,-0.006857389375403786
MATS1s,-0.1458055036067326
MATS1v,0.009718065787758991
MATS2Z,-0.03873300200179467
MATS2c,-0.05993635087633942
MATS2d,-0.03855165069222571
MATS2i,-0.14375721757612792
MATS2m,-0.03977858556831116
MATS2p,-0.10869173664753945
MATS2s,0.005217146080090226
MATS2v,-0.07929569633959815
MATS3Z,-0.01299440878028577
MATS3c,-0.018596196209060434
MATS3d,-0.1325878594249201
MATS3i,0.042472884795282745
MATS3m,-0.011246591786654731
MATS3p,0.04971982970595864
MATS3s,0.01776649746192891
MATS3v,0.02585699956184191
MATS4Z,-0.126813128394062
MATS4c,0.048639746208103025
MATS4d,-0.2298650517381146
MATS4i,-0.07929311893224683
MATS4m,-0.13002989499770903
MATS4p,-0.13668227668238095
MATS4s,0.06354016718438267
MATS4v,-0.15568880123379222
MATS5Z,-0.06935214643849973
MATS5c,-0.005786041888586453
MATS5d,-0.01580501500629298
MATS5i,-0.13456508004924184
MATS5m,-0.07187400798829734
MATS5p,-0.12118809210810756
MATS5s,-0.04268574065528382
MATS5v,-0.12249640420193446
MATS6Z,0.062469800510802795
MATS6c,0.007152993118374768
MATS6d,0.07046503372381965
MATS6i,-0.03698322210709834
MATS6m,0.0628548711875973
MATS6p,0.017250781691836848
MATS6s,-0.02881852120430801
MATS6v,0.04561444224669199
MATS7Z,-0.033816525160488706
MATS7c,-0.06346039362079192
MATS7d,0.04380191693290737
MATS7i,0.21677018276788576
MATS7m,-0.02727390079403586
MATS7p,0.18834915859207194
MATS7s,-0.2504230118443317
MATS7v,0.12575527645486675
MATS8Z,-0.000924474159098297
MATS8c,0.07717499378456368
MATS8d,-0.1471930625285258
MATS8i,0.210099836168601
MATS8m,0.0013279701793214409
MATS8p,0.08449241023264373
MATS8s,0.03577471597776164
MATS8v,0.07462566661094326
MAXdsN,4.204715608465608
MAXsOH,9.81650062649792
MAXssO,5.299292947046756
MINdsN,4.204715608465608
MINsOH,9.81650062649792
MINssO,5.299292947046756
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.640889311268673
SpAD_D,208.79513308463947
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5712975656968122
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,335
TMWC10,111.05514436143986
TSRW10,52.61242285447539
VE1_Dt,4.40496685707215
VE2_Dt,0.2202483428536075
VE3_Dt,2.1758799159861058
VR1_Dt,100.09166068466695
VR2_Dt,5.004583034233347
VR3_Dt,5.299233553567175
Xc-3dv,0.2933658714824954
Xc-4dv,0.0
Xc-5dv,0.016666666666666666
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17010345435994292
Xch-7d,0.23643521025761802
Xp-0dv,11.360635223736214
Xp-1dv,6.509377821757434
Xp-2dv,4.131504353970161
Xp-3dv,2.6458179527400913
Xp-4dv,1.7104943173080758
Xp-5dv,1.0460004034717023
Xp-6dv,0.46490584033652094
Xp-7dv,0.2470906283910291
Xpc-4d,1.8291751207660183
Xpc-5d,2.6203853846229714
Xpc-6d,3.392967426444108
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,38
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,0
nSpiro,0
naRing,2
piPC10,6.7024209478791095
AATS0dv,6.864864864864865
AATS0pe,6.100845945945946
AATS0se,7.548857513513513
AATS1dv,6.7368421052631575
AATS1pe,6.399684210526315
AATS1se,7.6748588421052615
AATS2dv,5.316666666666666
AATS2pe,6.28025
AATS2se,7.6413664
AATS3dv,4.202702702702703
AATS3pe,6.1909202702702695
AATS3se,7.6530511891891875
AATS4dv,3.582089552238806
AATS4pe,6.114277611940297
AATS4se,7.564927880597016
AATS5dv,2.9393939393939394
AATS5pe,5.943781818181819
AATS5se,7.4303284242424255
AATS6dv,2.746031746031746
AATS6pe,5.8975317460317465
AATS6se,7.430520952380952
AATS7dv,3.32
AATS7pe,6.097900000000001
AATS7se,7.61743312
AATS8dv,3.880952380952381
AATS8pe,6.111809523809525
AATS8se,7.546860285714285
AATSC0Z,7.054784514243974
AATSC0c,0.02135197853352255
AATSC0d,0.45726807888970045
AATSC0i,1.4373406668451854
AATSC0m,33.68726272315557
AATSC0p,0.23811968971560257
AATSC0s,0.8873873873873871
AATSC0v,52.009899490174355
AATSC1Z,0.14436200069201516
AATSC1c,-0.008879829346246594
AATSC1d,0.15226250432509333
AATSC1i,-0.0823808039315038
AATSC1m,0.7039536673138374
AATSC1p,-0.0016328794303302192
AATSC1s,-0.1293859649122807
AATSC1v,0.5054356248602472
AATSC2Z,-0.27325298271244186
AATSC2c,-0.0012797596772892747
AATSC2d,-0.01762843925006084
AATSC2i,-0.2066280949746801
AATSC2m,-1.3400316627952227
AATSC2p,-0.025881642605162083
AATSC2s,0.004629629629629614
AATSC2v,-4.124161196625886
AATSC3Z,-0.09167275383491598
AATSC3c,-0.0003970655822610318
AATSC3d,-0.06062819576333088
AATSC3i,0.061048004554490436
AATSC3m,-0.3788668922571215
AATSC3p,0.01183927042229547
AATSC3s,0.01576576576576574
AATSC3v,1.3448199483288799
AATSC4Z,-0.8946392943972613
AATSC4c,0.0010385548169114006
AATSC4d,-0.10510995061216925
AATSC4i,-0.11397122444231024
AATSC4m,-4.3803512346521565
AATSC4p,-0.032546741313230695
AATSC4s,0.056384742951907124
AATSC4v,-8.097358903915266
AATSC5Z,-0.4892644487239083
AATSC5c,-0.00012354344219916023
AATSC5d,-0.007227128848750477
AATSC5i,-0.193415861892053
AATSC5m,-2.4212385900679547
AATSC5p,-0.028857270890008436
AATSC5s,-0.03787878787878788
