DLiP-ID,C1027A
ATS8Z,1563.0
ATS8d,135.0
ATS8i,11051.394236829097
ATS8m,5960.560837999999
ATS8p,89.57070957182901
ATS8s,137.65432098765433
ATS8v,10661.922529964271
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,13
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.1111111111111111
GGI10,0.012345679012345678
JGI10,0.006172839506172839
JGT10,0.44773782425940933
Kier1,17.415637860082306
Kier2,6.9575
Kier3,3.1283471837488457
MAXdO,12.958013178522439
MID_C,37.8455375286777
MID_N,6.3489547140130815
MID_O,1.8073916564908052
MID_X,3.5305123215417513
MID_h,11.686858692045638
MINdO,12.958013178522439
MPC10,154
MWC01,27.0
MWC02,4.90527477843843
MWC03,5.796057750765372
MWC04,6.720220155135295
MWC05,7.639642287858013
MWC06,8.575273402492762
MWC07,9.507403306233716
MWC08,10.44920723527944
MWC09,11.388030952598463
MWC10,12.333379078232188
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.774720000000002
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.3706380281276624
SRW05,3.044522437723423
SRW06,6.928537818164665
SRW07,5.53338948872752
SRW08,8.580543506917
SRW09,7.742835955430749
SRW10,10.289260027298557
SaaCH,14.795231118460885
SaaNH,2.8608885092102687
SaaSe,0
SaaaC,0
SaasC,5.173202659150082
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.117762345679012
SdssS,0
SsCH3,1.8958367626886146
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.741036470143613
SsssP,0
VE1_A,4.053932346157735
VE1_D,4.818308641817794
VE2_A,0.16891384775657228
VE2_D,0.2007628600757414
VE3_A,2.2751560970741918
VE3_D,2.4478916996479487
VR1_A,221.76425392023344
VR1_D,144.5275803631994
VR2_A,9.240177246676394
VR2_D,6.021982515133309
VR3_A,6.2770836357121915
VR3_D,5.848939094258885
WPath,1194
Xc-3d,1.808252049469638
Xc-4d,0.0
Xc-5d,0.4518309765214723
Xc-6d,0.0
Xp-0d,16.844570503761737
Xp-1d,11.558550648063804
Xp-2d,10.8614655282431
Xp-3d,9.404285136284251
Xp-4d,8.306478580784976
Xp-5d,7.019517600468381
Xp-6d,5.114503919600719
Xp-7d,3.5629101653311053
ZMIC0,76.5439953157098
ZMIC1,51.670819313077004
ZMIC2,34.09213947688407
ZMIC3,29.488426976368984
ZMIC4,26.365715593594874
ZMIC5,26.365715593594874
nAcid,0
nAtom,37
nBase,0
nRing,4
piPC1,3.624340932976365
piPC2,4.26619481914876
piPC3,4.866572449419391
piPC4,5.471482548056005
piPC5,5.971580666510842
piPC6,6.245500961864562
piPC7,6.62564101083382
piPC8,7.0708833978863606
piPC9,7.395472191373696
AATS0Z,39.189189189189186
AATS0d,3.972972972972973
AATS0i,157.88427610274425
AATS0m,161.29524751351354
AATS0p,1.8853559935955941
AATS0s,3.915451459690143
AATS0v,269.77481412285465
AATS1Z,30.95
AATS1d,4.7
AATS1i,144.80809857835246
AATS1m,120.93221532500002
AATS1p,2.0827936005000005
AATS1s,3.1690843621399174
AATS1v,304.05492998777976
AATS2Z,29.119402985074625
AATS2d,4.522388059701493
AATS2i,148.81477746933052
AATS2m,113.22026346268655
AATS2p,1.9169313154409995
AATS2s,3.0105951722867155
AATS2v,275.277061826678
AATS3Z,25.595238095238095
AATS3d,3.9285714285714284
AATS3i,153.20690347823643
AATS3m,96.58297453571427
AATS3p,1.7382963973737615
AATS3s,2.95343425436018
AATS3v,242.39089540262543
AATS4Z,23.211111111111112
AATS4d,3.577777777777778
AATS4i,156.72065392443463
AATS4m,86.68697532222222
AATS4p,1.6039783135104777
AATS4s,3.1888431641518062
AATS4v,224.8498952133681
AATS5Z,22.138297872340427
AATS5d,3.4893617021276597
AATS5i,155.028198380487
AATS5m,83.54248856382979
AATS5p,1.5985877039349574
AATS5s,3.0988092111023557
AATS5v,223.9646537232504
AATS6Z,24.543478260869566
AATS6d,3.0869565217391304
AATS6i,154.21142352693184
AATS6m,91.79295226086958
AATS6p,1.634556306422272
AATS6s,3.4075639649311142
AATS6v,224.65797059360395
AATS7Z,20.662921348314608
AATS7d,2.4157303370786516
AATS7i,159.9464969532302
AATS7m,77.12501458426965
AATS7p,1.4336609821430897
AATS7s,2.57633976048458
AATS7v,182.64250959875167
AATS8Z,23.328358208955223
AATS8d,2.014925373134328
AATS8i,164.94618263924025
AATS8m,88.96359459701492
AATS8p,1.3368762622661048
AATS8s,2.0545421042933483
AATS8v,159.13317208901898
AMID_C,1.5768973970282376
AMID_N,0.26453977975054505
AMID_O,0.07530798568711689
AMID_X,0.14710468006423963
AMID_h,0.4869524455019016
ATS0dv,313.2098765432099
ATS0pe,239.49460000000002
ATS0se,291.17719399999993
ATS1dv,349.22222222222223
ATS1pe,263.94259999999997
ATS1se,312.5935599999999
ATS2dv,513.3333333333334
ATS2pe,437.60710000000006
ATS2se,523.084984
ATS3dv,526.1111111111111
ATS3pe,546.4807
ATS3se,660.337804
ATS4dv,527.3333333333333
ATS4pe,583.5876
ATS4se,708.4734939999998
ATS5dv,496.7777777777778
ATS5pe,591.7810000000001
ATS5se,723.108126
ATS6dv,405.0
ATS6pe,600.6633
ATS6se,729.4050879999999
ATS7dv,237.33333333333334
ATS7pe,546.8744
ATS7se,679.8817119999999
ATS8dv,90.44444444444444
ATS8pe,404.42410000000007
ATS8se,512.3303440000001
ATSC0Z,534.972972972973
ATSC0c,0.485143963574561
ATSC0d,25.675675675675674
ATSC0i,57.44859660825694
ATSC0m,2499.734934108108
ATSC0p,9.571002478834812
ATSC0s,38.08437243828188
ATSC0v,1826.3587276488329
ATSC1Z,4.299488677867069
ATSC1c,-0.22679321421706458
ATSC1d,9.512783053323595
ATSC1i,2.6611795524441977
ATSC1m,21.545940180423784
ATSC1p,0.23925210682720782
ATSC1s,-1.6200128222984402
ATSC1v,55.369815300320354
ATSC2Z,47.29218407596789
ATSC2c,-0.057185233259568195
ATSC2d,2.9926953981008033
ATSC2i,-15.5645874948647
ATSC2m,223.93026499342596
ATSC2p,0.18508071655880579
ATSC2s,0.5776886885773546
ATSC2v,51.45876407458957
ATSC3Z,-178.69539810080352
ATSC3c,0.06340599875646961
ATSC3d,-4.804236669101531
ATSC3i,-10.14714393855181
ATSC3m,-841.0527892454346
ATSC3p,-3.452048992056839
ATSC3s,-0.6153465221422068
ATSC3v,-600.3010887851468
ATSC4Z,-136.06939371804236
ATSC4c,-0.042448670629923156
ATSC4d,-9.427319211102994
ATSC4i,12.947371312470118
ATSC4m,-639.8981612089117
ATSC4p,-1.3120112700816484
ATSC4s,2.419752752418754
ATSC4v,-302.16931538494214
ATSC5Z,79.17677136596053
ATSC5c,0.06820279222527698
ATSC5d,-15.66252739225712
ATSC5i,4.925316624175158
ATSC5m,384.4671453739954
ATSC5p,2.51892095914448
ATSC5s,7.538975801516121
ATSC5v,568.0721045615262
ATSC6Z,-201.0679327976625
ATSC6c,0.014164488347521789
ATSC6d,-10.0854638422206
ATSC6i,-22.957650883348926
ATSC6m,-960.5720623769174
ATSC6p,-4.7309645218654195
ATSC6s,-23.111334446447334
ATSC6v,-1260.79115593286
ATSC7Z,126.28122717311906
ATSC7c,-0.15182767786467696
ATSC7d,-3.8144631117604124
ATSC7i,-13.07004389407877
ATSC7m,595.5621016318478
ATSC7p,1.7175534595757764
ATSC7s,-15.172057915996296
ATSC7v,-49.48659658268839
ATSC8Z,261.0219138056975
ATSC8c,0.12147529014145991
ATSC8d,5.2089116143170155
ATSC8i,2.2142268791904476
ATSC8m,1223.7358586150476
ATSC8p,2.283465502987988
ATSC8s,4.004847328698955
ATSC8v,697.0920806816493
AXp-0d,0.7018571043234058
AXp-1d,0.42809446844680754
AXp-2d,0.2715366382060775
AXp-3d,0.16498745853130264
AXp-4d,0.10007805519018043
AXp-5d,0.06381379636789437
AXp-6d,0.03995706187188062
AXp-7d,0.024073717333318277
GATS1Z,0.4937632615944225
GATS1c,1.4503900044186764
GATS1d,0.6835263157894736
GATS1i,1.0297079866873435
GATS1m,0.4961980895756676
GATS1p,0.7129135835515245
GATS1s,0.5508881576243281
GATS1v,0.7311647295966176
GATS2Z,0.5634543258246505
GATS2c,1.1042180581427092
GATS2d,1.0568106834249804
GATS2i,1.2064194955456655
GATS2m,0.5655977737877624
GATS2p,0.7852038252472867
GATS2s,0.5887657201856488
GATS2v,0.8054984631924118
GATS3Z,0.9853635300740483
GATS3c,1.0873370184195676
GATS3d,1.1767669172932331
GATS3i,1.1026463110776714
GATS3m,0.986413664847139
GATS3p,1.0434157282935042
GATS3s,0.8669902558126547
GATS3v,1.025048065298529
GATS4Z,0.8527533596039203
GATS4c,1.3460100718930719
GATS4d,1.2151578947368422
GATS4i,0.9538869423434648
GATS4m,0.8556061541633446
GATS4p,0.9370944630654084
GATS4s,1.244815098524129
GATS4v,0.965873568180531
GATS5Z,0.6034904194049776
GATS5c,1.1407604580407094
GATS5d,1.3275251959686452
GATS5i,0.9548831782488859
GATS5m,0.6067043712158106
GATS5p,0.7959939482187882
GATS5s,1.1402485029595062
GATS5v,0.8350409643181298
GATS6Z,0.9808703559708474
GATS6c,1.0145456734899625
GATS6d,0.998237986270023
GATS6i,1.1450489943474165
GATS6m,0.9839668480287616
GATS6p,1.1045113147995134
GATS6s,1.9307562347047167
GATS6v,1.1650641024179722
GATS7Z,0.8714080875716508
GATS7c,0.8674588342423202
GATS7d,0.8349615612063868
GATS7i,1.041637165444204
GATS7m,0.8737074765419572
GATS7p,0.9504340827573545
GATS7s,1.0742470186979949
GATS7v,1.0784045332186398
GATS8Z,1.2921283247297912
GATS8c,0.38793947449419397
GATS8d,0.7429065200314219
GATS8i,0.8212335079236857
GATS8m,1.2876904787539736
GATS8p,1.114062329257748
GATS8s,0.4754501633316699
GATS8v,1.0193700289508554
MATS1Z,0.0074340709305850475
MATS1c,-0.43241540429584957
MATS1d,0.3427105263157895
MATS1i,0.042848585193412454
MATS1m,0.007972843198274107
MATS1p,0.023122781475040387
MATS1s,-0.03934715907566785
MATS1v,0.02804327450978415
MATS2Z,0.04881850221460147
MATS2c,-0.06509388409515877
MATS2d,0.06436763550667714
MATS2i,-0.14961843667294403
MATS2m,0.04947043803453143
MATS2p,0.01067900192759929
MATS2s,0.008376719666824366
MATS2v,0.015559663060188796
MATS3Z,-0.14713092471504113
MATS3c,0.05756813416744794
MATS3d,-0.08241854636591474
MATS3i,-0.07780129663993338
MATS3m,-0.1482012046722797
MATS3p,-0.15887002356554428
MATS3s,-0.007116974090493896
MATS3v,-0.14477897070483542
MATS4Z,-0.1045653565053383
MATS4c,-0.03597101367453222
MATS4d,-0.1509473684210526
MATS4i,0.09265340705420612
MATS4m,-0.10523885571348157
MATS4p,-0.0563558950304683
MATS4s,0.026120615333051857
MATS4v,-0.06801794253832535
MATS5Z,0.058255886696806876
MATS5c,0.05533569813104394
MATS5d,-0.24011198208286672
MATS5i,0.03374648943423069
MATS5m,0.0605395438036004
MATS5p,0.10359313634723258
MATS5s,0.07791829058698765
MATS5v,0.12243095854213178
MATS6Z,-0.15115581796855435
MATS6c,0.011742056240396957
MATS6d,-0.15797482837528606
MATS6i,-0.16071703810281543
MATS6m,-0.15454319568654779
MATS6p,-0.1987953214343037
MATS6s,-0.24405747593837923
MATS6v,-0.2776329233878877
MATS7Z,0.09813381197116819
MATS7c,-0.1301044152574525
MATS7d,-0.061762270845653514
MATS7i,-0.09458218432680007
MATS7m,0.09904779498191803
MATS7p,0.07460441894974518
MATS7s,-0.16561871307753964
MATS7v,-0.011264533723164613
MATS8Z,0.2694461912927028
MATS8c,0.1382751806047924
MATS8d,0.1120345640219952
MATS8i,0.021284802068348447
MATS8m,0.2703464356014007
MATS8p,0.1317540420277512
MATS8s,0.058071906278028905
MATS8v,0.2107807696587963
MAXaaN,4.203001823157246
MAXsCl,6.126425255801909
MINaaN,4.203001823157246
MINsCl,6.015067926568648
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.23509919120286
SpAD_D,206.4762441993813
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,-0.2620524691358028
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1108
TMWC10,128.31448894703368
TSRW10,75.49706044762205
VE1_Dt,4.858999521839242
VE2_Dt,0.20245831340996842
VE3_Dt,2.4563012943704257
VR1_Dt,139.05861439378901
VR2_Dt,5.7941089330745426
VR3_Dt,5.810364267886168
Xc-3dv,0.9699402909801951
Xc-4dv,0.0
Xc-5dv,0.15021211017221883
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.16037507477489604
Xch-6d,0.5946248848264364
Xch-7d,1.0571056725454946
Xp-0dv,14.266614742225777
Xp-1dv,8.210728324288153
Xp-2dv,6.579677327235358
Xp-3dv,4.718025461906239
Xp-4dv,3.4691393222674307
Xp-5dv,2.4947673254081586
Xp-6dv,1.5202502343255204
Xp-7dv,0.9115550598045159
Xpc-4d,4.325103118605532
Xpc-5d,7.683998368126547
Xpc-6d,12.989392990012178
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,40
nFRing,1
nHBAcc,2
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.625000383144883
AATS0dv,8.465131798465132
AATS0pe,6.472827027027027
AATS0se,7.86965389189189
AATS1dv,8.730555555555556
AATS1pe,6.598564999999999
AATS1se,7.814838999999997
AATS2dv,7.661691542288557
AATS2pe,6.531449253731344
AATS2se,7.807238567164179
AATS3dv,6.263227513227513
AATS3pe,6.505722619047619
AATS3se,7.861164333333333
AATS4dv,5.859259259259258
AATS4pe,6.484306666666666
AATS4se,7.871927711111109
AATS5dv,5.284869976359339
AATS5pe,6.29554255319149
AATS5se,7.692639638297872
AATS6dv,4.4021739130434785
AATS6pe,6.528948913043479
AATS6se,7.928316173913042
AATS7dv,2.666666666666667
AATS7pe,6.144656179775281
AATS7se,7.63912035955056
AATS8dv,1.349917081260365
AATS8pe,6.036180597014926
AATS8se,7.646721552238807
AATSC0Z,14.45872899926954
AATSC0c,0.013111999015528676
AATSC0d,0.6939371804236668
AATSC0i,1.5526647731961336
AATSC0m,67.56040362454345
AATSC0p,0.25867574267121113
AATSC0s,1.0293073631968077
AATSC0v,49.3610466932117
AATSC1Z,0.10748721694667673
AATSC1c,-0.005669830355426614
AATSC1d,0.23781957633308987
AATSC1i,0.06652948881110494
AATSC1m,0.5386485045105947
AATSC1p,0.005981302670680195
AATSC1s,-0.04050032055746101
AATSC1v,1.3842453825080088
AATSC2Z,0.7058534936711626
AATSC2c,-0.0008535109441726597
AATSC2d,0.04466709549404184
AATSC2i,-0.23230727604275672
AATSC2m,3.34224276109591
AATSC2p,0.0027623987546090416
AATSC2s,0.008622219232497829
AATSC2v,0.7680412548446204
AATSC3Z,-2.1273261678667086
AATSC3c,0.0007548333185294001
AATSC3d,-0.057193293679780134
AATSC3i,-0.12079933260180727
AATSC3m,-10.012533205302793
AATSC3p,-0.041095821334009984
AATSC3s,-0.007325553835026271
AATSC3v,-7.146441533156509
AATSC4Z,-1.5118821524226929
AATSC4c,-0.00047165189588803505
AATSC4d,-0.1047479912344777
AATSC4i,0.14385968124966797
AATSC4m,-7.1099795689879075
AATSC4p,-0.014577903000907205
AATSC4s,0.02688614169354171
