DLiP-ID,T001WO
AATSC4i,-0.21441190637242347
AATSC4m,-2.986576109725026
AATSC4p,-0.04045308135385454
AATSC4s,-0.3219862576924636
AATSC4v,-3.9289747606890364
AATSC5Z,-0.8145218417945691
AATSC5c,0.002163301924231357
AATSC5d,0.0014285714285714333
AATSC5i,-0.006380439577044658
AATSC5m,-3.5525473340930467
AATSC5p,0.004041108303064776
AATSC5s,0.10102527600844084
AATSC5v,-0.17769723269394974
AATSC6Z,-1.9445617231730332
AATSC6c,-0.0015531599187227209
AATSC6d,-0.017952755905511805
AATSC6i,0.0989232661128149
AATSC6m,-8.846933944595785
AATSC6p,0.006844361346556864
AATSC6s,-0.4399443940987327
AATSC6v,-1.4508572685091987
AATSC7Z,-0.6807844680571954
AATSC7c,-0.00029282944146469313
AATSC7d,-0.02253968253968254
AATSC7i,-0.03264496615995883
AATSC7m,-3.1546073966681423
AATSC7p,-0.013853435789447237
AATSC7s,-0.09907430148311178
AATSC7v,-2.2981145092639848
AATSC8Z,-0.24327995867768606
AATSC8c,0.0014387919241114775
AATSC8d,0.028750000000000015
AATSC8i,0.009174430234325287
AATSC8m,-1.0917875744361494
AATSC8p,-0.003637120751762376
AATSC8s,-0.03848070372106302
AATSC8v,-0.8313769024477623
ATS0are,344.52849999999984
ATS1are,356.7708
ATS2are,647.3580000000002
ATS3are,875.378
ATS4are,905.1610000000002
ATS5are,896.8129999999999
ATS6are,792.2699999999999
ATS7are,754.433
ATS8are,762.8860000000001
ATSC0dv,227.44242424242427
ATSC0pe,8.404970909090906
ATSC0se,5.689036981818181
ATSC1dv,23.278861340679526
ATSC1pe,0.20455560330578834
ATSC1se,0.4109937279338823
ATSC2dv,36.163379247015605
ATSC2pe,2.3799272066115744
ATSC2se,1.9356493976859437
ATSC3dv,-30.46545454545454
ATSC3pe,-0.7183916363636353
ATSC3se,-0.6920046800000029
ATSC4dv,-55.368374655647386
ATSC4pe,-2.2040991404958654
ATSC4se,-1.9280381153719182
ATSC5dv,-29.958494031221313
ATSC5pe,-0.3069186776859424
ATSC5se,-0.050183335537224594
ATSC6dv,-97.03371900826446
ATSC6pe,-4.998732826446274
ATSC6se,-3.3204336307438185
ATSC7dv,-14.801432506887046
ATSC7pe,-1.4474133553719029
ATSC7se,-1.0933232128925527
ATSC8dv,9.083489439853079
ATSC8pe,0.26122588429751686
ATSC8se,0.1381728968595149
AXp-0dv,0.5901128635567197
AXp-1dv,0.37129552556229023
AXp-2dv,0.2186466136090654
AXp-3dv,0.1351393821425299
AXp-4dv,0.08418400719019754
AXp-5dv,0.051107242601558876
AXp-6dv,0.03474648646899295
AXp-7dv,0.021700962375158117
BertzCT,900.1693243819765
ECIndex,800
ETA_eta,26.233177813820735
GATS1dv,0.6111436793860584
GATS1pe,0.5510705068518007
GATS1se,0.5109195122635775
GATS2dv,0.8116425172764206
GATS2pe,0.6377737604201197
GATS2se,0.6140832502150186
GATS3dv,1.0251422527589655
GATS3pe,0.9600065675420648
GATS3se,0.9717399877941955
GATS4dv,1.150705190352847
GATS4pe,1.1756337904193812
GATS4se,1.2672184808097042
GATS5dv,1.2566445625361633
GATS5pe,1.2692131972118663
GATS5se,1.3813872409541599
GATS6dv,1.2750825840065665
GATS6pe,1.391741644083963
GATS6se,1.4492801347249304
GATS7dv,0.9333602338825105
GATS7pe,0.9358110064612968
GATS7se,0.9337046628663699
GATS8dv,0.9144484618151779
GATS8pe,0.8873861394847724
GATS8se,0.8854456868379501
LogEE_A,4.278644781274866
LogEE_D,185.5239690031464
MATS1dv,0.09875932013648134
MATS1pe,0.023483509443515762
MATS1se,0.06970826462232918
MATS2dv,0.08490299195802191
MATS2pe,0.15120039437343716
MATS2se,0.18168262857886436
MATS3dv,-0.051518455963137255
MATS3pe,-0.032873935973486985
MATS3se,-0.04678395429744343
MATS4dv,-0.091706502980058
MATS4pe,-0.09878812538800565
MATS4se,-0.12766936314789165
MATS5dv,-0.05174675924516045
MATS5pe,-0.014345700432440074
MATS5se,-0.0034654163580238534
MATS6dv,-0.1847609428005042
MATS6pe,-0.25756252795815393
MATS6se,-0.2527638813085711
MATS7dv,-0.028406937634714212
MATS7pe,-0.07517068457001419
MATS7se,-0.08388840872738204
MATS8dv,0.017160658930220993
MATS8pe,0.013354656235357502
MATS8se,0.010436066211042302
MAXaaCH,1.8364329630892393
MAXaasC,0.9649821973040079
MAXdssC,-0.48570111069118904
MAXsssN,1.3113153840507739
MDEC-22,24.490941052381675
MDEC-23,17.791382101267004
MDEC-33,1.8938481961021734
MDEO-11,0.814325284978472
MDEO-12,0.814325284978472
MINaaCH,1.401630756082901
MINaasC,-0.28307436260842
MINdssC,-0.48570111069118904
MINsssN,1.3113153840507739
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1011904761904763
SM1_Dzi,1.1845890272176018
SM1_Dzm,2.132710170227372
SM1_Dzp,-6.421425612367497
SM1_Dzv,-2.3043833306047707
SddssSe,0
SpAD_Dt,580.423263476988
SpAbs_A,37.05542614895578
SpAbs_D,371.04793800629284
SpMAD_A,1.2777733154812339
SpMAD_D,12.794756482975613
SpMax_A,2.426722880526472
SpMax_D,185.5239690031464
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.06
TpiPC10,7.439999870121428
VAdjMat,5.954196310386875
VE1_DzZ,5.297874479232553
VE1_Dzi,5.306550974221446
VE1_Dzm,5.298190248298747
VE1_Dzp,5.312358520084891
VE1_Dzv,5.317249523161965
VE2_DzZ,0.18268532687008804
VE2_Dzi,0.18298451635246366
VE2_Dzm,0.18269621545857748
VE2_Dzp,0.18318477655465143
VE2_Dzv,0.1833534318331712
VE3_DzZ,2.7320164354575582
VE3_Dzi,2.7336528271627234
VE3_Dzm,2.7320760366537393
VE3_Dzp,2.7347466393749063
VE3_Dzv,2.7356668997273763
VR1_DzZ,177.0762444722407
VR1_Dzi,176.72642653437683
VR1_Dzm,177.0452818954937
VR1_Dzp,176.03775752028753
VR1_Dzv,175.7700062523458
VR2_DzZ,6.1060773955945065
VR2_Dzi,6.09401470808196
VR2_Dzm,6.105009720534266
VR2_Dzp,6.07026750069957
VR2_Dzv,6.061034698356752
VR3_DzZ,6.241291136546093
VR3_Dzi,6.239313661074453
VR3_Dzm,6.241116266765408
VR3_Dzp,6.235409240387288
VR3_Dzv,6.233887094788412
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.12440251516954727
Xch-7dv,0.16415313147603522
Xpc-4dv,2.500009357323839
Xpc-5dv,3.8340016252239155
Xpc-6dv,5.258752449608463
Zagreb1,146.0
Zagreb2,166.0
fragCpx,149.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,31
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.264154545454542
AATS1are,6.2591368421052636
AATS2are,6.285029126213594
AATS3are,6.121524475524476
AATS4are,6.19973287671233
AATS5are,6.405807142857142
AATS6are,6.238346456692913
AATS7are,5.987563492063492
AATS8are,5.960046875000001
AATSC0dv,4.135316804407714
AATSC0pe,0.15281765289256194
AATSC0se,0.10343703603305784
AATSC1dv,0.4084010761522724
AATSC1pe,0.003588694794838392
AATSC1se,0.007210416279541794
AATSC2dv,0.35110076938850104
AATSC2pe,0.023106089384578393
AATSC2se,0.018792712598892657
AATSC3dv,-0.2130451366815003
AATSC3pe,-0.005023717736808639
AATSC3se,-0.004839193566433587
AATSC4dv,-0.3792354428468999
AATSC4pe,-0.015096569455451132
AATSC4se,-0.013205740516246015
AATSC5dv,-0.21398924308015224
AATSC5pe,-0.002192276269185303
AATSC5se,-0.0003584523966944614
AATSC6dv,-0.7640450315611375
AATSC6pe,-0.03936010099563995
AATSC6se,-0.026145146698770223
AATSC7dv,-0.1174716865625956
AATSC7pe,-0.01148740758231669
AATSC7se,-0.0086771683562901
AATSC8dv,0.07096476124885218
AATSC8pe,0.0020408272210743505
AATSC8se,0.00107947575671496
AETA_eta,0.9045923384076116
ATSC0are,9.176570909090902
ATSC1are,-0.09208621487602892
ATSC2are,2.890389024793395
ATSC3are,-0.7545334545454521
ATSC4are,-2.7317682314049505
ATSC5are,-0.10542231404956587
ATSC6are,-5.261541917355358
ATSC7are,-1.5882715371900877
ATSC8are,0.3916422479338756
BCUTZ-1h,16.013122925315173
BCUTZ-1l,5.693636903270142
BCUTc-1h,0.4506642305169411
BCUTc-1l,-0.4943721635772831
BCUTd-1h,4.043750859867941
BCUTd-1l,0.9714751544547416
BCUTi-1h,17.42477237148169
BCUTi-1l,10.320173366016773
BCUTm-1h,32.06654418202733
BCUTm-1l,11.704917399811697
BCUTp-1h,2.954415512837505
BCUTp-1l,0.54585399942194
BCUTs-1h,8.001921545583489
BCUTs-1l,0.29666713920205706
BCUTv-1h,24.441824837745635
BCUTv-1l,13.304119271825963
BalabanJ,1.4335899386756872
Diameter,17
ETA_beta,34.5
GATS1are,0.578002284286155
GATS2are,0.6200517164916678
GATS3are,0.9561737048752402
GATS4are,1.1932761142688244
GATS5are,1.2750540138950137
GATS6are,1.3929195691374754
GATS7are,0.9248179114978243
GATS8are,0.8697780212860264
HybRatio,0.4090909090909091
Lipinski,True
LogEE_Dt,290.2116317384941
MATS1are,-0.009682823845364206
MATS2are,0.16819045267246138
MATS3are,-0.03162457716505824
MATS4are,-0.11214328122121532
MATS5are,-0.0045132228041600605
MATS6are,-0.24830849540243485
MATS7are,-0.07555034861947317
MATS8are,0.018338416394992865
MAXddssS,-3.6112555629830525
MAXssCH2,0.7983165682254788
MAXsssCH,-0.7608487073025321
MINddssS,-3.6112555629830525
MINssCH2,-0.1228305880765923
MINsssCH,-0.7608487073025321
NsssssAs,0
RotRatio,0.25806451612903225
SM1_Dzpe,1.5669923208453531
SM1_Dzse,1.5190982981474588
SMR_VSA1,22.339612169875625
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,0.0
SMR_VSA5,43.8988025505248
SMR_VSA6,13.151638370425493
SMR_VSA7,71.54142744059439
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,284.7161747721955
SpAD_Dzi,316.07136171823845
SpAD_Dzm,284.5759488283076
SpAD_Dzp,414.91406271405464
SpAD_Dzv,372.96083024958426
SpAbs_Dt,580.423263476988
SpDiam_A,4.853445761052944
SpDiam_D,281.14306887864626
SpMAD_Dt,20.01459529230993
SpMax_Dt,290.2116317384941
SsssssAs,0
VE1_Dzpe,5.305411614911239
VE1_Dzse,5.30521393960626
VE2_Dzpe,0.18294522810038755
VE2_Dzse,0.1829384117105607
VE3_Dzpe,2.7334380960411204
VE3_Dzse,2.7334008361634656
VMcGowan,309.7300000000008
VR1_Dzpe,176.71445301866444
VR1_Dzse,176.71048083645502
VR2_Dzpe,6.093601828229809
VR2_Dzse,6.093464856429484
VR3_Dzpe,6.239245907079884
VR3_Dzse,6.239223428857047
mZagreb1,9.229166666666668
mZagreb2,6.430555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,48
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16684674380165276
AATSC1are,-0.001615547629404016
AATSC2are,0.02806202936692617
AATSC3are,-0.00527645772409407
AATSC4are,-0.01871074131099281
AATSC5are,-0.0007530165289254705
AATSC6are,-0.04142946391618392
AATSC7are,-0.012605329660238791
AATSC8are,0.003059705061983403
AETA_beta,1.1896551724137931
BCUTdv-1h,7.004060310328622
BCUTdv-1l,0.640559967315376
BCUTpe-1h,3.9886748258221414
BCUTpe-1l,2.2431640996933773
BCUTse-1h,4.0099611989727375
BCUTse-1l,2.4390507181441574
ETA_alpha,13.852380952380955
ETA_dBeta,-0.5
ETA_eta_B,0.4598866370365986
ETA_eta_F,26.86015258729552
ETA_eta_L,7.491521332442935
ETA_eta_R,53.093330401116255
ETA_psi_1,0.550842643438743
LabuteASA,171.09329961109316
LogEE_DzZ,142.04285749273245
LogEE_Dzi,158.07652875660946
LogEE_Dzm,141.9747461608434
LogEE_Dzp,206.14715543587255
LogEE_Dzv,186.0831076539982
PEOE_VSA1,4.736862953800049
PEOE_VSA2,4.794537184071822
PEOE_VSA3,12.808212032003757
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,55.36374523494726
PEOE_VSA8,6.544756405912575
PEOE_VSA9,12.359735571259707
SM1_Dzare,1.6941786338047378
SpAD_Dzpe,310.43862216454283
SpAD_Dzse,309.7316710206462
SpAbs_DzZ,282.9475738534409
SpAbs_Dzi,315.0443113531561
SpAbs_Dzm,282.77995995248114
SpAbs_Dzp,418.71573648411254
SpAbs_Dzv,374.47059863860125
SpDiam_Dt,435.06106112705197
SpMAD_DzZ,9.817799130075706
SpMAD_Dzi,10.899012473042704
SpMAD_Dzm,9.812963752700263
SpMAD_Dzp,14.307381472898436
SpMAD_Dzv,12.860718284468422
SpMax_DzZ,142.04285749273245
SpMax_Dzi,158.07652875660946
SpMax_Dzm,141.9747461608434
SpMax_Dzp,206.14715543587255
SpMax_Dzv,186.0831076539982
VE1_Dzare,5.304773700773703
VE2_Dzare,0.18292323106116218
VE3_Dzare,2.7333178504244184
VR1_Dzare,176.77514397378022
VR2_Dzare,6.095694619785525
VR3_Dzare,6.239589288928903
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47766830870279153
AETA_dBeta,-0.017241379310344827
AETA_eta_B,0.015858159897813744
AETA_eta_F,0.9262121581826042
AETA_eta_L,0.25832832180837706
AETA_eta_R,1.8308044965902157
BCUTare-1h,4.107721874030262
BCUTare-1l,2.1932535365796784
ETA_beta_s,17.5
ETA_dPsi_A,0.16315735656125696
ETA_dPsi_B,0.0
ETA_eta_BR,0.7178866370365986
ETA_eta_FL,6.462805592893562
ETA_eta_RL,13.954326925336497
LogEE_Dzpe,155.27334530023163
LogEE_Dzse,154.91821821025923
PEOE_VSA10,11.859061670193856
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,37.88579746315047
SlogP_VSA3,31.728366520952253
SlogP_VSA4,5.817220841045895
SlogP_VSA5,36.81018947509803
SlogP_VSA6,54.59730361615449
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,308.88966336303486
SpAbs_Dzpe,309.0183917913919
SpAbs_Dzse,308.347215099256
SpDiam_DzZ,220.7074763366673
SpDiam_Dzi,243.11897386065806
SpDiam_Dzm,220.63924997371237
SpDiam_Dzp,327.27505664780665
SpDiam_Dzv,290.5784604751267
SpMAD_Dzpe,10.704780074639409
SpMAD_Dzse,10.6804024489878
SpMax_Dzpe,155.27334530023163
SpMax_Dzse,154.91821821025923
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.603448275862069
AETA_eta_BR,0.024754711621951676
AETA_eta_FL,0.2228553652721918
AETA_eta_RL,0.48118368708056886
DetourIndex,4046
EState_VSA1,22.034437270507393
EState_VSA2,18.176956412305604
EState_VSA3,31.3706727663876
EState_VSA4,18.405094737549014
EState_VSA5,16.437950128219455
EState_VSA6,36.39820241076966
EState_VSA7,6.06636706846161
EState_VSA8,0.0
EState_VSA9,4.736862953800049
ETA_beta_ns,17.0
ETA_shape_p,0.09281540048126502
ETA_shape_x,0.06015812994156067
ETA_shape_y,0.2093502921966311
GhoseFilter,True
LogEE_Dzare,154.50325163440726
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,307.36371254408755
SpDiam_Dzpe,238.5090038222152
SpDiam_Dzse,238.17899581638667
SpMAD_Dzare,10.651367702173616
SpMax_Dzare,154.50325163440726
TopoPSA(NO),63.68
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,40.0453011098516
VSA_EState9,36.98262111979812
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5862068965517241
EState_VSA10,17.60274921607558
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02233169129720846
FilterItLogS,-5.463132947309082
SpDiam_Dzare,237.05576174577618
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5990476190476189
ETA_epsilon_2,0.8671592775041046
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5454868514570002
ETA_epsilon_5,0.8671592775041046
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.159288582903041
ETA_dEpsilon_B,0.053560767590618785
ETA_dEpsilon_C,-0.1057278153124222
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.8620689655172413
MDEDescriptor,"0.0,0.0,0.0,0.0,24.490941052381675,17.791382101267004,0.0,1.8938481961021734,0.0,0.0,0.814325284978472,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,63.821617999999965
BCUTDescriptor,"11.849999999999996,31.972072487508342,-0.3144706509150128,0.2800581819471706,3.994614103447657,12.538234951877847"
BPolDescriptor,40.95638199999999
TPSADescriptor,72.06
ALOGPDescriptor,"1.441799999999999,2.0787872399999974,102.74"
XLogPDescriptor,4.159000000000001
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,419.15665773999996
ChiPathDescriptor,"20.69202367649561,13.954326925336499,12.639184511040238,9.750869847302736,7.82875510657309,6.3166757446914605,3.4782214866013237,2.319622971565285,16.500518233115386,10.302533721965203,7.741117072567613,5.5039025892113775,3.9782786070284764,2.7936514769200773,1.4486813052690457,0.8918099055518887"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.304206871180051,0.0,0.0,0.0,0.12440251516954726,0.12459997856682381"
AtomCountDescriptor,55
BondCountDescriptor,31
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.237036394791854,0.20412414523193154,0.42885536416183107,0.08333333333333333,0.8255834625126914,0.03225470832150765,0.1378499852563233,0.013167929531666034"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,3,6,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"58.619597683294295,2.0213654373549756,20.023148060879972,10.566764208563038,3.444733252191274"
FractionalPSADescriptor,0.1719166299028425
WienerNumbersDescriptor,"2590.0,42.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.08295183087076,6.426353672401644,9.272772936096816,1.610164972033845,2.320548644979767,2.7914061465260502"
FractionalCSP3Descriptor,0.4090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,8,0,0,9,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,11.571428571428571,7.277201076509035"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2437.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4090909090909091
AutocorrelationDescriptorMass,"40.087653620932926,41.806464288163376,53.15397472030898,56.272703077634965,56.51595706215095"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.5636726231032169,-0.3110983602890368,0.05160207815043945,0.10903511714215462,-0.2585629302281021"
EccentricConnectivityIndexDescriptor,800
AutocorrelationDescriptorPolarizability,"2052.5642262003516,2352.482410148983,3196.1978233808895,3179.7052679759745,2903.866634892305"
