DLiP-ID,T0056D
DLiP-Mol-ID,22009
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H29N3O3/c1-2-4-20(16-23(28)29)27-13-10-18-15-21(8-9-22(18)27)30-14-11-19-7-6-17-5-3-12-25-24(17)26-19/h6-10,13,15,20H,2-5,11-12,14,16H2,1H3,(H,25,26)(H,28,29)"
Standard Inchi Key(RDKit),QFEXPKRHMFCDGL-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCCC(CC(=O)O)n1ccc2cc(OCCc3ccc4c(n3)NCCC4)ccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),407.514
MW Monoisotopic(RDKit),407.220891788
MolLogP(RDKit),4.8318
XLogP(SDF),
XLogP(CDK),4.604
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),76.38
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.531174283505218
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,9600917.590925239
qed,0.5311742835052178
Chi0,20.924074484064484
Chi1,14.635361590784807
TPSA,76.38
Chi0n,17.433793770436992
Chi0v,17.433793770436992
Chi1n,10.816291262203972
Chi1v,10.816291262203972
Chi2n,7.923102532046656
Chi2v,7.923102532046656
Chi3n,5.696145253293737
Chi3v,5.696145253293737
Chi4n,4.20612888059035
Chi4v,4.20612888059035
MolMR,118.38250000000006
MolWt,407.5140000000002
fr_SH,0
Kappa1,20.26081829959132
Kappa2,9.198968809530887
Kappa3,4.583793065991898
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1027.7081023464123
MolLogP,4.831800000000004
NOCount,6
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,1.4096301016960113
SMR_VSA1,14.637927532712578
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,51.49050776639466
SMR_VSA6,18.468426974431825
SMR_VSA7,53.85242546892819
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,176.4366371160405
NHOHCount,2
PEOE_VSA1,19.72727860043844
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,19.410925891078243
PEOE_VSA7,55.157751702783074
PEOE_VSA8,41.80111535652914
PEOE_VSA9,13.027703587438928
RingCount,4
SMR_VSA10,22.690092997867936
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,407.2208917880001
NumHDonors,2
PEOE_VSA10,11.567374611118932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,10.05365155780638
SlogP_VSA2,33.77854922195661
SlogP_VSA3,17.63618042992384
SlogP_VSA4,0.0
SlogP_VSA5,49.90624400708808
SlogP_VSA6,42.595045982382736
