DLiP-ID,C0005C
DLiP-Mol-ID,29979
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H17N3O2/c1-3-17(4-2)11-7-5-10(6-8-11)9-12-13(18)16-14(19)15-12/h5-9H,3-4H2,1-2H3,(H2,15,16,18,19)/b12-9-"
Standard Inchi Key(RDKit),QSFFDFDTLWXQFV-XFXZXTDPSA-N
Canonical SMILES(RDKit),CCN(CC)c1ccc(/C=C2\NC(=O)NC2=O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),259.309
MW Monoisotopic(RDKit),259.132076784
MolLogP(RDKit),1.7131
XLogP(SDF),
XLogP(CDK),2.562
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),61.44
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.638969549400138
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,24167.200619169314
qed,0.638969549400138
Chi0,13.828062645816686
Chi1,9.134560252985372
TPSA,61.440000000000005
Chi0n,11.06467508474891
Chi0v,11.06467508474891
Chi1n,6.327241656856159
Chi1v,6.327241656856159
Chi2n,4.2300833112370695
Chi2v,4.2300833112370695
Chi3n,3.052569379135476
Chi3v,3.052569379135476
Chi4n,2.019195774931088
Chi4v,2.019195774931088
MolMR,74.65440000000004
MolWt,259.30899999999997
fr_SH,0
Kappa1,13.139209677934183
Kappa2,5.560840203904342
Kappa3,2.9323935953188904
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,515.9975437846244
MolLogP,1.7130999999999998
NOCount,5
fr_Ar_N,0
