DLiP-ID,J0005U
Mare,1.0186440677966102
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.11442544922589248
RPCG,0.15013219348491452
SIC0,0.2919556875703521
SIC1,0.6409742207099655
SIC2,0.8097272313546556
SIC3,0.9034511726373495
SIC4,0.9171510202942178
SIC5,0.9171510202942178
SaaN,3.958311945507302
SaaO,0
SaaS,0
Sare,60.1
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,101.33079467623595
TIC1,222.46673011249646
TIC2,281.0368398950409
TIC3,313.5661649080217
TIC4,318.3210524101852
TIC5,318.3210524101852
Vabc,405.85040375499483
WPol,49
apol,65.279825
bpol,34.96017500000001
nRot,6
ABCGG,20.54221412599735
ATS0Z,1522.0
ATS0d,203.0
ATS0i,10121.873285978727
ATS0m,6168.4460465990815
ATS0p,85.98312262122498
ATS0s,433.00694444444446
ATS0v,13082.636918558535
ATS1Z,1641.0
ATS1d,255.0
ATS1i,9365.692808984306
ATS1m,6319.747768340802
ATS1p,110.28546373000003
ATS1s,208.91666666666669
ATS1v,16558.18423996454
ATS2Z,2551.0
ATS2d,395.0
ATS2i,17584.944384180795
ATS2m,9740.33902062531
ATS2p,165.80394212909397
ATS2s,533.75
ATS2v,24366.6994180219
ATS3Z,2550.0
ATS3d,451.0
ATS3i,23679.880267281893
ATS3m,9259.804656532802
ATS3p,192.93379448043297
ATS3s,451.75000000000006
ATS3v,26931.3610461965
ATS4Z,2646.0
ATS4d,460.0
ATS4i,28539.043293440664
ATS4m,9573.850362857604
ATS4p,192.47076882280905
ATS4s,532.4027777777779
ATS4v,26752.773039211952
ATS5Z,2881.0
ATS5d,445.0
ATS5i,27036.470985236727
ATS5m,10726.104141508511
ATS5p,191.522397377715
ATS5s,712.75
ATS5v,27292.0200378622
ATS6Z,2614.0
ATS6d,450.0
ATS6i,27107.012013871135
ATS6m,9326.744763478398
ATS6p,202.44667761292305
ATS6s,562.7777777777779
ATS6v,27933.587766481556
ATS7Z,2573.0
ATS7d,452.0
ATS7i,26671.306945162625
ATS7m,9310.186912928
ATS7p,206.723797122866
ATS7s,585.9583333333335
ATS7v,27675.99923285974
ATS8Z,2419.0
ATS8d,443.0
ATS8i,26352.21811901786
ATS8m,8714.3369037936
ATS8p,197.22115678041303
ATS8s,450.7777777777778
ATS8v,26671.08723630913
C1SP1,0
C1SP2,1
C1SP3,5
C2SP1,0
C2SP2,12
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.30507295173961835
JGI10,0.0072636417080861534
JGT10,0.4542233814371155
Kier1,27.04601899196494
Kier2,12.497041420118343
Kier3,7.99798437893676
MAXdO,13.21061517935661
MAXsF,13.83213228593345
MID_C,50.00103286573702
MID_N,10.536797612708144
MID_O,1.7937568135020228
MID_X,6.839885814285495
MID_h,19.170440240495665
MINdO,13.21061517935661
MINsF,13.093795142728172
MPC10,148
MWC01,37.0
MWC02,5.187385805840755
MWC03,6.013715156042802
MWC04,6.8885724595653635
MWC05,7.733245646529795
MWC06,8.607582191143917
MWC07,9.461176908307142
MWC08,10.334522936755823
MWC09,11.193670162679341
MWC10,12.066367951516296
NaaCH,10
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,5.266300000000005
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.645446897643238
SRW05,2.3978952727983707
SRW06,7.1459844677143876
SRW07,4.442651256490317
SRW08,8.72371943690701
SRW09,6.259581464064923
SRW10,10.343193043798992
SaaCH,15.019870494001326
SaaNH,2.9393451435762943
SaaSe,0
SaaaC,0
SaasC,-0.541564008305182
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5605597547661019
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.4805878107415804
SssPH,0
SssSe,0
SsssB,0
SsssN,3.880786819051159
SsssP,0
VE1_A,5.072519437386576
VE1_D,5.732445461329087
VE2_A,0.1491917481584287
VE2_D,0.16860133709791433
VE3_A,2.847613056247161
VE3_D,2.96991765338506
VR1_A,345.06468442192784
VR1_D,232.12022580742624
VR2_A,10.148961306527289
VR2_D,6.827065464924301
VR3_A,7.0675073221572715
VR3_D,6.671030883748747
WPath,3676
Xc-3d,3.1539863771545207
Xc-4d,0.28867513459481287
Xc-5d,0.5972791285011341
Xc-6d,0.14433756729740643
Xp-0d,24.131181265251026
Xp-1d,16.27500814891799
Xp-2d,15.524821901700841
Xp-3d,11.669770791534871
Xp-4d,9.612586664080606
Xp-5d,7.614610733796659
Xp-6d,4.800231579305049
Xp-7d,3.739261165588092
ZMIC0,109.97140040474898
ZMIC1,56.48457128353794
ZMIC2,36.442514753998
ZMIC3,31.442455469582356
ZMIC4,31.08599452399455
ZMIC5,31.08599452399455
nAcid,0
nAtom,59
nBase,1
nRing,4
piPC1,3.8607297110405954
piPC2,4.3975308212098465
piPC3,4.8352893510387265
piPC4,5.320873552261399
piPC5,5.665561261836003
piPC6,5.689303153391367
piPC7,5.9277590122743025
piPC8,6.024959766241777
piPC9,6.249251041865731
AATS0Z,25.796610169491526
AATS0d,3.440677966101695
AATS0i,171.5571743386225
AATS0m,104.54993299320478
AATS0p,1.4573410613766946
AATS0s,7.339100753295669
AATS0v,221.73960878912771
AATS1Z,26.467741935483872
AATS1d,4.112903225806452
AATS1i,151.05956143523073
AATS1m,101.93141561840004
AATS1p,1.7787978020967747
AATS1s,3.369623655913979
AATS1v,267.06748774136355
AATS2Z,23.40366972477064
AATS2d,3.623853211009174
AATS2i,161.32976499248437
AATS2m,89.36090844610376
AATS2p,1.5211370837531557
AATS2s,4.896788990825688
AATS2v,223.54770108276972
AATS3Z,17.465753424657535
AATS3d,3.089041095890411
AATS3i,162.19096073480748
AATS3m,63.42331956529316
AATS3p,1.3214643457563902
AATS3s,3.0941780821917813
AATS3v,184.46137702874316
AATS4Z,15.65680473372781
AATS4d,2.7218934911242605
AATS4i,168.8700786594122
AATS4m,56.65000214708641
AATS4p,1.1388802888923613
AATS4s,3.1503122945430646
AATS4v,158.30043218468612
AATS5Z,18.00625
AATS5d,2.78125
AATS5i,168.97794365772955
AATS5m,67.03815088442819
AATS5p,1.197014983610719
AATS5s,4.4546875
AATS5v,170.57512523663874
AATS6Z,16.03680981595092
AATS6d,2.7607361963190185
AATS6i,166.3006872016634
AATS6m,57.21929302747484
AATS6p,1.2420041571344973
AATS6s,3.45262440354465
AATS6v,171.3717040888439
AATS7Z,15.689024390243903
AATS7d,2.7560975609756095
AATS7i,162.62992039733308
AATS7m,56.76943239590244
AATS7p,1.2605109580662561
AATS7s,3.5729166666666674
AATS7v,168.7560928832911
AATS8Z,15.024844720496894
AATS8d,2.751552795031056
AATS8i,163.6783734100488
AATS8m,54.126316172631064
AATS8p,1.2249761290708883
AATS8s,2.7998619737750174
AATS8v,165.6589269335971
AMID_C,1.4706186136981476
AMID_N,0.3099058121384748
AMID_O,0.05275755333829479
AMID_X,0.2011731121848675
AMID_h,0.5638364776616372
ATS0dv,574.0
ATS0pe,398.4632
ATS0se,477.2938799999999
ATS1dv,499.0
ATS1pe,415.0881
ATS1se,490.4928279999998
ATS2dv,777.0
ATS2pe,738.2769999999997
ATS2se,877.7006399999998
ATS3dv,642.0
ATS3pe,928.9141
ATS3se,1132.9950519999998
ATS4dv,716.0
ATS4pe,1066.6828999999998
ATS4se,1315.390008
ATS5dv,809.0
ATS5pe,1042.4768000000001
ATS5se,1271.6069119999997
ATS6dv,650.0
ATS6pe,1039.2211000000002
ATS6se,1276.2825679999999
ATS7dv,676.0
ATS7pe,1013.9497999999999
ATS7se,1251.609104
ATS8dv,575.0
ATS8pe,987.5340999999997
ATS8se,1222.7111479999999
ATSC0Z,479.5593220338983
ATSC0c,1.0476044181350554
ATSC0d,36.881355932203384
ATSC0i,171.97346134481595
ATSC0m,2336.373608579672
ATSC0p,13.755062417316102
ATSC0s,198.67066854990588
ATSC0v,2791.474126404024
ATSC1Z,16.85291582878478
ATSC1c,-0.6196375427796976
ATSC1d,3.3619649525998287
ATSC1i,-15.889799427408034
ATSC1m,77.90118350295336
ATSC1p,-0.4697112003097207
ATSC1s,-9.850485971464137
ATSC1v,6.8422801630844745
ATSC2Z,29.678540649238652
ATSC2c,0.2715288386541053
ATSC2d,-9.560471128985924
ATSC2i,44.20067380043536
ATSC2m,170.19324455430234
ATSC2p,-0.5127302518569374
ATSC2s,123.6636283475374
ATSC2v,-334.22909402268755
ATSC3Z,-124.63832232117207
ATSC3c,-0.17990699266743113
ATSC3d,-7.113185866130422
ATSC3i,-56.82208696680937
ATSC3m,-587.9955117429747
ATSC3p,-6.260948530057694
ATSC3s,4.605680838839405
ATSC3v,-1131.8242978195458
ATSC4Z,104.51651824188457
ATSC4c,-0.04381556280690221
ATSC4d,-2.1516805515656428
ATSC4i,-37.63444830572185
ATSC4m,508.6861884289536
ATSC4p,-0.7649259723032211
ATSC4s,-12.885285996999592
ATSC4v,368.61055749601803
ATSC5Z,180.50014363688598
ATSC5c,0.10908637643656761
ATSC5d,1.1353059465670787
ATSC5i,58.93310761925476
ATSC5m,916.7019542291206
ATSC5p,2.17021109259125
ATSC5s,112.45065873471863
ATSC5v,577.1551200709254
ATSC6Z,-138.57914392415967
ATSC6c,-0.3331785529702778
ATSC6d,-0.519678253375467
ATSC6i,35.62406551572592
ATSC6m,-659.4343059319701
ATSC6p,1.3854074881674974
ATSC6s,-14.146766973092017
ATSC6v,-207.24268663992547
ATSC7Z,94.4961218040793
ATSC7c,0.412722217448996
ATSC7d,0.9399597816719331
ATSC7i,33.04444727227374
ATSC7m,467.88261918985745
ATSC7p,-1.292207739721979
ATSC7s,111.32385728877392
ATSC7v,-372.4231160717527
ATSC8Z,76.64320597529448
ATSC8c,-0.22107470255157113
ATSC8d,-3.0830221200804373
ATSC8i,-45.41977183640931
ATSC8m,386.89208806711576
ATSC8p,-1.9686828544491592
ATSC8s,-14.181942050496355
ATSC8v,3.321026567448925
AXp-0d,0.7097406254485596
AXp-1d,0.4398650851058916
AXp-2d,0.2985542673404008
AXp-3d,0.18523445700849
AXp-4d,0.12015733330100757
AXp-5d,0.07850114158553256
AXp-6d,0.04898195489086785
AXp-7d,0.03223501004817321
GATS1Z,0.679824401389101
GATS1c,1.7340614984318232
GATS1d,1.06531665085389
GATS1i,1.0665405043141423
GATS1m,0.6753757585173035
GATS1p,1.1045050895046256
GATS1s,0.5392134472554903
GATS1v,0.9840923252989952
GATS2Z,0.8077752407065264
GATS2c,0.9040570739099056
GATS2d,1.2840579465731248
GATS2i,0.8651183329416033
GATS2m,0.7977188491086216
GATS2p,1.0235282803650085
GATS2s,0.3794146782620628
GATS2v,1.0197075964473585
GATS3Z,0.9832942944484091
GATS3c,1.1115902195907181
GATS3d,1.0771303384367445
GATS3i,0.9538514591212826
GATS3m,0.9731627166718594
GATS3p,1.1625505362065958
GATS3s,0.5899074039522001
GATS3v,1.1646471322990604
GATS4Z,0.9099453623680015
GATS4c,1.0759045164166086
GATS4d,1.0282451923076925
GATS4i,0.8728112131662
GATS4m,0.9037022068869403
GATS4p,0.9604085327217328
GATS4s,0.8223600529031955
GATS4v,0.9541102087075946
GATS5Z,0.8454767353502508
GATS5c,1.1005238862264461
GATS5d,0.9681382123161765
GATS5i,0.7058572368962842
GATS5m,0.8312271936640169
GATS5p,0.8826552672412027
GATS5s,0.7133470591668017
GATS5v,0.8985902999374599
GATS6Z,1.0462058985386136
GATS6c,1.1240915310641635
GATS6d,0.8972561800793939
GATS6i,0.6898568947547004
GATS6m,1.0329196908870315
GATS6p,0.9080660242650602
GATS6s,0.7986943840147408
GATS6v,1.0135785029380608
GATS7Z,0.8366548022764457
GATS7c,0.5891416418392073
GATS7d,0.8821960186513631
GATS7i,0.6386592612134576
GATS7m,0.8271389523383157
GATS7p,1.0222352115495366
GATS7s,0.39035411982397694
GATS7v,1.0948453948004597
GATS8Z,0.8714004285964542
GATS8c,0.8326239688456092
GATS8d,1.0256154092071612
GATS8i,0.8733739451252971
GATS8m,0.8659660956342073
GATS8p,1.0542234955647751
GATS8s,0.6635524866920813
GATS8v,1.055047952204809
MATS1Z,0.033442061123183424
MATS1c,-0.5628604374177768
MATS1d,0.0867454340607211
MATS1i,-0.08792599768910409
MATS1m,0.031729416530705434
MATS1p,-0.032495907720615586
MATS1s,-0.04718285603964413
MATS1v,0.0023325317720443604
MATS2Z,0.03349852758357033
MATS2c,0.14029563350989285
MATS2d,-0.1403130059363195
MATS2i,0.1391210898052317
MATS2m,0.0394298876467769
MATS2p,-0.020176781478681405
MATS2s,0.33692539424317025
MATS2v,-0.06480912509126312
MATS3Z,-0.1050288022728087
MATS3c,-0.06939846722093759
MATS3d,-0.07793928787268332
MATS3i,-0.13352263792943037
MATS3m,-0.10170232352218404
MATS3p,-0.18394022947536318
MATS3s,0.00936826661239281
MATS3v,-0.16384928935299917
MATS4Z,0.07608655189822172
MATS4c,-0.014601463266887995
MATS4d,-0.020367429516185184
MATS4i,-0.07639930863620042
MATS4m,0.07601039006819833
MATS4p,-0.019414318439745004
MATS4s,-0.022642564639298153
MATS4v,0.046099845516214065
MATS5Z,0.1387928977875168
MATS5c,0.038397701092740606
MATS5d,0.011351102941176475
MATS5i,0.1263659128836583
MATS5m,0.14468312960763402
MATS5p,0.05817969530880339
MATS5s,0.2087181802481891
MATS5v,0.07624141972625625
MATS6Z,-0.10459717228522074
MATS6c,-0.11511823532466202
MATS6d,-0.005100257127390836
MATS6i,0.07498017601415467
MATS6m,-0.1021630034748788
MATS6p,0.03645686939891212
MATS6s,-0.025774357844295662
MATS6v,-0.02687262020054398
MATS7Z,0.07088915688407608
MATS7c,0.14173225289607502
MATS7d,0.009168758967001433
MATS7i,0.06912660420840558
MATS7m,0.07204482390069389
MATS7p,-0.033796983217992245
MATS7s,0.2015870624283116
MATS7v,-0.047996678748395534
MATS8Z,0.05856760448300829
MATS8c,-0.07733353516509944
MATS8d,-0.030633449031786636
MATS8i,-0.09678535589380488
MATS8m,0.060683929098086106
MATS8p,-0.05244925564733121
MATS8s,-0.026159418683002974
MATS8v,0.00043597830506329933
MAXaaN,3.958311945507302
MINaaN,3.958311945507302
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,43.17010944524717
SpAD_D,449.25120108094234
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.9146994327038067
SssNH2,0
SsssAs,0
SsssCH,-0.11678827317964258
SsssNH,0
SssssB,0
SssssC,-4.715489169471786
SssssN,0
TMPC10,987
TMWC10,148.48623921838126
TSRW10,83.27595995295354
VE1_Dt,5.734095261168906
VE2_Dt,0.1686498606226149
VE3_Dt,2.970205412333662
VR1_Dt,233.35707437636046
VR2_Dt,6.863443364010601
VR3_Dt,6.676345220148762
Xc-3dv,1.0078582350742118
Xc-4dv,0.013498731178900972
Xc-5dv,0.0999917319855478
Xc-6dv,0.004499577059633658
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.35549886030924205
Xch-7d,0.38830703132736455
Xp-0dv,18.355240617205816
Xp-1dv,10.976921770446273
Xp-2dv,8.35919321510198
Xp-3dv,5.883222672645884
Xp-4dv,4.170360715760003
Xp-5dv,2.89680666837316
Xp-6dv,1.6181894296526762
Xp-7dv,1.057297873039418
Xpc-4d,5.12282570557019
Xpc-5d,7.327574077262294
Xpc-6d,10.917139585213471
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,62
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,6.4091463927260675
AATS0dv,9.728813559322035
AATS0pe,6.753613559322034
AATS0se,8.089726779661015
AATS1dv,8.048387096774194
AATS1pe,6.69496935483871
AATS1se,7.911174645161287
AATS2dv,7.128440366972477
AATS2pe,6.773183486238529
AATS2se,8.052299449541282
AATS3dv,4.397260273972603
AATS3pe,6.3624253424657535
AATS3se,7.760240082191779
AATS4dv,4.236686390532545
AATS4pe,6.311733136094674
AATS4se,7.783372828402367
AATS5dv,5.05625
AATS5pe,6.515480000000001
AATS5se,7.947543199999998
AATS6dv,3.9877300613496933
AATS6pe,6.375589570552148
AATS6se,7.829954404907975
AATS7dv,4.121951219512195
AATS7pe,6.182620731707316
AATS7se,7.631762829268292
AATS8dv,3.5714285714285716
AATS8pe,6.133752173913042
AATS8se,7.594479180124223
AATSC0Z,8.128124102269462
AATSC0c,0.01775600708703484
AATSC0d,0.6251077276644641
AATSC0i,2.9148044295731514
AATSC0m,39.599552687791046
AATSC0p,0.2331366511409509
AATSC0s,3.3672994669475576
AATSC0v,47.31312078650888
AATSC1Z,0.2718212230449158
AATSC1c,-0.009994153915801574
AATSC1d,0.05422524117096498
AATSC1i,-0.2562870875388393
AATSC1m,1.256470701660538
AATSC1p,-0.007575987101769688
AATSC1s,-0.15887880599135704
AATSC1v,0.11035935746910443
AATSC2Z,0.27228018944255644
AATSC2c,0.0024910902628817
AATSC2d,-0.08771074430262316
AATSC2i,0.4055107688113336
AATSC2m,1.5614059133422233
AATSC2p,-0.004703947264742546
AATSC2s,1.1345287004361229
AATSC2v,-3.066321963510895
AATSC3Z,-0.8536871391861101
AATSC3c,-0.0012322396758043229
AATSC3d,-0.0487204511378796
AATSC3i,-0.3891923764849957
AATSC3m,-4.027366518787498
AATSC3p,-0.0428832091099842
AATSC3s,0.03154575917013291
AATSC3v,-7.752221217942094
AATSC4Z,0.6184409363425123
AATSC4c,-0.0002592636852479421
AATSC4d,-0.012731837583228656
