DLiP-ID,T006LY
AATSC5i,1.0095730705259136
AATSC5m,-71.33855633521955
AATSC5p,-0.003499306119783254
AATSC5s,1.1190373747291127
AATSC5v,-1.8910673620147347
AATSC6Z,0.7260256889886519
AATSC6c,-0.014236342418354737
AATSC6d,-0.0027434842249656997
AATSC6i,0.20472151955303608
AATSC6m,2.0686648618321564
AATSC6p,-0.01204550756337373
AATSC6s,-1.3234736909989662
AATSC6v,-2.8783699018460207
AATSC7Z,5.226256757847173
AATSC7c,0.010773185428926104
AATSC7d,-0.031065924312111675
AATSC7i,-0.42737480454948135
AATSC7m,24.9620721797333
AATSC7p,0.07970653176332679
AATSC7s,0.9265359764909988
AATSC7v,14.129854535855166
AATSC8Z,-27.720438957476
AATSC8c,-0.004640956649621196
AATSC8d,-0.07681755829903977
AATSC8i,-0.34551198501998215
AATSC8m,-146.34792780248426
AATSC8p,-0.07995017148913329
AATSC8s,-1.2819537822636942
AATSC8v,-14.382362262941088
ATS0are,197.6901
ATS1are,190.254
ATS2are,293.67
ATS3are,393.624
ATS4are,363.2702
ATS5are,294.906
ATS6are,229.828
ATS7are,223.44
ATS8are,217.292
ATSC0dv,131.2794797541025
ATSC0pe,6.654096296296295
ATSC0se,4.810741407407406
ATSC1dv,6.865684055238493
ATSC1pe,-0.7086035665294913
ATSC1se,-0.48931168175582945
ATSC2dv,-22.46902666523659
ATSC2pe,0.07885034293552903
ATSC2se,-0.09852409327846343
ATSC3dv,-64.42023479558408
ATSC3pe,-3.3052775034293553
ATSC3se,-2.0796246968449923
ATSC4dv,41.280266294847394
ATSC4pe,0.8244515775034289
ATSC4se,0.041821696844993345
ATSC5dv,37.64149924450691
ATSC5pe,1.8899685871056249
ATSC5se,1.4806977887517143
ATSC6dv,-52.84054485822508
ATSC6pe,-1.7754510288065832
ATSC6se,-0.8507240164609052
ATSC7dv,31.465468415120398
ATSC7pe,1.7963935528120725
ATSC7se,0.8978410425240054
ATSC8dv,-27.559021603527007
ATSC8pe,-3.9117181069958864
ATSC8se,-2.7366588971193413
AXp-0dv,0.6463032101089135
AXp-1dv,0.32887656066967613
AXp-2dv,0.18698068518272273
AXp-3dv,0.1002356546510579
AXp-4dv,0.06164385923942404
AXp-5dv,0.025460955864679065
AXp-6dv,0.01808696578511183
AXp-7dv,0.007349161896085033
BertzCT,648.8116405882264
ECIndex,331
ETA_eta,13.752861241707482
GATS1dv,0.5198347169349006
GATS1pe,0.6521187132054235
GATS1se,0.699858726964355
GATS2dv,0.7622872258362597
GATS2pe,0.6225027169446556
GATS2se,0.677481494650988
GATS3dv,1.1353546693691854
GATS3pe,1.154550361705826
GATS3se,1.1320892077436513
GATS4dv,0.8743636739378956
GATS4pe,0.8836173596214196
GATS4se,0.9246991520164393
GATS5dv,0.9208276693564104
GATS5pe,0.8714335021349061
GATS5se,0.8488101015264597
GATS6dv,1.194001459485555
GATS6pe,1.0891313449308913
GATS6se,1.0464182313770325
GATS7dv,0.7515636994890543
GATS7pe,0.6245524813421072
GATS7se,0.6554318819262654
GATS8dv,1.3805505008951329
GATS8pe,1.8114100142156933
GATS8se,1.7682081713161364
LogEE_A,3.9094381868900463
LogEE_D,86.98978188131173
MATS1dv,0.050430433344696414
MATS1pe,-0.10268806850249845
MATS1se,-0.09807973960598833
MATS2dv,-0.10746887960082974
MATS2pe,0.007440631791795413
MATS2se,-0.012859549143856756
MATS3dv,-0.23659261996112527
MATS3pe,-0.2394939700587823
MATS3se,-0.20842446271957338
MATS4dv,0.1632698763163311
MATS4pe,0.06433339821350323
MATS4se,0.004513880498736803
MATS5dv,0.18882086086081018
MATS5pe,0.1870447021474612
MATS5se,0.20269093330643592
MATS6dv,-0.32932163615212284
MATS6pe,-0.2183078942891611
MATS6se,-0.14468599818879782
MATS7dv,0.19033655365044422
MATS7pe,0.21438641069032732
MATS7se,0.14820821901259665
MATS8dv,-0.1889337121813145
MATS8pe,-0.5290795533355674
MATS8se,-0.5119778426699426
MAXaaCH,1.4659202569916854
MAXaasC,0.36814610103300605
MAXdssC,-0.6593613000755856
MAXssNH,2.478148148148148
MDEC-22,2.697617634700363
MDEC-23,13.39225709013054
MDEC-33,8.3732519781233
MDEO-11,0.14285714285714285
MINaaCH,0.6850308780792185
MINaasC,-0.8303544133702865
MINdssC,-0.6593613000755856
MINssNH,2.478148148148148
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.966666666666667
SM1_Dzi,1.3726283175666714
SM1_Dzm,3.075973519599019
SM1_Dzp,-5.774261649800346
SM1_Dzv,-1.7625252016961324
SddssSe,0
SpAD_Dt,278.805153136793
SpAbs_A,24.09635447702641
SpAbs_D,173.97956376262348
SpMAD_A,1.2048177238513205
SpMAD_D,8.698978188131175
SpMax_A,2.3633915888852925
SpMax_D,86.98978188131173
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,49.33
TpiPC10,7.749807260920759
VAdjMat,5.392317422778761
VE1_DzZ,4.424853050812494
VE1_Dzi,4.415621919046017
VE1_Dzm,4.425492015412957
VE1_Dzp,4.382348718051965
VE1_Dzv,4.4118605757093885
VE2_DzZ,0.22124265254062472
VE2_Dzi,0.22078109595230083
VE2_Dzm,0.22127460077064787
VE2_Dzp,0.21911743590259825
VE2_Dzv,0.22059302878546944
VE3_DzZ,2.1803842496124783
VE3_Dzi,2.1782958697114094
VE3_Dzm,2.180528642762529
VE3_Dzp,2.170731998222784
VE3_Dzv,2.177443680298064
VR1_DzZ,99.34051127066118
VR1_Dzi,100.8065661012787
VR1_Dzm,99.24964206887512
VR1_Dzp,103.09195407443562
VR1_Dzv,101.13500692090375
VR2_DzZ,4.967025563533059
VR2_Dzi,5.040328305063936
VR2_Dzm,4.962482103443756
VR2_Dzp,5.154597703721781
VR2_Dzv,5.056750346045187
VR3_DzZ,5.29170063690057
VR3_Dzi,5.306350673969341
VR3_Dzm,5.290785493761802
VR3_Dzp,5.328768528522406
VR3_Dzv,5.309603506997332
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04488959454956774
Xch-7dv,0.13177828020586285
Xpc-4dv,1.5990701565772079
Xpc-5dv,2.4381752811726636
Xpc-6dv,2.425702060684565
Zagreb1,102.0
Zagreb2,117.0
fragCpx,61.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,21
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,7.321855555555556
AATS1are,6.794785714285714
AATS2are,6.829534883720931
AATS3are,7.029000000000001
AATS4are,6.985965384615384
AATS5are,7.192829268292683
AATS6are,6.964484848484848
AATS7are,6.5717647058823525
AATS8are,7.2430666666666665
AATSC0dv,4.862202953855649
AATSC0pe,0.24644801097393684
AATSC0se,0.17817560768175578
AATSC1dv,0.24520300197280331
AATSC1pe,-0.02530727023319612
AATSC1se,-0.01747541720556534
AATSC2dv,-0.5225355038427114
AATSC2pe,0.0018337289054774194
AATSC2se,-0.0022912579832200797
AATSC3dv,-1.15036133563543
AATSC3pe,-0.05902281256123849
AATSC3se,-0.037136155300803435
AATSC4dv,0.7938512749009115
AATSC4pe,0.015854838028912095
AATSC4se,0.0008042634008652566
AATSC5dv,0.9180853474269978
AATSC5pe,0.04609679480745427
AATSC5se,0.03611458021345645
AATSC6dv,-1.6012286320674267
AATSC6pe,-0.05380154632747222
AATSC6se,-0.025779515650330462
AATSC7dv,0.925454953385894
AATSC7pe,0.05283510449447272
AATSC7se,0.02640708948600016
AATSC8dv,-0.9186340534509002
AATSC8pe,-0.13039060356652954
AATSC8se,-0.09122196323731138
AETA_eta,0.6876430620853741
ATSC0are,7.552229629629626
ATSC1are,-0.7763010973936892
ATSC2are,0.08879355281207157
ATSC3are,-3.7219355281207114
ATSC4are,0.7280799725651568
ATSC5are,2.9504327846364866
ATSC6are,-2.179417695473249
ATSC7are,1.765318244170096
ATSC8are,-3.785106995884773
BCUTZ-1h,35.00142619960536
BCUTZ-1l,5.693292638237311
BCUTc-1h,0.4232074602781712
BCUTc-1l,-0.3546041521716923
BCUTd-1h,3.2306623887135086
BCUTd-1l,0.9778634426926921
BCUTi-1h,17.42581236573235
BCUTi-1l,10.95431658614869
BCUTm-1h,79.90518199384152
BCUTm-1l,11.705207202265646
BCUTp-1h,3.060304014868401
BCUTp-1l,0.5452382807058285
BCUTs-1h,8.002960015479532
BCUTs-1l,1.0427270602198169
BCUTv-1h,26.524934212548807
BCUTv-1l,13.303154698700965
BalabanJ,1.8596813811112138
Diameter,10
ETA_beta,28.5
GATS1are,0.6628350021585132
GATS2are,0.6324945638975187
GATS3are,1.1582875522096068
GATS4are,0.8796971657131423
GATS5are,0.7995106214976362
GATS6are,1.1117912778182837
GATS7are,0.6262864154676623
GATS8are,1.7441136343351138
HybRatio,0.0
Lipinski,True
LogEE_Dt,139.4025765683965
MATS1are,-0.09911987517754658
MATS2are,0.007382467699586798
MATS3are,-0.23761256180416673
MATS4are,0.050056942486673764
MATS5are,0.25727076990921227
MATS6are,-0.23611039654621577
MATS7are,0.18562337734944115
MATS8are,-0.4510715991647305
NsssssAs,0
RotRatio,0.09523809523809523
SM1_Dzpe,1.67424606284258
SM1_Dzse,1.5581326805334963
SMR_VSA1,18.681894674262168
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,56.475167547761664
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,125.78735342101481
SpAD_Dzi,128.7392921349163
SpAD_Dzm,125.48613423282
SpAD_Dzp,187.3372944413003
SpAD_Dzv,161.01790491087482
SpAbs_Dt,278.80515313679314
SpDiam_A,4.726783177770585
SpDiam_D,132.14047746550108
SpMAD_Dt,13.940257656839652
SpMax_Dt,139.4025765683965
SsssssAs,0
VE1_Dzpe,4.419434834131539
VE1_Dzse,4.419340546481788
VE2_Dzpe,0.22097174170657694
VE2_Dzse,0.2209670273240894
VE3_Dzpe,2.179159002892952
VE3_Dzse,2.179137667889924
VMcGowan,202.44999999999996
VR1_Dzpe,100.37653507022053
VR1_Dzse,100.39398686564688
VR2_Dzpe,5.018826753511027
VR2_Dzse,5.019699343282344
VR3_Dzpe,5.302075646062064
VR3_Dzse,5.302249494247564
mZagreb1,8.38888888888889
mZagreb2,4.333333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,21
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.279712208504801
AATSC1are,-0.027725039192631758
AATSC2are,0.0020649663444667807
AATSC3are,-0.06646313443072699
AATSC4are,0.014001537933945322
AATSC5are,0.07196177523503626
AATSC6are,-0.06604296046888634
AATSC7are,0.051921124828532235
AATSC8are,-0.1261702331961591
AETA_beta,1.425
BCUTdv-1h,7.0051488507755
BCUTdv-1l,0.25507897540094104
BCUTpe-1h,3.9899694874480667
BCUTpe-1l,2.240789859214414
BCUTse-1h,4.0113363582411825
BCUTse-1l,2.436786250804366
ETA_alpha,10.804761904761905
ETA_dBeta,4.5
ETA_eta_B,0.5511324616689848
ETA_eta_F,19.61558790228528
ETA_eta_L,3.8189147117022477
ETA_eta_R,33.36844914399276
ETA_psi_1,0.5905778240499742
LabuteASA,129.42522349294063
LogEE_DzZ,62.724487706012525
LogEE_Dzi,64.43827748333649
LogEE_Dzm,62.50309786376396
LogEE_Dzp,92.22508180820006
LogEE_Dzv,80.06832115501338
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.78083009534964
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,56.12535606974514
PEOE_VSA8,17.31720483484217
PEOE_VSA9,8.945439031664828
SM1_Dzare,1.7127666105014416
SpAD_Dzpe,129.8467908578171
SpAD_Dzse,131.0573201692518
SpAbs_DzZ,123.71068675434816
SpAbs_Dzi,127.50392664910635
SpAbs_Dzm,123.33295276910067
SpAbs_Dzp,190.22442526620046
SpAbs_Dzv,161.8991675117229
SpDiam_Dt,200.5086279592864
SpMAD_DzZ,6.289367671050741
SpMAD_Dzi,6.436964606745815
SpMAD_Dzm,6.2743067116410005
SpMAD_Dzp,9.366864722065014
SpMAD_Dzv,8.05089524554374
SpMax_DzZ,62.724487706012525
SpMax_Dzi,64.43827748333649
SpMax_Dzm,62.50309786376396
SpMax_Dzp,92.22508180820006
SpMax_Dzv,80.06832115501338
VE1_Dzare,4.418635959773906
VE2_Dzare,0.22093179798869528
VE3_Dzare,2.178978222634808
VR1_Dzare,100.44768411898748
VR2_Dzare,5.022384205949374
VR3_Dzare,5.302784216492772
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5402380952380953
AETA_dBeta,0.225
AETA_eta_B,0.02755662308344924
AETA_eta_F,0.980779395114264
AETA_eta_L,0.19094573558511238
AETA_eta_R,1.6684224571996382
BCUTare-1h,4.1089626747755315
BCUTare-1l,2.1898546962700323
ETA_beta_s,12.0
ETA_dPsi_A,0.1234221759500258
ETA_dPsi_B,0.0
ETA_eta_BR,0.7231324616689847
ETA_eta_FL,5.544166389001863
ETA_eta_RL,9.363081100704111
LogEE_Dzpe,65.00710773205068
LogEE_Dzse,65.60656671865257
PEOE_VSA10,17.383953515375694
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,11.013707124192212
SlogP_VSA3,0.0
SlogP_VSA4,11.63444168209179
SlogP_VSA5,10.357988675768818
SlogP_VSA6,39.27727437397288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,128.89816264759918
SpAbs_Dzpe,128.33996940125883
SpAbs_Dzse,129.65500075677164
SpDiam_DzZ,98.38870872942178
SpDiam_Dzi,98.95807829452576
SpDiam_Dzm,98.15012999953485
SpDiam_Dzp,141.2576711963569
SpDiam_Dzv,124.63091628485121
SpMAD_Dzpe,6.492339542890855
SpMAD_Dzse,6.55286600846259
SpMax_Dzpe,65.00710773205068
SpMax_Dzse,65.60656671865257
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6
AETA_eta_BR,0.03615662308344923
AETA_eta_FL,0.27720831945009317
AETA_eta_RL,0.4681540550352056
DetourIndex,1358
EState_VSA1,17.541621411443295
EState_VSA2,11.3129633249809
EState_VSA3,20.69919237481
EState_VSA4,12.13273413692322
EState_VSA5,12.13273413692322
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,37.17667639990503
EState_VSA9,0.0
ETA_beta_ns,16.5
ETA_shape_p,0.36139268400176283
ETA_shape_x,0.0
ETA_shape_y,0.37020713970912295
GhoseFilter,True
LogEE_Dzare,64.53471965432468
SlogP_VSA10,14.468216370033202
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,127.35667269814786
SpDiam_Dzpe,100.56722478606667
SpDiam_Dzse,101.5477912126905
SpMAD_Dzare,6.444908132379959
SpMax_Dzare,64.53471965432468
TopoPSA(NO),49.33
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.816721767423424
VSA_EState9,27.286647731610753
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.825
EState_VSA10,18.681894674262168
ETA_dAlpha_A,0.040238095238095274
ETA_dAlpha_B,0.0
FilterItLogS,-5.761657608268857
SpDiam_Dzare,99.67138950637565
ETA_beta_ns_d,3.0
ETA_epsilon_1,0.7553791887125221
ETA_epsilon_2,0.9147619047619046
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.6152625152625155
ETA_epsilon_5,0.8588744588744587
AETA_beta_ns_d,0.15
ETA_dEpsilon_A,0.31744815422976314
ETA_dEpsilon_B,0.14011667345000656
ETA_dEpsilon_C,-0.17733148077975658
ETA_dEpsilon_D,0.055887445887445875
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7
MDEDescriptor,"0.0,0.0,0.0,0.0,2.697617634700363,13.39225709013054,0.0,8.3732519781233,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,37.465551
BCUTDescriptor,"11.850000000000021,78.91933764993556,-0.35725075619274277,0.23556936427508263,4.196120117187497,11.016544504371423"
BPolDescriptor,14.256448999999996
TPSADescriptor,49.33
ALOGPDescriptor,"5.1324000000000005,26.341529760000004,75.93260000000001"
XLogPDescriptor,4.505
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,404.88115916000004
ChiPathDescriptor,"14.861442840636295,9.363081100704113,9.041630461563134,6.930204388226105,5.522445207986459,3.866736644625077,2.525016238421395,1.473057174533853,12.926064202178267,6.906407774063199,5.609420555481682,3.6084835674380837,2.7123298065346595,1.2730477932339528,0.8681743576853672,0.32336312342774154"
ChiChainDescriptor,"0.0,0.0,0.0,0.12359693729953272,0.3813168502864596,0.0,0.0,0.0,0.04488959454956774,0.13177828020586285"
AtomCountDescriptor,27
BondCountDescriptor,21
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.8476979520046468,0.0,0.3900166571736666,0.0,0.9665342695957277,0.0,0.14378348364527177,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.1199999999999997
WeightedPathDescriptor,"39.662410679002114,1.9831205339501057,18.186962050424427,5.061660593511489,3.0540291636697066"
FractionalPSADescriptor,0.12183822063329422
WienerNumbersDescriptor,"846.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.639405321854035,5.30624429280559,7.037378113684056,1.5990701565772076,2.4381752811726645,2.396363554633237"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.3718820861678,6.84,4.25"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,404.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"111.42918823307448,34.465468965965506,56.9861256186846,72.9869811255784,99.06809184415147"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.3923586315674107,-0.13198000337799204,-1.1911070309738366E-5,-0.037241269663111615,-0.13797694176422803"
EccentricConnectivityIndexDescriptor,331
AutocorrelationDescriptorPolarizability,"1367.476739754532,1571.3592230959116,2125.7424609453647,2043.2531451432646,1563.4998637237904"
