DLiP-ID,C001D5
DLiP-Mol-ID,32184
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H19NO4/c1-2-23-18(22)16(12-13-8-10-15(20)11-9-13)19-17(21)14-6-4-3-5-7-14/h3-11,16,20H,2,12H2,1H3,(H,19,21)/t16-/m0/s1"
Standard Inchi Key(RDKit),SRLROPAFMUDDRC-INIZCTEOSA-N
Canonical SMILES(RDKit),CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),313.353
MW Monoisotopic(RDKit),313.131408088
MolLogP(RDKit),2.2964
XLogP(SDF),
XLogP(CDK),3.118
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),75.63
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.802434217057213
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,155424.6590485428
qed,0.802434217057213
Chi0,16.656489770562878
Chi1,11.096555450524585
TPSA,75.63
Chi0n,12.859674721160903
Chi0v,12.859674721160903
Chi1n,7.402963907042775
Chi1v,7.402963907042775
Chi2n,5.014692595139071
Chi2v,5.014692595139071
Chi3n,3.2885839440994653
Chi3v,3.2885839440994653
Chi4n,2.1349797974219196
Chi4v,2.1349797974219196
MolMR,86.14000000000004
MolWt,313.353
fr_SH,0
