DLiP-ID,C0000B
DLiP-Mol-ID,30084
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H18N4O3/c1-19-10-5-8(6-11(20-2)12(10)21-3)4-9-7-17-14(16)18-13(9)15/h5-7H,4H2,1-3H3,(H4,15,16,17,18)"
Standard Inchi Key(RDKit),IEDVJHCEMCRBQM-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
SMILES(SDF),
MW(SDF),
MW(RDKit),290.323
MW Monoisotopic(RDKit),290.137890436
MolLogP(RDKit),1.2576
XLogP(SDF),
XLogP(CDK),0.783
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),105.51
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.853355507128071
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,52230.22737876032
qed,0.8533555071280714
Chi0,15.405412915006313
Chi1,10.083248657969117
TPSA,105.51
Chi0n,12.213030189526183
Chi0v,12.213030189526183
Chi1n,6.243969313434721
Chi1v,6.243969313434721
Chi2n,4.349044905413231
Chi2v,4.349044905413231
Chi3n,3.0357491073552594
Chi3v,3.0357491073552594
Chi4n,2.0278360837453957
Chi4v,2.0278360837453957
MolMR,79.76080000000003
MolWt,290.32300000000004
fr_SH,0
Kappa1,14.703769228704127
Kappa2,6.167313394785921
Kappa3,3.07337613550987
fr_ArN,2
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,2
fr_N_O,0
fr_azo,0
BertzCT,621.1065134129683
MolLogP,1.2575999999999998
NOCount,7
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.3975621374281344
SMR_VSA1,14.210588861400147
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,32.796727578156975
SMR_VSA7,29.456480691930288
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,3
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,122.40797882758652
NHOHCount,4
PEOE_VSA1,25.67792381572452
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,17.696185628620217
PEOE_VSA8,18.18111668623608
PEOE_VSA9,21.3293926238326
RingCount,2
SMR_VSA10,11.766202058821523
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,290.13789043599996
NumHDonors,2
PEOE_VSA10,5.817862777835028
PEOE_VSA11,11.49902366656781
PEOE_VSA12,11.6978511142704
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,25.67792381572452
SlogP_VSA2,31.297349665727015
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,11.126902983393991
SlogP_VSA6,18.329577708536295
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
