DLiP-ID,C0000X
ATS2p,90.78033326999997
ATS2s,209.22222222222226
ATS2v,14053.614538195272
ATS3Z,1664.0
ATS3d,242.0
ATS3i,9802.454672015392
ATS3m,6326.078174999998
ATS3p,99.99220638339601
ATS3s,333.5
ATS3v,15573.623376930967
ATS4Z,1551.0
ATS4d,207.0
ATS4i,10131.850821228496
ATS4m,5809.7738659999995
ATS4p,88.57131955624499
ATS4s,385.44444444444446
ATS4v,13709.671345201281
ATS5Z,1175.0
ATS5d,173.0
ATS5i,9148.448018058443
ATS5m,4310.9914389999985
ATS5p,76.76059577394302
ATS5s,287.0
ATS5v,11463.318905217086
ATS6Z,904.0
ATS6d,139.0
ATS6i,7323.944056724193
ATS6m,3304.536097999999
ATS6p,64.16368261509399
ATS6s,220.11111111111114
ATS6v,9320.560437299107
ATS7Z,708.0
ATS7d,110.0
ATS7i,5864.783297497995
ATS7m,2569.382534
ATS7p,52.08147252339598
ATS7s,158.66666666666669
ATS7v,7492.687588603452
ATS8Z,559.0
ATS8d,80.0
ATS8i,5051.627402384097
ATS8m,1983.222802
ATS8p,38.788938984547
ATS8s,144.66666666666669
ATS8v,5620.076635059633
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.012345679012345678
JGI10,0.012345679012345678
JGT10,0.48234307446445135
Kier1,14.917355371900827
Kier2,6.01171875
Kier3,2.8450413223140494
MAXdO,12.044466647770218
MID_C,31.65107779959854
MID_N,0.0
MID_O,9.169706539642743
MID_X,0.0
MID_h,9.169706539642743
MINdO,12.044466647770218
MPC10,85
MWC01,22.0
MWC02,4.6913478822291435
MWC03,5.564520407322694
MWC04,6.46302945692067
MWC05,7.353081920515432
MWC06,8.258681496264236
MWC07,9.154933364704444
MWC08,10.064032034093815
MWC09,10.963445634222696
MWC10,11.874557104173116
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.576800000000001
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.153291594497779
SRW05,0.0
SRW06,6.715383386334681
SRW07,0.0
SRW08,8.37770121259764
SRW09,0.0
SRW10,10.092660584279184
SaaCH,11.287203129695913
SaaNH,0
SaaSe,0
SaaaC,-0.16283871882086087
SaasC,-0.9721029121525144
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.946994814216919
VE1_D,4.407681801633996
VE2_A,0.19734974071084593
VE2_D,0.2203840900816998
VE3_A,2.066101663385452
VE3_D,2.1764960632428227
VR1_A,140.94806615551502
VR1_D,106.20199225444507
VR2_A,7.047403307775751
VR2_D,5.3100996127222535
VR3_A,5.641538677951558
VR3_D,5.3584900486498785
WPath,767
Xc-3d,1.4674158113618934
Xc-4d,0.0
Xc-5d,0.5288002135297514
Xc-6d,0.0
Xp-0d,14.27565640300939
Xp-1d,9.575387400469408
Xp-2d,8.875507738681664
Xp-3d,7.806496582233473
Xp-4d,6.493789751841999
Xp-5d,5.054418139442219
Xp-6d,3.5615203753169125
Xp-7d,2.4519781430111567
ZMIC0,67.51629167387823
ZMIC1,52.622608474000174
ZMIC2,33.934220012488026
ZMIC3,23.910601517317133
ZMIC4,22.89882277950642
ZMIC5,22.89882277950642
nAcid,0
nAtom,30
nBase,0
nRing,3
piPC1,3.481240089335692
piPC2,4.204692619390966
piPC3,4.8846940707384086
piPC4,5.555379136065707
piPC5,6.177814437593179
piPC6,6.586085444242095
piPC7,7.018653557885585
piPC8,7.463802206103007
piPC9,7.869076138750349
AATS0Z,29.0
AATS0d,3.933333333333333
AATS0i,155.94494302016633
AATS0m,115.132082
AATS0p,1.6498549682830004
AATS0s,7.649074074074075
AATS0v,258.1848285123677
AATS1Z,29.0625
AATS1d,4.59375
AATS1i,143.00563537527347
AATS1m,112.32313943749999
AATS1p,1.9392985664999993
AATS1s,4.3125
AATS1v,301.3076452160699
AATS2Z,28.53061224489796
AATS2d,4.510204081632653
AATS2i,142.43041579386326
AATS2m,110.14430171428569
AATS2p,1.8526598626530606
AATS2s,4.269841269841271
AATS2v,286.80845996316884
AATS3Z,25.6
AATS3d,3.723076923076923
AATS3i,150.80699495408297
AATS3m,97.32427961538458
AATS3p,1.538341636667631
AATS3s,5.130769230769231
AATS3v,239.59420579893796
AATS4Z,23.861538461538462
AATS4d,3.1846153846153844
AATS4i,155.87462801889993
AATS4m,89.38113639999999
AATS4p,1.362635685480692
AATS4s,5.92991452991453
AATS4v,210.91802069540432
AATS5Z,20.25862068965517
AATS5d,2.9827586206896552
AATS5i,157.73186238031798
AATS5m,74.32743860344826
AATS5p,1.3234585478266039
AATS5s,4.948275862068965
AATS5v,197.64342940029456
AATS6Z,19.23404255319149
AATS6d,2.9574468085106385
AATS6i,155.82859695157856
AATS6m,70.30927868085105
AATS6p,1.3651847364913614
AATS6s,4.683215130023641
AATS6v,198.30979653827887
AATS7Z,18.63157894736842
AATS7d,2.8947368421052633
AATS7i,154.3364025657367
AATS7m,67.61532984210525
AATS7p,1.3705650664051574
AATS7s,4.175438596491229
AATS7v,197.17598917377506
AATS8Z,17.46875
AATS8d,2.5
AATS8i,157.86335632450303
AATS8m,61.9757125625
AATS8p,1.2121543432670938
AATS8s,4.520833333333334
AATS8v,175.62739484561354
AMID_C,1.582553889979927
AMID_N,0.0
AMID_O,0.4584853269821371
AMID_X,0.0
AMID_h,0.4584853269821371
ATS0dv,338.0
ATS0pe,205.1055
ATS0se,247.0509600000001
ATS1dv,336.0
ATS1pe,218.64599999999996
ATS1se,259.088488
ATS2dv,501.0
ATS2pe,330.6840000000001
ATS2se,392.216672
ATS3dv,593.0
ATS3pe,445.3441999999999
ATS3se,534.2874119999999
ATS4dv,542.0
ATS4pe,452.90099999999995
ATS4se,546.2945599999999
ATS5dv,372.0
ATS5pe,388.9157
ATS5se,474.859516
ATS6dv,271.0
ATS6pe,305.8111
ATS6se,374.6382319999999
ATS7dv,191.0
ATS7pe,244.044
ATS7se,299.16807199999994
ATS8dv,138.0
ATS8pe,209.542
ATS8se,257.52344800000003
ATSC0Z,216.6666666666667
ATSC0c,1.5463524106621382
ATSC0d,20.800000000000004
ATSC0i,41.23266682257663
ATSC0m,1019.6405400000002
ATSC0p,6.946149645659999
ATSC0s,85.00462962962965
ATSC0v,1350.8375205084797
ATSC1Z,-15.777777777777793
ATSC1c,-0.7564389045573773
ATSC1d,7.68
ATSC1i,8.230696747044071
ATSC1m,-65.70001799999973
ATSC1p,1.4080376735220055
ATSC1s,-19.51234567901235
ATSC1v,195.32023928566295
ATSC2Z,5.777777777777752
ATSC2c,-0.17043376701254304
ATSC2d,-1.8400000000000003
ATSC2i,-12.423049746044436
ATSC2m,23.87985600000037
ATSC2p,-1.9144258355219905
ATSC2s,-5.406635802469133
ATSC2v,-194.34887552398925
ATSC3Z,18.22222222222219
ATSC3c,-0.01939773985045684
ATSC3d,-6.4
ATSC3i,-12.39989282898052
ATSC3m,78.74191900000028
ATSC3p,-1.9710744587609959
ATSC3s,11.22145061728395
ATSC3v,-211.88482741337845
ATSC4Z,-1.4444444444444642
ATSC4c,0.36496613601861194
ATSC4d,-5.3999999999999995
ATSC4i,-3.984752329262737
ATSC4m,-22.4917659999997
ATSC4p,-1.0548188516100012
ATSC4s,28.420524691358015
ATSC4v,-333.01864132535366
ATSC5Z,-35.222222222222214
ATSC5c,-0.25900167828554227
ATSC5d,-0.8799999999999983
ATSC5i,8.292035614806172
ATSC5m,-160.77793700000012
ATSC5p,1.2373396021949972
ATSC5s,-4.251543209876547
ATSC5v,58.92916224039308
ATSC6Z,-18.444444444444432
ATSC6c,0.0415640064965182
ATSC6d,-3.9200000000000013
ATSC6i,1.3972801399115773
ATSC6m,-85.93998200000014
ATSC6p,0.16067119495599877
ATSC6s,2.4344135802469147
ATSC6v,-37.4114590958261
ATSC7Z,-32.44444444444444
ATSC7c,0.051418389412612904
ATSC7d,-6.279999999999999
ATSC7i,-8.246447934637773
ATSC7m,-153.98809000000008
ATSC7p,-1.38516749961
ATSC7s,-13.10956790123457
ATSC7v,-251.62366851406188
ATSC8Z,-55.444444444444436
ATSC8c,0.030867384896540187
ATSC8d,-3.519999999999999
ATSC8i,-10.987673085312057
ATSC8m,-261.9401260000001
ATSC8p,-1.8718665181760017
ATSC8s,-17.234567901234573
ATSC8v,-369.15929536333005
AXp-0d,0.7137828201504696
AXp-1d,0.43524488183951854
AXp-2d,0.277359616833802
AXp-3d,0.17742037686894258
AXp-4d,0.11196189227313791
AXp-5d,0.06830294783030025
AXp-6d,0.043969387349591514
AXp-7d,0.027863387988763144
GATS1Z,0.723605769230769
GATS1c,1.3019021692306922
GATS1d,0.6753305288461537
GATS1i,0.7871035131580426
GATS1m,0.7186239306022982
GATS1p,0.7580421442384175
GATS1s,0.9284114427318769
GATS1v,0.6819246976350476
GATS2Z,0.6460125588697017
GATS2c,0.798216415271496
GATS2d,1.138147566718995
GATS2i,1.1457417372781906
GATS2m,0.6526928472603627
GATS2p,1.1140494699475738
GATS2s,0.6525321527772372
GATS2v,0.9289471532010757
GATS3Z,0.8298461538461537
GATS3c,0.9508005369652434
GATS3d,1.1904585798816565
GATS3i,1.1018323851044995
GATS3m,0.8315683620003211
GATS3p,1.0763668989031845
GATS3s,0.8338686094690667
GATS3v,0.9583589828838383
GATS4Z,0.9904615384615383
GATS4c,1.0374652610805781
GATS4d,1.0832100591715974
GATS4i,1.011114852519079
GATS4m,0.9916364657293831
GATS4p,1.0136642711942405
GATS4s,0.9377468128516544
GATS4v,1.0141224528361856
GATS5Z,1.1215384615384612
GATS5c,1.1164094741126935
GATS5d,0.9495192307692306
GATS5i,0.8663043422062803
GATS5m,1.11650183210644
GATS5p,0.8755152025471747
GATS5s,1.0896465334132126
GATS5v,0.9553990323541453
GATS6Z,1.057954173486088
GATS6c,0.7754510896724797
GATS6d,1.0679214402618655
GATS6i,0.9449536759634762
GATS6m,1.0595713360155377
GATS6p,0.9655492042917349
GATS6s,1.0204492176409987
GATS6v,1.0356199864818676
GATS7Z,1.0919028340080967
GATS7c,0.7020094929524949
GATS7d,1.1924342105263157
GATS7i,1.1181589976337238
GATS7m,1.0970150662888976
GATS7p,1.1369366350953627
GATS7s,1.1287138930054834
GATS7v,1.1701616839307194
GATS8Z,1.294543269230769
GATS8c,1.0401672638678088
GATS8d,1.0456730769230769
GATS8i,1.2076611295744222
GATS8m,1.294972025984152
GATS8p,1.219998665129775
GATS8s,1.2900032677958713
GATS8v,1.2665250526141552
MATS1Z,-0.06826923076923082
MATS1c,-0.4586027532487777
MATS1d,0.34615384615384603
MATS1i,0.1871399255730126
MATS1m,-0.06040733421113261
MATS1p,0.19003842218568484
MATS1s,-0.21519797396655954
MATS1v,0.13555495872026274
MATS2Z,0.016326530612244823
MATS2c,-0.0674795755313712
MATS2d,-0.05416012558869702
MATS2i,-0.18446414967135377
MATS2m,0.014338700185459696
MATS2p,-0.16874059876494607
MATS2s,-0.03894123413757418
MATS2v,-0.0880854326720783
MATS3Z,0.0388165680473372
MATS3c,-0.005789626572942467
MATS3d,-0.1420118343195266
MATS3i,-0.13879838246106047
MATS3m,0.03564238839880403
MATS3p,-0.13096848177503764
MATS3s,0.06092763507936971
MATS3v,-0.07239434482905248
MATS4Z,-0.003076923076923118
MATS4c,0.10893112577070294
MATS4d,-0.11982248520710055
MATS4i,-0.044603383709654464
MATS4m,-0.010180857537228694
MATS4p,-0.07008767371978909
MATS4s,0.1543111863355858
MATS4v,-0.11378193827713391
MATS5Z,-0.08408488063660476
MATS5c,-0.0866337998999494
MATS5d,-0.02188328912466839
MATS5i,0.10401907684381083
MATS5m,-0.08155913641541926
MATS5p,0.09213784256930486
MATS5s,-0.025870050650836026
MATS5v,0.022564224561478392
MATS6Z,-0.05433715220949259
MATS6c,0.017156643420830005
MATS6d,-0.1202945990180033
MATS6i,0.021630445205177685
MATS6m,-0.05379867267691665
MATS6p,0.014764450396038537
MATS6s,0.018279957402774386
MATS6v,-0.017677666173373633
MATS7Z,-0.11821862348178135
MATS7c,0.026251108767868233
MATS7d,-0.2383603238866396
MATS7i,-0.1578931011332033
MATS7m,-0.11922784546879839
MATS7p,-0.15743301612412697
MATS7s,-0.12175406109631684
MATS7v,-0.14705711205118813
MATS8Z,-0.23990384615384605
MATS8c,0.018713828193998343
MATS8d,-0.1586538461538461
MATS8i,-0.24982481879730978
MATS8m,-0.2408386666589385
MATS8p,-0.2526399444743404
MATS8s,-0.1900767932029846
MATS8v,-0.25620167795816673
MAXaaO,5.514212962962962
MAXsOH,9.711367472915091
MINaaO,5.514212962962962
MINsOH,9.434541064895502
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.838416871006647
SpAD_D,158.5309660179782
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,697
TMWC10,116.38762930044625
TSRW10,54.1456992674796
VE1_Dt,4.449112582693807
VE2_Dt,0.22245562913469036
VE3_Dt,2.1858518372319886
VR1_Dt,102.09730018482263
VR2_Dt,5.104865009241132
VR3_Dt,5.3190734625290625
Xc-3dv,0.49896314994175
Xc-4dv,0.0
Xc-5dv,0.09001381917151347
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.20297854933417275
Xch-7d,0.412261779117192
Xp-0dv,10.199589251754983
Xp-1dv,5.848576969847943
Xp-2dv,4.306968927874543
Xp-3dv,3.004747903454738
Xp-4dv,2.0235643971821706
Xp-5dv,1.336988219883747
Xp-6dv,0.7070174821882069
Xp-7dv,0.40444119709618953
Xpc-4d,3.8805251178611804
Xpc-5d,6.366159133031668
Xpc-6d,9.932399116396263
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,32
nFRing,1
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,8.052150362030455
AATS0dv,11.266666666666667
AATS0pe,6.83685
AATS0se,8.235032000000002
AATS1dv,10.5
AATS1pe,6.832687499999999
AATS1se,8.09651525
AATS2dv,10.224489795918368
AATS2pe,6.748653061224491
AATS2se,8.004421877551021
AATS3dv,9.123076923076923
AATS3pe,6.851449230769229
AATS3se,8.219806338461536
AATS4dv,8.338461538461539
AATS4pe,6.967707692307692
AATS4se,8.40453169230769
AATS5dv,6.413793103448276
AATS5pe,6.705443103448276
AATS5se,8.187233034482759
AATS6dv,5.76595744680851
AATS6pe,6.506619148936171
AATS6se,7.971026212765955
AATS7dv,5.026315789473684
AATS7pe,6.42221052631579
AATS7se,7.872843999999998
AATS8dv,4.3125
AATS8pe,6.5481875
AATS8se,8.047607750000001
AATSC0Z,7.222222222222224
AATSC0c,0.05154508035540461
AATSC0d,0.6933333333333335
AATSC0i,1.374422227419221
AATSC0m,33.988018000000004
AATSC0p,0.231538321522
AATSC0s,2.8334876543209884
AATSC0v,45.02791735028266
AATSC1Z,-0.493055555555556
AATSC1c,-0.02363871576741804
AATSC1d,0.24
AATSC1i,0.2572092733451272
AATSC1m,-2.0531255624999916
AATSC1p,0.04400117729756267
AATSC1s,-0.6097608024691359
AATSC1v,6.103757477676967
AATSC2Z,0.11791383219954596
AATSC2c,-0.003478240143113123
AATSC2d,-0.03755102040816327
AATSC2i,-0.2535316274702946
AATSC2m,0.48734400000000755
AATSC2p,-0.03906991501065287
AATSC2s,-0.11033950617283944
AATSC2v,-3.9663035821222294
AATSC3Z,0.28034188034187985
AATSC3c,-0.00029842676693010527
AATSC3d,-0.09846153846153846
AATSC3i,-0.19076758198431568
AATSC3m,1.2114141384615427
AATSC3p,-0.03032422244247686
AATSC3s,0.17263770180436844
AATSC3v,-3.2597665755904375
AATSC4Z,-0.022222222222222525
AATSC4c,0.005614863631055568
AATSC4d,-0.08307692307692306
AATSC4i,-0.061303881988657494
AATSC4m,-0.3460271692307646
AATSC4p,-0.016227982332461557
AATSC4s,0.4372388414055079
AATSC4v,-5.123363712697748
AATSC5Z,-0.6072796934865899
AATSC5c,-0.004465546177336936
AATSC5d,-0.015172413793103419
AATSC5i,0.1429661312897616
AATSC5m,-2.772033396551726
AATSC5p,0.021333441417155125
AATSC5s,-0.07330246913580253
AATSC5v,1.016020038627467
AATSC6Z,-0.39243498817966876
AATSC6c,0.0008843405637557065
AATSC6d,-0.08340425531914897
AATSC6i,0.02972936467896973
AATSC6m,-1.828510255319152
AATSC6p,0.0034185360628935907
AATSC6s,0.05179603362227478
