DLiP-ID,T006KJ
DLiP-Mol-ID,24157
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H16N2O/c22-19-12-6-15(7-13-19)14-20-16-8-10-18(11-9-16)21-17-4-2-1-3-5-17/h1-14,21-22H/b20-14+"
Standard Inchi Key(RDKit),VDLJAOBPFPHSPI-XSFVSMFZSA-N
Canonical SMILES(RDKit),Oc1ccc(/C=N/c2ccc(Nc3ccccc3)cc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),288.35
MW Monoisotopic(RDKit),288.126263132
MolLogP(RDKit),4.8864
XLogP(SDF),
XLogP(CDK),4.182
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),44.62
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.67149595229763
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,S100B/p53
Common Target Pref Name,S100B/p53
RDKit Descriptors
Ipc,156845.85176180868
qed,0.6714959522976297
Chi0,15.200459844932896
Chi1,10.79282633568371
TPSA,44.620000000000005
Chi0n,11.977330959654681
Chi0v,11.977330959654681
Chi1n,7.047505632456728
Chi1v,7.047505632456728
Chi2n,4.887630540954068
Chi2v,4.887630540954068
Chi3n,3.1855491680295636
Chi3v,3.1855491680295636
Chi4n,2.028441955930998
Chi4v,2.028441955930998
MolMR,91.52750000000002
MolWt,288.35
fr_SH,0
Kappa1,13.892254679614824
Kappa2,6.587980945407352
Kappa3,3.7318208810306137
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,747.7033256410534
MolLogP,4.886400000000003
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.6736841922291164
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,4.992404732635669
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,84.42622338169795
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,1
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,129.14995206768583
NHOHCount,2
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.992404732635669
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,66.2271221763131
PEOE_VSA8,17.58937312890244
PEOE_VSA9,5.687386274683562
RingCount,3
SMR_VSA10,23.276759403586002
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,1
ExactMolWt,288.12626313199996
NumHDonors,2
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,11.321127974376022
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,83.85517662263662
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,3
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,5.749511833283905
EState_VSA3,0.0
EState_VSA4,22.625610315747682
EState_VSA5,0.0
EState_VSA6,18.347334716458537
EState_VSA7,66.73003775307771
EState_VSA8,10.309193336642
EState_VSA9,0.0
SlogP_VSA10,17.062158824050687
