DLiP-ID,I0009Y
DLiP-Mol-ID,28099
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H16Cl2N4O2/c21-14-5-15(22)7-17(6-14)26-19(27)18-8-16(11-25(18)20(26)28)24-10-13-3-1-12(9-23)2-4-13/h1-7,16,18,24H,8,10-11H2/t16-,18-/m0/s1"
Standard Inchi Key(RDKit),DWXZBHHRZVVWQC-WMZOPIPTSA-N
Canonical SMILES(RDKit),N#Cc1ccc(CN[C@H]2C[C@H]3C(=O)N(c4cc(Cl)cc(Cl)c4)C(=O)N3C2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),415.28
MW Monoisotopic(RDKit),414.065031112
MolLogP(RDKit),3.56438
XLogP(SDF),
XLogP(CDK),3.111
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),76.44
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.775246804150187
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,LFA_ICAM
Common Target Pref Name,LFA/ICAM
RDKit Descriptors
Ipc,3008219.6258242424
qed,0.7752468041501867
Chi0,19.836134335324456
Chi1,13.456728795830726
TPSA,76.44
Chi0n,14.731539079712332
Chi0v,16.24339697174924
Chi1n,8.791293342369544
Chi1v,9.547222288388001
Chi2n,6.874282247969359
Chi2v,7.747153808913329
Chi3n,5.026930983647571
Chi3v,5.463366764119556
Chi4n,3.666476785266388
Chi4v,4.181000327669191
MolMR,106.23970000000001
MolWt,415.2800000000001
fr_SH,0
Kappa1,18.75848483158993
Kappa2,7.437621303384542
Kappa3,3.445963827246374
fr_ArN,0
