DLiP-ID,J0009L
DLiP-Mol-ID,27087
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H15N3S/c18-14(17-13-7-4-9-15-11-13)16-10-8-12-5-2-1-3-6-12/h1-7,9,11H,8,10H2,(H2,16,17,18)"
Standard Inchi Key(RDKit),VMCPIEORRRSZLR-UHFFFAOYSA-N
Canonical SMILES(RDKit),S=C(NCCc1ccccc1)Nc1cccnc1
SMILES(SDF),
MW(SDF),
MW(RDKit),257.362
MW Monoisotopic(RDKit),257.09866848
MolLogP(RDKit),2.6107
XLogP(SDF),
XLogP(CDK),2.307
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),36.95
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.825626027331694
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,BCL6/BCL6 corepressor (BCOR)
Common Target Pref Name,BCL6/BCL6 corepressor (BCOR)
RDKit Descriptors
Ipc,17152.881786907146
qed,0.8256260273316937
Chi0,12.631545744180547
Chi1,8.843336592900531
TPSA,36.95
Chi0n,9.965827871043551
Chi0v,10.782324451971277
Chi1n,5.832329244292054
Chi1v,6.240577534755917
Chi2n,3.8581997997136326
Chi2v,4.266448090177495
Chi3n,2.461462468739472
Chi3v,2.7078621086528454
Chi4n,1.5770347621823406
Chi4v,1.7969479649960642
MolMR,78.60640000000004
MolWt,257.362
fr_SH,0
Kappa1,12.51518953174026
Kappa2,6.712416241210163
Kappa3,4.142670851273036
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,1
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,484.9069951099172
MolLogP,2.6107000000000005
NOCount,3
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.7257772363989232
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,11.861545009918906
SMR_VSA7,60.42170811415441
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,112.26147626411829
