DLiP-ID,C1024W
DLiP-Mol-ID,40854
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H21ClN4S/c1-2-16-11-17-18(21-13-22-19(17)25-16)24-9-7-23(8-10-24)12-14-3-5-15(20)6-4-14/h3-6,11,13H,2,7-10,12H2,1H3"
Standard Inchi Key(RDKit),WLMKLKVMNYSQDC-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCc1cc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)ncnc2s1
SMILES(SDF),
MW(SDF),
MW(RDKit),372.925
MW Monoisotopic(RDKit),372.117545352
MolLogP(RDKit),4.2293
XLogP(SDF),
XLogP(CDK),3.729
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),32.26
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.685623931570073
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,971416.3193177554
qed,0.6856239315700734
Chi0,17.225403871315223
Chi1,12.224677988261847
TPSA,32.260000000000005
Chi0n,14.281809447729966
Chi0v,15.854234974676148
Chi1n,8.678518566405565
Chi1v,9.872979620342518
Chi2n,6.372031525297048
Chi2v,7.923667177058282
Chi3n,4.699139452208509
Chi3v,6.138502353521889
Chi4n,3.284991526056475
Chi4v,4.340456984345953
MolMR,105.73500000000006
MolWt,372.9250000000001
fr_SH,0
Kappa1,16.760991966237132
Kappa2,7.278065698870882
Kappa3,3.6358903919136054
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,4
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,853.4915255574557
MolLogP,4.229300000000003
NOCount,4
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.4475199040932545
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,0.0
SMR_VSA5,19.88931522852921
SMR_VSA6,31.078935354500782
SMR_VSA7,52.12238741621221
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,156.62151830413617
NHOHCount,0
PEOE_VSA1,4.899909730850478
PEOE_VSA2,4.899909730850478
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,30.657411226846357
PEOE_VSA7,30.183374320007832
PEOE_VSA8,42.6235625370055
PEOE_VSA9,5.386224214464796
RingCount,4
SMR_VSA10,38.972209180087646
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,372.1175453520001
NumHDonors,0
PEOE_VSA10,16.975579272220138
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,41.0468923963952
SlogP_VSA3,12.965578028838586
SlogP_VSA4,0.0
SlogP_VSA5,17.36433588508892
SlogP_VSA6,36.65915541707259
SlogP_VSA7,5.022633313741326
SlogP_VSA8,10.216620634085363
SlogP_VSA9,0.0
fr_amidine,0
