DLiP-ID,T003DR
AATSC4v,-3.593180293534036
AATSC5Z,-1.194234006734007
AATSC5c,-0.0031570949786226777
AATSC5d,-0.05760732323232323
AATSC5i,-0.04652226439229206
AATSC5m,-5.567652441866584
AATSC5p,-0.010824233640033622
AATSC5s,0.05000270354002993
AATSC5v,-3.547290841955093
AATSC6Z,0.02322796934865903
AATSC6c,0.004813705882279001
AATSC6d,-0.03466235632183908
AATSC6i,0.051454050958189904
AATSC6m,-0.06381368312978912
AATSC6p,-0.00657798218630095
AATSC6s,0.35836268425393786
AATSC6v,-3.5254002488647163
AATSC7Z,0.9884259259259259
AATSC7c,-0.0029239678821836677
AATSC7d,0.007908950617283951
AATSC7i,-0.046537333837395424
AATSC7m,4.573650516139405
AATSC7p,-0.0031433062547194597
AATSC7s,0.28406984096364885
AATSC7v,1.7031585296085467
AATSC8Z,1.2274085794655414
AATSC8c,0.0018646910276738603
AATSC8d,0.05834651898734177
AATSC8i,0.012625351155472125
AATSC8m,5.747550525997719
AATSC8p,-0.0011913463055362437
AATSC8s,0.09940258609743716
AATSC8v,3.224248476179706
ATS0are,299.67960000000005
ATS1are,321.424
ATS2are,548.6478
ATS3are,715.443
ATS4are,704.533
ATS5are,618.996
ATS6are,540.2647999999999
ATS7are,488.149
ATS8are,460.2468
ATSC0dv,191.66666666666663
ATSC0pe,5.835347916666663
ATSC0se,3.7714519999999983
ATSC1dv,67.51388888888889
ATSC1pe,0.23182508680555686
ATSC1se,0.10374850000000171
ATSC2dv,36.8611111111111
ATSC2pe,2.284532986111112
ATSC2se,1.6287049999999996
ATSC3dv,-83.51388888888887
ATSC3pe,-1.9865782118055553
ATSC3se,-1.2857235000000005
ATSC4dv,-109.95138888888889
ATSC4pe,-2.282637717013888
ATSC4se,-1.4602682499999988
ATSC5dv,-73.5625
ATSC5pe,-2.9322404947916647
ATSC5se,-1.8872482499999959
ATSC6dv,48.02083333333333
ATSC6pe,2.3760485677083345
ATSC6se,2.1323987500000006
ATSC7dv,97.72916666666667
ATSC7pe,1.9717503906249982
ATSC7se,1.1879512499999978
ATSC8dv,64.71527777777777
ATSC8pe,1.6573836371527748
ATSC8se,0.7558187499999949
AXp-0dv,0.5604463957376326
AXp-1dv,0.3163683592499552
AXp-2dv,0.17470604612822124
AXp-3dv,0.0971779612786961
AXp-4dv,0.05301524022125096
AXp-5dv,0.03060432310257149
AXp-6dv,0.017599997776966945
AXp-7dv,0.010479926751638554
BertzCT,809.3558344422028
ECIndex,695
ETA_eta,22.33342164932924
GATS1dv,0.4561043478260871
GATS1pe,0.7176596939556946
GATS1se,0.7545129462074555
GATS2dv,0.762124505928854
GATS2pe,0.5456372096428905
GATS2se,0.4965668455351608
GATS3dv,1.1408843036109066
GATS3pe,1.030169865125212
GATS3se,0.9898573928735662
GATS4dv,1.2676672967863898
GATS4pe,1.1350100782740544
GATS4se,1.1026214791037234
GATS5dv,1.271910408432148
GATS5pe,1.3703478661173634
GATS5se,1.4007787874791884
GATS6dv,0.8864467766116945
GATS6pe,0.824697155390042
GATS6se,0.7543464189242836
GATS7dv,0.6236392914653787
GATS7pe,0.683283282497054
GATS7se,0.6405001260738521
GATS8dv,0.6735718216840948
GATS8pe,0.5781094235389131
GATS8se,0.5403021623730266
LogEE_A,4.1733360485252415
LogEE_D,164.96077760257788
MATS1dv,0.3381565217391305
MATS1pe,0.03813861427142864
MATS1se,0.02640854503782673
MATS2dv,0.10490118577075097
MATS2pe,0.2135449195678754
MATS2se,0.23555504496797136
MATS3dv,-0.177243920412675
MATS3pe,-0.1384835357072476
MATS3se,-0.1386750168082547
MATS4dv,-0.23944045368620043
MATS4pe,-0.16327272129511922
MATS4se,-0.16160971147590297
MATS5dv,-0.1860869565217392
MATS5pe,-0.24363454954425856
MATS5se,-0.24261993909652116
MATS6dv,0.13823088455772115
MATS6pe,0.2246521315304866
MATS6se,0.31194772254001013
MATS7dv,0.302157809983897
MATS7pe,0.20023564877574224
MATS7se,0.18665784719283451
MATS8dv,0.20515134837644472
MATS8pe,0.17257204206144103
MATS8se,0.1217652102080624
MAXaaCH,2.1514806223467007
MAXaasC,1.284479647454867
MAXdssC,-0.9308073353049127
MAXssNH,3.3428358018375293
MDEC-12,1.5881229132686725
MDEC-13,1.1554508949328834
MDEC-22,11.217987021992892
MDEC-23,17.29899242540441
MDEC-33,4.207585718810784
MDEN-22,1.3103706971044486
MDEO-11,0.4999999999999999
MDEO-12,0.33333333333333337
MINaaCH,2.0802617973279602
MINaasC,0.3891720020065981
MINdssC,-0.9308073353049127
MINssNH,3.3428358018375293
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654953
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,526.4283498867319
SpAbs_A,33.4732488578927
SpAbs_D,329.9215552051556
SpMAD_A,1.2874326483804883
SpMAD_D,12.68929058481368
SpMax_A,2.350779633958355
SpMax_D,164.96077760257788
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,101.14
TpiPC10,7.750507107521422
VAdjMat,5.807354922057604
VE1_DzZ,5.0261551805035385
VE1_Dzi,5.025714310252112
VE1_Dzm,5.026154866618138
VE1_Dzp,5.021899409105427
VE1_Dzv,5.025865772607335
VE2_DzZ,0.19331366078859763
VE2_Dzi,0.19329670424046583
VE2_Dzm,0.19331364871608223
VE2_Dzp,0.19314997727328567
VE2_Dzv,0.19330252971566672
VE3_DzZ,2.5701667592200557
VE3_Dzi,2.5700790401639906
VE3_Dzm,2.570166696769654
VE3_Dzp,2.5693196755155165
VE3_Dzv,2.570109177188018
VR1_DzZ,151.46637091734257
VR1_Dzi,151.56650813753697
VR1_Dzm,151.46650014981492
VR1_Dzp,151.9633369393807
VR1_Dzv,151.54088556370786
VR2_DzZ,5.825629650667022
VR2_Dzi,5.82948108221296
VR2_Dzm,5.825634621146728
VR2_Dzp,5.844743728437719
VR2_Dzv,5.828495598604149
VR3_DzZ,5.975875071194
VR3_Dzi,5.976535971253107
VR3_Dzm,5.975875924402646
VR3_Dzp,5.979150732433086
VR3_Dzv,5.976366905275684
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.020412414523193152
Xch-6dv,0.09169558709613876
Xch-7dv,0.10969476512755591
Xpc-4dv,1.0075212075981257
Xpc-5dv,1.3190092446371464
Xpc-6dv,1.4756296018780821
Zagreb1,130.0
Zagreb2,147.0
fragCpx,134.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,13
nBondsO,28
nBondsS,37
nBondsT,1
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,2
AATS0are,6.243325000000001
AATS1are,6.4284799999999995
AATS2are,6.234634090909091
AATS3are,6.06307627118644
AATS4are,6.126373913043478
AATS5are,6.2524848484848485
AATS6are,6.209940229885056
AATS7are,6.026530864197531
AATS8are,5.825908860759494
AATSC0dv,3.993055555555555
AATSC0pe,0.12156974826388882
AATSC0se,0.07857191666666663
AATSC1dv,1.3502777777777777
AATSC1pe,0.004636501736111137
AATSC1se,0.0020749700000000345
AATSC2dv,0.4188762626262625
AATSC2pe,0.025960602114899
AATSC2se,0.01850801136363636
AATSC3dv,-0.7077448210922785
AATSC3pe,-0.01683540857462335
AATSC3se,-0.010895961864406783
AATSC4dv,-0.9560990338164251
AATSC4pe,-0.01984902362620772
AATSC4se,-0.012697984782608685
AATSC5dv,-0.7430555555555556
AATSC5pe,-0.029618590856481462
AATSC5se,-0.019063113636363593
AATSC6dv,0.551963601532567
AATSC6pe,0.027310903077107294
AATSC6se,0.02451033045977012
AATSC7dv,1.2065329218106997
AATSC7pe,0.024342597415123436
AATSC7se,0.014666064814814788
AATSC8dv,0.8191807313642756
AATSC8pe,0.02097953971079462
AATSC8se,0.009567325949367024
AETA_eta,0.8589777557434323
ATSC0are,6.243299999999996
ATSC1are,0.2338875000000021
ATSC2are,2.6209
ATSC3are,-2.2124874999999995
ATSC4are,-2.5587312499999975
ATSC5are,-3.2395312499999958
ATSC6are,2.9596437499999997
ATSC7are,2.111131249999998
ATSC8are,1.666043749999995
BCUTZ-1h,8.034008235798398
BCUTZ-1l,5.67074062430208
BCUTc-1h,0.4310703186605895
BCUTc-1l,-0.4413455932097889
BCUTd-1h,3.180847479680382
BCUTd-1l,0.9113356276266249
BCUTi-1h,14.569051797523237
BCUTi-1l,10.93105356187747
BCUTm-1h,16.016793343335067
BCUTm-1l,11.681759461797279
BCUTp-1h,2.001931728068039
BCUTp-1l,0.715484213683867
BCUTs-1h,7.00829394813085
BCUTs-1l,1.2407226531662947
BCUTv-1h,20.91089787939765
BCUTv-1l,14.681713512334545
BalabanJ,1.2963534783460466
Diameter,16
ETA_beta,30.25
GATS1are,0.7306820111159165
GATS2are,0.5266569398759106
GATS3are,1.0292626237699698
GATS4are,1.1433305547024675
GATS5are,1.3948145138861592
GATS6are,0.7951545666149514
GATS7are,0.6708114555593722
GATS8are,0.5586685635862405
HybRatio,0.5294117647058824
Lipinski,True
LogEE_Dt,263.2141749433659
MATS1are,0.035963673057518006
MATS2are,0.22897855592103838
MATS3are,-0.1441537192276901
MATS4are,-0.17106212642561516
MATS5are,-0.25157878336485784
MATS6are,0.2615454802030537
MATS7are,0.20038132730138555
MATS8are,0.1621385720429005
MAXssCH2,1.1539548755817348
MAXsssCH,-0.43704127641540946
MINssCH2,-0.10491376015851595
MINsssCH,-0.43704127641540946
NsssssAs,0
RotRatio,0.2857142857142857
SM1_Dzpe,1.4208996328029377
SM1_Dzse,1.3065363731051547
SMR_VSA1,14.424159515885876
SMR_VSA2,0.0
SMR_VSA3,15.124620299019863
SMR_VSA4,5.917906046161393
SMR_VSA5,44.94575136048208
SMR_VSA6,11.861545009918906
SMR_VSA7,35.10524204349451
SMR_VSA8,0.0
SMR_VSA9,12.343784214475903
SpAD_DzZ,274.980035307769
SpAD_Dzi,269.67415681745115
SpAD_Dzm,275.01258650248747
SpAD_Dzp,330.79926705819423
SpAD_Dzv,310.99255616467946
SpAbs_Dt,526.4283498867319
SpDiam_A,4.698327376675351
SpDiam_D,258.8444018729632
SpMAD_Dt,20.247244226412764
SpMax_Dt,263.2141749433659
SsssssAs,0
VE1_Dzpe,5.026063675859061
VE1_Dzse,5.026166553127531
VE2_Dzpe,0.19331014137919464
VE2_Dzse,0.19331409819721274
VE3_Dzpe,2.5701485533600783
VE3_Dzse,2.570169021906089
VMcGowan,269.1200000000001
VR1_Dzpe,151.4781659989688
VR1_Dzse,151.4649113537309
VR2_Dzpe,5.826083307652646
VR2_Dzse,5.825573513605035
VR3_Dzpe,5.975952940772058
VR3_Dzse,5.975865434925335
mZagreb1,7.777777777777778
mZagreb2,5.861111111111112
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,43
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.13006874999999993
AATSC1are,0.004677750000000042
AATSC2are,0.029782954545454543
AATSC3are,-0.018749894067796605
AATSC4are,-0.022249836956521718
AATSC5are,-0.03272253787878784
AATSC6are,0.03401889367816092
AATSC7are,0.026063348765432072
AATSC8are,0.021089161392405
AETA_beta,1.1634615384615385
BCUTdv-1h,6.033513009329462
BCUTdv-1l,1.8566601569113443
BCUTpe-1h,3.5166053641760584
BCUTpe-1l,2.2207015266247025
BCUTse-1h,3.72464780951266
BCUTse-1l,2.4167006555896875
ETA_alpha,12.100000000000001
ETA_dBeta,-3.25
ETA_eta_B,0.2788519715882902
ETA_eta_F,20.75616977298872
ETA_eta_L,6.912572164299532
ETA_eta_R,43.08959142231796
ETA_psi_1,0.5475113122171947
LabuteASA,151.77144448518382
LogEE_DzZ,137.54084182970868
LogEE_Dzi,134.89170921255118
LogEE_Dzm,137.55697776859853
LogEE_Dzp,165.12772131422878
LogEE_Dzv,155.40111339206481
PEOE_VSA1,14.946410935820385
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,12.343784214475903
PEOE_VSA6,11.223030325587056
PEOE_VSA7,37.31310505186264
PEOE_VSA8,30.99823369277445
PEOE_VSA9,6.4208216229260096
SM1_Dzare,1.599813866914844
SpAD_Dzpe,273.61829857876035
SpAD_Dzse,275.17580946634143
SpAbs_DzZ,273.81285596739974
SpAbs_Dzi,268.4676096137124
SpAbs_Dzm,273.8485685002333
SpAbs_Dzp,335.5750526942023
SpAbs_Dzv,313.27650873127766
SpDiam_Dt,391.133095412031
SpMAD_DzZ,10.576155204144962
SpMAD_Dzi,10.372082954517351
SpMAD_Dzm,10.577407173172595
SpMAD_Dzp,12.72304873300747
SpMAD_Dzv,11.96125216017998
SpMax_DzZ,137.54084182970868
SpMax_Dzi,134.89170921255118
SpMax_Dzm,137.55697776859853
SpMax_Dzp,165.12772131422878
SpMax_Dzv,155.40111339206481
VE1_Dzare,5.026156739402418
VE2_Dzare,0.19331372074624684
VE3_Dzare,2.5701670693773395
VR1_Dzare,151.47354784266787
VR2_Dzare,5.825905686256457
VR3_Dzare,5.975922453033648
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46538461538461545
AETA_dBeta,-0.125
AETA_eta_B,0.010725075830318854
AETA_eta_F,0.7983142220380277
AETA_eta_L,0.26586816016536663
AETA_eta_R,1.6572919777814599
BCUTare-1h,3.570754912202729
BCUTare-1l,2.17070955661883
ETA_beta_s,16.75
ETA_dPsi_A,0.16648868778280523
ETA_dPsi_B,0.0
ETA_eta_BR,0.5368519715882902
ETA_eta_FL,5.7227894264852734
ETA_eta_RL,12.635361590784806
LogEE_Dzpe,136.8637992752572
LogEE_Dzse,137.63815613213632
PEOE_VSA10,5.817862777835028
PEOE_VSA11,5.824404497999927
PEOE_VSA12,5.890723922025908
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,32.74520938772499
SlogP_VSA3,30.47782367577586
SlogP_VSA4,18.261690260637295
SlogP_VSA5,42.23497277534932
SlogP_VSA6,16.65582907389657
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,271.5036368103409
SpAbs_Dzpe,272.3695613345312
SpAbs_Dzse,274.0210004764283
SpDiam_DzZ,217.2929652905436
SpDiam_Dzi,212.79165180706997
SpDiam_Dzm,217.3167300826688
SpDiam_Dzp,257.9540216168968
SpDiam_Dzv,244.16432173889302
SpMAD_Dzpe,10.523780714567705
SpMAD_Dzse,10.58368497947467
SpMax_Dzpe,136.8637992752572
SpMax_Dzse,137.63815613213632
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6442307692307693
AETA_eta_BR,0.02064815275339578
AETA_eta_FL,0.22010728563404897
AETA_eta_RL,0.4859754457994156
DetourIndex,3309
EState_VSA1,11.887211334113243
EState_VSA2,12.841643245852019
EState_VSA3,18.135950042951844
EState_VSA4,43.7398336703001
EState_VSA5,5.563451491696996
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,38.49457735880505
EState_VSA9,16.052972227434314
ETA_beta_ns,13.5
ETA_shape_p,0.09641873278236912
ETA_shape_x,0.0
ETA_shape_y,0.2892561983471074
GhoseFilter,True
LogEE_Dzare,135.8133497077441
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,270.10445906801897
SpDiam_Dzpe,216.22420775324105
SpDiam_Dzse,217.44576484177378
SpMAD_Dzare,10.442447569628495
SpMax_Dzare,135.8133497077441
TopoPSA(NO),101.14
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.180472397305009
VSA_EState9,56.65286093602833
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5192307692307693
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03461538461538456
FilterItLogS,-5.076575148555995
SpDiam_Dzare,214.61968801322703
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5979166666666669
ETA_epsilon_2,0.8499999999999998
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5553571428571431
ETA_epsilon_5,0.8107142857142856
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.15737612612612611
ETA_dEpsilon_B,0.04255952380952377
ETA_dEpsilon_C,-0.11481660231660235
ETA_dEpsilon_D,0.039285714285714146
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6923076923076923
MDEDescriptor,"0.0,1.5881229132686725,1.1554508949328834,0.0,11.217987021992892,17.29899242540441,0.0,4.207585718810784,0.0,0.0,0.4999999999999999,0.33333333333333337,0.0,0.0,0.0,0.0,1.3103706971044486,0.0,0.0"
APolDescriptor,54.91544599999998
BCUTDescriptor,"11.993661972551271,16.000977257281445,-0.33159574456285523,0.26023333999048043,3.935276501389779,9.090596973082985"
BPolDescriptor,30.224553999999994
TPSADescriptor,101.14
ALOGPDescriptor,"0.9823999999999994,0.9651097599999988,95.6009"
XLogPDescriptor,1.81
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,354.16919074000003
ChiPathDescriptor,"18.355160383312143,12.635361590784806,11.099226356611052,8.571614689078114,7.150375850852051,5.465957014751428,3.5320591866455833,2.5223400390022044,14.571606289178446,8.858314058998745,6.464123706744184,4.373008257541326,3.0218686926113043,1.9892810016671472,1.1263998577258842,0.7126350191114219"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.31804138174397717,0.42815235012539116,0.0,0.0,0.020412414523193152,0.09169558709613874,0.10969476512755591"
AtomCountDescriptor,48
BondCountDescriptor,28
SmallRingDescriptor,"3,2,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.5580782047249226,0.0,0.08333333333333333,0.0,0.5933985552606299,0.0,0.02282177322938192,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,1,4,3,1,1,7,1,0"
ZagrebIndexDescriptor,130.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"52.9222316471858,2.0354704479686845,20.2984802898444,7.860777916180444,12.437702373663967"
FractionalPSADescriptor,0.28556972950887793
WienerNumbersDescriptor,"2077.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.78980397955027,4.393399962028002,5.2624252815339245,1.0075212075981257,1.319009244637147,1.3527692835174243"
FractionalCSP3Descriptor,0.47368421052631576
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,8,1,0,2,1,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"20.727040816326532,10.51862673484295,6.542222222222223"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1850.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5294117647058824
AutocorrelationDescriptorMass,"29.763328311728756,30.713011060727435,41.87189654231478,37.15636917351516,34.82028123855196"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.4982299821950978,-0.23132304364643455,0.06417903443615408,-0.08681681670199035,0.01442179198330684"
EccentricConnectivityIndexDescriptor,695
AutocorrelationDescriptorPolarizability,"1474.2522622983422,1671.7195499484344,2190.7165016172526,2024.9159352769116,1719.4397186559365"
