DLiP-ID,C0003J
DLiP-Mol-ID,30228
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C10H13NO2/c1-2-3-4-8-5-6-9(10(12)13)11-7-8/h5-7H,2-4H2,1H3,(H,12,13)"
Standard Inchi Key(RDKit),DGMPVYSXXIOGJY-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCCCc1ccc(C(=O)O)nc1
SMILES(SDF),
MW(SDF),
MW(RDKit),179.219
MW Monoisotopic(RDKit),179.094628656
MolLogP(RDKit),2.1224
XLogP(SDF),
XLogP(CDK),2.302
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),50.19
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),13
QED Weighted(RDKit),0.769748448394612
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,912.2320628762052
qed,0.7697484483946118
Chi0,9.681798275874712
Chi1,6.236382105218448
TPSA,50.19
Chi0n,7.6560466325923
Chi0v,7.6560466325923
Chi1n,4.419555539376645
Chi1v,4.419555539376645
Chi2n,2.960393546258758
Chi2v,2.960393546258758
Chi3n,1.8628602317496061
Chi3v,1.8628602317496061
Chi4n,1.0797850714224448
Chi4v,1.0797850714224448
MolMR,49.808300000000024
MolWt,179.219
fr_SH,0
Kappa1,9.70605851979346
Kappa2,4.5981159178907145
Kappa3,2.8567813994708655
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,279.48114931490306
MolLogP,2.1224
NOCount,3
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,2.6404813389186934
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,26.186202068468653
SMR_VSA6,0.0
SMR_VSA7,29.586957195081755
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,77.43151752466628
NHOHCount,1
PEOE_VSA1,5.106527394840706
PEOE_VSA2,0.0
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,19.410925891078243
PEOE_VSA7,24.471461806010623
PEOE_VSA8,6.196843571613076
PEOE_VSA9,0.0
RingCount,1
SMR_VSA10,5.969305287951849
fr_Al_COO,0
fr_Ar_COO,1
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,179.094628656
NumHDonors,1
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,0.0
SlogP_VSA2,16.059811203739763
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,35.81729711615992
SlogP_VSA6,18.3295777085363
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,0
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.969305287951849
EState_VSA2,5.693927994848461
EState_VSA3,0.0
EState_VSA4,24.825916360475023
EState_VSA5,0.0
EState_VSA6,12.263210640074686
EState_VSA7,6.06636706846161
EState_VSA8,11.907715720637832
EState_VSA9,5.106527394840706
