DLiP-ID,P000HC
IC4,5.080274013734043
IC5,5.1315560650160945
MID,53.28742929977349
Mpe,1.041930618401206
Mse,1.0653911516985084
NdO,5
NdS,0
NsF,0
NsI,0
NtN,0
SMR,96.03890000000003
SdO,56.26747444563788
SdS,0
Spe,40.635294117647035
SsF,0
SsI,0
Sse,41.550254916241826
StN,0
fMF,0.358974358974359
nBr,0
nCl,1
AMID,1.9736084925842035
BIC0,0.3751478283791147
BIC1,0.6514464505926787
BIC2,0.7398403713591781
BIC3,0.8462266063392113
BIC4,0.8912073918730459
BIC5,0.9002035489798128
CIC0,3.1468946377955653
CIC1,1.5718709976617045
CIC2,1.0679867808821344
CIC3,0.46153846153846256
CIC4,0.2051282051282053
CIC5,0.1538461538461542
GGI1,9.0
GGI2,3.7777777777777795
GGI3,1.9375
GGI4,1.7333333333333338
GGI5,1.3402777777777777
GGI6,0.5477551020408163
GGI7,0.4513888888888889
GGI8,0.3408919123204837
GGI9,0.2143750000000001
JGI1,0.32142857142857145
JGI2,0.09214092140921415
JGI3,0.0484375
JGI4,0.04684684684684687
JGI5,0.03941993464052287
JGI6,0.017669519420671496
JGI7,0.018055555555555557
JGI8,0.01482138749219494
JGI9,0.009320652173913046
MIC0,29.85516828344633
MIC1,44.43641953701871
MIC2,50.488572864758126
MIC3,53.82115482193859
MIC4,57.052539437323205
MIC5,57.10423174501551
MPC2,41
MPC3,46
MPC4,54
MPC5,67
MPC6,70
MPC7,69
MPC8,64
MPC9,70
Mare,1.0545641025641028
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,2
NsBr,0
NsCl,1
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.12565514989546023
RPCG,0.11493584963592603
SIC0,0.40460640316736857
SIC1,0.7026014421282644
SIC2,0.7979365170978355
SIC3,0.9126767571460598
SIC4,0.9611896698426933
SIC5,0.9708922523820199
SaaN,0
SaaO,0
SaaS,0
Sare,41.128000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,7.574877706741132
SsBr,0
SsCl,5.345773398762879
SsLi,0
SsOH,18.207237116235532
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,83.40179566160066
TIC1,144.82771762682123
TIC2,164.47920208122446
TIC3,188.13068653562766
TIC4,198.1306865356277
TIC5,200.1306865356277
Vabc,329.8466500364538
WPol,40
apol,48.27551599999999
bpol,28.438483999999995
nRot,6
ABCGG,16.562673112999843
ATS0Z,1912.0
ATS0d,150.0
ATS0i,6308.8310408155885
ATS0m,7724.644316000003
ATS0p,74.08478285818795
ATS0s,402.1875666819082
ATS0v,10244.44494802371
ATS1Z,1872.0
ATS1d,178.0
ATS1i,5839.487788907701
ATS1m,7365.585661000001
ATS1p,85.25934706200002
ATS1s,130.50617283950618
ATS1v,12243.03828137466
ATS2Z,2283.0
ATS2d,246.0
ATS2i,9693.498042551486
ATS2m,8815.754586000003
ATS2p,117.18113136484898
ATS2s,492.87242798353896
ATS2v,17133.731533079485
ATS3Z,2425.0
ATS3d,270.0
ATS3i,12446.756689980788
ATS3m,9217.976236999997
ATS3p,127.54874170654699
ATS3s,376.662037037037
ATS3v,18317.876105995005
ATS4Z,2242.0
ATS4d,250.0
ATS4i,13291.866257625756
ATS4m,8361.465426
ATS4p,119.014116503094
ATS4s,421.585390946502
ATS4v,17126.123044849257
ATS5Z,2129.0
ATS5d,218.0
ATS5i,12332.917255723472
ATS5m,8053.670252000001
ATS5p,106.964424916792
ATS5s,394.34619341563786
ATS5v,15745.315395451904
ATS6Z,2120.0
ATS6d,191.0
ATS6i,10771.794005751595
ATS6m,8112.209130000001
ATS6p,102.341628299094
ATS6s,445.5472107910379
ATS6v,14278.843016492643
ATS7Z,1802.0
ATS7d,173.0
ATS7i,10292.07024396717
ATS7m,6855.891102
ATS7p,90.566479695641
ATS7s,286.8508230452675
ATS7v,12453.69088536853
ATS8Z,1447.0
ATS8d,160.0
ATS8i,7725.897697271644
ATS8m,5512.584815999999
ATS8p,78.602619998792
ATS8s,211.34567901234576
ATS8v,10679.732456058447
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.07142857142857142
GGI10,0.20232629323538415
JGI10,0.010648752275546534
JGT10,0.6187896412430369
Kier1,23.28061224489796
Kier2,9.666864961332541
Kier3,7.077504725897921
MAXdO,11.499898080337848
MID_C,29.30172444880272
MID_N,6.120318720293902
MID_O,11.891064869401752
MID_X,1.7043439236223703
MID_h,23.985704850970784
MINdO,10.967827745807439
MPC10,75
MWC01,28.0
MWC02,4.9344739331306915
MWC03,5.746203190540153
MWC04,6.634633357861686
MWC05,7.472500744737558
MWC06,8.359603270841466
MWC07,9.207235557022704
MWC08,10.093322479806597
MWC09,10.94589979151604
MWC10,11.831270099228826
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.7727000000000004
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3981627015177525
SRW05,0.0
SRW06,6.92461239604856
SRW07,0.0
SRW08,8.52615293278771
SRW09,0.0
SRW10,10.169958756585515
SaaCH,8.26392917223125
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-0.8528531951296148
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.671418206921037
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.2252146156428334
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.141114259996991
VE1_D,5.113777519408105
VE2_A,0.15337460222211077
VE2_D,0.18939916738548537
VE3_A,2.4142166695613176
VE3_D,2.6251901447108272
VR1_A,268.65052394602554
VR1_D,157.6537878802828
VR2_A,9.950019405408353
VR2_D,5.839029180751215
VR3_A,6.586663140475509
VR3_D,6.053653185863247
WPath,2102
Xc-3d,3.857829596789384
Xc-4d,0.5773502691896257
Xc-5d,0.8454916575843721
Xc-6d,0.2621886974951644
Xp-0d,20.242276208189782
Xp-1d,12.502368428929355
Xp-2d,12.82182337141233
Xp-3d,8.671084266054013
Xp-4d,6.3973932148974315
Xp-5d,5.158231212530747
Xp-6d,3.70629694940888
Xp-7d,2.447887620950102
ZMIC0,91.06889135314694
ZMIC1,59.267426137834356
ZMIC2,46.27873352069716
ZMIC3,39.56493296095476
ZMIC4,33.11881467862718
ZMIC5,32.95033251355732
nAcid,2
nAtom,39
nBase,0
nRing,2
piPC1,3.713572066704308
piPC2,4.382026634673881
piPC3,4.774912960575186
piPC4,5.279389356662517
piPC5,5.822305976840308
piPC6,6.127142072640916
piPC7,6.465707225749733
piPC8,6.638240510485805
piPC9,7.059349121456271
AATS0Z,49.02564102564103
AATS0d,3.8461538461538463
AATS0i,161.76489848245097
AATS0m,198.06780297435904
AATS0p,1.899609816876614
AATS0s,10.312501709792517
AATS0v,262.67807559035157
AATS1Z,46.8
AATS1d,4.45
AATS1i,145.98719472269252
AATS1m,184.13964152500003
AATS1p,2.1314836765500003
AATS1s,3.2626543209876546
AATS1v,306.0759570343665
AATS2Z,35.671875
AATS2d,3.84375
AATS2i,151.46090691486697
AATS2m,137.74616540625004
AATS2p,1.8309551775757653
AATS2s,7.701131687242796
AATS2v,267.71455520436695
AATS3Z,30.696202531645568
AATS3d,3.4177215189873418
AATS3i,157.55388215165556
AATS3m,116.68324350632908
AATS3p,1.6145410342600885
AATS3s,4.7678738865447725
AATS3v,231.87184944297474
AATS4Z,27.341463414634145
AATS4d,3.048780487804878
AATS4i,162.0959299710458
AATS4m,101.96909056097562
AATS4p,1.451391664671878
AATS4s,5.141285255445147
AATS4v,208.85515908352752
AATS5Z,28.013157894736842
AATS5d,2.8684210526315788
AATS5i,162.27522704899306
AATS5m,105.96934542105264
AATS5p,1.407426643642
AATS5s,5.18876570283734
AATS5v,207.17520257173558
AATS6Z,31.64179104477612
AATS6d,2.8507462686567164
AATS6i,160.7730448619641
AATS6m,121.07774820895524
AATS6p,1.5274869895387164
AATS6s,6.649958370015491
AATS6v,213.1170599476514
AATS7Z,28.603174603174605
AATS7d,2.746031746031746
AATS7i,163.36619434868524
AATS7m,108.82366828571428
AATS7p,1.4375631697720792
AATS7s,4.553187667385198
AATS7v,197.6776331010878
AATS8Z,29.53061224489796
AATS8d,3.2653061224489797
AATS8i,157.67138157697232
AATS8m,112.50173093877548
AATS8p,1.6041351020161632
AATS8s,4.3131771227009335
AATS8v,217.95372359302954
AMID_C,1.08524905365936
AMID_N,0.22667847112199638
AMID_O,0.4404098099778427
AMID_X,0.06312384902305075
AMID_h,0.8883594389248438
ATS0dv,460.4938271604939
ATS0pe,282.97339999999986
ATS0se,339.8190349999999
ATS1dv,297.55555555555554
ATS1pe,280.3353
ATS1se,335.2364579999999
ATS2dv,666.7777777777778
ATS2pe,462.6137000000001
ATS2se,549.1829499999998
ATS3dv,536.1111111111111
ATS3pe,549.147
ATS3se,661.9081820000001
ATS4dv,551.7777777777778
ATS4pe,572.863
ATS4se,694.1613899999998
ATS5dv,501.44444444444446
ATS5pe,530.6865
ATS5se,644.5078720000002
ATS6dv,499.1851851851852
ATS6pe,471.30649999999997
ATS6se,569.9720789999999
ATS7dv,342.0
ATS7pe,429.7026
ATS7se,526.031562
ATS8dv,313.8888888888889
ATS8pe,325.5044999999999
ATS8se,397.90155
ATSC0Z,648.3076923076923
ATSC0c,1.0122565026172532
ATSC0d,31.43589743589743
ATSC0i,65.6303798571814
ATSC0m,2898.697147897437
ATSC0p,14.32772016418143
ATSC0s,170.8073821024782
ATSC0v,1734.672323403649
ATSC1Z,117.0177514792899
ATSC1c,-0.6853169103666793
ATSC1d,-0.2932281393819849
ATSC1i,1.3258092920651607
ATSC1m,495.64571736160485
ATSC1p,-2.1269696982562354
ATSC1s,-52.195467814765436
ATSC1v,124.09585832878183
ATSC2Z,-145.8639053254438
ATSC2c,0.34989032537376297
ATSC2d,-5.792241946088101
ATSC2i,-14.607951249610903
ATSC2m,-658.8938888573304
ATSC2p,-2.0367066461277115
ATSC2s,119.16303712161225
ATSC2v,-447.4995317503942
ATSC3Z,-143.98224852071004
ATSC3c,-0.12212787652400559
ATSC3d,-4.190664036817882
ATSC3i,-24.930927575259624
ATSC3m,-635.1953977666009
ATSC3p,-3.3378676373857523
ATSC3s,-44.78714737815281
ATSC3v,-457.8840353591269
ATSC4Z,-241.15976331360943
ATSC4c,0.06653870103321044
ATSC4d,-2.8652202498356334
ATSC4i,-11.214823490127745
ATSC4m,-1064.58166122025
ATSC4p,-2.424894852625225
ATSC4s,-48.2362315230927
ATSC4v,-317.19320564503676
ATSC5Z,20.656804733727835
ATSC5c,-0.3732542515831545
ATSC5d,-4.285338593030901
ATSC5i,4.672835384834569
ATSC5m,101.86126322550922
ATSC5p,1.6739333013842765
ATSC5s,-74.60395257934914
ATSC5v,248.0172651466195
ATSC6Z,67.2662721893491
ATSC6c,0.33358480879607155
ATSC6d,0.6357659434582513
ATSC6i,10.957970168815136
ATSC6m,283.7921145351743
ATSC6p,1.0466663354669172
ATSC6s,67.25606272385755
ATSC6v,-219.1918562201705
ATSC7Z,80.7337278106509
ATSC7c,-0.1125743147059365
ATSC7d,7.090729783037476
ATSC7i,18.92714855177918
ATSC7m,359.80283026824435
ATSC7p,1.9626557866558059
ATSC7s,-18.65922072692413
ATSC7v,187.51368966439975
ATSC8Z,29.177514792899437
ATSC8c,0.10921797758966144
ATSC8d,-4.880999342537804
ATSC8i,-2.435135150383421
ATSC8m,162.8274460775803
ATSC8p,-0.6894304986457008
ATSC8s,19.446983379864726
ATSC8v,175.11006897787126
AXp-0d,0.7497139336366586
AXp-1d,0.44651315817604836
AXp-2d,0.31272739930273974
AXp-3d,0.1885018318707394
AXp-4d,0.1184702447203228
AXp-5d,0.07698852556016039
AXp-6d,0.05294709927726971
AXp-7d,0.03547663218768264
GATS1Z,0.7854295206454677
GATS1c,1.6721149934192148
GATS1d,1.2692495921696578
GATS1i,1.206733704861122
GATS1m,0.7604914140733817
GATS1p,1.3602675949424348
GATS1s,0.9465904209476256
GATS1v,0.828890607883438
GATS2Z,0.9025662227100144
GATS2c,0.6849681445826243
GATS2d,1.189921492659054
GATS2i,1.187602504294412
GATS2m,0.9000926451891074
GATS2p,0.9794129649287262
GATS2s,0.41546810687897545
GATS2v,1.003007339818296
GATS3Z,0.9159387334562912
GATS3c,0.9679139522658358
GATS3d,1.0175418671402319
GATS3i,1.2622607010882096
GATS3m,0.9099673363759908
GATS3p,1.022704696287147
GATS3s,0.9126533475101553
GATS3v,1.0497229589889756
GATS4Z,1.0325381712526192
GATS4c,0.9026063134274894
GATS4d,0.958202363426571
GATS4i,1.1150626276257116
GATS4m,1.0285383470123366
GATS4p,0.9917038698325407
GATS4s,1.0067980386732236
GATS4v,1.0349444838527135
GATS5Z,0.7801079734219271
GATS5c,1.1223364060984184
GATS5d,0.9702283849918437
GATS5i,0.9091370100979629
GATS5m,0.7851804130006792
GATS5p,0.771178298124429
GATS5s,1.2033681584874953
GATS5v,0.8859487682071205
GATS6Z,0.8617153907727618
GATS6c,0.6530560738345847
GATS6d,0.7938448053370993
GATS6i,0.8698642543433699
GATS6m,0.8733529932501127
GATS6p,0.841626038932643
GATS6s,0.6625884313188917
GATS6v,1.044207981549581
GATS7Z,0.9634118320639442
GATS7c,0.746766734533261
GATS7d,0.6619669074807739
GATS7i,0.7130200519959323
GATS7m,0.9859566555840784
GATS7p,0.7675684635304
GATS7s,0.8606709944730689
GATS7v,0.9893798899996604
GATS8Z,0.9892631945991497
GATS8c,0.7123494734720003
GATS8d,1.1841395612078438
GATS8i,1.0535520173406785
GATS8m,0.9766628054066603
GATS8p,1.0816283341559294
GATS8s,0.5932089964355038
GATS8v,1.0036709650531443
MATS1Z,0.17598481252966297
MATS1c,-0.660093549292971
MATS1d,-0.009094616639477958
MATS1i,0.0196961233894502
MATS1m,0.1667144064284509
MATS1p,-0.14474008649221196
MATS1s,-0.29794134476496925
MATS1v,0.06975003880453781
MATS2Z,-0.13710436936402468
MATS2c,0.21063279561391549
MATS2d,-0.11228079119086463
MATS2i,-0.13563414248253208
MATS2m,-0.13851514768063042
MATS2p,-0.08662355896556426
MATS2s,0.4251278536803294
MATS2v,-0.1572026160106907
MATS3Z,-0.10963905727142197
MATS3c,-0.05956096785972117
MATS3d,-0.06581039502756726
MATS3i,-0.18753012147052214
MATS3m,-0.10817876406103882
MATS3p,-0.11500839318958059
MATS3s,-0.12944470232394037
MATS3v,-0.13030934684669682
MATS4Z,-0.17691898086517643
MATS4c,0.03126327693388962
MATS4d,-0.04334938129152906
MATS4i,-0.08127150073523781
MATS4m,-0.1746734475542439
MATS4p,-0.08049456830560626
MATS4s,-0.1343128266903562
MATS4v,-0.08696753913536388
MATS5Z,0.016350573277046455
MATS5c,-0.18921920032003017
MATS5d,-0.06995363612947542
MATS5i,0.036536469448319765
MATS5m,0.018032553497336623
MATS5p,0.05995315926225887
MATS5s,-0.2241332123555248
MATS5v,0.07336948651564605
MATS6Z,0.060395695938910095
MATS6c,0.19182512681688688
MATS6d,0.011772296754400922
MATS6i,0.09718852706463264
MATS6m,0.05698850775028548
MATS6p,0.04252271342362426
MATS6s,0.22919999682910247
MATS6v,-0.07355238664974217
MATS7Z,0.07708997220150521
MATS7c,-0.06884506180443632
MATS7d,0.13963334110153036
MATS7i,0.17852717402880336
MATS7m,0.07683972282710239
MATS7p,0.08479907325219053
MATS7s,-0.06762556759611374
MATS7v,0.06691748150902482
MATS8Z,0.035820830467925224
MATS8c,0.08587605432352226
MATS8d,-0.12358091686919469
MATS8i,-0.02953157969495185
MATS8m,0.04470882897695696
MATS8p,-0.03829851438982386
MATS8s,0.09061792921946796
MATS8v,0.08034561820494654
MAXdsN,3.7932306626354246
MAXsCl,5.345773398762879
MAXsOH,9.30699406819516
MINdsN,3.781647044105708
MINsCl,5.345773398762879
MINsOH,8.900243048040373
NddssS,2
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-9.005008159379742
SdssSe,0
SdsssP,0
SpAD_A,32.31961231520748
SpAD_D,322.9542644305221
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.4107824493766681
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,611
TMWC10,130.2251424246857
TSRW10,62.06193805477409
VE1_Dt,5.143976095711086
VE2_Dt,0.19051763317448464
VE3_Dt,2.6310781129112986
VR1_Dt,155.03941319050008
VR2_Dt,5.742200488537041
VR3_Dt,6.036931136254582
Xc-3dv,1.508221532892906
Xc-4dv,0.09128709291752768
Xc-5dv,0.25359983141619424
Xc-6dv,0.028390672403622863
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.23083796750247185
Xp-0dv,15.66203766164394
Xp-1dv,10.386265920222861
Xp-2dv,8.085060675359259
Xp-3dv,5.058282751701437
Xp-4dv,3.0872568319537677
Xp-5dv,2.052443084558273
Xp-6dv,1.1995070507326848
Xp-7dv,0.6063379657915005
Xpc-4d,5.272656999755511
Xpc-5d,6.887824136781053
Xpc-6d,9.447762240744481
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,40
nFRing,0
nHBAcc,7
nHBDon,3
nHRing,0
nSpiro,0
naRing,2
piPC10,7.48225967941131
AATS0dv,11.807534029756253
AATS0pe,7.255728205128201
AATS0se,8.713308589743587
AATS1dv,7.438888888888888
AATS1pe,7.008382500000001
AATS1se,8.380911449999997
AATS2dv,10.418402777777779
AATS2pe,7.228339062500002
AATS2se,8.580983593749997
AATS3dv,6.786216596343178
AATS3pe,6.951227848101267
AATS3se,8.378584582278483
AATS4dv,6.7289972899729005
AATS4pe,6.986134146341464
AATS4se,8.465382804878045
AATS5dv,6.597953216374269
AATS5pe,6.982717105263158
AATS5se,8.48036673684211
AATS6dv,7.45052515201769
AATS6pe,7.034425373134328
AATS6se,8.507045955223878
AATS7dv,5.428571428571429
AATS7pe,6.820676190476191
AATS7se,8.349707333333333
AATS8dv,6.405895691609977
AATS8pe,6.642948979591835
AATS8se,8.120439795918367
AATSC0Z,16.6232741617357
AATSC0c,0.025955294938903927
AATSC0d,0.8060486522024982
AATSC0i,1.6828302527482408
AATSC0m,74.32556789480607
AATSC0p,0.3673774401072162
AATSC0s,4.379676464166107
AATSC0v,44.478777523170486
AATSC1Z,2.9254437869822474
AATSC1c,-0.01713292275916698
AATSC1d,-0.007330703484549622
AATSC1i,0.03314523230162902
AATSC1m,12.391142934040122
AATSC1p,-0.05317424245640588
AATSC1s,-1.3048866953691358
AATSC1v,3.1023964582195456
AATSC2Z,-2.2791235207100593
AATSC2c,0.005467036333965046
AATSC2d,-0.09050378040762658
AATSC2i,-0.22824923827517035
AATSC2m,-10.295217013395787
AATSC2p,-0.03182354134574549
AATSC2s,1.8619224550251914
AATSC2v,-6.99218018359991
AATSC3Z,-1.8225601078570892
AATSC3c,-0.0015459224876456404
AATSC3d,-0.05304638021288458
AATSC3i,-0.3155813617121471
AATSC3m,-8.040448072994948
AATSC3p,-0.04225148908083231
AATSC3s,-0.5669259161791494
AATSC3v,-5.796000447583885
AATSC4Z,-2.9409727233367002
AATSC4c,0.0008114475735757371
AATSC4d,-0.03494171036384919
AATSC4i,-0.1367661401235091
AATSC4m,-12.982703185612804
