DLiP-ID,C001YH
GGI4,2.662222222222223
GGI5,1.4583333333333333
GGI6,0.8946938775510205
GGI7,0.6284722222222223
GGI8,0.41874527588813293
GGI9,0.25375000000000003
JGI1,0.2
JGI2,0.087962962962963
JGI3,0.042763157894736836
JGI4,0.04930041152263375
JGI5,0.0280448717948718
JGI6,0.01754301720688275
JGI7,0.013662439613526572
JGI8,0.01101961252337192
JGI9,0.007929687500000001
MIC0,12.478052449724611
MIC1,27.161324039719233
MIC2,30.424500369008406
MIC3,32.738480424541564
MIC4,34.80473292576332
MIC5,35.83180530057419
MPC2,48
MPC3,66
MPC4,83
MPC5,106
MPC6,114
MPC7,118
MPC8,123
MPC9,134
Mare,0.9873015873015876
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,6
NssS,0
NtCH,0
NtsC,0
RNCG,0.14406265025286338
RPCG,0.05359867196874079
SIC0,0.2323587043945602
SIC1,0.4859158279442126
SIC2,0.5921381636967042
SIC3,0.6426456893687175
SIC4,0.6678994522047241
SIC5,0.7224162735622459
SaaN,0
SaaO,0
SaaS,0
Sare,62.20000000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,32.5704279710842
SssS,0
StCH,0
StsC,0
TIC0,87.49900018616756
TIC1,182.98066014155228
TIC2,222.98066014155228
TIC3,242.00021015020616
TIC4,251.50998515453304
TIC5,272.03931016751386
Vabc,437.18615605556397
WPol,57
apol,69.03778999999999
bpol,41.38021000000003
nRot,8
ABCGG,20.001156961995306
ATS0Z,1414.0
ATS0d,196.0
ATS0i,10142.341819684973
ATS0m,5573.125073000004
ATS0p,90.35221514546997
ATS0s,237.80555555555554
ATS0v,13458.687217160981
ATS1Z,1596.0
ATS1d,239.0
ATS1i,9376.615534762008
ATS1m,6035.155159000004
ATS1p,112.17354930000005
ATS1s,211.83333333333331
ATS1v,16694.953856586486
ATS2Z,2205.0
ATS2d,384.0
ATS2i,17349.343523019532
ATS2m,8197.469272
ATS2p,159.26111818982898
ATS2s,328.6944444444445
ATS2v,23520.470465739105
ATS3Z,2692.0
ATS3d,438.0
ATS3i,18375.293015846677
ATS3m,10043.119321000002
ATS3p,193.25364327479198
ATS3s,402.5555555555555
ATS3v,28259.0937464859
ATS4Z,2758.0
ATS4d,452.0
ATS4i,22882.121447127403
ATS4m,9935.616914000007
ATS4p,213.7747591724901
ATS4s,473.33333333333314
ATS4v,30122.339302187404
ATS5Z,2742.0
ATS5d,474.0
ATS5i,26849.770034680067
ATS5m,9720.342339999997
ATS5p,224.511127482074
ATS5s,490.3333333333331
ATS5v,30745.879768731156
ATS6Z,2745.0
ATS6d,472.0
ATS6i,28198.744103342808
ATS6m,9695.070018999997
ATS6p,219.6202925200169
ATS6s,523.8888888888887
ATS6v,30167.482335671113
ATS7Z,2556.0
ATS7d,428.0
ATS7i,27697.125279610853
ATS7m,8909.187598
ATS7p,209.19983558716794
ATS7s,507.2777777777777
ATS7v,28424.416143091497
ATS8Z,2206.0
ATS8d,395.0
ATS8i,28488.808021112243
ATS8m,7521.231894000003
ATS8p,195.61483166305393
ATS8s,475.9999999999998
ATS8v,25561.102455831944
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,3
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.34615384615384615
GGI10,0.22283440465258647
JGI10,0.007683944988020223
JGT10,0.4659101060070069
Kier1,27.58530612244898
Kier2,13.347222222222221
Kier3,6.6115702479338845
MAXdO,13.358553319475938
MID_C,53.259750907123724
MID_N,0.0
MID_O,13.213669525014144
MID_X,0.0
MID_h,13.213669525014144
MINdO,13.358553319475938
MPC10,141
MWC01,35.0
MWC02,5.117993812416755
MWC03,5.978885764901122
MWC04,6.85751406254539
MWC05,7.736743682453495
MWC06,8.620291149419804
MWC07,9.503233841478497
MWC08,10.388102662282032
MWC09,11.272114255690054
MWC10,12.157475712690365
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,3
NdssS,0
NsCH3,6
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.958200000000005
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.572154032177765
SRW05,0.0
SRW06,7.099201743553092
SRW07,0.0
SRW08,8.724369949208368
SRW09,0.0
SRW10,10.397909366476442
SaaCH,7.133097809742068
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.973892893473454
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.726118302259175
SdssC,1.4072710380448483
SdssS,0
SsCH3,9.453556746350117
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,5.176827922291165
VE1_D,5.660310821408096
VE2_A,0.15687357340276256
VE2_D,0.17152457034569987
VE3_A,2.838114966954545
VE3_D,2.927401274622855
VR1_A,245.56414759762214
VR1_D,217.30502843569366
VR2_A,7.4413378059885495
VR2_D,6.5850008616876865
VR3_A,6.697480675252431
VR3_D,6.575224495990291
WPath,3346
Xc-3d,1.859116756396542
Xc-4d,0.0
Xc-5d,0.5257834230632086
Xc-6d,0.0
Xp-0d,23.957454678884098
Xp-1d,15.984956765586178
Xp-2d,13.254520275194169
Xp-3d,12.08289420825903
Xp-4d,9.668077582731609
Xp-5d,7.8770067546385985
Xp-6d,5.631106490984461
Xp-7d,3.779060612451154
ZMIC0,117.21944235877834
ZMIC1,72.65424005434149
ZMIC2,60.929007933193155
ZMIC3,52.771418497219685
ZMIC4,46.072801233660684
ZMIC5,41.91605051978
nAcid,0
nAtom,63
nBase,0
nRing,3
piPC1,3.8066624897703196
piPC2,4.382026634673881
piPC3,4.993828175779875
piPC4,5.508375678313591
piPC5,6.061748251777856
piPC6,6.364750756851911
piPC7,6.637749391543299
piPC8,6.897010257445957
piPC9,7.201776590929784
AATS0Z,22.444444444444443
AATS0d,3.111111111111111
AATS0i,160.98955269341226
AATS0m,88.46230274603181
AATS0p,1.43416214516619
AATS0s,3.774691358024691
AATS0v,213.62995582795207
AATS1Z,24.553846153846155
AATS1d,3.6769230769230767
AATS1i,144.2556236117232
AATS1m,92.84854090769237
AATS1p,1.725746912307693
AATS1s,3.2589743589743585
AATS1v,256.8454439474844
AATS2Z,19.864864864864863
AATS2d,3.4594594594594597
AATS2i,156.30039209927506
AATS2m,73.85107452252252
AATS2p,1.4347848485570178
AATS2s,2.9612112112112117
AATS2v,211.8961303219739
AATS3Z,21.88617886178862
AATS3d,3.5609756097560976
AATS3i,149.39262614509494
AATS3m,81.65137659349595
AATS3p,1.5711678315023738
AATS3s,3.2728093947606136
AATS3v,229.74872964622685
AATS4Z,18.386666666666667
AATS4d,3.013333333333333
AATS4i,152.5474763141827
AATS4m,66.23744609333339
AATS4p,1.425165061149934
AATS4s,3.155555555555554
AATS4v,200.81559534791603
AATS5Z,15.94186046511628
AATS5d,2.755813953488372
AATS5i,156.10331415511666
AATS5m,56.51361825581394
AATS5p,1.3052972528027558
AATS5s,2.850775193798448
AATS5v,178.75511493448346
AATS6Z,15.42134831460674
AATS6d,2.651685393258427
AATS6i,158.41991069293712
AATS6m,54.46668549999998
AATS6p,1.2338218680899826
AATS6s,2.943196004993757
AATS6v,169.48023784084896
AATS7Z,14.689655172413794
AATS7d,2.4597701149425286
AATS7i,159.17888091730376
AATS7m,51.202227574712644
AATS7p,1.202297905673379
AATS7s,2.9153895274584927
AATS7v,163.3587134660431
AATS8Z,12.534090909090908
AATS8d,2.2443181818181817
AATS8i,161.8682273926832
AATS8m,42.73427212500002
AATS8p,1.1114479071764427
AATS8s,2.7045454545454533
AATS8v,145.23353668086332
AMID_C,1.613931845670416
AMID_N,0.0
AMID_O,0.4004142280307316
AMID_X,0.0
AMID_h,0.4004142280307316
ATS0dv,500.0
ATS0pe,397.10019999999986
ATS0se,491.0693479999998
ATS1dv,468.0
ATS1pe,425.391
ATS1se,509.8608039999997
ATS2dv,646.0
ATS2pe,716.397
ATS2se,879.2438560000004
ATS3dv,750.0
ATS3pe,798.0036999999994
ATS3se,967.0040199999997
ATS4dv,665.0
ATS4pe,958.6507
ATS4se,1173.4480159999996
ATS5dv,616.0
ATS5pe,1069.6121999999998
ATS5se,1325.0171679999996
ATS6dv,618.0
ATS6pe,1109.3607
ATS6se,1378.9067799999998
ATS7dv,544.0
ATS7pe,1082.6052000000002
ATS7se,1348.441336
ATS8dv,443.0
ATS8pe,1062.9112
ATS8se,1339.0246320000003
ATSC0Z,484.4126984126985
ATSC0c,1.8788613738668611
ATSC0d,37.269841269841294
ATSC0i,83.7461572952302
ATSC0m,2293.958067269842
ATSC0p,14.697985810801741
ATSC0s,63.360670194003525
ATSC0v,3164.967712431745
ATSC1Z,35.22499370118419
ATSC1c,-0.5744414427985373
ATSC1d,24.99143361048125
ATSC1i,-15.673417992357487
ATSC1m,160.77971259460838
ATSC1p,-2.3309118763597305
ATSC1s,-0.8928431454886454
ATSC1v,-152.9912383074559
ATSC2Z,93.76492819349957
ATSC2c,-0.7468140752419045
ATSC2d,9.69916855631142
ATSC2i,50.110139487907134
ATSC2m,485.1706104452001
ATSC2p,9.069295313014662
ATSC2s,-7.926471823297219
ATSC2v,1769.4731182915475
ATSC3Z,43.35298563869987
ATSC3c,0.431139901587515
ATSC3d,-12.415721844293266
ATSC3i,-8.16565144384928
ATSC3m,196.98416056840534
ATSC3p,-1.2473069034394952
ATSC3s,9.582430503065432
ATSC3v,-62.59902494269766
ATSC4Z,-175.99848828420255
ATSC4c,0.03932033709375595
ATSC4d,-16.10279667422523
ATSC4i,-27.66090980363488
ATSC4m,-845.6740831186695
ATSC4p,-5.288030433725576
ATSC4s,-24.037309985722686
ATSC4v,-1330.3746240620678
ATSC5Z,-120.904509952129
ATSC5c,0.08502243224313813
ATSC5d,-13.276392038296802
ATSC5i,-19.424032712070343
ATSC5m,-582.1242850859157
ATSC5p,-3.729617591063779
ATSC5s,-7.966168360348251
ATSC5v,-940.0501349534591
ATSC6Z,-83.15016376921139
ATSC6c,-0.2339880487832285
ATSC6d,-12.857646762408665
ATSC6i,-12.232908370921658
ATSC6m,-396.22907128621813
ATSC6p,-2.277824086082217
ATSC6s,4.485372749923016
ATSC6v,-559.5560228176888
ATSC7Z,-146.79062736205597
ATSC7c,-0.1520059065021452
ATSC7d,-6.618291761148908
ATSC7i,-14.240918460060481
ATSC7m,-697.0773073801964
ATSC7p,-2.861329319545076
ATSC7s,-1.5693289661543575
ATSC7v,-851.7289203161406
ATSC8Z,-52.422776518014636
ATSC8c,0.3227749872412879
ATSC8d,0.34139581758629034
ATSC8i,-2.6693120044300462
ATSC8m,-249.74896097606447
ATSC8p,-0.6874781361978646
ATSC8s,0.42451219170795507
ATSC8v,-287.63157196257754
AXp-0d,0.7259834751176999
AXp-1d,0.45671305044531935
AXp-2d,0.2761358390665452
AXp-3d,0.18307415467059135
AXp-4d,0.1164828624425495
AXp-5d,0.07431138447772263
AXp-6d,0.049395670973547905
AXp-7d,0.03202593739365385
GATS1Z,0.7896000846915061
GATS1c,1.2610789794335886
GATS1d,0.537452496396278
GATS1i,1.3455496424701643
GATS1m,0.7980882146948809
GATS1p,1.2975136895691761
GATS1s,0.669913271374629
GATS1v,1.085203975480927
GATS2Z,0.8867057633687162
GATS2c,1.5165481168964519
GATS2d,1.0790552051199405
GATS2i,0.6971084487348409
GATS2m,0.8733278325881778
GATS2p,0.6656341629074217
GATS2s,0.9466911066332092
GATS2v,0.6518691993406737
GATS3Z,0.8667943268986394
GATS3c,0.9377534744562064
GATS3d,1.5080088918436023
GATS3i,1.1566746879127439
GATS3m,0.8712626351520761
GATS3p,1.1318219104102965
GATS3s,0.8533365626902014
GATS3v,1.02146957420731
GATS4Z,1.0896218625073726
GATS4c,0.9368646292328813
GATS4d,1.325289608177171
GATS4i,1.2045847102581715
GATS4m,1.0931140561421455
GATS4p,1.2025808210586872
GATS4s,1.459904942171995
GATS4v,1.172955513376243
GATS5Z,1.0410352563565228
GATS5c,0.9055363648074994
GATS5d,1.1799552315676867
GATS5i,1.1091409394348521
GATS5m,1.0444326916000455
GATS5p,1.1140189482622733
GATS5s,1.0276724960213206
GATS5v,1.1073893588207668
GATS6Z,1.0433345286738125
GATS6c,1.0494325392909003
GATS6d,1.1962559577359637
GATS6i,1.0494024829350534
GATS6m,1.04312268720753
GATS6p,1.0474882027162418
GATS6s,1.1304651370446863
GATS6v,1.042668123140272
GATS7Z,1.1004201025511229
GATS7c,1.0491945145626747
GATS7d,1.0038624214298295
GATS7i,1.0498760310082815
GATS7m,1.0995395731922917
GATS7p,1.053746389477763
GATS7s,1.1922258658843328
GATS7v,1.0721539173631218
GATS8Z,1.028283606098338
GATS8c,0.7675906677631076
GATS8d,0.9168392829487372
GATS8i,0.9681807808288826
GATS8m,1.0290578150705572
GATS8p,0.9810972118355349
GATS8s,1.2772098762464243
GATS8v,1.0179563041678288
MATS1Z,0.07047946483033973
MATS1c,-0.29633177265004146
MATS1d,0.6499213733455643
MATS1i,-0.18139529583016756
MATS1m,0.06793177553600131
MATS1p,-0.1537075583018299
MATS1s,-0.013657858195860408
MATS1v,-0.04685160452280641
MATS2Z,0.10986072906906505
MATS2c,-0.22559804251971702
MATS2d,0.14770477462129933
MATS2i,0.33960829843643264
MATS2m,0.12004016427091135
MATS2p,0.3502138283857067
MATS2s,-0.07100316834349762
MATS2v,0.31731620821284784
MATS3Z,0.04583940065758866
MATS3c,0.11753275549923684
MATS3d,-0.1706278306394646
MATS3i,-0.04994147758146444
MATS3m,0.04398263751388992
MATS3p,-0.04346612656601427
MATS3s,0.07746247230464406
MATS3v,-0.01013056628938483
MATS4Z,-0.15259584507503765
MATS4c,0.008789654100658382
MATS4d,-0.18146507666098782
MATS4i,-0.13872376348649892
MATS4m,-0.15483417939394287
MATS4p,-0.15110728849204091
MATS4s,-0.15933654368067252
MATS4v,-0.1765444051486887
MATS5Z,-0.09141955109984651
MATS5c,0.01657489893854657
MATS5d,-0.13047719979398592
MATS5i,-0.08495454433602652
MATS5m,-0.0929484913750278
MATS5p,-0.09294340594880543
MATS5s,-0.04605129219285516
MATS5v,-0.10879121692554604
MATS6Z,-0.06075305713850215
MATS6c,-0.04407775685101315
MATS6d,-0.12210248262925169
MATS6i,-0.051699385532294626
MATS6m,-0.06113380238462885
MATS6p,-0.05485079218856492
MATS6s,0.025055283726200566
MATS6v,-0.06257413256432709
MATS7Z,-0.10971704658189291
MATS7c,-0.029292539665378318
MATS7d,-0.0642953650942842
MATS7i,-0.06156932785193187
MATS7m,-0.11002383311612762
MATS7p,-0.0704857495487898
MATS7s,-0.00896779206394072
MATS7v,-0.09743688944082159
MATS8Z,-0.038737570673641204
MATS8c,0.061494038596505395
MATS8d,0.0032789027412110537
MATS8i,-0.011409387559762568
MATS8m,-0.03897140801284579
MATS8p,-0.01674283312831837
MATS8s,0.0023982711697565834
MATS8v,-0.032530830629274934
MAXssO,5.515896554411547
MINssO,5.35268610292601
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.63341918605891
SpAD_D,419.10676175312096
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.210415252903528
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1001
TMWC10,145.63235494387752
TSRW10,69.05631496845697
VE1_Dt,5.689324035735304
VE2_Dt,0.17240375865864557
VE3_Dt,2.9325139109130127
VR1_Dt,213.1473750064875
VR2_Dt,6.459011363832954
VR3_Dt,6.555906296367321
Xc-3dv,0.7753752387998547
Xc-4dv,0.0
Xc-5dv,0.10872815451036374
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17915249285508827
Xch-7d,0.4785361071362692
Xp-0dv,19.943159991944444
Xp-1dv,10.549567155731003
Xp-2dv,7.420112849842925
Xp-3dv,5.60678482922698
Xp-4dv,3.8846889077998776
Xp-5dv,2.6991912734702126
Xp-6dv,1.5979705380785232
Xp-7dv,0.9489266192214991
Xpc-4d,5.346135358953922
Xpc-5d,8.318932715082372
Xpc-6d,12.65222563180087
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,65
nFRing,0
nHBAcc,7
nHBDon,0
nHRing,0
nSpiro,0
naRing,2
piPC10,7.437353588071411
AATS0dv,7.936507936507937
AATS0pe,6.303177777777775
AATS0se,7.794751555555552
AATS1dv,7.2
AATS1pe,6.544476923076924
AATS1se,7.844012369230764
AATS2dv,5.81981981981982
AATS2pe,6.454027027027028
AATS2se,7.921115819819823
AATS3dv,6.097560975609756
AATS3pe,6.4878349593495885
AATS3se,7.8618213008130065
AATS4dv,4.433333333333334
AATS4pe,6.3910046666666664
AATS4se,7.822986773333331
AATS5dv,3.5813953488372094
AATS5pe,6.218675581395348
AATS5se,7.70358818604651
AATS6dv,3.4719101123595504
AATS6pe,6.2323634831460675
AATS6se,7.746667303370786
AATS7dv,3.1264367816091956
AATS7pe,6.221868965517243
AATS7se,7.749662850574714
AATS8dv,2.5170454545454546
AATS8pe,6.039268181818182
AATS8se,7.608094500000002
AATSC0Z,7.689090450995214
AATSC0c,0.029823196410585097
AATSC0d,0.5915847820609729
AATSC0i,1.329304084051273
AATSC0m,36.412032813807016
AATSC0p,0.23330136207621813
AATSC0s,1.0057249237143417
AATSC0v,50.23758273701183
AATSC1Z,0.5419229800182183
AATSC1c,-0.008837560658439035
AATSC1d,0.38448359400740384
AATSC1i,-0.2411295075747306
AATSC1m,2.4735340399170522
AATSC1p,-0.03586018271322662
AATSC1s,-0.013736048392133006
AATSC1v,-2.3537113585762444
AATSC2Z,0.8447290828243205
AATSC2c,-0.006728054731909049
AATSC2d,0.08737989690370648
AATSC2i,0.45144269808925347
AATSC2m,4.3709064004072085
AATSC2p,0.08170536318031227
AATSC2s,-0.0714096560657407
AATSC2v,15.941199263887816
AATSC3Z,0.3524632978756087
AATSC3c,0.003505202451931016
AATSC3d,-0.10094082800238427
AATSC3i,-0.06638741011259577
AATSC3m,1.6014972403935395
AATSC3p,-0.010140706532028417
AATSC3s,0.07790593904931245
AATSC3v,-0.5089351621357533
AATSC4Z,-1.173323255228017
AATSC4c,0.0002621355806250397
AATSC4d,-0.10735197782816822
AATSC4i,-0.18440606535756587
AATSC4m,-5.63782722079113
AATSC4p,-0.03525353622483718
AATSC4s,-0.16024873323815125
AATSC4v,-8.869164160413785
AATSC5Z,-0.7029331973960988
AATSC5c,0.0004943164665298729
