DLiP-ID,C100JZ
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,387.1582915320006
MZ,0.68
Mi,1.1172182854808486
Mm,0.6451402880692698
Mp,0.6960317724550898
Mv,0.6621495990230004
SZ,34.0
Si,55.86091427404243
Sm,32.257014403463494
Sp,34.801588622754494
Sv,33.10747995115002
nB,0
nC,23
nF,0
nH,21
nI,0
nN,3
nO,3
nP,0
nS,0
nX,0
ABC,22.632065481034005
AMW,7.743165830640012
IC0,1.5280488723348804
IC1,3.504326554992503
IC2,4.469275070710713
IC3,5.1736606896881865
IC4,5.483856189774727
IC5,5.523856189774727
MID,59.511864403736325
Mpe,0.9748235294117648
Mse,1.0060742898761836
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,108.16730000000003
SdO,26.057897660250205
SdS,0
Spe,48.741176470588236
SsF,0
SsI,0
Sse,50.30371449380918
StN,0
fMF,0.52
nBr,0
nCl,0
AMID,2.0521332553012526
BIC0,0.2546748120558134
BIC1,0.5840544258320838
BIC2,0.7448791784517855
BIC3,0.8622767816146978
BIC4,0.9139760316291211
BIC5,0.9206426982957878
CIC0,4.1158073174398435
CIC1,2.1395296347822215
CIC2,1.174581119064011
CIC3,0.4701955000865379
CIC4,0.15999999999999748
CIC5,0.11999999999999744
GGI1,3.5
GGI2,2.88888888888889
GGI3,2.833333333333333
GGI4,1.9322222222222227
GGI5,1.2855555555555553
GGI6,0.6801360544217687
GGI7,0.45921910430839
GGI8,0.26631393298059963
GGI9,0.1418827160493827
JGI1,0.109375
JGI2,0.06565656565656569
JGI3,0.06296296296296297
JGI4,0.042004830917874394
JGI5,0.025711111111111108
JGI6,0.014169501133786845
JGI7,0.01067951405368349
JGI8,0.007608969513731417
JGI9,0.005457027540360874
MIC0,14.027014153364274
MIC1,32.78623912873298
MIC2,39.13594111073388
MIC3,42.818922902115354
MIC4,43.57171996620258
MIC5,43.61203996620258
MPC2,44
MPC3,61
MPC4,82
MPC5,99
MPC6,105
MPC7,118
MPC8,130
MPC9,140
Mare,0.98728
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.19419300034504727
RPCG,0.11333413573210216
SIC0,0.27074553655412553
SIC1,0.620909966016051
SIC2,0.79188323026514
SIC3,0.9166889650841181
SIC4,0.9716505887783112
SIC5,0.9787379415837335
SaaN,4.020515437290537
SaaO,0
SaaS,0
Sare,49.364000000000004
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,10.627040186444948
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,76.40244361674402
TIC1,175.21632774962515
TIC2,223.46375353553566
TIC3,258.68303448440935
TIC4,274.1928094887363
TIC5,276.1928094887364
Vabc,354.59819752796415
WPol,45
apol,58.118652999999995
bpol,27.363346999999997
nRot,7
ABCGG,18.784473511244276
ATS0Z,1188.0
ATS0d,173.0
ATS0i,7989.6149284167295
ATS0m,4695.904277000001
ATS0p,79.04118300182898
ATS0s,249.19444444444446
ATS0v,11772.762223842241
ATS1Z,1364.0
ATS1d,223.0
ATS1i,7679.613303929151
ATS1m,5210.211876
ATS1p,100.086574186
ATS1s,177.05555555555557
ATS1v,14746.872450055667
ATS2Z,1983.0
ATS2d,349.0
ATS2i,13511.888975955146
ATS2m,7416.357755999999
ATS2p,149.99695164454704
ATS2s,279.52777777777777
ATS2v,21601.254484572295
ATS3Z,2171.0
ATS3d,388.0
ATS3i,18281.23352243753
ATS3m,7965.707568999999
ATS3p,170.32713268243296
ATS3s,378.9444444444444
ATS3v,23742.001287617502
ATS4Z,2268.0
ATS4d,398.0
ATS4i,20372.422648211577
ATS4m,8253.559382
ATS4p,172.898187824678
ATS4s,448.05555555555554
ATS4v,24338.81107966686
ATS5Z,2431.0
ATS5d,400.0
ATS5i,19555.169760064487
ATS5m,8929.360390000002
ATS5p,179.863498174735
ATS5s,482.1666666666667
ATS5v,25703.477700958352
ATS6Z,2434.0
ATS6d,406.0
ATS6i,21940.09869594489
ATS6m,8752.570576
ATS6p,184.40041307243303
ATS6s,504.50000000000006
ATS6v,26081.249999285545
ATS7Z,2199.0
ATS7d,364.0
ATS7i,21072.297301373885
ATS7m,7822.554758999999
ATS7p,179.307242351282
ATS7s,463.00000000000006
ATS7v,24708.889355612526
ATS8Z,1844.0
ATS8d,324.0
ATS8i,20855.765714551424
ATS8m,6445.329778999999
ATS8p,162.325898220923
ATS8s,399.83333333333337
ATS8v,21512.053849244003
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,12
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.17391304347826086
GGI10,0.06877257422711969
JGI10,0.003820698568173316
JGT10,0.3474461814582501
Kier1,22.203125
Kier2,10.543388429752065
Kier3,5.08680462241333
MAXdO,13.183627220592859
MID_C,47.72459912580189
MID_N,6.421983774341215
MID_O,5.365281503593232
MID_X,0.0
MID_h,11.787265277934447
MINdO,12.874270439657344
MPC10,138
MWC01,32.0
MWC02,5.030437921392435
MWC03,5.8944028342648505
MWC04,6.778784897685177
MWC05,7.668093709082406
MWC06,8.567315800819449
MWC07,9.469700127423375
MWC08,10.378198833381107
MWC09,11.288919041488882
MWC10,12.20371486815634
NaaCH,13
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.551700000000002
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.484796933490655
SRW05,3.044522437723423
SRW06,6.994849985833071
SRW07,5.41610040220442
SRW08,8.597297435657898
SRW09,7.5352967024440884
SRW10,10.254672453731223
SaaCH,23.381724384092056
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.2452394220237841
SaasN,1.9319347337700512
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.169865047870996
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.5811196145124717
SsssP,0
VE1_A,4.101087031927114
VE1_D,5.288329467394911
VE2_A,0.14141679420438324
VE2_D,0.182356188530859
VE3_A,2.475962805300333
VE3_D,2.7302131423276776
VR1_A,562.1731550081028
VR1_D,187.1681836080462
VR2_A,19.385281207175957
VR2_D,6.4540752968291795
VR3_A,7.396520644428146
VR3_D,6.296718327232464
WPath,2191
Xc-3d,1.4731127334650673
Xc-4d,0.0
Xc-5d,0.5521571496830482
Xc-6d,0.0
Xp-0d,20.216967702877938
Xp-1d,14.16470379794645
Xp-2d,12.273471724743878
Xp-3d,10.869903561528698
Xp-4d,9.110007604810884
Xp-5d,7.016021263281197
Xp-6d,4.569900567500714
Xp-7d,3.3301266276783306
ZMIC0,93.11386284174937
ZMIC1,54.1235043575939
ZMIC2,36.5531422193112
ZMIC3,25.863862195945376
ZMIC4,23.609950244644825
ZMIC5,23.46419599705384
nAcid,0
nAtom,50
nBase,0
nRing,4
piPC1,3.7954891891721947
piPC2,4.347046915777855
piPC3,4.9117353454413735
piPC4,5.417488327479268
piPC5,5.791488055075306
piPC6,5.882974138441228
piPC7,6.211728957671348
piPC8,6.512487995850418
piPC9,6.802047480806495
AATS0Z,23.76
AATS0d,3.46
AATS0i,159.7922985683346
AATS0m,93.91808554
AATS0p,1.5808236600365797
AATS0s,4.983888888888889
AATS0v,235.45524447684483
AATS1Z,25.735849056603772
AATS1d,4.2075471698113205
AATS1i,144.89836422507832
AATS1m,98.3058844528302
AATS1p,1.888425928037736
AATS1s,3.3406708595387844
AATS1v,278.24287641614467
AATS2Z,22.280898876404493
AATS2d,3.9213483146067416
AATS2i,151.818977257923
AATS2m,83.32986242696629
AATS2p,1.6853590072421016
AATS2s,3.1407615480649187
AATS2v,242.71072454575614
AATS3Z,18.39830508474576
AATS3d,3.288135593220339
AATS3i,154.9257078172672
AATS3m,67.50599634745763
AATS3p,1.4434502769697708
AATS3s,3.211393596986817
AATS3v,201.2034007425212
AATS4Z,17.71875
AATS4d,3.109375
AATS4i,159.15955193915295
AATS4m,64.480932671875
AATS4p,1.3507670923802968
AATS4s,3.5004340277777777
AATS4v,190.14696155989733
AATS5Z,19.293650793650794
AATS5d,3.1746031746031744
AATS5i,155.19976000051182
AATS5m,70.86793960317462
AATS5p,1.4274880807518653
AATS5s,3.8267195767195767
AATS5v,203.99585476951074
AATS6Z,17.63768115942029
AATS6d,2.9420289855072466
AATS6i,158.98622243438325
AATS6m,63.42442446376812
AATS6p,1.3362348773364712
AATS6s,3.655797101449276
AATS6v,188.9945652122141
AATS7Z,16.41044776119403
AATS7d,2.716417910447761
AATS7i,157.25595001025286
AATS7m,58.377274320895516
AATS7p,1.3381137488901642
AATS7s,3.4552238805970155
AATS7v,184.39469668367556
AATS8Z,14.184615384615384
AATS8d,2.4923076923076923
AATS8i,160.42896703501094
AATS8m,49.57945983846153
AATS8p,1.2486607555455616
AATS8s,3.075641025641026
AATS8v,165.47733730187696
AMID_C,1.645675831924203
AMID_N,0.22144771635659363
AMID_O,0.1850097070204563
AMID_X,0.0
AMID_h,0.4064574233770499
ATS0dv,406.0
ATS0pe,314.4231
ATS0se,385.1796679999999
ATS1dv,408.0
ATS1pe,344.65250000000003
ATS1se,410.44208799999996
ATS2dv,587.0
ATS2pe,572.7402
ATS2se,689.1993599999998
ATS3dv,600.0
ATS3pe,732.7292
ATS3se,898.854916
ATS4dv,630.0
ATS4pe,807.2793
ATS4se,993.464288
ATS5dv,644.0
ATS5pe,802.7836
ATS5se,981.164576
ATS6dv,615.0
ATS6pe,883.3491999999999
ATS6se,1084.431704
ATS7dv,526.0
ATS7pe,838.7811
ATS7se,1035.146748
ATS8dv,440.0
ATS8pe,789.2027
ATS8se,984.2724440000001
ATSC0Z,355.68
ATSC0c,1.0722145362302011
ATSC0d,28.5
ATSC0i,76.52689666700076
ATSC0m,1693.72470258
ATSC0p,11.485626471140817
ATSC0s,87.7938888888889
ATSC0v,2488.3804147031187
ATSC1Z,14.49919999999999
ATSC1c,-0.47908000396844996
ATSC1d,10.670000000000002
ATSC1i,-13.978413780229307
ATSC1m,70.15428294520012
ATSC1p,-0.2435179562787088
ATSC1s,-4.605411111111111
ATSC1v,19.12133080891806
ATSC2Z,-40.19040000000002
ATSC2c,-0.231657116296907
ATSC2d,1.0100000000000025
ATSC2i,9.873363313553314
ATSC2m,-193.1346690123998
ATSC2p,-0.6661964707838798
ATSC2s,-2.7225666666666646
ATSC2v,-205.84723120496466
ATSC3Z,43.03520000000001
ATSC3c,0.17686805676239672
ATSC3d,-5.379999999999998
ATSC3i,-13.553006078982685
ATSC3m,187.68398323120013
ATSC3p,-2.6866910084750946
ATSC3s,23.515866666666668
ATSC3v,-285.29345516811316
ATSC4Z,16.819199999999995
ATSC4c,-0.019838462399004678
ATSC4d,-7.28
ATSC4i,24.80926356076281
ATSC4m,83.67844187520004
ATSC4p,1.9657425788754201
ATSC4s,-1.7579111111111114
ATSC4v,345.62206426995897
ATSC5Z,-12.593599999999997
ATSC5c,0.04215539025544971
ATSC5d,-11.059999999999999
ATSC5i,-24.873462295431754
ATSC5m,-65.73896432159982
ATSC5p,-2.807098327459566
ATSC5s,13.619955555555551
ATSC5v,-388.8433258952581
ATSC6Z,-140.3168
ATSC6c,0.017070889059395758
ATSC6d,-9.48
ATSC6i,4.908361028077718
ATSC6m,-654.2884091807999
ATSC6p,-0.6207473432616833
ATSC6s,-39.69835555555557
ATSC6v,-422.5874119399252
ATSC7Z,-144.0624
ATSC7c,0.0460296807265056
ATSC7d,-5.240000000000001
ATSC7i,-14.573265356596684
ATSC7m,-677.5196740943999
ATSC7p,-1.9304846981808972
ATSC7s,-36.01817777777779
ATSC7v,-680.3686163734229
ATSC8Z,-51.568
ATSC8c,-0.10959843111894547
ATSC8d,-0.7000000000000013
ATSC8i,0.45018206562751095
ATSC8m,-241.15912250800014
ATSC8p,0.288480409809508
ATSC8s,-15.675777777777776
ATSC8v,-154.7493176584239
AXp-0d,0.6971368173406185
AXp-1d,0.44264699368582655
AXp-2d,0.2789425391987245
AXp-3d,0.17819514035292947
AXp-4d,0.1110976537172059
AXp-5d,0.07086890164930502
AXp-6d,0.04352286254762584
AXp-7d,0.028221412098968904
GATS1Z,0.7395082711616973
GATS1c,1.393332095264938
GATS1d,0.6974511751075804
GATS1i,1.2791320329845048
GATS1m,0.7439008620421352
GATS1p,1.0064307504297327
GATS1s,0.6265747497742531
GATS1v,0.9080065986122453
GATS2Z,0.9109469691226049
GATS2c,1.1198633909741724
GATS2d,1.17839542676917
GATS2i,1.0501805574666705
GATS2m,0.9146079267741213
GATS2p,0.9834131988481679
GATS2s,0.5997583575365664
GATS2v,0.9602493055763661
GATS3Z,0.8808741622635468
GATS3c,0.8751646426178307
GATS3d,1.2530478739220934
GATS3i,1.0683611390281764
GATS3m,0.8872971143194766
GATS3p,1.0894404967387
GATS3s,0.7272841790141285
GATS3v,1.027868553077905
GATS4Z,0.988028213562753
GATS4c,1.1214926518251422
GATS4d,1.3297697368421053
GATS4i,0.8560467596923417
GATS4m,0.9835620610542757
GATS4p,0.9004710484450035
GATS4s,1.312345657284422
GATS4v,0.899715224731582
GATS5Z,0.982390538311591
GATS5c,1.1746860755246666
GATS5d,1.3235867446393763
GATS5i,1.1049178221992204
GATS5m,0.9805235607509326
GATS5p,1.0765991424659593
GATS5s,1.265687169935757
GATS5v,1.007133804719414
GATS6Z,1.1620117741399205
GATS6c,1.3741515283444805
GATS6d,1.2271802695143657
GATS6i,0.9562907265306524
GATS6m,1.1524713816685643
GATS6p,0.9765284332322403
GATS6s,1.6432007388847447
GATS6v,0.989915629491162
GATS7Z,1.149920522220208
GATS7c,1.1765915607484243
GATS7d,0.9943702539931919
GATS7i,1.0129019876364553
GATS7m,1.1446744865614693
GATS7p,1.050595452024011
GATS7s,1.4904748259411666
GATS7v,1.0680801458492977
GATS8Z,1.069792639883733
GATS8c,0.9192723943107013
GATS8d,0.8464237516869096
GATS8i,0.941602965086845
GATS8m,1.0686555944539227
GATS8p,0.977983141623226
GATS8s,1.1091549895661796
GATS8v,1.0267453987689432
MATS1Z,0.03845729466384876
MATS1c,-0.42152223517116094
MATS1d,0.3531943065210196
MATS1i,-0.17232088828741884
MATS1m,0.039075586307824164
MATS1p,-0.020001862466526073
MATS1s,-0.04948781194566986
MATS1v,0.007249290029201648
MATS2Z,-0.06348087158258657
MATS2c,-0.12137911113888435
MATS2d,0.01990932387147649
MATS2i,0.07248214110076176
MATS2m,-0.06406154605609474
MATS2p,-0.03258574368198903
MATS2s,-0.017421848542804066
MATS2v,-0.046473807312415565
MATS3Z,0.05126870849439985
MATS3c,0.06989654524920835
MATS3d,-0.07998810585786498
MATS3i,-0.0750428860456584
MATS3m,0.046953977477864534
MATS3p,-0.09911765773352503
MATS3s,0.11349708286754061
MATS3v,-0.04858061756166285
MATS4Z,0.018471659919028334
MATS4c,-0.007227470914409829
MATS4d,-0.09978070175438597
MATS4i,0.12663676433389057
MATS4m,0.019298821885108633
MATS4p,0.06685470721188637
MATS4s,-0.007821546994538978
MATS4v,0.054255618657712425
MATS5Z,-0.014050439489035976
MATS5c,0.015601662634852374
MATS5d,-0.1539961013645224
MATS5i,-0.1289797701944771
MATS5m,-0.015402084272651911
MATS5p,-0.09698451456008461
MATS5s,0.0615617366593453
MATS5v,-0.06200937211591994
MATS6Z,-0.1429358420205102
MATS6c,0.005768532810058087
MATS6d,-0.12051868802440885
MATS6i,0.023238779491846495
MATS6m,-0.1399643150141357
MATS6p,-0.01958173185142502
MATS6s,-0.1638321566551581
MATS6v,-0.06153053618046633
MATS7Z,-0.15113199186254958
MATS7c,0.016018486433520975
MATS7d,-0.06860434668761457
MATS7i,-0.07105718143101564
MATS7m,-0.14926029487412856
MATS7p,-0.06271578769094183
MATS7s,-0.15308148145489642
MATS7v,-0.10202173478237628
MATS8Z,-0.055763175196373575
MATS8c,-0.03931418695950768
MATS8d,-0.00944669365721999
MATS8i,0.0022625633059668595
MATS8m,-0.054763037060057335
MATS8p,0.009660248315725274
MATS8s,-0.06867386073734275
MATS8v,-0.023918757750415773
MAXaaN,4.020515437290537
MAXsOH,10.627040186444948
MINaaN,4.020515437290537
MINsOH,10.627040186444948
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.63203180296192
SpAD_D,314.97521375876977
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.7695849360175657
SssNH2,0
SsssAs,0
SsssCH,-0.6118579931972798
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,978
TMWC10,138.27956803369403
TSRW10,80.50192362098042
VE1_Dt,5.283380213496745
VE2_Dt,0.18218552460333604
VE3_Dt,2.729276821825291
VR1_Dt,186.96876590273868
VR2_Dt,6.447198824232368
VR3_Dt,6.295652312638327
Xc-3dv,0.6655495147444797
Xc-4dv,0.0
Xc-5dv,0.1371950523781827
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.20848759720736484
Xch-6d,0.5539212729045396
Xch-7d,0.7096752330043106
Xp-0dv,15.809575075141968
Xp-1dv,9.510962674302181
Xp-2dv,6.92326182465544
Xp-3dv,5.074102658241049
Xp-4dv,3.68578215515625
Xp-5dv,2.451602470508496
Xp-6dv,1.414331594711371
Xp-7dv,0.9015928994810236
Xpc-4d,4.305670032381978
Xpc-5d,7.421037217388548
Xpc-6d,12.111381509062015
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,53
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,6.969026750369801
AATS0dv,8.12
AATS0pe,6.288461999999999
AATS0se,7.7035933599999975
AATS1dv,7.69811320754717
AATS1pe,6.502877358490567
AATS1se,7.744190339622641
AATS2dv,6.595505617977528
AATS2pe,6.435283146067415
AATS2se,7.7438130337078634
AATS3dv,5.084745762711864
AATS3pe,6.209569491525424
AATS3se,7.617414542372881
AATS4dv,4.921875
AATS4pe,6.30686953125
AATS4se,7.76143975
AATS5dv,5.111111111111111
AATS5pe,6.371298412698413
AATS5se,7.787020444444445
AATS6dv,4.456521739130435
AATS6pe,6.401081159420289
AATS6se,7.858200753623189
AATS7dv,3.925373134328358
AATS7pe,6.259560447761194
AATS7se,7.7249757313432825
AATS8dv,3.3846153846153846
AATS8pe,6.070790000000001
AATS8se,7.571326492307692
AATSC0Z,7.1136
AATSC0c,0.021444290724604024
AATSC0d,0.57
AATSC0i,1.530537933340015
AATSC0m,33.8744940516
AATSC0p,0.22971252942281634
AATSC0s,1.755877777777778
AATSC0v,49.76760829406238
AATSC1Z,0.27356981132075453
AATSC1c,-0.009039245357895282
AATSC1d,0.20132075471698116
AATSC1i,-0.26374365623074164
AATSC1m,1.323665715947172
AATSC1p,-0.004594678420352997
AATSC1s,-0.08689454926624737
AATSC1v,0.3607798265833596
AATSC2Z,-0.4515775280898878
AATSC2c,-0.002602888947156258
AATSC2d,0.011348314606741601
AATSC2i,0.11093666644441927
AATSC2m,-2.170052460813481
AATSC2p,-0.007485353604313256
AATSC2s,-0.030590636704119826
AATSC2v,-2.3128902382580296
AATSC3Z,0.3647050847457628
AATSC3c,0.0014988818369694639
AATSC3d,-0.04559322033898303
AATSC3i,-0.11485598372019225
AATSC3m,1.5905422307728825
AATSC3p,-0.022768567868433006
AATSC3s,0.19928700564971752
AATSC3v,-2.417741145492484
AATSC4Z,0.13139999999999996
AATSC4c,-0.00015498798749222404
AATSC4d,-0.056875
AATSC4i,0.19382237156845944
AATSC4m,0.6537378271500003
AATSC4p,0.01535736389746422
AATSC4s,-0.013733680555555558
AATSC4v,2.7001723771090544
AATSC5Z,-0.09994920634920633
AATSC5c,0.00033456658932896595
AATSC5d,-0.08777777777777777
AATSC5i,-0.19740843091612503
AATSC5m,-0.5217378120761891
AATSC5p,-0.022278558154441
AATSC5s,0.108094885361552
