DLiP-ID,C0010J
DLiP-Mol-ID,31644
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H12N2O4S3/c1-22-16(21)11-5-4-9(23-11)7-26-17-18-14(20)13-10(8-25-15(13)19-17)12-3-2-6-24-12/h2-6,8H,7H2,1H3,(H,18,19,20)"
Standard Inchi Key(RDKit),HLLDDDNIWYZZJY-UHFFFAOYSA-N
Canonical SMILES(RDKit),COC(=O)c1ccc(CSc2nc(O)c3c(-c4cccs4)csc3n2)o1
SMILES(SDF),
MW(SDF),
MW(RDKit),404.494
MW Monoisotopic(RDKit),403.995919864
MolLogP(RDKit),4.7973
XLogP(SDF),
XLogP(CDK),2.757
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),9
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),85.45
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.290482316354484
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,1645484.7366823854
qed,0.29048231635448424
Chi0,18.0956473593183
Chi1,12.652198343190411
TPSA,85.45
Chi0n,13.462338925607357
Chi0v,15.911828668390536
Chi1n,7.47348488019565
Chi1v,10.218389062358927
Chi2n,5.182834938106747
Chi2v,7.931130623823372
Chi3n,3.5723434968461403
Chi3v,6.2173444146086405
Chi4n,2.383614644070064
Chi4v,4.930761870414871
MolMR,102.00130000000001
MolWt,404.494
fr_SH,0
Kappa1,17.073866298731165
Kappa2,7.1009540098332975
Kappa3,3.2040486664764853
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1069.262579437524
MolLogP,4.797300000000003
NOCount,6
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.562563653137966
