DLiP-ID,C001BL
AATSC6v,-20.52549856664677
AATSC7Z,-0.8600000000000005
AATSC7c,-2.7112280253915846e-05
AATSC7d,0.011111111111111144
AATSC7i,-0.32779253073217945
AATSC7m,-4.260440468888882
AATSC7p,-0.055919528969180024
AATSC7s,0.02308641975308647
AATSC7v,-11.338338396837665
AATSC8Z,1.8399999999999994
AATSC8c,0.0002411861375755377
AATSC8d,0.1587301587301588
AATSC8i,-0.049310393623037144
AATSC8m,8.70265490920636
AATSC8p,0.017865219422674192
AATSC8s,0.15042768959435632
AATSC8v,7.804659836817694
ATS0are,180.1098
ATS1are,199.125
ATS2are,355.6779000000002
ATS3are,491.813
ATS4are,488.524
ATS5are,374.5729999999999
ATS6are,263.114
ATS7are,215.07999999999998
ATS8are,143.44
ATSC0dv,108.79999999999998
ATSC0pe,2.681269999999998
ATSC0se,1.553765866666666
ATSC1dv,45.68000000000002
ATSC1pe,0.16887199999999858
ATSC1se,0.01604494222222306
ATSC2dv,54.92
ATSC2pe,0.9182279999999983
ATSC2se,0.6065350577777786
ATSC3dv,39.48
ATSC3pe,0.5696819999999976
ATSC3se,-0.02443016888888823
ATSC4dv,-67.60000000000002
ATSC4pe,-0.8739200000000014
ATSC4se,-0.3859004444444416
ATSC5dv,-95.92
ATSC5pe,-1.7606080000000004
ATSC5se,-0.975571324444442
ATSC6dv,-92.40000000000002
ATSC6pe,-1.7303649999999977
ATSC6se,-0.6826511999999999
ATSC7dv,2.400000000000004
ATSC7pe,0.18124000000000284
ATSC7se,0.203366044444441
ATSC8dv,33.120000000000005
ATSC8pe,0.6902280000000022
ATSC8se,0.3038057244444411
AXp-0dv,0.5717256540096889
AXp-1dv,0.3247601534461992
AXp-2dv,0.17250523688623245
AXp-3dv,0.09207982364991625
AXp-4dv,0.050324712516003525
AXp-5dv,0.028374344317360255
AXp-6dv,0.01710209404019476
AXp-7dv,0.009125044399930312
BertzCT,585.9925548664305
ECIndex,203
ETA_eta,11.404174297611211
GATS1dv,0.41231043198529416
GATS1pe,0.6265710838520553
GATS1se,0.6299234949083706
GATS2dv,0.659466911764706
GATS2pe,0.6516408269215707
GATS2se,0.5762953217147088
GATS3dv,0.8890221484935439
GATS3pe,0.8953347280734371
GATS3se,0.9424749545925664
GATS4dv,1.384363511029412
GATS4pe,1.3993443405550356
GATS4se,1.4719330460685454
GATS5dv,1.5971151565464898
GATS5pe,1.6881062139907945
GATS5se,1.8778761131567396
GATS6dv,1.4482230392156865
GATS6pe,1.406182310787218
GATS6se,1.3774184824986646
GATS7dv,0.5997242647058825
GATS7pe,0.3974795526000734
GATS7se,0.1327929802207865
GATS8dv,0.4188550420168068
GATS8pe,0.28391396614290954
GATS8se,0.0948521287291332
LogEE_A,3.7288354711647314
LogEE_D,49.98893165153291
MATS1dv,0.3936121323529414
MATS1pe,0.05904571341192748
MATS1se,0.009681081079226174
MATS2dv,0.26109279918864103
MATS2pe,0.17713453596294995
MATS2se,0.2019126797772307
MATS3dv,0.13275645624103302
MATS3pe,0.07773191207988688
MATS3se,-0.005752389635023364
MATS4dv,-0.23299632352941188
MATS4pe,-0.12222566172000611
MATS4se,-0.09313672656300619
MATS5dv,-0.42658918406072116
MATS5pe,-0.31772521856217184
MATS5se,-0.30381066477725904
MATS6dv,-0.5661764705882355
MATS6pe,-0.43023517462495986
MATS6se,-0.29290178769104985
MATS7dv,0.01654411764705885
MATS7pe,0.050696125343588014
MATS7se,0.0981644252879268
MATS8dv,0.32615546218487407
MATS8pe,0.2758133272665576
MATS8se,0.20949496981269544
MAXaaCH,1.9330702003023432
MAXaaaC,0.8339351851851855
MAXaasC,0.9594444444444445
MAXaasN,1.8564814814814814
MDEC-22,11.084452485219593
MDEC-23,12.474574212433838
MDEC-33,3.5327755290014426
MDEN-23,0.4999999999999999
MINaaCH,1.8639266817838247
MINaaaC,0.7436574074074078
MINaasC,0.9594444444444445
MINaasN,1.8564814814814814
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.5357142857142858
SM1_Dzi,0.6236333567935969
SM1_Dzm,0.5342659360630688
SM1_Dzp,-2.118657900702788
SM1_Dzv,-1.0376437345448832
SddssSe,0
SpAD_Dt,365.78020082055036
SpAbs_A,21.444801497766868
SpAbs_D,99.97786330306587
SpMAD_A,1.3403000936104292
SpMAD_D,6.248616456441616
SpMax_A,2.453849014893353
SpMax_D,49.98893165153291
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,34.89
TpiPC10,8.518990793511035
VAdjMat,5.169925001442312
VE1_DzZ,3.93649358366113
VE1_Dzi,3.9329364236000908
VE1_Dzm,3.9365117220546404
VE1_Dzp,3.953886512157412
VE1_Dzv,3.950748047524381
VE2_DzZ,0.24603084897882063
VE2_Dzi,0.24580852647500567
VE2_Dzm,0.24603198262841502
VE2_Dzp,0.24711790700983824
VE2_Dzv,0.2469217529702738
VE3_DzZ,1.8402940029264543
VE3_Dzi,1.8393899577033495
VE3_Dzm,1.8402986106697
VE3_Dzp,1.844702651548211
VE3_Dzv,1.8439085693489006
VR1_DzZ,77.3312329506019
VR1_Dzi,77.61564137676828
VR1_Dzm,77.33039337299927
VR1_Dzp,76.52794299984112
VR1_Dzv,76.58660927792889
VR2_DzZ,4.833202059412619
VR2_Dzi,4.8509775860480175
VR2_Dzm,4.833149585812454
VR2_Dzp,4.78299643749007
VR2_Dzv,4.786663079870555
VR3_DzZ,4.818101551753566
VR3_Dzi,4.8217726002572
VR3_Dzm,4.818090694792824
VR3_Dzp,4.8076595713559
VR3_Dzv,4.808425877106541
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04027777777777777
Xch-7dv,0.10305448940619508
Xpc-4dv,0.8103746295417137
Xpc-5dv,1.1998236424289186
Xpc-6dv,1.6824860663588739
Zagreb1,86.0
Zagreb2,103.0
fragCpx,84.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,18
nBondsS,20
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,3
naHRing,1
AATS0are,6.00366
AATS1are,6.22265625
AATS2are,6.1323775862069
AATS3are,5.997719512195122
AATS4are,6.10655
AATS5are,6.041499999999998
AATS6are,5.846977777777777
AATS7are,5.377
AATS8are,5.122857142857143
AATSC0dv,3.626666666666666
AATSC0pe,0.08937566666666659
AATSC0se,0.05179219555555554
AATSC1dv,1.4275000000000007
AATSC1pe,0.005277249999999956
AATSC1se,0.0005014044444444706
AATSC2dv,0.946896551724138
AATSC2pe,0.01583151724137928
AATSC2se,0.010457500996168597
AATSC3dv,0.4814634146341463
AATSC3pe,0.0069473414634146045
AATSC3se,-0.00029792888888888083
AATSC4dv,-0.8450000000000003
AATSC4pe,-0.010924000000000017
AATSC4se,-0.00482375555555552
AATSC5dv,-1.5470967741935484
AATSC5pe,-0.028396903225806458
AATSC5se,-0.015735021362007127
AATSC6dv,-2.0533333333333337
AATSC6pe,-0.038452555555555504
AATSC6se,-0.015170026666666664
AATSC7dv,0.060000000000000095
AATSC7pe,0.004531000000000071
AATSC7se,0.005084151111111025
AATSC8dv,1.182857142857143
AATSC8pe,0.02465100000000008
AATSC8se,0.010850204444444326
AETA_eta,0.7127608936007007
ATSC0are,2.768346666666666
ATSC1are,0.12685022222222064
ATSC2are,1.0614497777777754
ATSC3are,0.3173457777777762
ATSC4are,-0.8628777777777796
ATSC5are,-1.8395431111111114
ATSC6are,-1.5609466666666654
ATSC7are,0.27980444444444774
ATSC8are,0.6656231111111142
BCUTZ-1h,8.022243496593244
BCUTZ-1l,5.680206910794858
BCUTc-1h,0.4572362172713701
BCUTc-1l,-0.43753394716195737
BCUTd-1h,3.2844503736430335
BCUTd-1l,0.9779630780727535
BCUTi-1h,14.557534484995092
BCUTi-1l,10.943794952493983
BCUTm-1h,16.010091966917912
BCUTm-1l,11.693989162013278
BCUTp-1h,2.0011489193980667
BCUTp-1l,0.7487166893848478
BCUTs-1h,7.008277362549011
BCUTs-1l,1.3242068866805077
BCUTv-1h,20.90025427005235
BCUTv-1l,14.70269512553841
BalabanJ,1.7591730997378332
Diameter,7
ETA_beta,20.5
GATS1are,0.635817791064221
GATS2are,0.631071614345024
GATS3are,0.9359280042233533
GATS4are,1.4400826937618596
GATS5are,1.7447901049125858
GATS6are,1.3544791275338024
GATS7are,0.28284029938446986
GATS8are,0.20202878527462134
HybRatio,0.38461538461538464
Lipinski,True
LogEE_Dt,180.83473493935188
MATS1are,0.04295780032365836
MATS2are,0.19832261390424455
MATS3are,0.041939152787152496
MATS4are,-0.11688534913739154
MATS5are,-0.32152819446131903
MATS6are,-0.37590346745269515
MATS7are,0.07580457168177487
MATS8are,0.2576149972959634
MAXssCH2,1.1935964663643235
MINssCH2,0.8253977702191987
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.5810893512851898
SM1_Dzse,0.5290207864431083
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,32.22804289761662
SMR_VSA6,0.0
SMR_VSA7,40.4436768509702
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,72.28083074024437
SpAD_Dzi,70.12277451628124
SpAD_Dzm,72.29207115461455
SpAD_Dzp,92.17708892905844
SpAD_Dzv,85.63733812755058
SpAbs_Dt,365.7802008205503
SpDiam_A,4.894001458061728
SpDiam_D,71.99048296171821
SpMAD_Dt,22.861262551284398
SpMax_Dt,180.83473493935188
SsssssAs,0
VE1_Dzpe,3.935653137206208
VE1_Dzse,3.936611670173062
VE2_Dzpe,0.245978321075388
VE2_Dzse,0.24603822938581638
VE3_Dzpe,1.8400804788426393
VE3_Dzse,1.8403240003691743
VMcGowan,165.77999999999972
VR1_Dzpe,77.38387072680865
VR1_Dzse,77.32397003116665
VR2_Dzpe,4.836491920425541
VR2_Dzse,4.832748126947916
VR3_Dzpe,4.818781999582984
VR3_Dzse,4.818007627730312
mZagreb1,4.055555555555555
mZagreb2,3.527777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,27
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.0922782222222222
AATSC1are,0.003964069444444395
AATSC2are,0.018300858237547853
AATSC3are,0.0038700704607045875
AATSC4are,-0.010785972222222245
AATSC5are,-0.029670050179211472
AATSC6are,-0.03468770370370367
AATSC7are,0.006995111111111193
AATSC8are,0.023772253968254078
AETA_beta,1.28125
BCUTdv-1h,6.022237972566572
BCUTdv-1l,1.826934439269934
BCUTpe-1h,3.491618317334852
BCUTpe-1l,2.2248066272855063
BCUTse-1h,3.7041792104910387
BCUTse-1l,2.4202018914334213
ETA_alpha,7.633333333333334
ETA_dBeta,-0.5
ETA_eta_B,0.05404021706695783
ETA_eta_F,11.450716679368375
ETA_eta_L,4.231115958327288
ETA_eta_R,22.854890976979586
ETA_psi_1,0.5979112271540472
LabuteASA,93.7427366182181
LogEE_DzZ,36.17389751297932
LogEE_Dzi,35.100364342940225
LogEE_Dzm,36.17942719831122
LogEE_Dzp,45.69129610814745
LogEE_Dzv,42.624110863548125
PEOE_VSA1,0.0
PEOE_VSA2,9.361636831863176
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.553555759849232
PEOE_VSA7,24.97437738277524
PEOE_VSA8,12.965578028838586
PEOE_VSA9,10.902924932081056
SM1_Dzare,0.6570497906002791
SpAD_Dzpe,71.75456558394151
SpAD_Dzse,72.35584128508049
SpAbs_DzZ,71.81208074024434
SpAbs_Dzi,69.60926497434527
SpAbs_Dzm,71.82458846055937
SpAbs_Dzp,93.50125011699774
SpAbs_Dzv,86.28586546164112
SpDiam_Dt,209.57561658415912
SpMAD_DzZ,4.517551921265273
SpMAD_Dzi,4.3826734072675775
SpMAD_Dzm,4.518254447163409
SpMAD_Dzp,5.761068058066153
SpMAD_Dzv,5.352333632971911
SpMax_DzZ,36.17389751297932
SpMax_Dzi,35.10036434294022
SpMax_Dzm,36.17942719831122
SpMax_Dzp,45.69129610814745
SpMax_Dzv,42.624110863548125
VE1_Dzare,3.934436788755198
VE2_Dzare,0.24590229929719987
VE3_Dzare,1.8397713722194269
VR1_Dzare,77.4515406704493
VR2_Dzare,4.8407212919030815
VR3_Dzare,4.819656088363302
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47708333333333336
AETA_dBeta,-0.03125
AETA_eta_B,0.0033775135666848644
AETA_eta_F,0.7156697924605234
AETA_eta_L,0.2644447473954555
AETA_eta_R,1.4284306860612241
BCUTare-1h,3.545707252086136
BCUTare-1l,2.176099571854376
ETA_beta_s,10.5
ETA_dPsi_A,0.11608877284595276
ETA_dPsi_B,0.0
ETA_eta_BR,0.31204021706695784
ETA_eta_FL,3.6290573869788494
ETA_eta_RL,7.860173345306137
LogEE_Dzpe,35.91360087642608
LogEE_Dzse,36.210984441692936
PEOE_VSA10,5.824404497999927
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,5.559266895052007
SlogP_VSA2,9.551078168738563
SlogP_VSA3,12.965578028838586
SlogP_VSA4,0.0
SlogP_VSA5,25.086869366777957
SlogP_VSA6,29.060005457918262
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,71.0257650116157
SpAbs_Dzpe,71.24934599210472
SpAbs_Dzse,71.89294809694272
SpDiam_DzZ,51.83502001143615
SpDiam_Dzi,50.00592487141881
SpDiam_Dzm,51.84385583253884
SpDiam_Dzp,67.21715684492736
SpDiam_Dzv,62.38571168652897
SpMAD_Dzpe,4.484660348996345
SpMAD_Dzse,4.52224008031753
SpMax_Dzpe,35.91360087642608
SpMax_Dzse,36.210984441692936
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.65625
AETA_eta_BR,0.019502513566684865
AETA_eta_FL,0.2268160866861781
AETA_eta_RL,0.49126083408163357
DetourIndex,1445
EState_VSA1,0.0
EState_VSA2,5.559266895052007
EState_VSA3,0.0
EState_VSA4,42.53455070477159
EState_VSA5,6.4208216229260096
EState_VSA6,0.0
EState_VSA7,28.832567921637796
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
ETA_beta_ns,10.0
ETA_shape_p,0.043668122270742356
ETA_shape_x,0.0
ETA_shape_y,0.31441048034934493
GhoseFilter,True
LogEE_Dzare,35.55394811772037
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,70.46277993524293
SpDiam_Dzpe,51.40518882569276
SpDiam_Dzse,51.89617685147367
SpMAD_Dzare,4.4391103132259815
SpMax_Dzare,35.55394811772037
TopoPSA(NO),34.89
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.8564814814814814
VSA_EState9,32.31018518518519
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.625
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02291666666666664
FilterItLogS,-3.1994034386951427
SpDiam_Dzare,50.8206846206236
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5655555555555557
ETA_epsilon_2,0.7979166666666664
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5212962962962966
ETA_epsilon_5,0.7979166666666664
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.12010101010100988
ETA_dEpsilon_B,0.04425925925925911
ETA_dEpsilon_C,-0.07584175084175077
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.9375
MDEDescriptor,"0.0,0.0,0.0,0.0,11.084452485219593,12.474574212433838,0.0,3.5327755290014426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,35.217102000000004
BCUTDescriptor,"11.899999999999997,15.994918907932838,-0.27424819643513854,0.2410834754264799,5.498838031024423,9.979734436119685"
BPolDescriptor,19.562897999999997
TPSADescriptor,34.89
ALOGPDescriptor,"0.6448000000000008,0.41576704000000103,54.0811"
XLogPDescriptor,2.7760000000000002
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,214.11061318
ChiPathDescriptor,"10.957819157813608,7.860173345306137,6.865155039951181,6.1419339017682315,5.325515654213542,4.422919431081867,3.2314413832348645,2.1293446015888713,9.147610464155022,5.845682762031585,4.312630922155811,3.222793827747069,2.365261488252164,1.7308350033589748,1.1458403006930487,0.6113779747953308"
ChiChainDescriptor,"0.0,0.0,0.0,0.12869425449598476,0.2806990685139161,0.0,0.0,0.0,0.04027777777777777,0.06352601865409033"
AtomCountDescriptor,30
BondCountDescriptor,18
SmallRingDescriptor,"3,2,1,1,0,0,0,2,1,0,0"
ChiClusterDescriptor,"0.7979489500391173,0.0,0.29321760375163153,0.0,0.3321296721671215,0.0,0.07294748733906406,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,5,1,1,4,0,0"
ZagrebIndexDescriptor,86.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"33.39791136377944,2.087369460236215,9.281133733022351,2.6042118592956025,6.676921873726748"
FractionalPSADescriptor,0.16295315529580232
WienerNumbersDescriptor,"390.0,29.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.357343085878124,4.162302883333131,6.158024052626234,0.8103746295417135,1.1998236424289188,1.5371054809375777"
FractionalCSP3Descriptor,0.38461538461538464
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"11.11111111111111,4.704,2.08"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,784.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.38461538461538464
AutocorrelationDescriptorMass,"17.49442963809391,19.163001643034796,27.242625474558338,31.824005307154277,23.712739171499106"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.25958158279372734,-0.15879501218963854,0.10323681624169294,-0.12505502132010732,0.048700423807903695"
EccentricConnectivityIndexDescriptor,203
AutocorrelationDescriptorPolarizability,"1099.4398844549564,1298.4858467500005,1820.3640455967416,2018.386023344239,1342.7730870212408"
