DLiP-ID,J00067
DLiP-Mol-ID,26937
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H26F4N4O/c27-22-14-21(26(28,29)30)15-23(16-22)32-25(35)34(18-19-4-2-1-3-5-19)24-8-12-33(13-9-24)17-20-6-10-31-11-7-20/h1-7,10-11,14-16,24H,8-9,12-13,17-18H2,(H,32,35)"
Standard Inchi Key(RDKit),BNNGGVFMRFZPFH-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(Nc1cc(F)cc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(Cc2ccncc2)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),486.513
MW Monoisotopic(RDKit),486.204274332
MolLogP(RDKit),5.9382
XLogP(SDF),
XLogP(CDK),4.708
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),48.47
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),35
QED Weighted(RDKit),0.439072341655351
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,DCN1/UBE2M
Common Target Pref Name,DCN1/UBE2M
RDKit Descriptors
Ipc,66532722.71414252
qed,0.4390723416553506
Chi0,24.838288046437572
Chi1,16.77500814891799
TPSA,48.470000000000006
Chi0n,19.009941155585068
Chi0v,19.009941155585068
Chi1n,11.383522330371603
Chi1v,11.383522330371603
Chi2n,8.632775984324603
Chi2v,8.632775984324603
Chi3n,6.086396917440488
Chi3v,6.086396917440488
Chi4n,4.303106681674795
Chi4v,4.303106681674795
MolMR,124.94170000000004
MolWt,486.51300000000026
fr_SH,0
Kappa1,24.657843279981517
Kappa2,10.858704385555017
Kappa3,6.787223289044126
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1117.200633321114
MolLogP,5.9382000000000055
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,1
BalabanJ,1.4800531609659717
SMR_VSA1,22.3561973747711
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,38.14929540426861
SMR_VSA6,18.406301415831482
SMR_VSA7,95.56493314397913
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,200.93708062437528
NHOHCount,1
PEOE_VSA1,10.216698334856808
PEOE_VSA2,9.883888251797686
PEOE_VSA3,9.184952231746642
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,54.300381571554055
PEOE_VSA8,50.301939870707976
PEOE_VSA9,5.563451491696996
RingCount,4
SMR_VSA10,11.718500787021634
fr_Al_COO,0
