DLiP-ID,C0019O
DLiP-Mol-ID,32038
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H19ClN4O3/c1-15(2,3)12-18-20(14(22)23-12)11-7-6-9(8-10(11)16)17-13(21)19(4)5/h6-8H,1-5H3,(H,17,21)"
Standard Inchi Key(RDKit),DHWRNDJOGMTCPB-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),338.795
MW Monoisotopic(RDKit),338.114568148
MolLogP(RDKit),2.8699
XLogP(SDF),
XLogP(CDK),2.465
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),80.37
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.912567009930771
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,96011.07554264535
qed,0.912567009930771
Chi0,17.361442840636293
Chi1,10.591242718514907
TPSA,80.37
Chi0n,13.67640093846957
Chi0v,14.432329884488025
Chi1n,6.982367071144758
Chi1v,7.360331544153985
Chi2n,6.325696054082132
Chi2v,6.732896180822738
Chi3n,3.022661784213112
Chi3v,3.3253950999219555
