DLiP-ID,P00027
DLiP-Mol-ID,22650
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H21N3O/c21-17-14-6-2-3-7-15(14)20-11-8-13(16(20)18-17)12-19-9-4-1-5-10-19/h2-3,6-7,13H,1,4-5,8-12H2/t13-/m1/s1"
Standard Inchi Key(RDKit),CDOMBRFDONICCK-CYBMUJFWSA-N
Canonical SMILES(RDKit),O=c1nc2n(c3ccccc13)CC[C@@H]2CN1CCCCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),283.375
MW Monoisotopic(RDKit),283.168462292
MolLogP(RDKit),2.3697
XLogP(SDF),
XLogP(CDK),4.021
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),38.13
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.84901508909174
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,PB1-5/H3
Common Target Pref Name,PB1-5/H3
RDKit Descriptors
Ipc,148210.8822509728
qed,0.8490150890917401
Chi0,14.233840039752504
Chi1,10.326499840494925
TPSA,38.13
Chi0n,12.29349467240425
Chi0v,12.29349467240425
Chi1n,8.045984385011366
Chi1v,8.045984385011366
Chi2n,6.290808780124576
Chi2v,6.290808780124576
Chi3n,4.911481332742284
Chi3v,4.911481332742284
Chi4n,3.8251857497654087
Chi4v,3.8251857497654087
