DLiP-ID,T004OP
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.7994999999999999
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.389071729816501
SRW05,0.0
SRW06,6.920671504248683
SRW07,0.0
SRW08,8.552367266423891
SRW09,0.0
SRW10,10.237778841189767
SaaCH,15.05901665681067
SaaNH,0
SaaSe,0
SaaaC,1.3747916666666669
SaasC,2.3325523792952554
SaasN,1.7259996220710505
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.6335106154385484
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.3559673183607237
SssPH,0
SssSe,0
SsssB,0
SsssN,2.326458333333333
SsssP,0
VE1_A,4.2525506473540275
VE1_D,5.007097329272216
VE2_A,0.16355964028284722
VE2_D,0.19258066651046984
VE3_A,2.4030304002629763
VE3_D,2.566367816826663
VR1_A,270.5285368662809
VR1_D,160.42747731351193
VR2_A,10.404943725626188
VR2_D,6.170287588981228
VR3_A,6.5558890344825995
VR3_D,6.033353430735915
WPath,1600
Xc-3d,1.3478922547928038
Xc-4d,0.0
Xc-5d,0.3218699428968853
Xc-6d,0.0
Xp-0d,17.93251065250177
Xp-1d,12.758351493073063
Xp-2d,11.069432250813255
Xp-3d,9.774090332751769
Xp-4d,8.381854133717951
Xp-5d,6.934064984573775
Xp-6d,4.792460267417826
Xp-7d,3.737655742210609
ZMIC0,85.92237752153207
ZMIC1,48.752197150320995
ZMIC2,29.912344015419684
ZMIC3,25.593045576447324
ZMIC4,25.44367213891728
ZMIC5,25.44367213891728
nAcid,0
nAtom,48
nBase,2
nRing,4
piPC1,3.676300671907076
piPC2,4.30406509320417
piPC3,4.962844630259907
piPC4,5.616771097666572
piPC5,6.228757521526611
piPC6,6.627586577006871
piPC7,7.106119338932124
piPC8,7.538332832193758
piPC9,7.925239418667821
AATS0Z,22.208333333333332
AATS0d,3.3333333333333335
AATS0i,162.91538102455164
AATS0m,87.59075054166665
AATS0p,1.4934560813891251
AATS0s,3.5503472222222228
AATS0v,220.00455540171887
AATS1Z,24.96078431372549
AATS1d,4.019607843137255
AATS1i,147.81446230121963
AATS1m,94.81307013725488
AATS1p,1.7868298590196077
AATS1s,3.0010893246187362
AATS1v,262.5685855729177
AATS2Z,20.797752808988765
AATS2d,3.6853932584269664
AATS2i,157.84385325501847
AATS2m,77.19568795505619
AATS2p,1.5277987738965393
AATS2s,2.847066167290887
AATS2v,219.6738402349966
AATS3Z,18.026086956521738
AATS3d,3.2782608695652176
AATS3i,160.49515160077598
AATS3m,65.73674868695652
AATS3p,1.398418814212461
AATS3s,2.757971014492753
AATS3v,195.50240859847653
AATS4Z,16.39344262295082
AATS4d,2.9918032786885247
AATS4i,159.84199592594533
AATS4m,59.21443822950819
AATS4p,1.3021709726588198
AATS4s,2.849954462659381
AATS4v,178.05527396934875
AATS5Z,16.252100840336134
AATS5d,2.9747899159663866
AATS5i,163.9839367572372
AATS5m,58.51215061344537
AATS5p,1.280409593085924
AATS5s,2.9108309990662935
AATS5v,176.56566183877175
AATS6Z,17.394495412844037
AATS6d,3.2018348623853212
AATS6i,159.18307457187373
AATS6m,62.80694255963302
AATS6p,1.4144571093200549
AATS6s,2.747196738022426
AATS6v,195.51601275289687
AATS7Z,16.55263157894737
AATS7d,2.93859649122807
AATS7i,155.69295584770077
AATS7m,58.73949425438597
AATS7p,1.420149196776228
AATS7s,2.852582846003899
AATS7v,192.023007844535
AATS8Z,12.983739837398375
AATS8d,2.4146341463414633
AATS8i,157.52768538675107
AATS8m,44.04159990243902
AATS8p,1.2497802552274795
AATS8s,2.5514905149051494
AATS8v,159.33555503842587
AMID_C,1.6014877783494141
AMID_N,0.33133041354640735
AMID_O,0.1424241762739539
AMID_X,0.0
AMID_h,0.4737545898203613
ATS0dv,352.0
ATS0pe,297.16360000000003
ATS0se,366.12650399999995
ATS1dv,365.0
ATS1pe,332.37399999999997
ATS1se,396.206268
ATS2dv,520.0
ATS2pe,573.9807000000001
ATS2se,694.8981120000001
ATS3dv,576.0
ATS3pe,722.3538
ATS3se,884.83638
ATS4dv,525.0
ATS4pe,749.0471
ATS4se,926.027816
ATS5dv,490.0
ATS5pe,740.7782
ATS5se,915.5542600000001
ATS6dv,441.0
ATS6pe,680.8062
ATS6se,835.213972
ATS7dv,399.0
ATS7pe,707.0082
ATS7se,868.996236
ATS8dv,283.0
ATS8pe,733.4122
ATS8se,916.500424
ATSC0Z,345.25
ATSC0c,0.8473258986058663
ATSC0d,26.66666666666667
ATSC0i,74.3540073012172
ATSC0m,1646.1148159166669
ATSC0p,10.77052602511725
ATSC0s,45.28645833333333
ATSC0v,2394.5374167496834
ATSC1Z,27.671875
ATSC1c,-0.36954578982965935
ATSC1d,11.666666666666664
ATSC1i,-22.564627489539824
ATSC1m,129.20694871354138
ATSC1p,-1.1822701476524573
ATSC1s,-0.5821397569444424
ATSC1v,-61.87591439724633
ATSC2Z,2.140625
ATSC2c,-0.07816274347998071
ATSC2d,3.5555555555555522
ATSC2i,6.336426629124565
ATSC2m,16.291795321180217
ATSC2p,1.364983850755762
ATSC2s,-0.31933593749999856
ATSC2v,228.09012426424275
ATSC3Z,2.296875
ATSC3c,0.009962875626846099
ATSC3d,-1.8888888888888924
ATSC3i,25.89394927212768
ATSC3m,14.714883116319214
ATSC3p,1.087893600290169
ATSC3s,4.492513020833336
ATSC3v,224.06345356803183
ATSC4Z,53.78125
ATSC4c,-0.06005799115688172
ATSC4d,0.5555555555555545
ATSC4i,-35.4444458827168
ATSC4m,248.52911537847214
ATSC4p,-2.2890864866543437
ATSC4s,15.056640625000004
ATSC4v,-142.72459348624633
ATSC5Z,24.109375
ATSC5c,0.16471941437251203
ATSC5d,2.888888888888889
ATSC5i,19.113546052792408
ATSC5m,127.523439456597
ATSC5p,3.680080522486234
ATSC5s,-11.829969618055555
ATSC5v,646.5842668342062
ATSC6Z,-63.296875
ATSC6c,-0.1319793367871225
ATSC6d,-14.888888888888893
ATSC6i,24.627095041962484
ATSC6m,-295.38110868576416
ATSC6p,0.5454724597436998
ATSC6s,-12.725151909722221
ATSC6v,-50.49909795590847
ATSC7Z,-159.96875
ATSC7c,-0.06089094243690135
ATSC7d,-20.000000000000004
ATSC7i,-5.567831648206965
ATSC7m,-770.6265145937502
ATSC7p,-3.656232872907097
ATSC7s,-6.501519097222222
ATSC7v,-1072.6497757049524
ATSC8Z,-163.703125
ATSC8c,0.21850484472303466
ATSC8d,-11.33333333333333
ATSC8i,-41.60682091435108
ATSC8m,-797.3299264531249
ATSC8p,-7.122988166769953
ATSC8s,-7.317382812499999
ATSC8v,-1640.6317102975509
AXp-0d,0.689711948173145
AXp-1d,0.4399431549335539
AXp-2d,0.2767358062703314
AXp-3d,0.17771073332275944
AXp-4d,0.11326829910429663
AXp-5d,0.07075576514871199
AXp-6d,0.04396752538915437
AXp-7d,0.02853172322298175
GATS1Z,0.7780948729962658
GATS1c,1.4580611950345739
GATS1d,0.6393382352941175
GATS1i,1.484440250274739
GATS1m,0.7834782197213771
GATS1p,1.147919395162264
GATS1s,0.5813813813813814
GATS1v,0.996716105386788
GATS2Z,0.9422255489833942
GATS2c,1.35084647955963
GATS2d,1.099087078651685
GATS2i,1.0936182283353233
GATS2m,0.938892957038235
GATS2p,0.8913663551676722
GATS2s,0.6871950602287682
GATS2v,0.8777936254522013
GATS3Z,0.958851493876523
GATS3c,1.1121436528462716
GATS3d,1.157119565217391
GATS3i,0.9343463691147592
GATS3m,0.9573481633773628
GATS3p,0.9147856878161823
GATS3s,0.8222483352918137
GATS3v,0.9074876706411487
GATS4Z,0.9077408862667822
GATS4c,0.9721445966808833
GATS4d,1.0835040983606554
GATS4i,1.1848830656170524
GATS4m,0.9098562059943239
GATS4p,1.066860673166874
GATS4s,1.0546152710087138
GATS4v,1.0006426105608746
GATS5Z,0.9781001466480872
GATS5c,0.8853501546686201
GATS5d,1.0737920168067223
GATS5i,0.91889205780845
GATS5m,0.9720533117241077
GATS5p,0.7972080629830924
GATS5s,1.695086683321978
GATS5v,0.8300377109581163
GATS6Z,1.0316151704987078
GATS6c,1.02439308709654
GATS6d,1.4229357798165134
GATS6i,0.9208196488728808
GATS6m,1.030078511701801
GATS6p,0.9538073538653432
GATS6s,1.2544507810562857
GATS6v,0.9686092594923201
GATS7Z,1.1296670350750155
GATS7c,0.9293286728416429
GATS7d,1.30641447368421
GATS7i,1.0528472505127107
GATS7m,1.1326604088485908
GATS7p,1.1643595339944173
GATS7s,1.272388177651336
GATS7v,1.1757430705539273
GATS8Z,1.133890252733085
GATS8c,0.658971894569446
GATS8d,0.93140243902439
GATS8i,1.1423531558809064
GATS8m,1.140389961727795
GATS8p,1.2913288217819683
GATS8s,1.1218633267413756
GATS8v,1.2876922050975494
MATS1Z,0.0754355326489756
MATS1c,-0.41047701098819284
MATS1d,0.4117647058823528
MATS1i,-0.2856241005909537
MATS1m,0.0738748833251752
MATS1p,-0.10331202415318039
MATS1s,-0.01209845640383809
MATS1v,-0.024320419601489937
MATS2Z,0.003343937384569072
MATS2c,-0.0497508544990545
MATS2d,0.07191011235955048
MATS2i,0.04596118965846275
MATS2m,0.005337772405470734
MATS2p,0.06835052102927601
MATS2s,-0.0038030380368415106
MATS2v,0.051373136881932936
MATS3Z,0.0027768157919591976
MATS3c,0.004907695680949258
MATS3d,-0.029565217391304403
MATS3i,0.1453574548796765
MATS3m,0.0037311274996489714
MATS3p,0.042159252738245244
MATS3s,0.04140610545790937
MATS3v,0.03905645261053603
MATS4Z,0.06128844624351563
MATS4c,-0.027886995557198094
MATS4d,0.008196721311475393
MATS4i,-0.1875535194847015
MATS4m,0.05940165660905096
MATS4p,-0.08361933199643859
MATS4s,0.13081005665588857
MATS4v,-0.023450850267790306
MATS5Z,0.02816738570880923
MATS5c,0.0784130929576168
MATS5d,0.043697478991596636
MATS5i,0.10368863649146702
MATS5m,0.03124813986359481
MATS5p,0.13782077347901056
MATS5s,-0.105368196732402
MATS5v,0.10891752929100575
MATS6Z,-0.08073527360176444
MATS6c,-0.06859148418111811
MATS6d,-0.2458715596330276
MATS6i,0.1458557470964501
MATS6m,-0.079020055770796
MATS6p,0.0223023513528287
MATS6s,-0.12373978507103629
MATS6v,-0.009287027516927213
MATS7Z,-0.1950912763443729
MATS7c,-0.030257887307071643
MATS7d,-0.3157894736842105
MATS7i,-0.031529573895981704
MATS7m,-0.19711524299325475
MATS7p,-0.14293326706726278
MATS7s,-0.06044813010098565
MATS7v,-0.18861346983510133
MATS8Z,-0.18503735363204463
MATS8c,0.10063445888630103
MATS8d,-0.16585365853658532
MATS8i,-0.21837166214755155
MATS8m,-0.18902274557149704
MATS8p,-0.25808420988398645
MATS8s,-0.06305558282724863
MATS8v,-0.2673779564325164
MAXaaN,4.818707404257999
MAXssO,5.239087203764782
MINaaN,4.818707404257999
MINssO,5.239087203764782
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.71537398721709
SpAD_D,256.3886083993174
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.463394501689054
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1040
TMWC10,131.2103597199366
TSRW10,61.17742678558456
VE1_Dt,5.059642318604084
VE2_Dt,0.1946016276386186
VE3_Dt,2.576807237805386
VR1_Dt,154.11715628977123
VR2_Dt,5.92758293422197
VR3_Dt,5.9932245133419455
Xc-3dv,0.609665294102796
Xc-4dv,0.0
Xc-5dv,0.07953251268671939
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.31408966044528386
Xch-7d,0.4540200647829341
Xp-0dv,14.812473426877348
Xp-1dv,8.842591513743498
Xp-2dv,6.409916151492075
Xp-3dv,4.75043693302913
Xp-4dv,3.3515830168032767
Xp-5dv,2.3617541427858986
Xp-6dv,1.2989249627689925
Xp-7dv,0.8508953256872878
Xpc-4d,3.602802660914165
Xpc-5d,6.30047023305028
Xpc-6d,10.093488837610337
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,1
nHBAcc,6
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,8.163495952567153
AATS0dv,7.333333333333333
AATS0pe,6.190908333333334
AATS0se,7.627635499999999
AATS1dv,7.1568627450980395
AATS1pe,6.51713725490196
AATS1se,7.7687503529411766
AATS2dv,5.842696629213483
AATS2pe,6.449221348314608
AATS2se,7.807843955056181
AATS3dv,5.008695652173913
AATS3pe,6.281337391304348
AATS3se,7.694229391304347
AATS4dv,4.30327868852459
AATS4pe,6.139730327868852
AATS4se,7.59039193442623
AATS5dv,4.117647058823529
AATS5pe,6.225026890756302
AATS5se,7.693733277310925
AATS6dv,4.045871559633028
AATS6pe,6.245928440366972
AATS6se,7.662513504587156
AATS7dv,3.5
AATS7pe,6.201826315789473
AATS7se,7.622774
AATS8dv,2.3008130081300813
AATS8pe,5.96270081300813
AATS8se,7.451222959349593
AATSC0Z,7.192708333333333
AATSC0c,0.017652622887622215
AATSC0d,0.5555555555555557
AATSC0i,1.5490418187753583
AATSC0m,34.29405866493056
AATSC0p,0.2243859588566094
AATSC0s,0.9434678819444443
AATSC0v,49.88619618228507
AATSC1Z,0.5425857843137255
AATSC1c,-0.007245995879012928
AATSC1d,0.2287581699346405
AATSC1i,-0.44244367626548675
AATSC1m,2.5334695826184586
AATSC1p,-0.023181767601028573
AATSC1s,-0.011414505038126322
AATSC1v,-1.2132532234754183
AATSC2Z,0.02405196629213483
AATSC2c,-0.0008782330728087721
AATSC2d,0.0399500624219725
AATSC2i,0.07119580482162433
AATSC2m,0.18305388001326087
AATSC2p,0.015336897199502942
AATSC2s,-0.0035880442415730175
AATSC2v,2.5628103849914914
AATSC3Z,0.01997282608695652
AATSC3c,8.663370110300956e-05
AATSC3d,-0.016425120772946892
AATSC3i,0.22516477627937115
AATSC3m,0.1279555053592975
AATSC3p,0.009459944350349294
AATSC3s,0.03906533061594205
AATSC3v,1.9483778571133203
AATSC4Z,0.44082991803278687
AATSC4c,-0.0004922786160400141
AATSC4d,0.004553734061930774
AATSC4i,-0.2905282449403016
AATSC4m,2.0371238965448537
AATSC4p,-0.01876300398897003
AATSC4s,0.12341508709016397
AATSC4v,-1.1698737171003797
AATSC5Z,0.2025997899159664
AATSC5c,0.0013841967594328743
AATSC5d,0.02427637721755369
AATSC5i,0.16061803405707906
AATSC5m,1.0716255416520757
AATSC5p,0.030925046407447344
AATSC5s,-0.09941150939542484
AATSC5v,5.433481233900893
