DLiP-ID,C001DQ
DLiP-Mol-ID,32213
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H13N3O4S/c1-11-7-8-15(14(10-11)19(20)21)24(22,23)18-13-6-2-4-12-5-3-9-17-16(12)13/h2-10,18H,1H3"
Standard Inchi Key(RDKit),RDTYRMMBLYMRPW-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(S(=O)(=O)Nc2cccc3cccnc23)c([N+](=O)[O-])c1
SMILES(SDF),
MW(SDF),
MW(RDKit),343.364
MW Monoisotopic(RDKit),343.062676896
MolLogP(RDKit),3.25222
XLogP(SDF),
XLogP(CDK),3.147
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),102.2
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.578463607697597
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,246253.18162781643
qed,0.5784636076975967
Chi0,17.31962647737941
Chi1,11.381847280265069
TPSA,102.2
Chi0n,12.631821066025866
Chi0v,13.448317646953592
Chi1n,6.999535089544786
Chi1v,8.482698337139176
Chi2n,5.214482219478018
Chi2v,6.86530634572395
Chi3n,3.4776907489539917
Chi3v,4.890583636863852
Chi4n,2.3836353819885896
Chi4v,3.603807722131817
MolMR,90.38490000000003
MolWt,343.36400000000015
fr_SH,0
Kappa1,15.879017013232515
Kappa2,5.893877551020408
Kappa3,2.9092627599243857
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1042.8768084350224
MolLogP,3.252220000000001
NOCount,7
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.108876222119438
SMR_VSA1,13.341108033146607
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,11.819220675208399
SMR_VSA6,4.722094864452088
SMR_VSA7,70.40554987976853
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,1
fr_oxime,0
fr_quatN,0
LabuteASA,137.71836575116222
NHOHCount,1
PEOE_VSA1,0.0
PEOE_VSA2,19.82039165416487
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,30.686289896772447
PEOE_VSA8,17.649434854539482
PEOE_VSA9,16.127398041117495
RingCount,3
SMR_VSA10,32.30098863485576
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,343.062676896
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,4.895483475517775
PEOE_VSA12,0.0
PEOE_VSA13,15.710677428091145
PEOE_VSA14,0.0
SlogP_VSA1,4.722094864452088
SlogP_VSA2,18.325086554093815
SlogP_VSA3,10.023291153407584
SlogP_VSA4,17.038055468456196
SlogP_VSA5,5.563451491696996
SlogP_VSA6,59.62326359482373
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
