DLiP-ID,T00761
DLiP-Mol-ID,25085
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H19ClN4O3S2/c1-14-10-11-16(23)13-18(14)24-22(28)19(12-15-6-3-2-4-7-15)27-32(29,30)20-9-5-8-17-21(20)26-31-25-17/h2-11,13,19,27H,12H2,1H3,(H,24,28)"
Standard Inchi Key(RDKit),WVOJLNYLQPGUTH-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(Cl)cc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12
SMILES(SDF),
MW(SDF),
MW(RDKit),487.006
MW Monoisotopic(RDKit),486.058710148
MolLogP(RDKit),4.18142
XLogP(SDF),
XLogP(CDK),4.615
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),101.05
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.407771222413287
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,19701118.402560726
qed,0.4077712224132873
Chi0,22.716967702877938
Chi1,15.331337023048246
TPSA,101.05000000000001
Chi0n,16.948943127790518
Chi0v,19.337865235664424
Chi1n,9.678936333042408
Chi1v,12.27036079698625
Chi2n,7.200195790567406
Chi2v,9.847481500304566
