DLiP-ID,C000ZZ
IC4,5.028639311838575
IC5,5.028639311838575
MID,44.91654021068714
Mpe,1.0028835063437138
Mse,1.02883338331691
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,79.21930000000003
SdO,23.052619405037856
SdS,0
Spe,34.09803921568627
SsF,0
SsI,0
Sse,34.980335032774946
StN,0
fMF,0.47058823529411764
nBr,0
nCl,0
AMID,2.0416609186675974
BIC0,0.26165858752195154
BIC1,0.5874451513122183
BIC2,0.750945759970396
BIC3,0.8794783955962349
BIC4,0.9156543745132811
BIC5,0.9156543745132811
CIC0,3.65047231718666
CIC1,1.8613003680924787
CIC2,0.9633790441812788
CIC3,0.2574966912401022
CIC4,0.0588235294117645
CIC5,0.0588235294117645
GGI1,4.0
GGI2,2.4444444444444455
GGI3,1.3194444444444444
GGI4,1.1644444444444446
GGI5,0.6288888888888889
GGI6,0.39034013605442164
GGI7,0.28557256235827666
GGI8,0.16504472159234063
GGI9,0.06562500000000002
JGI1,0.16666666666666666
JGI2,0.0740740740740741
JGI3,0.04123263888888889
JGI4,0.04015325670498084
JGI5,0.022460317460317458
JGI6,0.015613605442176867
JGI7,0.014278628117913831
JGI8,0.01031529509952129
JGI9,0.0065625000000000015
MIC0,13.046770475127863
MIC1,31.621611831717587
MIC2,41.175363585043605
MIC3,44.0728937964055
MIC4,44.27315634352847
MIC5,44.27315634352847
MPC2,33
MPC3,43
MPC4,56
MPC5,70
MPC6,74
MPC7,84
MPC8,94
MPC9,91
Mare,1.0164705882352942
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.21065258995679545
RPCG,0.14916087095885652
SIC0,0.28245720291305587
SIC1,0.6341397615721889
SIC2,0.8106366426168313
SIC3,0.9493860300752943
SIC4,0.9884375510451281
SIC5,0.9884375510451281
SaaN,0
SaaO,5.37954081632653
SaaS,0
Sare,34.56
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.641930558043889
SsSH,0
SssO,5.132861394557823
SssS,0
StCH,0
StsC,0
TIC0,48.85767781816508
TIC1,109.68952408736726
TIC2,140.21884910034805
TIC3,164.21884910034805
TIC4,170.97373660251154
TIC5,170.97373660251154
Vabc,253.04183513786714
WPol,32
apol,40.401515999999994
bpol,17.246484
nRot,5
ABCGG,14.090310098252502
ATS0Z,944.0
ATS0d,126.0
ATS0i,5301.772306833488
ATS0m,3744.5228300000003
ATS0p,55.962674858188
ATS0s,228.19444444444446
ATS0v,8654.746147731554
ATS1Z,1022.0
ATS1d,156.0
ATS1i,5098.43965397305
ATS1m,3946.9429399999995
ATS1p,69.570435396
ATS1s,141.19444444444446
ATS1v,10663.010254970526
ATS2Z,1481.0
ATS2d,232.0
ATS2i,8311.2818403032
ATS2m,5642.957353
ATS2p,99.71220706284899
ATS2s,245.11111111111114
ATS2v,15132.914599925527
ATS3Z,1535.0
ATS3d,244.0
ATS3i,10647.800171742945
ATS3m,5707.731899999999
ATS3p,106.24718416224498
ATS3s,295.05555555555554
ATS3v,15731.145185768382
ATS4Z,1405.0
ATS4d,224.0
ATS4i,10419.960173437796
ATS4m,5197.040661
ATS4p,98.931077985943
ATS4s,270.88888888888886
ATS4v,14527.087063868248
ATS5Z,1339.0
ATS5d,203.0
ATS5i,9642.567891510893
ATS5m,5013.986392000001
ATS5p,91.215683231641
ATS5s,254.8055555555556
ATS5v,13487.42249606437
ATS6Z,1245.0
ATS6d,189.0
ATS6i,9427.399382957896
ATS6m,4565.984901000001
ATS6p,86.06471521824498
ATS6s,257.80555555555554
ATS6v,12711.456779821958
ATS7Z,1028.0
ATS7d,163.0
ATS7i,8702.442319140244
ATS7m,3713.8295839999996
ATS7p,74.754532461094
ATS7s,201.7777777777778
ATS7v,10782.791495410796
ATS8Z,872.0
ATS8d,120.0
ATS8i,7493.334821646942
ATS8m,3173.6238279999993
ATS8p,56.458628748791995
ATS8s,208.77777777777777
ATS8v,8240.503583948885
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.058823529411764705
GGI10,0.053667993061932456
JGI10,0.007666856151704636
JGT10,0.3990238386062446
Kier1,16.84375
Kier2,7.7134986225895315
Kier3,4.11032990805841
MAXdO,12.50386162026539
MID_C,35.64966673472765
MID_N,0.0
MID_O,9.266873475959489
MID_X,0.0
MID_h,9.266873475959489
MINdO,10.548757784772466
MPC10,87
MWC01,24.0
MWC02,4.74493212836325
MWC03,5.58724865840025
MWC04,6.459904454377535
MWC05,7.328437352895162
MWC06,8.210939733379021
MWC07,9.092119740588751
MWC08,9.98077261524567
MWC09,10.86919682254001
MWC10,11.761916084185986
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.127200000000002
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.198497031265826
SRW05,2.3978952727983707
SRW06,6.698268054115413
SRW07,4.727387818712341
SRW08,8.287276755814599
SRW09,6.842683282238422
SRW10,9.9276434357472
SaaCH,15.131514550240166
SaaNH,0
SaaSe,0
SaaaC,1.1376832955404388
SaasC,1.3494852555219625
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.2198050405883194
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.889136749035434
VE1_D,4.610953217352117
VE2_A,0.17677894313797426
VE2_D,0.2095887826069144
VE3_A,2.1466445779527006
VE3_D,2.3168919676584094
VR1_A,233.22159784901146
VR1_D,122.07272543653605
VR2_A,10.600981720409612
VR2_D,5.548760247115275
VR3_A,6.240446425685073
VR3_D,5.593074337629998
WPath,1099
Xc-3d,1.4103213857349117
Xc-4d,0.0
Xc-5d,0.29838940229630895
Xc-6d,0.0
Xp-0d,15.526733258565956
Xp-1d,10.647867045540842
Xp-2d,9.572621051045678
Xp-3d,7.798449019372509
Xp-4d,6.356012059746413
Xp-5d,5.1972303580531465
Xp-6d,3.4688331332054143
Xp-7d,2.5197008102572607
ZMIC0,73.63138230319993
ZMIC1,48.25219894557187
ZMIC2,29.916245990768992
ZMIC3,23.884683631134273
ZMIC4,23.224829506913323
ZMIC5,23.224829506913323
nAcid,1
nAtom,34
nBase,0
nRing,3
piPC1,3.5553480614894135
piPC2,4.1705337005796475
piPC3,4.782269798800894
piPC4,5.399575729872122
piPC5,5.941978828596703
piPC6,6.259312546456669
piPC7,6.679628629506391
piPC8,7.088379432460157
piPC9,7.260250798154893
AATS0Z,27.764705882352942
AATS0d,3.7058823529411766
AATS0i,155.93447961274964
AATS0m,110.13302441176472
AATS0p,1.6459610252408237
AATS0s,6.711601307189543
AATS0v,254.55135728622216
AATS1Z,28.38888888888889
AATS1d,4.333333333333333
AATS1i,141.6233237214736
AATS1m,109.63730388888888
AATS1p,1.9325120943333332
AATS1s,3.922067901234568
AATS1v,296.1947293047368
AATS2Z,25.982456140350877
AATS2d,4.0701754385964914
AATS2i,145.81196211058244
AATS2m,98.99925180701754
AATS2p,1.7493369660148945
AATS2s,4.30019493177388
AATS2v,265.48972982325483
AATS3Z,21.928571428571427
AATS3d,3.4857142857142858
AATS3i,152.11143102489922
AATS3m,81.53902714285712
AATS3p,1.5178169166034996
AATS3s,4.215079365079365
AATS3v,224.7306455109769
AATS4Z,20.66176470588235
AATS4d,3.2941176470588234
AATS4i,153.23470843290875
AATS4m,76.42706854411765
AATS4p,1.4548687939109266
AATS4s,3.983660130718954
AATS4v,213.63363329218012
AATS5Z,21.253968253968253
AATS5d,3.2222222222222223
AATS5i,153.05663319858562
AATS5m,79.5870855873016
AATS5p,1.4478679878038254
AATS5s,4.044532627865962
AATS5v,214.0860713661011
AATS6Z,20.40983606557377
AATS6d,3.098360655737705
AATS6i,154.54753086816223
AATS6m,74.85221149180329
AATS6p,1.4108969707909014
AATS6s,4.2263205828779595
AATS6v,208.38453737413045
AATS7Z,18.357142857142858
AATS7d,2.9107142857142856
AATS7i,155.40075569893293
AATS7m,66.31838542857142
AATS7p,1.3349023653766785
AATS7s,3.6031746031746037
AATS7v,192.54984813233565
AATS8Z,18.5531914893617
AATS8d,2.5531914893617023
AATS8i,159.43265577972218
AATS8m,67.52391123404254
AATS8p,1.2012474201870638
AATS8s,4.442080378250591
AATS8v,175.32986348827413
AMID_C,1.620439397033075
AMID_N,0.0
AMID_O,0.42122152163452226
AMID_X,0.0
AMID_h,0.42122152163452226
ATS0dv,366.0
ATS0pe,227.7905
ATS0se,275.56892
ATS1dv,347.0
ATS1pe,241.22449999999998
ATS1se,286.19107999999994
ATS2dv,487.0
ATS2pe,382.35260000000005
ATS2se,457.0665160000001
ATS3dv,491.0
ATS3pe,464.16169999999994
ATS3se,562.6616879999999
ATS4dv,459.0
ATS4pe,443.70459999999997
ATS4se,540.6880679999999
ATS5dv,420.0
ATS5pe,407.6596
ATS5se,496.957912
ATS6dv,366.0
ATS6pe,404.0511
ATS6se,492.185148
ATS7dv,295.0
ATS7pe,361.52149999999995
ATS7se,443.56512799999996
ATS8dv,270.0
ATS8pe,308.1287
ATS8se,378.94516000000004
ATSC0Z,246.47058823529412
ATSC0c,1.22292133655967
ATSC0d,20.117647058823525
ATSC0i,46.699617200677494
ATSC0m,1162.7389098823528
ATSC0p,7.954366178827529
ATSC0s,83.38970588235294
ATSC0v,1584.146037883423
ATSC1Z,3.1487889273356426
ATSC1c,-0.5810070541419595
ATSC1d,5.169550173010381
ATSC1i,-0.029816720811223885
ATSC1m,17.3042824775084
ATSC1p,0.0804930331388497
ATSC1s,-8.850538254517492
ATSC1v,55.482166061980905
ATSC2Z,-17.43598615916954
ATSC2c,-0.12842669986213096
ATSC2d,-1.6678200692041503
ATSC2i,-4.10017420710852
ATSC2m,-84.77300803806256
ATSC2p,-0.754327981008448
ATSC2s,11.151408112264514
ATSC2v,-166.60778753229374
ATSC3Z,-50.02768166089965
ATSC3c,0.18388941557886765
ATSC3d,-0.35986159169550136
ATSC3i,2.8428364779449407
ATSC3m,-236.7801527577856
ATSC3p,0.18784880521996805
ATSC3s,-6.329296424452134
ATSC3v,-178.45311738214315
ATSC4Z,-26.29411764705882
ATSC4c,-0.2859582632546396
ATSC4d,-1.8823529411764701
ATSC4i,-2.7362774241816004
ATSC4m,-123.53709111764707
ATSC4p,-0.5011477025315884
ATSC4s,-8.745915032679736
ATSC4v,-131.49882032450432
ATSC5Z,58.775086505190316
ATSC5c,0.2955603126157826
ATSC5d,-3.1591695501730097
ATSC5i,-6.950943831056433
ATSC5m,272.8735605709343
ATSC5p,-0.910776021081422
ATSC5s,-0.034193579392539114
ATSC5v,70.10480968404619
ATSC6Z,-71.72664359861591
ATSC6c,0.04830988136600198
ATSC6d,-3.975778546712803
ATSC6i,-1.3211233098967408
ATSC6m,-334.98836473010385
ATSC6p,-0.39861691424674406
ATSC6s,-20.686106305267202
ATSC6v,-245.24673872160156
ATSC7Z,-60.657439446366794
ATSC7c,-0.242449137901911
ATSC7d,-6.72318339100346
ATSC7i,-10.993591840820969
ATSC7m,-285.28472674740476
ATSC7p,-1.8581880857209891
ATSC7s,-18.899221453287193
ATSC7v,-368.1649792334978
ATSC8Z,19.93771626297577
ATSC8c,0.08710335562341907
ATSC8d,-5.397923875432526
ATSC8i,-4.1080195583929555
ATSC8m,87.41584845674751
ATSC8p,-0.7187523315429957
ATSC8s,4.802792195309497
ATSC8v,-89.29114794194658
AXp-0d,0.705760602662089
AXp-1d,0.44366112689753506
AXp-2d,0.29007942578926293
AXp-3d,0.1813592795202909
AXp-4d,0.11350021535261452
AXp-5d,0.0742461479721878
AXp-6d,0.04687612342169479
AXp-7d,0.02999643821734834
GATS1Z,0.6545743834526652
GATS1c,1.352137865928882
GATS1d,0.7518274853801171
GATS1i,0.9721194191055388
GATS1m,0.6574146078738718
GATS1p,0.942836889208305
GATS1s,0.6812336099436002
GATS1v,0.8103967924514933
GATS2Z,0.806864715488004
GATS2c,1.0102748907487664
GATS2d,1.1367343798091722
GATS2i,1.0223355719296965
GATS2m,0.8102482081142065
GATS2p,1.00869214333058
GATS2s,0.5546423446265195
GATS2v,0.931452281118272
GATS3Z,1.0070456870098874
GATS3c,0.8438535029373548
GATS3d,1.054511278195489
GATS3i,0.9423942378296214
GATS3m,1.0070540476438319
GATS3p,0.950864240079745
GATS3s,0.9331901528797748
GATS3v,0.9829155533162723
GATS4Z,0.9923627684964201
GATS4c,0.9712630563697771
GATS4d,1.06140350877193
GATS4i,0.9989937100505152
GATS4m,0.9930942839390159
GATS4p,1.0012562931749076
GATS4s,0.9583737471710314
GATS4v,1.0043196154629639
GATS5Z,0.8139674963063984
GATS5c,0.6727741482309022
GATS5d,1.1196045669729884
GATS5i,1.0481266648355028
GATS5m,0.8184737661487039
GATS5p,1.0368457100682
GATS5s,0.9232881211542706
GATS5v,0.960097943102029
GATS6Z,1.1270922180053993
GATS6c,0.967976914797792
GATS6d,1.0890854184641934
GATS6i,0.9864424861811883
GATS6m,1.123423535532282
GATS6p,0.9891056038757968
GATS6s,1.1883682349885782
GATS6v,1.0268634062331803
GATS7Z,1.1404577224684622
GATS7c,1.122246324787771
GATS7d,1.1277412280701757
GATS7i,1.1090053620031248
GATS7m,1.1405127693977377
GATS7p,1.1133439096188735
GATS7s,0.9699956122119071
GATS7v,1.129378651735209
GATS8Z,1.0298151627481846
GATS8c,1.041030055314543
GATS8d,1.0819335572974993
GATS8i,1.0322958365533945
GATS8m,1.0308339509651128
GATS8p,1.03632810451028
GATS8s,1.029675795034773
GATS8v,1.0439353283137607
MATS1Z,0.012065765049058614
MATS1c,-0.4487033368892669
MATS1d,0.24269005847953223
MATS1i,-0.000603007861942451
MATS1m,0.014055548766862675
MATS1p,0.009557165996056102
MATS1s,-0.10023829196153797
MATS1v,0.03307764704130015
MATS2Z,-0.0421973788887493
MATS2c,-0.06264131439007281
MATS2d,-0.04945111316302447
MATS2i,-0.05237126329301769
MATS2m,-0.04348900276928304
MATS2p,-0.05656642071081365
MATS2s,0.07976664564545519
MATS2v,-0.06273416807201339
MATS3Z,-0.09858847596317763
MATS3c,0.07303635439837554
MATS3d,-0.008688387635756049
MATS3i,0.02956782886150747
MATS3m,-0.09891085762297563
MATS3p,0.01147053658311059
MATS3s,-0.03686581766116199
MATS3v,-0.05471542797819615
MATS4Z,-0.05334128878281622
MATS4c,-0.11691604958790691
MATS4d,-0.04678362573099415
MATS4i,-0.029296572308326156
MATS4m,-0.053123315160299694
MATS4p,-0.031501422694463974
MATS4s,-0.05244001606756213
MATS4v,-0.04150463946499524
MATS5Z,0.12869644277758838
MATS5c,0.13043254326609585
MATS5d,-0.08474890931031283
MATS5i,-0.08032834624350615
MATS5m,0.1266536235516876
MATS5p,-0.06179372499188005
MATS5s,-0.00022129443403286133
MATS5v,0.023883114832517333
MATS6Z,-0.1622050940960131
MATS6c,0.02201843922176105
MATS6d,-0.11015243025596781
MATS6i,-0.015768090965484625
MATS6m,-0.16058190248565837
MATS6p,-0.027931819383372573
MATS6s,-0.13826599781664892
MATS6v,-0.08628933209490151
MATS7Z,-0.14942038868053192
MATS7c,-0.12036854529964808
MATS7d,-0.20290309106098584
MATS7i,-0.1429279544587276
MATS7m,-0.14896601689726205
MATS7p,-0.14183224635501404
MATS7s,-0.13760124453625905
MATS7v,-0.14110361800381938
MATS8Z,0.058518255217589986
MATS8c,0.0515249315118021
MATS8d,-0.19410227696901836
MATS8i,-0.06363561432860401
MATS8m,0.05438623943731564
MATS8p,-0.0653664268741778
MATS8s,0.041664139173270984
MATS8v,-0.0407750263162854
MAXaaO,5.37954081632653
MAXsOH,8.641930558043889
MAXssO,5.132861394557823
MINaaO,5.37954081632653
MINsOH,8.641930558043889
MINssO,5.132861394557823
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.722442111407656
SpAD_D,207.96705186547922
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.43916356801367606
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,678
TMWC10,120.03546758997564
TSRW10,69.97147194880282
VE1_Dt,4.648890653379833
VE2_Dt,0.21131321151726512
VE3_Dt,2.3250859823357573
VR1_Dt,117.97628958572248
VR2_Dt,5.36255861753284
VR3_Dt,5.5589410289254335
Xc-3dv,0.4702186062183691
Xc-4dv,0.0
Xc-5dv,0.06958541548004166
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3617417734034528
Xch-7d,0.4961410656029663
Xp-0dv,11.483465961248593
Xp-1dv,6.605426773091664
Xp-2dv,4.68490635422373
Xp-3dv,3.187858090658717
Xp-4dv,2.1639523302433665
Xp-5dv,1.429491860337796
Xp-6dv,0.7495465283640855
Xp-7dv,0.45351141510451076
Xpc-4d,3.0944108766876854
Xpc-5d,4.76111303077076
Xpc-6d,7.311934082740933
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.5286110455816155
AATS0dv,10.764705882352942
AATS0pe,6.699720588235294
AATS0se,8.104968235294118
AATS1dv,9.63888888888889
AATS1pe,6.700680555555555
AATS1se,7.94975222222222
AATS2dv,8.543859649122806
AATS2pe,6.707940350877194
AATS2se,8.018710807017545
AATS3dv,7.014285714285714
AATS3pe,6.630881428571428
AATS3se,8.038024114285713
AATS4dv,6.75
AATS4pe,6.525067647058823
AATS4se,7.951295117647057
AATS5dv,6.666666666666667
AATS5pe,6.470787301587301
AATS5se,7.888220825396826
AATS6dv,6.0
AATS6pe,6.623788524590164
AATS6se,8.068608983606557
AATS7dv,5.267857142857143
AATS7pe,6.45574107142857
AATS7se,7.920805857142857
AATS8dv,5.74468085106383
AATS8pe,6.555929787234042
AATS8se,8.062662978723406
AATSC0Z,7.249134948096886
AATSC0c,0.03596827460469618
AATSC0d,0.5916955017301037
AATSC0i,1.3735181529611027
AATSC0m,34.19820323183391
AATSC0p,0.23395194643610379
AATSC0s,2.452638408304498
AATSC0v,46.59253052598303
AATSC1Z,0.08746635909265674
AATSC1c,-0.016139084837276652
AATSC1d,0.14359861591695502
AATSC1i,-0.0008282422447562191
AATSC1m,0.48067451326412225
AATSC1p,0.0022359175871902695
AATSC1s,-0.2458482848477081
AATSC1v,1.5411712794994696
AATSC2Z,-0.30589449402051827
AATSC2c,-0.0022530999975812448
AATSC2d,-0.0292600012141079
AATSC2i,-0.07193288082646526
AATSC2m,-1.487245755053729
AATSC2p,-0.013233824228218387
AATSC2s,0.19563873881165814
AATSC2v,-2.922943640917434
AATSC3Z,-0.7146811665842807
AATSC3c,0.0026269916511266807
AATSC3d,-0.005140879881364305
AATSC3i,0.04061194968492773
AATSC3m,-3.3825736108255087
AATSC3p,0.0026835543602852577
AATSC3s,-0.0904185203493162
AATSC3v,-2.5493302483163305
AATSC4Z,-0.38667820069204145
AATSC4c,-0.004205268577274111
AATSC4d,-0.027681660899653973
AATSC4i,-0.040239373885023536
AATSC4m,-1.8167219282006921
AATSC4p,-0.007369819154876299
AATSC4s,-0.1286163975394079
AATSC4v,-1.9338061812427105
