DLiP-ID,C1028I
DLiP-Mol-ID,40984
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H23F3N4OS/c1-29-16-4-2-14(3-5-16)12-28-8-6-15(7-9-28)27-19-18-10-17(11-21(22,23)24)30-20(18)26-13-25-19/h2-5,10,13,15H,6-9,11-12H2,1H3,(H,25,26,27)"
Standard Inchi Key(RDKit),NJYSIUZZZYJDMM-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),436.503
MW Monoisotopic(RDKit),436.154467016
MolLogP(RDKit),4.8812
XLogP(SDF),
XLogP(CDK),4.094
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),50.28
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.596870100747172
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,7221289.563982735
qed,0.5968701007471716
Chi0,21.13961743368831
Chi1,14.392292647723751
TPSA,50.28
Chi0n,16.57612335790195
Chi0v,17.392619938829675
Chi1n,9.814411470256198
Chi1v,10.630908051183924
Chi2n,7.488604024825147
Chi2v,8.603803896114396
Chi3n,5.248778613994846
Chi3v,6.291827632671336
Chi4n,3.7230677370119927
Chi4v,4.749427161509235
MolMR,112.08970000000004
MolWt,436.5030000000002
fr_SH,0
Kappa1,20.86553364929436
Kappa2,8.769999831160199
Kappa3,5.201019149588325
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,982.07531294184
MolLogP,4.881200000000004
NOCount,5
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.3561039011568596
SMR_VSA1,17.908108096824506
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,0.0
SMR_VSA5,38.02536062128204
SMR_VSA6,25.516098957109016
SMR_VSA7,47.09975410247088
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,176.44831625773793
NHOHCount,1
PEOE_VSA1,10.05365155780638
