DLiP-ID,C0017L
MID,54.434021752768736
Mpe,1.0014591883264934
Mse,1.029827740984773
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,104.19520000000001
SdO,12.951309602544722
SdS,0
Spe,43.062745098039215
SsF,0
SsI,0
Sse,44.28259286234524
StN,0
fMF,0.4418604651162791
nBr,0
nCl,2
AMID,2.0160748797321753
BIC0,0.30962059061914
BIC1,0.6537638532817841
BIC2,0.7740839775346082
BIC3,0.8529240413246435
BIC4,0.8610061502954082
BIC5,0.8852524772077022
CIC0,3.6444330873355377
CIC1,1.6639273260845275
CIC2,0.9714985467631942
CIC3,0.5177828489881495
CIC4,0.4712712210811727
CIC5,0.3317363373602422
GGI1,5.5
GGI2,3.555555555555557
GGI3,2.625
GGI4,1.9166666666666672
GGI5,1.4136111111111112
GGI6,0.5502040816326532
GGI7,0.4644628684807256
GGI8,0.3575207860922146
GGI9,0.1859413580246914
JGI1,0.18965517241379304
JGI2,0.08672086720867214
JGI3,0.05833333333333334
JGI4,0.042592592592592605
JGI5,0.034478319783197826
JGI6,0.014479054779806658
JGI7,0.015482095616024186
JGI8,0.013241510596007948
JGI9,0.0077475565843621395
MIC0,22.070309540261544
MIC1,41.39979720354131
MIC2,47.6017666775765
MIC3,50.358460938143054
MIC4,50.91711210093375
MIC5,51.05776326372445
MPC2,41
MPC3,56
MPC4,74
MPC5,86
MPC6,91
MPC7,91
MPC8,93
MPC9,101
Mare,1.0093023255813955
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,2
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.2086514336166485
RPCG,0.10972419223391859
SIC0,0.32837167884639695
SIC1,0.6933567746316357
SIC2,0.8209636664113472
SIC3,0.9045784029355611
SIC4,0.9131499765703848
SIC5,0.9388646974748555
SaaN,3.9843312984948085
SaaO,5.232612796087724
SaaS,0
Sare,43.400000000000006
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,12.519000683267898
SsLi,0
SsOH,0
SsSH,0
SssO,10.47768481685457
SssS,0
StCH,0
StsC,0
TIC0,76.61876169676209
TIC1,161.78050943055553
TIC2,191.55494694137286
TIC3,211.06472194569977
TIC4,213.06472194569977
TIC5,219.0647219456998
Vabc,331.25923588934324
WPol,45
apol,52.16668799999999
bpol,23.717311999999996
nRot,5
ABCGG,17.846792171022912
ATS0Z,1632.0
ATS0d,156.0
ATS0i,6868.379322561785
ATS0m,6686.944425000001
ATS0p,74.600522477584
ATS0s,184.39948178631306
ATS0v,10904.294415259128
ATS1Z,1383.0
ATS1d,190.0
ATS1i,6550.983257492797
ATS1m,5381.591491000003
ATS1p,86.55837695000004
ATS1s,158.76337448559673
ATS1v,12940.660654708438
ATS2Z,2051.0
ATS2d,293.0
ATS2i,11158.623975055438
ATS2m,7959.5358529999985
ATS2p,124.67749732964099
ATS2s,242.8683127572017
ATS2v,18465.069668193115
ATS3Z,2436.0
ATS3d,312.0
ATS3i,12502.384891765878
ATS3m,9375.858255
ATS3p,143.48572783654697
ATS3s,281.40637860082296
ATS3v,20946.250728149957
ATS4Z,2856.0
ATS4d,308.0
ATS4i,14408.873079930374
ATS4m,11050.077818000003
ATS4p,149.02109619254702
ATS4s,355.3890413046792
ATS4v,21386.74053587266
ATS5Z,2451.0
ATS5d,292.0
ATS5i,15513.67762605957
ATS5m,9287.550191
ATS5p,141.433151324188
ATS5s,345.7767489711933
ATS5v,20308.451703378254
ATS6Z,2303.0
ATS6d,278.0
ATS6i,14576.757536558946
ATS6m,8761.247008000002
ATS6p,130.921224304188
ATS6s,316.89506172839504
ATS6v,18921.166261949802
ATS7Z,1819.0
ATS7d,242.0
ATS7i,13954.385043730916
ATS7m,6451.699259999999
ATS7p,126.58667287654696
ATS7s,303.4454732510287
ATS7v,17233.387452555744
ATS8Z,1592.0
ATS8d,228.0
ATS8i,14004.484936895731
ATS8m,5905.968627
ATS8p,113.47074230752695
ATS8s,226.1460905349794
ATS8v,15218.879221463325
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.15789473684210525
GGI10,0.14774206713600654
JGI10,0.008690709831529796
JGT10,0.4714212127393197
Kier1,21.702734839476815
Kier2,9.666864961332541
Kier3,4.775510204081633
MAXdO,12.951309602544722
MID_C,39.20012596653352
MID_N,4.0821331101810445
MID_O,7.60007344361795
MID_X,3.551689232436219
MID_h,15.233895786235214
MINdO,12.951309602544722
MPC10,102
MWC01,29.0
MWC02,4.948759890378168
MWC03,5.814130531825066
MWC04,6.70808408385307
MWC05,7.591357046698551
MWC06,8.491465042843506
MWC07,9.380504998499505
MWC08,10.283121900609771
MWC09,11.175282543364675
MWC10,12.07939201844597
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,9
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.226320000000003
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.407171771460119
SRW05,2.3978952727983707
SRW06,6.93828448401696
SRW07,4.727387818712341
SRW08,8.56388591940822
SRW09,6.823286122355687
SRW10,10.238494430329037
SaaCH,10.109076999382655
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.5499851901189716
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.42758960065507634
SdssS,0
SsCH3,4.693052735823611
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.79942436696901
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.266352413908222
VE1_D,5.120097305642967
VE2_A,0.1580130523669712
VE2_D,0.1896332335423321
VE3_A,2.44401099956497
VE3_D,2.626425216889499
VR1_A,289.39299044844796
VR1_D,163.13372364668325
VR2_A,10.718258905498073
VR2_D,6.041989764691972
VR3_A,6.661037365934542
VR3_D,6.087822027951172
WPath,1832
Xc-3d,1.838571505857505
Xc-4d,0.0
Xc-5d,0.48832485618599064
Xc-6d,0.0
Xp-0d,19.551677284948283
Xp-1d,12.95592745803129
Xp-2d,11.487380700108046
Xp-3d,9.916029335788993
Xp-4d,8.485323765280697
Xp-5d,6.204923057447638
Xp-6d,4.37679897021129
Xp-7d,2.708460335174821
ZMIC0,87.92757085634757
ZMIC1,48.77492395292276
ZMIC2,35.10919824490454
ZMIC3,29.503558004202077
ZMIC4,28.54739109591312
ZMIC5,27.77661340820017
nAcid,0
nAtom,43
nBase,0
nRing,3
piPC1,3.676300671907076
piPC2,4.307437777682809
piPC3,4.915408444153235
piPC4,5.505585568703956
piPC5,5.940500145997529
piPC6,6.169610732491456
piPC7,6.406828417082892
piPC8,6.683947444580764
piPC9,7.01827589588858
AATS0Z,37.95348837209303
AATS0d,3.627906976744186
AATS0i,159.72975168748337
AATS0m,155.5103354651163
AATS0p,1.7348958715717209
AATS0s,4.288360041542164
AATS0v,253.58824221532856
AATS1Z,30.733333333333334
AATS1d,4.222222222222222
AATS1i,145.57740572206214
AATS1m,119.59092202222229
AATS1p,1.9235194877777786
AATS1s,3.5280749885688163
AATS1v,287.5702367712986
AATS2Z,28.095890410958905
AATS2d,4.013698630136986
AATS2i,152.8578626719923
AATS2m,109.03473771232875
AATS2p,1.7079109223238491
AATS2s,3.3269631884548176
AATS2v,252.94615983826185
AATS3Z,29.70731707317073
AATS3d,3.8048780487804876
AATS3i,152.46810843616925
AATS3m,114.33973481707316
AATS3p,1.7498259492261825
AATS3s,3.431785104888085
AATS3v,255.44208205060923
AATS4Z,31.043478260869566
AATS4d,3.347826086956522
AATS4i,156.61818565141712
AATS4m,120.10954150000003
AATS4p,1.6197945238320328
AATS4s,3.8629243620073828
AATS4v,232.46457104209415
AATS5Z,25.2680412371134
AATS5d,3.0103092783505154
AATS5i,159.93482088721206
AATS5m,95.74794011340207
AATS5p,1.458073724991629
AATS5s,3.5647087522803433
AATS5v,209.36548147812633
AATS6Z,25.032608695652176
AATS6d,3.0217391304347827
AATS6i,158.44301670172766
AATS6m,95.23094573913046
AATS6p,1.4230567859150869
AATS6s,3.444511540526033
AATS6v,205.66485067336743
AATS7Z,20.670454545454547
AATS7d,2.75
AATS7i,158.57255731512404
AATS7m,73.31476431818182
AATS7p,1.43848491905167
AATS7s,3.4482440142162356
AATS7v,195.8339483244971
AATS8Z,18.298850574712645
AATS8d,2.6206896551724137
AATS8i,160.97109122868656
AATS8m,67.88469686206896
AATS8p,1.304261405833643
AATS8s,2.599380350976775
AATS8v,174.9296462237164
AMID_C,1.4518565172790192
AMID_N,0.15119011519189055
AMID_O,0.2814842016154796
AMID_X,0.1315440456457859
AMID_h,0.564218362453156
ATS0dv,403.2098765432099
ATS0pe,286.77629999999994
ATS0se,348.7266139999999
ATS1dv,411.2222222222222
ATS1pe,303.8421
ATS1se,360.5031519999998
ATS2dv,564.8888888888889
ATS2pe,486.77060000000006
ATS2se,586.9199720000003
ATS3dv,592.1111111111111
ATS3pe,559.0501
ATS3se,671.3165439999998
ATS4dv,623.2716049382716
ATS4pe,633.0673999999998
ATS4se,761.325757
ATS5dv,523.7777777777778
ATS5pe,647.5935
ATS5se,789.427504
ATS6dv,444.1111111111111
ATS6pe,610.4081000000002
ATS6se,745.6717559999998
ATS7dv,415.22222222222223
ATS7pe,584.1487999999999
ATS7se,714.806484
ATS8dv,298.8888888888889
ATS8pe,534.047
ATS8se,666.9971800000002
ATSC0Z,606.4186046511627
ATSC0c,1.0888493322648893
ATSC0d,28.651162790697672
ATSC0i,61.93381678000014
ATSC0m,2829.9649131627907
ATSC0p,11.313003015041115
ATSC0s,48.80534376849813
ATSC0v,2104.014579402835
ATSC1Z,9.538669551108711
ATSC1c,-0.3830421665017929
ATSC1d,15.225527312060569
ATSC1i,-3.454484114558896
ATSC1m,44.5032626435911
ATSC1p,-0.48676747239335266
ATSC1s,-1.5561535958792165
ATSC1v,-21.5245614259064
ATSC2Z,119.54515954570036
ATSC2c,-0.09920846497353289
ATSC2d,6.6852352623039515
ATSC2i,4.736615926069691
ATSC2m,584.9728229329365
ATSC2p,4.382981545238363
ATSC2s,0.9169889943269842
ATSC2v,873.4169045885642
ATSC3Z,-81.72850189291508
ATSC3c,-0.2879872651223722
ATSC3d,-9.613845321795562
ATSC3i,-16.34418779823014
ATSC3m,-363.4200513569499
ATSC3p,0.45794253220180287
ATSC3s,-9.794339022835903
ATSC3v,-42.76469218961397
ATSC4Z,83.52298539751222
ATSC4c,0.2662446402205801
ATSC4d,-8.090859924283395
ATSC4i,-15.463304198085519
ATSC4m,360.68851634937823
ATSC4p,-2.9819581896217118
ATSC4s,14.288630622846426
ATSC4v,-768.0984908336184
ATSC5Z,37.07896160086534
ATSC5c,0.10478480830469655
ATSC5d,-7.5619253650621925
ATSC5i,12.126725000283296
ATSC5m,172.22076193510006
ATSC5p,0.7582994251867836
ATSC5s,-6.445536929340315
ATSC5v,188.11984814142863
ATSC6Z,131.22065981611684
ATSC6c,-0.3025698875201152
ATSC6d,-8.835045970795026
ATSC6i,-9.94720565324695
ATSC6m,608.4193230005408
ATSC6p,-0.0922453083375508
ATSC6s,-14.054971281287589
ATSC6v,86.2108023109185
ATSC7Z,-511.67063277447267
ATSC7c,0.2199880436724635
ATSC7d,1.83017847485127
ATSC7i,-5.019294645262718
ATSC7m,-2407.8292759843152
ATSC7p,-6.548343343705331
ATSC7s,-7.945874568646413
ATSC7v,-1522.4860523707393
ATSC8Z,228.87398593834504
ATSC8c,-0.22699665651744888
ATSC8d,-1.3639805300162267
ATSC8i,6.102071867190245
ATSC8m,1092.118348275284
ATSC8p,4.681040076172556
ATSC8s,0.22536850783127593
ATSC8v,953.812595728496
AXp-0d,0.7241361957388253
AXp-1d,0.4467561192424583
AXp-2d,0.280180017075806
AXp-3d,0.17707195242480345
AXp-4d,0.11466653736865806
AXp-5d,0.07215026810985625
AXp-6d,0.048096691980343845
AXp-7d,0.029763300386536493
GATS1Z,0.5240604387175948
GATS1c,1.3187217260216828
GATS1d,0.6026515151515152
GATS1i,1.1683312156494168
GATS1m,0.5268752691119425
GATS1p,0.8822765794017831
GATS1s,0.6184405007537404
GATS1v,0.8353543666775322
GATS2Z,0.5891766322677443
GATS2c,1.2416351310759162
GATS2d,1.0040473225404731
GATS2i,0.99500035599682
GATS2m,0.5854288736960842
GATS2p,0.6693991709097515
GATS2s,0.7392780271221159
GATS2v,0.6517778459965254
GATS3Z,0.9552686518581708
GATS3c,1.2906239556861312
GATS3d,1.340770509977827
GATS3i,1.1866758441341092
GATS3m,0.949787074454909
GATS3p,0.907282550646097
GATS3s,1.0720966916118053
GATS3v,0.8748403910905458
GATS4Z,0.9097783569099023
GATS4c,1.0107109594290922
GATS4d,1.1472332015810278
GATS4i,1.1927678279262863
GATS4m,0.9114364801465407
GATS4p,1.0506539519464995
GATS4s,1.04294958219806
GATS4v,1.0354981422334317
GATS5Z,0.8910860087009742
GATS5c,1.0506166617797132
GATS5d,1.1409910965323338
GATS5i,0.9371308623322847
GATS5m,0.8907463214699067
GATS5p,0.9054116846805117
GATS5s,1.55731559890817
GATS5v,0.8881028765997423
GATS6Z,0.7430295724204167
GATS6c,1.3298843438329766
GATS6d,1.1870676877470356
GATS6i,1.0527785055774233
GATS6m,0.7442370498272681
GATS6p,0.9360245789826053
GATS6s,1.5957153414576102
GATS6v,0.917961504606404
GATS7Z,1.4666399092164166
GATS7c,0.844838217717837
GATS7d,0.8745480371900826
GATS7i,1.026809665514596
GATS7m,1.467533021221952
GATS7p,1.263424767845685
GATS7s,1.41754046594977
GATS7v,1.293892396655019
GATS8Z,0.643233836372196
GATS8c,0.899804588196674
GATS8d,0.9688479623824452
GATS8i,0.8874734293083716
GATS8m,0.6449935292762997
GATS8p,0.7642020092629996
GATS8s,0.7229381790358874
GATS8v,0.8501441280594355
MATS1Z,0.015030423889144561
MATS1c,-0.336151255611719
MATS1d,0.5077922077922077
MATS1i,-0.05329804715525171
MATS1m,0.015026808163464064
MATS1p,-0.04111493313409262
MATS1s,-0.030467795102386567
MATS1v,-0.009775556905722247
MATS2Z,0.11611947794329326
MATS2c,-0.053669374814291404
MATS2d,0.13744218110656475
MATS2i,0.04504907950070081
MATS2m,0.12175876495282296
MATS2p,0.22821139968248028
MATS2s,0.011067316822926547
MATS2v,0.24452228405854418
MATS3Z,-0.07067334133994815
MATS3c,-0.13869477412838085
MATS3d,-0.17595818815331005
MATS3i,-0.1383853453816019
MATS3m,-0.0673414459959226
MATS3p,0.021226954137228363
MATS3s,-0.10523552202419299
MATS3v,-0.010658380216209913
MATS4Z,0.06437453730566842
MATS4c,0.11428617897893095
MATS4d,-0.13198757763975152
MATS4i,-0.11669576161184216
MATS4m,0.05957058878564285
MATS4p,-0.12319817522411478
MATS4s,0.1368370999666456
MATS4v,-0.17062740867518814
MATS5Z,0.027105147048358258
MATS5c,0.042660629087474214
MATS5d,-0.11700026777346362
MATS5i,0.08679853705678918
MATS5m,0.02697746741083391
MATS5p,0.02971389232252359
MATS5s,-0.05854481610551425
MATS5v,0.039635340724101055
MATS6Z,0.1011370608989109
MATS6c,-0.1298788824072109
MATS6d,-0.1441276115189159
MATS6i,-0.07506783315812868
MATS6m,0.10048530978068915
MATS6p,-0.0038110707587130062
MATS6s,-0.13459942810550132
MATS6v,0.019151093217428722
MATS7Z,-0.4122909083936466
MATS7c,0.0987227107721085
MATS7d,0.031213105076741427
MATS7i,-0.03960049632001125
MATS7m,-0.41574824345056255
MATS7p,-0.2828390194059301
MATS7s,-0.0795536503861311
MATS7v,-0.3535821736219467
MATS8Z,0.18654049260076208
MATS8c,-0.10303881946606926
MATS8d,-0.023529631288252008
MATS8i,0.04869660408240781
MATS8m,0.19073827714100866
MATS8p,0.20450958121701376
MATS8s,0.002282312222502158
MATS8v,0.22405957681785743
MAXaaN,3.9843312984948085
MAXaaO,5.232612796087724
MAXsCl,6.259500341633949
MAXssO,5.313408467751451
MINaaN,3.9843312984948085
MINaaO,5.232612796087724
MINsCl,6.259500341633948
MINssO,5.164276349103119
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.20122511942947
SpAD_D,280.5022480069838
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,791
TMWC10,132.47209805651826
TSRW10,76.17394326298646
VE1_Dt,5.12824020579809
VE2_Dt,0.18993482243696627
VE3_Dt,2.6280143335359076
VR1_Dt,161.10449448926576
VR2_Dt,5.966833129232065
VR3_Dt,6.075304961558026
Xc-3dv,0.8604573742069912
Xc-4dv,0.0
Xc-5dv,0.16506618122422595
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3434189194640031
Xch-7d,0.6218794624488038
Xp-0dv,16.31209521054853
Xp-1dv,8.655118372037046
Xp-2dv,6.393764307407432
Xp-3dv,4.57618897059245
Xp-4dv,3.197289465864193
Xp-5dv,1.860569142287184
Xp-6dv,1.1193001451742075
Xp-7dv,0.5134887646368251
Xpc-4d,4.594073871951702
Xpc-5d,8.070947838834064
Xpc-6d,11.995320930843114
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,45
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.254525867573312
AATS0dv,9.376973873097905
AATS0pe,6.669216279069766
AATS0se,8.109921255813951
AATS1dv,9.13827160493827
AATS1pe,6.752046666666667
AATS1se,8.011181155555551
AATS2dv,7.73820395738204
AATS2pe,6.6680904109589045
AATS2se,8.03999961643836
AATS3dv,7.220867208672086
AATS3pe,6.817684146341464
AATS3se,8.186787121951218
AATS4dv,6.7746913580246915
AATS4pe,6.881167391304346
AATS4se,8.275279967391304
AATS5dv,5.3997709049255445
AATS5pe,6.6762216494845354
AATS5se,8.13842787628866
AATS6dv,4.827294685990338
AATS6pe,6.634870652173915
AATS6se,8.105127782608694
AATS7dv,4.718434343434343
AATS7pe,6.638054545454545
AATS7se,8.122800954545454
AATS8dv,3.435504469987229
AATS8pe,6.1384712643678165
AATS8se,7.666634252873565
AATSC0Z,14.102758247701457
AATSC0c,0.02532207749453231
AATSC0d,0.6663061114115738
AATSC0i,1.4403213204651195
AATSC0m,65.81313751541374
AATSC0p,0.2630930933730492
AATSC0s,1.1350079946162357
AATSC0v,48.930571614019414
AATSC1Z,0.21197043446908248
AATSC1c,-0.008512048144484287
AATSC1d,0.33834505137912374
AATSC1i,-0.07676631365686436
AATSC1m,0.9889613920798023
AATSC1p,-0.010817054942074503
AATSC1s,-0.034581191019538146
AATSC1v,-0.4783235872423644
AATSC2Z,1.6376049252835665
AATSC2c,-0.0013590200681305876
AATSC2d,0.09157856523704043
AATSC2i,0.06488514967218754
AATSC2m,8.013326341547076
AATSC2p,0.06004084308545703
AATSC2s,0.012561493072972387
AATSC2v,11.964615131350195
AATSC3Z,-0.9966890474745741
AATSC3c,-0.0035120398185655146
AATSC3d,-0.11724201611945807
AATSC3i,-0.1993193633930505
AATSC3m,-4.431951845816462
AATSC3p,0.005584665026851255
AATSC3s,-0.11944315881507199
AATSC3v,-0.5215206364587069
AATSC4Z,0.9078585369294806
AATSC4c,0.002893963480658479
