DLiP-ID,P0008I
SRW04,5.3706380281276624
SRW05,2.3978952727983707
SRW06,6.928537818164665
SRW07,4.727387818712341
SRW08,8.57602797713713
SRW09,6.803505257608338
SRW10,10.272461552061877
SaaCH,7.956728653065909
SaaNH,0
SaaSe,0
SaaaC,1.2055937946166122
SaasC,2.1102724631519294
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,4.630164462861973
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5421296296296294
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.488878019467431
VE1_D,4.932321445429873
VE2_A,0.17955512077869723
VE2_D,0.19729285781719494
VE3_A,2.417893518096338
VE3_D,2.5121004905248236
VR1_A,165.34908433297323
VR1_D,145.83081620795494
VR2_A,6.61396337331893
VR2_D,5.833232648318198
VR3_A,6.024349633536235
VR3_D,5.898737888566445
WPath,1430
Xc-3d,2.4954547709946575
Xc-4d,0.2041241452319315
Xc-5d,0.5910431219055516
Xc-6d,0.08333333333333333
Xp-0d,18.189869965382485
Xp-1d,11.851703735303989
Xp-2d,11.264131145407216
Xp-3d,9.272688806820998
Xp-4d,7.676938571913236
Xp-5d,6.320313240845192
Xp-6d,4.088444093100299
Xp-7d,2.8577254440809217
ZMIC0,83.53243276452075
ZMIC1,46.67125388604305
ZMIC2,35.70894407699426
ZMIC3,33.17041385090023
ZMIC4,32.17383542243403
ZMIC5,31.392200905059234
nAcid,0
nAtom,40
nBase,0
nRing,3
piPC1,3.6375861597263857
piPC2,4.353498551059343
piPC3,4.94074916663209
piPC4,5.56044121750313
piPC5,6.088761388556216
piPC6,6.363432116743725
piPC7,6.761346687115257
piPC8,7.024457870057318
piPC9,7.116448043817797
AATS0Z,62.25
AATS0d,3.725
AATS0i,159.9776677519084
AATS0m,285.204795375
AATS0p,1.8660028393183752
AATS0s,5.511526920438957
AATS0v,252.78236313036004
AATS1Z,39.26190476190476
AATS1d,4.309523809523809
AATS1i,145.0204909793309
AATS1m,155.81976138095243
AATS1p,2.0094926819047623
AATS1s,3.200947971781305
AATS1v,289.4275322887777
AATS2Z,33.385714285714286
AATS2d,4.014285714285714
AATS2i,153.9261711626667
AATS2m,132.54217878571433
AATS2p,1.7477772585662998
AATS2s,4.234611992945327
AATS2v,251.99851367987986
AATS3Z,34.57692307692308
AATS3d,3.8461538461538463
AATS3i,151.7233292477004
AATS3m,134.3369975769231
AATS3p,1.8038322841647307
AATS3s,3.809927983539095
AATS3v,253.40474118187856
AATS4Z,34.56666666666667
AATS4d,3.2777777777777777
AATS4i,156.06646749472617
AATS4m,135.39244112222227
AATS4p,1.625661539218867
AATS4s,4.227239559518366
AATS4v,220.95220521864286
AATS5Z,32.92553191489362
AATS5d,2.8617021276595747
AATS5i,159.29269291661106
AATS5m,131.1330747978723
AATS5p,1.4371603019472021
AATS5s,4.167323351720514
AATS5v,198.42767761257156
AATS6Z,24.23076923076923
AATS6d,2.802197802197802
AATS6i,162.32757884596566
AATS6m,91.41391400000003
AATS6p,1.3682098023250988
AATS6s,3.516195224528557
AATS6v,185.47273338107914
AATS7Z,26.7012987012987
AATS7d,2.9220779220779223
AATS7i,159.1443718092043
AATS7m,100.53967694805195
AATS7p,1.4714495144778177
AATS7s,4.398108064774732
AATS7v,204.48393918815546
AATS8Z,27.53731343283582
AATS8d,2.7611940298507465
AATS8i,153.150258778491
AATS8m,107.6067108208955
AATS8p,1.5221460636969846
AATS8s,3.2400727842270145
AATS8v,206.90748753353355
AMID_C,1.319458661083207
AMID_N,0.16194143067692413
AMID_O,0.3735931208648838
AMID_X,0.07059876900404972
AMID_h,0.6960773336302307
ATS0dv,397.5116598079561
ATS0pe,269.7092
ATS0se,327.692878
ATS1dv,337.3703703703704
ATS1pe,285.8052
ATS1se,340.8883739999998
ATS2dv,572.8888888888889
ATS2pe,476.7683000000002
ATS2se,574.4546300000001
ATS3dv,526.1481481481482
ATS3pe,535.9922999999998
ATS3se,644.0538379999998
ATS4dv,580.5432098765432
ATS4pe,622.5039
ATS4se,753.6653429999999
ATS5dv,504.7037037037037
ATS5pe,631.7361000000002
ATS5se,772.3845179999997
ATS6dv,366.2962962962963
ATS6pe,595.0884
ATS6se,736.536094
ATS7dv,454.8148148148148
ATS7pe,524.2840000000001
ATS7se,639.6408720000001
ATS8dv,256.3703703703704
ATS8pe,436.47240000000005
ATS8se,533.0199459999999
ATSC0Z,1323.6000000000001
ATSC0c,1.059159609028653
ATSC0d,29.975
ATSC0i,61.962419415659326
ATSC0m,6844.221855975
ATSC0p,14.904122102959374
ATSC0s,77.11470336076817
ATSC0v,2028.6259904874985
ATSC1Z,71.12000000000003
ATSC1c,-0.4105199612722523
ATSC1d,12.72625
ATSC1i,-7.128495901588685
ATSC1m,293.2756802762501
ATSC1p,-1.6479913395112205
ATSC1s,-17.672457561728386
ATSC1v,-13.046958291989874
ATSC2Z,117.59999999999998
ATSC2c,-0.10040708942795881
ATSC2d,4.568749999999996
ATSC2i,12.526668081522475
ATSC2m,599.86009316875
ATSC2p,5.32162715158172
ATSC2s,30.930561985596704
ATSC2v,911.1683266837458
ATSC3Z,-309.72000000000014
ATSC3c,-0.1336014582690595
ATSC3d,-9.551250000000007
ATSC3i,-13.870144113914872
ATSC3m,-1560.1512514762505
ATSC3p,-2.7103524758684077
ATSC3s,-13.688126286008234
ATSC3v,-436.3432813871778
ATSC4Z,27.59999999999998
ATSC4c,0.05184639342761915
ATSC4d,-15.068750000000003
ATSC4i,-22.837034284972564
ATSC4m,92.07150303124966
ATSC4p,-0.8457063138623446
ATSC4s,-3.0411801268861507
ATSC4v,-916.3259045835679
ATSC5Z,203.84000000000003
ATSC5c,0.36408429540197723
ATSC5d,-3.2912499999999985
ATSC5i,-13.68871604845364
ATSC5m,1063.88138258375
ATSC5p,-6.442336809708155
ATSC5s,6.356621656378596
ATSC5v,-390.7735972356238
ATSC6Z,-114.84
ATSC6c,-0.5046669882070705
ATSC6d,-2.0681250000000007
ATSC6i,20.41969227560501
ATSC6m,-497.58127559312493
ATSC6p,2.617695435127047
ATSC6s,-44.194909336419755
ATSC6v,529.3742946434808
ATSC7Z,-488.47999999999996
ATSC7c,0.33128414153843466
ATSC7d,-6.451874999999999
ATSC7i,17.56621374111607
ATSC7m,-2388.0867876768752
ATSC7p,-0.9734722578321731
ATSC7s,8.257406764403285
ATSC7v,-221.52395892613453
ATSC8Z,-137.87999999999997
ATSC8c,-0.209209284270624
ATSC8d,-5.483124999999999
ATSC8i,-25.703232800237167
ATSC8m,-673.8418251081248
ATSC8p,-4.6404715145047035
ATSC8s,-28.553980838477365
ATSC8v,-1062.3663204825857
AXp-0d,0.7275947986152994
AXp-1d,0.43895199019644404
AXp-2d,0.2816032786351804
AXp-3d,0.17495639258152826
AXp-4d,0.10967055102733193
AXp-5d,0.07264727863040452
AXp-6d,0.04593757407977864
AXp-7d,0.028865913576574965
GATS1Z,0.5468581358200578
GATS1c,1.369052659526957
GATS1d,0.8054330990110806
GATS1i,1.253218252351836
GATS1m,0.5297053574540831
GATS1p,1.0667468865570748
GATS1s,0.786251080462623
GATS1v,0.8678456570163479
GATS2Z,0.6092960756378707
GATS2c,1.2535446049540362
GATS2d,1.0501608483259859
GATS2i,0.9265266639622045
GATS2m,0.594542473230973
GATS2p,0.681136759484204
GATS2s,0.6450509447566924
GATS2v,0.6294056444008914
GATS3Z,1.0777425203989122
GATS3c,1.1718879555242114
GATS3d,1.317764804003336
GATS3i,1.202270150224508
GATS3m,1.0708594718260942
GATS3p,1.1143078520626915
GATS3s,1.053931560940776
GATS3v,0.9922782723402807
GATS4Z,0.7747683086531681
GATS4c,1.2246386116056098
GATS4d,1.2793994995829856
GATS4i,1.2253599661664747
GATS4m,0.7534459454556537
GATS4p,1.029501462241974
GATS4s,1.22604427434844
GATS4v,1.0799858884514795
GATS5Z,0.8718847051561505
GATS5c,0.8765254016220827
GATS5d,1.0796230901637889
GATS5i,1.1202842468105052
GATS5m,0.8529831077788134
GATS5p,1.2340305692104272
GATS5s,1.3881755071703037
GATS5v,1.0427247032559235
GATS6Z,0.846231058153089
GATS6c,1.1332671570453017
GATS6d,1.0866198022161324
GATS6i,0.8347978424291187
GATS6m,0.819611205685854
GATS6p,0.892707500406798
GATS6s,1.7154430201300572
GATS6v,0.8652283672992525
GATS7Z,1.3303299148720726
GATS7c,0.9598359142596697
GATS7d,1.0729720654658101
GATS7i,0.7927911829372528
GATS7m,1.3345244159760925
GATS7p,1.0274161692288584
GATS7s,1.2999565602237921
GATS7v,0.997747582591256
GATS8Z,1.053047320063328
GATS8c,0.975672892578571
GATS8d,0.9515392180050539
GATS8i,1.1383262878550853
GATS8m,1.0766520238004313
GATS8p,1.0314112005338254
GATS8s,1.0659081791777683
GATS8v,1.2641494308060075
MATS1Z,0.051173567039387545
MATS1c,-0.3691335926663745
MATS1d,0.4043448905834227
MATS1i,-0.10956711793734444
MATS1m,0.04080963147736499
MATS1p,-0.10530748142003032
MATS1s,-0.21825814313011427
MATS1v,-0.006125167784532756
MATS2Z,0.05077062556663643
MATS2c,-0.054170758763863666
MATS2d,0.08709638984868336
MATS2i,0.1155231850868505
MATS2m,0.050082712587287685
MATS2p,0.20403280246208064
MATS2s,0.22919892158859412
MATS2v,0.2566602309589523
MATS3Z,-0.11999907013506293
MATS3c,-0.06468672687201572
MATS3d,-0.16340540193751213
MATS3i,-0.11479368437305808
MATS3m,-0.11689825106431181
MATS3p,-0.09325771333577566
MATS3s,-0.09102741287485593
MATS3v,-0.1103041104550695
MATS4Z,0.0092676538732749
MATS4c,0.021755778191465115
MATS4d,-0.2234269298489482
MATS4i,-0.1638056278509079
MATS4m,0.005978863466876812
MATS4p,-0.025219162204332436
MATS4s,-0.017527599187226336
MATS4v,-0.20075457945544178
MATS5Z,0.06553371527041017
MATS5c,0.14627586445368823
MATS5d,-0.04672333327418236
MATS5i,-0.0940083619630475
MATS5m,0.06614564686492617
MATS5p,-0.18393702762810887
MATS5s,0.03507690839499684
MATS5v,-0.08197008117873011
MATS6Z,-0.0381377462066492
MATS6c,-0.20944118457404462
MATS6d,-0.030327470694443182
MATS6i,0.144856979391697
MATS6m,-0.03195645156151951
MATS6p,0.07720249124041528
MATS6s,-0.25191478314281524
MATS6v,0.11470423761531712
MATS7Z,-0.19171641293128144
MATS7c,0.16248321449858874
MATS7d,-0.11181395751871145
MATS7i,0.14727161924272184
MATS7m,-0.18125721099235503
MATS7p,-0.033930202041093004
MATS7s,0.05562573372637096
MATS7v,-0.05672676077302717
MATS8Z,-0.062191309995805175
MATS8c,-0.11792468686635361
MATS8d,-0.1092079220245727
MATS8i,-0.24765355770152198
MATS8m,-0.058778577812906775
MATS8p,-0.1858835250939123
MATS8s,-0.22106228768899275
MATS8v,-0.3126493264485023
MAXaaN,3.871900869826555
MAXaaO,5.179737772532235
MAXsBr,3.2752858358806227
MAXssO,5.269519085411941
MINaaN,3.871900869826555
MINaaO,5.179737772532235
MINsBr,3.2752858358806227
MINssO,5.161651182077769
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,-3.9117682350718046
SdssSe,0
SdsssP,0
SpAD_A,31.44808315004026
SpAD_D,235.68459246216432
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,784
TMWC10,128.3825131464022
TSRW10,74.08378690984284
VE1_Dt,4.944844450605373
VE2_Dt,0.19779377802421494
VE3_Dt,2.5146362405603266
VR1_Dt,143.01652220734144
VR2_Dt,5.720660888293658
VR3_Dt,5.879250895371319
Xc-3dv,1.3911453373515899
Xc-4dv,0.05103103630798288
Xc-5dv,0.2095937849551931
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3559047456524247
Xch-7d,0.5628634462534334
Xp-0dv,16.063912277282924
Xp-1dv,9.434509787753948
Xp-2dv,7.783815130033111
Xp-3dv,5.511874564984151
Xp-4dv,4.165119695929489
Xp-5dv,3.093519037242529
Xp-6dv,1.7851248409440719
Xp-7dv,1.1025179259731281
Xpc-4d,5.059979702632173
Xpc-5d,8.142301454435206
Xpc-6d,12.819726448264575
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,42
nFRing,1
nHBAcc,6
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.365696705387369
AATS0dv,9.937791495198903
AATS0pe,6.74273
AATS0se,8.19232195
AATS1dv,8.0326278659612
AATS1pe,6.804885714285715
AATS1se,8.116389857142853
AATS2dv,8.184126984126985
AATS2pe,6.810975714285717
AATS2se,8.206494714285716
AATS3dv,6.745489078822412
AATS3pe,6.871696153846151
AATS3se,8.257100487179486
AATS4dv,6.4504801097393685
AATS4pe,6.91671
AATS4se,8.374059366666666
AATS5dv,5.369188337273443
AATS5pe,6.72059680851064
AATS5se,8.216856574468082
AATS6dv,4.025234025234026
AATS6pe,6.539432967032967
AATS6se,8.09380323076923
AATS7dv,5.906685906685906
AATS7pe,6.808883116883118
AATS7se,8.307024311688313
AATS8dv,3.826423438363737
AATS8pe,6.514513432835821
AATS8se,7.955521582089551
AATSC0Z,33.09
AATSC0c,0.026478990225716325
AATSC0d,0.749375
AATSC0i,1.549060485391483
AATSC0m,171.105546399375
AATSC0p,0.37260305257398435
AATSC0s,1.9278675840192043
AATSC0v,50.71564976218746
AATSC1Z,1.693333333333334
AATSC1c,-0.009774284792196483
AATSC1d,0.3030059523809524
AATSC1i,-0.16972609289496868
AATSC1m,6.982754292291669
AATSC1p,-0.03923788903598144
AATSC1s,-0.4207727990887711
AATSC1v,-0.310641864094997
AATSC2Z,1.6799999999999997
AATSC2c,-0.001434386991827983
AATSC2d,0.06526785714285709
AATSC2i,0.17895240116460678
AATSC2m,8.569429902410715
AATSC2p,0.076023245022596
AATSC2s,0.44186517122281005
AATSC2v,13.01669038119637
AATSC3Z,-3.9707692307692324
AATSC3c,-0.001712839208577686
AATSC3d,-0.12245192307692317
AATSC3i,-0.17782236043480606
AATSC3m,-20.00193912149039
AATSC3p,-0.034748108664979585
AATSC3s,-0.1754887985385671
AATSC3v,-5.594144633168946
AATSC4Z,0.3066666666666664
AATSC4c,0.0005760710380846572
AATSC4d,-0.16743055555555558
AATSC4i,-0.25374482538858406
AATSC4m,1.0230167003472184
