DLiP-ID,T002PC
Mi,1.1363395291422074
Mm,0.6171082940053488
Mp,0.6627021535875617
Mv,0.6269463185747803
SZ,37.333333333333336
Si,64.77135316110582
Sm,35.17517275830488
Sp,37.774022754491014
Sv,35.73594015876248
nB,0
nC,22
nF,0
nH,26
nI,0
nN,6
nO,3
nP,0
nS,0
nX,0
ABC,24.167599386966742
AMW,7.407134012140365
IC0,1.6121252634949286
IC1,3.9661115587863787
IC2,5.069560628123918
IC3,5.376749663287548
IC4,5.376749663287548
IC5,5.376749663287548
MID,63.6698087713181
Mpe,0.9759889920880634
Mse,1.0089955405629878
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,113.59870000000004
SdO,24.342863988474583
SdS,0
Spe,55.631372549019616
SsF,0
SsI,0
Sse,57.51274581209031
StN,0
fMF,0.45614035087719296
nBr,0
nCl,0
AMID,2.0538647990747774
BIC0,0.26391402292022825
BIC1,0.64927489229997
BIC2,0.8299157454462851
BIC3,0.8802043277933305
BIC4,0.8802043277933305
BIC5,0.8802043277933305
CIC0,4.2207647506698125
CIC1,1.8667784553783626
CIC2,0.763329386040823
CIC3,0.4561403508771935
CIC4,0.4561403508771935
CIC5,0.4561403508771935
GGI1,5.0
GGI2,3.1111111111111125
GGI3,1.7569444444444444
GGI4,1.2755555555555556
GGI5,1.229444444444444
GGI6,0.5829478458049887
GGI7,0.4627267573696145
GGI8,0.354009196271101
GGI9,0.2381404320987654
JGI1,0.14705882352941174
JGI2,0.06763285024154592
JGI3,0.03819444444444444
JGI4,0.028345679012345682
JGI5,0.02732098765432098
JGI6,0.012672779256630188
JGI7,0.010516517212945782
JGI8,0.009077158878746178
JGI9,0.00768194942254082
MIC0,15.253592134328565
MIC1,37.135793317121475
MIC2,41.69231607000151
MIC3,42.00196261744645
MIC4,42.00196261744645
MIC5,42.00196261744645
MPC2,46
MPC3,60
MPC4,79
MPC5,96
MPC6,99
MPC7,114
MPC8,128
MPC9,137
Mare,0.9903157894736843
NaaN,3
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.16958343283339447
RPCG,0.10759696943413413
SIC0,0.2763853354992125
SIC1,0.6799565136930357
SIC2,0.8691335882920587
SIC3,0.9217985681592674
SIC4,0.9217985681592674
SIC5,0.9217985681592674
SaaN,12.607685230668697
SaaO,0
SaaS,0
Sare,56.448
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.268187041579145
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,91.89114001921092
TIC1,226.06835885082359
TIC2,288.96495580306333
TIC3,306.47473080739024
TIC4,306.47473080739024
TIC5,306.47473080739024
Vabc,375.56541199274994
WPol,46
apol,63.08261799999999
bpol,32.94938199999999
nRot,8
ABCGG,18.62861079785303
ATS0Z,1304.0
ATS0d,186.0
ATS0i,9421.129020877976
ATS0m,5145.308623
ATS0p,82.105347526074
ATS0s,267.47222222222223
ATS0v,12234.606563912612
ATS1Z,1499.0
ATS1d,239.0
ATS1i,8982.889537200455
ATS1m,5687.153290000002
ATS1p,106.03735171600003
ATS1s,192.19444444444446
ATS1v,15624.32616208766
ATS2Z,2183.0
ATS2d,378.0
ATS2i,16493.03022114314
ATS2m,8075.770017999999
ATS2p,162.49348668394305
ATS2s,333.58333333333337
ATS2v,22999.196789053745
ATS3Z,2315.0
ATS3d,434.0
ATS3i,23895.987962250216
ATS3m,8268.726433999998
ATS3p,190.056386806621
ATS3s,387.44444444444446
ATS3v,25780.341482426462
ATS4Z,2375.0
ATS4d,424.0
ATS4i,25763.62944540286
ATS4m,8463.110580999999
ATS4p,186.54393036856402
ATS4s,455.8055555555556
ATS4v,25158.9498135527
ATS5Z,2311.0
ATS5d,400.0
ATS5i,24191.51451180686
ATS5m,8328.962196999997
ATS5p,172.05744752941297
ATS5s,463.52777777777777
ATS5v,23880.282274895537
ATS6Z,2351.0
ATS6d,383.0
ATS6i,21152.236965406184
ATS6m,8554.40115
ATS6p,164.49797979382902
ATS6s,520.4722222222222
ATS6v,23418.573522081457
ATS7Z,2222.0
ATS7d,376.0
ATS7i,20433.85653331399
ATS7m,8013.922079999999
ATS7p,164.002708483584
ATS7s,413.24999999999994
ATS7v,23178.927485612963
ATS8Z,2059.0
ATS8d,344.0
ATS8i,19819.452953976794
ATS8m,7345.631903
ATS8p,155.011967924735
ATS8s,411.361111111111
ATS8v,21423.386163859344
C1SP1,0
C1SP2,7
C1SP3,2
C2SP1,0
C2SP2,4
C2SP3,6
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.4090909090909091
GGI10,0.07856341189674523
JGI10,0.003928170594837261
JGT10,0.35242936024776905
Kier1,24.134948096885815
Kier2,11.9234404536862
Kier3,6.533333333333333
MAXdO,13.025840302591295
MID_C,46.00744107866094
MID_N,12.46508941062003
MID_O,5.197278282037133
MID_X,0.0
MID_h,17.662367692657163
MINdO,11.317023685883289
MPC10,147
MWC01,34.0
MWC02,5.081404364984463
MWC03,5.921578419643816
MWC04,6.790097235513905
MWC05,7.6511201757027
MWC06,8.527737405291909
MWC07,9.399058096275375
MWC08,10.280656061489179
MWC09,11.158604890185236
MWC10,12.044006554661978
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,1
NaasC,3
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.0023
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.53338948872752
SRW05,2.3978952727983707
SRW06,7.025538314638521
SRW07,4.727387818712341
SRW08,8.606851063346772
SRW09,6.842683282238422
SRW10,10.23742085450305
SaaCH,11.94825491905622
SaaNH,0
SaaSe,0
SaaaC,0.47275232006382817
SaasC,1.828011664953439
SaasN,1.8534373425296045
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.3953274312324289
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.196414879885651
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.1362897772022995
VE1_D,5.47643758817846
VE2_A,0.13342870249039676
VE2_D,0.17665927703801484
VE3_A,2.551201308429231
VE3_D,2.8318569259106403
VR1_A,562.3210597831446
VR1_D,203.44811587295877
VR2_A,18.13938902526273
VR2_D,6.562842447514799
VR3_A,7.46347507901899
VR3_D,6.446813125010976
WPath,2921
Xc-3d,1.7563229865551737
Xc-4d,0.0
Xc-5d,0.35871087105335925
Xc-6d,0.0
Xp-0d,21.631181265251033
Xp-1d,15.114193540729628
Xp-2d,13.341988536706834
Xp-3d,10.817628645457942
Xp-4d,9.304000769526677
Xp-5d,7.4225402290459535
Xp-6d,4.835352274669462
Xp-7d,3.552376527573365
ZMIC0,103.1296157031475
ZMIC1,41.34891128544933
ZMIC2,27.97313709511872
ZMIC3,26.27269164803154
ZMIC4,26.27269164803154
ZMIC5,26.27269164803154
nAcid,1
nAtom,57
nBase,1
nRing,4
piPC1,3.8066624897703196
piPC2,4.353498551059343
piPC3,4.909893724294724
piPC4,5.498959652515733
piPC5,5.980150787207709
piPC6,6.230019973005232
piPC7,6.627431484545604
piPC8,6.9471374875078
piPC9,7.049044586949088
AATS0Z,22.87719298245614
AATS0d,3.263157894736842
AATS0i,165.28296527856097
AATS0m,90.26857233333334
AATS0p,1.4404446934398947
AATS0s,4.692495126705653
AATS0v,214.6422204195195
AATS1Z,24.983333333333334
AATS1d,3.9833333333333334
AATS1i,149.7148256200076
AATS1m,94.7858881666667
AATS1p,1.7672891952666672
AATS1s,3.203240740740741
AATS1v,260.4054360347943
AATS2Z,20.59433962264151
AATS2d,3.5660377358490565
AATS2i,155.59462472776548
AATS2m,76.18650960377357
AATS2p,1.5329574215466326
AATS2s,3.1470125786163528
AATS2v,216.97355461371458
AATS3Z,15.641891891891891
AATS3d,2.9324324324324325
AATS3i,161.45937812331226
AATS3m,55.86977320270269
AATS3p,1.2841647757204122
AATS3s,2.6178678678678677
AATS3v,174.1914965028815
AATS4Z,15.224358974358974
AATS4d,2.717948717948718
AATS4i,165.1514708038645
AATS4m,54.250708852564095
AATS4p,1.195794425439513
AATS4s,2.9218304843304845
AATS4v,161.2753193176455
AATS5Z,15.82876712328767
AATS5d,2.73972602739726
AATS5i,165.69530487538947
AATS5m,57.0476862808219
AATS5p,1.178475668009678
AATS5s,3.1748477929984777
AATS5v,163.5635772253119
AATS6Z,18.224806201550386
AATS6d,2.9689922480620154
AATS6i,163.97082918919523
AATS6m,66.31318720930233
AATS6p,1.2751781379366591
AATS6s,4.034668389319552
AATS6v,181.5393296285384
AATS7Z,17.776
AATS7d,3.008
AATS7i,163.4708522665119
AATS7m,64.11137663999999
AATS7p,1.312021667868672
AATS7s,3.3059999999999996
AATS7v,185.4314198849037
AATS8Z,17.016528925619834
AATS8d,2.84297520661157
AATS8i,163.79713185104788
AATS8m,60.707701677685954
AATS8p,1.2810906440060743
AATS8s,3.3996786042240577
AATS8v,177.0527782137136
AMID_C,1.4841110025374495
AMID_N,0.4020996584070977
AMID_O,0.16765413813023008
AMID_X,0.0
AMID_h,0.5697537965373278
ATS0dv,434.0
ATS0pe,359.84540000000004
ATS0se,441.8363799999999
ATS1dv,430.0
ATS1pe,394.35110000000003
ATS1se,469.7854559999998
ATS2dv,588.0
ATS2pe,678.0148999999999
ATS2se,820.3840239999998
ATS3dv,561.0
ATS3pe,907.5275
ATS3se,1123.95272
ATS4dv,625.0
ATS4pe,961.8122000000001
ATS4se,1193.507852
ATS5dv,621.0
ATS5pe,906.7506999999999
ATS5se,1125.15442
ATS6dv,645.0
ATS6pe,833.1664999999999
ATS6se,1020.4954720000003
ATS7dv,561.0
ATS7pe,801.3856999999998
ATS7se,980.5316320000002
ATS8dv,540.0
ATS8pe,774.0351999999998
ATS8se,948.6881960000002
ATSC0Z,423.719298245614
ATSC0c,1.2023135270632936
ATSC0d,30.98245614035088
ATSC0i,88.77925810714194
ATSC0m,2013.7830945614035
ATSC0p,12.291019565829718
ATSC0s,94.94541910331384
ATSC0v,2745.915310160729
ATSC1Z,16.628808864265963
ATSC1c,-0.7069784862283323
ATSC1d,8.036011080332404
ATSC1i,-10.243334971221989
ATSC1m,80.58538088273306
ATSC1p,-0.08738009339065375
ATSC1s,-1.4079460346773367
ATSC1v,49.94412047625866
ATSC2Z,-15.49553708833484
ATSC2c,0.2359020560577172
ATSC2d,-1.6164973838104042
ATSC2i,-13.870536406044977
ATSC2m,-86.9376140089258
ATSC2p,-2.3132789708476023
ATSC2s,27.816900926780896
ATSC2v,-485.9196341413584
ATSC3Z,-9.043090181594328
ATSC3c,-0.44212889716886955
ATSC3d,0.39642967066789825
ATSC3i,-28.53556118382299
ATSC3m,-37.42226021206525
ATSC3p,-0.8055175609849727
ATSC3s,-12.147267535310004
ATSC3v,-55.877365620710435
ATSC4Z,68.39981532779316
ATSC4c,0.7162802538878073
ATSC4d,2.2585410895660196
ATSC4i,11.354938418915996
ATSC4m,314.2515896565097
ATSC4p,0.010393100690838562
ATSC4s,13.73709859443932
ATSC4v,104.85494978282851
ATSC5Z,128.98214835333948
ATSC5c,-0.6573514776207899
ATSC5d,2.1852877808556475
ATSC5i,-0.24031869065701364
ATSC5m,618.1881484742997
ATSC5p,1.5668282729472636
ATSC5s,3.659784207106454
ATSC5v,775.4985339456582
ATSC6Z,16.477377654662988
ATSC6c,0.35828464405004123
ATSC6d,-1.6795937211449674
ATSC6i,2.616737538354989
ATSC6m,75.0122002206831
ATSC6p,1.1576622476503367
ATSC6s,43.364265927977854
ATSC6v,156.7566525671604
ATSC7Z,-91.77039088950445
ATSC7c,-0.2711570834679322
ATSC7d,-8.014158202523856
ATSC7i,4.862367370179995
ATSC7m,-425.7184440732533
ATSC7p,-0.46346710744482383
ATSC7s,-22.612273862043025
ATSC7v,-177.0031476690819
ATSC8Z,-116.12342259156664
ATSC8c,0.33182940099252267
ATSC8d,-11.313634964604493
ATSC8i,13.878520885877004
ATSC8m,-557.168532472453
ATSC8p,-1.4602570021004402
ATSC8s,-10.2218545877364
ATSC8v,-667.0368978066494
AXp-0d,0.6977800408145495
AXp-1d,0.44453510413910674
AXp-2d,0.2900432290588442
AXp-3d,0.18029381075763237
AXp-4d,0.1177721616395782
AXp-5d,0.07731812738589534
AXp-6d,0.0488419421683784
AXp-7d,0.031161197610292676
GATS1Z,0.7918764491553494
GATS1c,1.5720749479153422
GATS1d,0.8585503963759908
GATS1i,1.3775279883229419
GATS1m,0.7968792783098495
GATS1p,1.115333763578014
GATS1s,0.6209415484427289
GATS1v,0.9922612064945457
GATS2Z,0.8977107251557744
GATS2c,0.8176957240007566
GATS2d,1.2191927177931152
GATS2i,1.2513787972950208
GATS2m,0.9060302746377941
GATS2p,1.1538315611934946
GATS2s,0.4379543678778495
GATS2v,1.095301867541344
GATS3Z,0.9550560414671048
GATS3c,0.9750297677749241
GATS3d,1.0686082458449389
GATS3i,1.1334881340561045
GATS3m,0.9569393156640416
GATS3p,1.0363807756077226
GATS3s,0.8080586951539793
GATS3v,1.013296244154383
GATS4Z,0.9242935765791016
GATS4c,0.690164811556235
GATS4d,0.9558759473821761
GATS4i,0.9375462111396973
GATS4m,0.9269766187142819
GATS4p,0.9656366886837924
GATS4s,0.8083141579712916
GATS4v,0.9655452425818167
GATS5Z,0.8893843557015613
GATS5c,1.2272284618910747
GATS5d,1.0399168463674582
GATS5i,0.9630465709233731
GATS5m,0.8867901042330032
GATS5p,0.9073609460937686
GATS5s,1.0913103261296018
GATS5v,0.857855291408641
GATS6Z,0.9912222590261677
GATS6c,1.0271825777099985
GATS6d,1.1489372909478786
GATS6i,1.0100751102049919
GATS6m,0.9874525904213188
GATS6p,0.9132963902578558
GATS6s,1.1523189685260846
GATS6v,0.9112412449146785
GATS7Z,1.0752779065915865
GATS7c,1.1699268863861676
GATS7d,1.1929331823329559
GATS7i,1.0458899863344058
GATS7m,1.0710066513284242
GATS7p,0.9725548540452993
GATS7s,1.1586539922393086
GATS7v,0.9697792175079843
GATS8Z,1.1102781557025887
GATS8c,0.9041247129531096
GATS8d,1.1726177662551593
GATS8i,0.9791108059045882
GATS8m,1.1094766788127786
GATS8p,1.0123677252516063
GATS8s,1.1107730200505739
GATS8v,1.0577574794446467
MATS1Z,0.03728262669758206
MATS1c,-0.5586143271276353
MATS1d,0.2464043035107586
MATS1i,-0.10961083061673002
MATS1m,0.03801606640027442
MATS1p,-0.006753800063251084
MATS1s,-0.01408755415032747
MATS1v,0.01727908878940206
MATS2Z,-0.0196651552744567
MATS2c,0.10550741512344071
MATS2d,-0.028056155046048012
MATS2i,-0.0840138206851619
MATS2m,-0.023214750292770196
MATS2p,-0.10120665945010633
MATS2s,0.15754467123589613
MATS2v,-0.09515821776126919
MATS3Z,-0.008219620332488825
MATS3c,-0.14162642998303118
MATS3d,0.004927917725199724
MATS3i,-0.12379070795371377
MATS3m,-0.007156990880874869
MATS3p,-0.025240633052619286
MATS3s,-0.049273988865577316
MATS3v,-0.00783721795049389
MATS4Z,0.058983011440364864
MATS4c,0.21767848334339956
MATS4d,0.026635595435142424
MATS4i,0.04673298578260871
MATS4m,0.05701840308956206
MATS4p,0.000308963717634378
MATS4s,0.05286536763788496
MATS4v,0.013952500776627881
MATS5Z,0.11884293311311465
MATS5c,-0.2134528265200627
MATS5d,0.02753688391070292
MATS5i,-0.001056812733766662
MATS5m,0.11984777729081704
MATS5p,0.04976860749453354
MATS5s,0.015048855175664578
MATS5v,0.11025945525200256
MATS6Z,0.017182842000662488
MATS6c,0.1316726593359185
MATS6d,-0.02395375174484447
MATS6i,0.013023682450571733
MATS6m,0.016459034624146232
MATS6p,0.0416177987883468
MATS6s,0.20181020730987054
MATS6v,0.025224582548884995
MATS7Z,-0.09876184166942695
MATS7c,-0.10284141971137274
MATS7d,-0.11795243488108723
MATS7i,0.02497474712084477
MATS7m,-0.09639946378618497
MATS7p,-0.017194749374770266
MATS7s,-0.10860130987332418
MATS7v,-0.02939400025865214
MATS8Z,-0.12910143471512378
MATS8c,0.13001295076083996
MATS8d,-0.1720187564931722
MATS8i,0.07364125093313421
MATS8m,-0.13033569593016642
MATS8p,-0.05596685111940521
MATS8s,-0.05071602042030039
MATS8v,-0.11443324272198767
MAXaaN,4.321691858459535
MAXsOH,9.268187041579145
MINaaN,4.0304719877294435
MINsOH,9.268187041579145
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.6655609602069
SpAD_D,391.53089213092267
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.060498759432864
SssNH2,0
SsssAs,0
SsssCH,-0.016112048744937546
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,971
TMWC10,141.8542632037486
TSRW10,80.60527259956226
VE1_Dt,5.496227402932975
VE2_Dt,0.17729765815912824
VE3_Dt,2.8354640416346903
VR1_Dt,199.64617537385843
VR2_Dt,6.440199205608336
VR3_Dt,6.427948788161986
Xc-3dv,0.7754212056617563
Xc-4dv,0.0
Xc-5dv,0.09803201012938279
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4638038460194186
Xch-7d,0.5520380037620332
Xp-0dv,17.198464449439985
Xp-1dv,10.57479467899119
Xp-2dv,7.874019606465174
Xp-3dv,5.755747333464559
Xp-4dv,4.060035592354953
Xp-5dv,2.7611093697154754
Xp-6dv,1.4599903572042578
Xp-7dv,0.9196123313431692
Xpc-4d,3.8694853549696293
Xpc-5d,6.493094821040386
Xpc-6d,9.765878039751643
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,60
nFRing,1
nHBAcc,7
nHBDon,3
nHRing,4
nSpiro,0
naRing,3
piPC10,7.294931769353022
AATS0dv,7.614035087719298
AATS0pe,6.3130771929824565
AATS0se,7.751515438596489
AATS1dv,7.166666666666667
AATS1pe,6.572518333333334
AATS1se,7.829757599999996
AATS2dv,5.547169811320755
AATS2pe,6.396366981132075
AATS2se,7.7394719245283
AATS3dv,3.7905405405405403
AATS3pe,6.131942567567568
AATS3se,7.594275135135135
AATS4dv,4.006410256410256
AATS4pe,6.165462820512821
AATS4se,7.650691358974359
AATS5dv,4.2534246575342465
AATS5pe,6.210621232876712
AATS5se,7.706537123287672
AATS6dv,5.0
AATS6pe,6.458655038759689
AATS6se,7.910817612403103
AATS7dv,4.488
AATS7pe,6.411085599999999
AATS7se,7.844253056000001
AATS8dv,4.462809917355372
AATS8pe,6.396985123966941
AATS8se,7.8403983140495885
AATSC0Z,7.43367189904586
AATSC0c,0.02109321977304024
AATSC0d,0.5435518621114189
AATSC0i,1.5575308439849465
AATSC0m,35.32952797476146
AATSC0p,0.2156319222075389
AATSC0s,1.6657091070756813
AATSC0v,48.17395280983735
AATSC1Z,0.27714681440443273
AATSC1c,-0.011782974770472205
AATSC1d,0.13393351800554007
AATSC1i,-0.1707222495203665
AATSC1m,1.3430896813788844
AATSC1p,-0.0014563348898442292
AATSC1s,-0.02346576724462228
AATSC1v,0.8324020079376443
AATSC2Z,-0.14618431215410227
AATSC2c,0.0022254910948841244
AATSC2d,-0.015249975318966078
AATSC2i,-0.13085411703816016
AATSC2m,-0.8201661698955265
AATSC2p,-0.02182338651743021
AATSC2s,0.26242359364887635
AATSC2v,-4.584147491899608
AATSC3Z,-0.061101960686448166
AATSC3c,-0.0029873574133031724
AATSC3d,0.0026785788558641773
AATSC3i,-0.19280784583664182
AATSC3m,-0.2528531095409814
AATSC3p,-0.005442686222871437
AATSC3s,-0.08207613199533786
AATSC3v,-0.3775497677075029
AATSC4Z,0.4384603546653408
AATSC4c,0.004591540089024406
AATSC4d,0.014477827497218074
AATSC4i,0.07278806678792304
AATSC4m,2.0144332670289082
AATSC4p,6.662244032588822e-05
