DLiP-ID,T00671
DLiP-Mol-ID,23585
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H24N6O4/c1-26-11-13-9-12(5-6-14(13)24-15(20(26)30)10-18(27)28)19(29)23-8-7-22-17-4-2-3-16(21)25-17/h2-6,9,15,24H,7-8,10-11H2,1H3,(H,23,29)(H,27,28)(H3,21,22,25)/t15-/m0/s1"
Standard Inchi Key(RDKit),UAYIUFJSMAVZPH-HNNXBMFYSA-N
Canonical SMILES(RDKit),CN1Cc2cc(C(=O)NCCNc3cccc(N)n3)ccc2N[C@@H](CC(=O)O)C1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),412.45
MW Monoisotopic(RDKit),412.185903248
MolLogP(RDKit),0.732900000000001
XLogP(SDF),
XLogP(CDK),1.421
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),10
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),6
PSA(SDF),
PSA(RDKit),149.68
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.417899243986545
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,4459589.647029619
qed,0.4178992439865452
Chi0,21.67299762850793
Chi1,14.329407595892901
TPSA,149.67999999999998
Chi0n,16.513614936154664
Chi0v,16.513614936154664
Chi1n,9.440779052402778
Chi1v,9.440779052402778
Chi2n,6.9913826808226975
Chi2v,6.9913826808226975
Chi3n,4.645050735375476
Chi3v,4.645050735375476
Chi4n,3.1870391404847926
Chi4v,3.1870391404847926
MolMR,112.05180000000004
MolWt,412.45000000000016
fr_SH,0
Kappa1,20.902542551910788
Kappa2,9.119026000717032
Kappa3,5.1596690463554005
fr_ArN,1
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,2
fr_NH1,3
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,964.0629199806831
MolLogP,0.7328999999999999
NOCount,10
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.6084936485446166
SMR_VSA1,19.49013894705617
SMR_VSA2,0.0
SMR_VSA3,15.200676855804016
SMR_VSA4,0.0
SMR_VSA5,19.007418857986544
SMR_VSA6,36.504429479677185
SMR_VSA7,47.52510539416365
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,173.01490415291528
NHOHCount,6
PEOE_VSA1,31.690470414872358
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,35.89528683400505
PEOE_VSA8,37.932778966795475
PEOE_VSA9,6.4208216229260096
RingCount,3
SMR_VSA10,35.106776577008475
fr_Al_COO,1
