DLiP-ID,T0086M
DLiP-Mol-ID,21809
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H26N4O6S/c27-20(19-12-7-13-26(19)33(31,32)17-10-5-2-6-11-17)25-18(21(28)29)15-24-22(30)23-14-16-8-3-1-4-9-16/h1-6,8-11,18-19H,7,12-15H2,(H,25,27)(H,28,29)(H2,23,24,30)/t18-,19-/m0/s1"
Standard Inchi Key(RDKit),ZXRLVUCOFJPEID-OALUTQOASA-N
Canonical SMILES(RDKit),O=C(NCc1ccccc1)NC[C@H](NC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccccc1)C(=O)O
SMILES(SDF),
MW(SDF),
MW(RDKit),474.539
MW Monoisotopic(RDKit),474.157305552
MolLogP(RDKit),0.9085
XLogP(SDF),
XLogP(CDK),1.226
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),10
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),144.91
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.425111221245258
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,25925496.138131056
qed,0.42511122124525824
Chi0,23.84672421487486
Chi1,15.785730831514488
TPSA,144.90999999999997
Chi0n,17.807654069991344
Chi0v,18.62415065091907
Chi1n,10.444986915148
Chi1v,11.88505024394864
Chi2n,7.535423653505451
Chi2v,9.425978254377851
Chi3n,5.233355615118022
Chi3v,7.155754275960752
Chi4n,3.521180778169069
Chi4v,5.198668701917623
MolMR,119.60270000000004
MolWt,474.5390000000002
fr_SH,0
Kappa1,24.207327560034123
Kappa2,10.925121241325519
Kappa3,6.297896844847144
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1078.5795985986247
MolLogP,0.9085000000000005
NOCount,10
fr_Ar_N,0
fr_COO2,1
fr_urea,1
BalabanJ,1.5763206401017023
SMR_VSA1,27.907935931385104
SMR_VSA2,0.0
SMR_VSA3,20.255581803315227
SMR_VSA4,0.0
SMR_VSA5,36.365564785578286
SMR_VSA6,13.08951281182515
SMR_VSA7,66.2271221763131
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,3
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,191.58108348176773
NHOHCount,4
PEOE_VSA1,21.056893206859698
PEOE_VSA2,4.794537184071822
PEOE_VSA3,18.00687135247258
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,48.53093654769288
PEOE_VSA7,30.537828874472233
PEOE_VSA8,13.08951281182515
PEOE_VSA9,11.440239881430351
RingCount,3
SMR_VSA10,27.930890683049007
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,474.15730555199985
NumHDonors,4
PEOE_VSA10,12.083681658295921
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
PEOE_VSA14,12.000419800289922
