DLiP-ID,T004ND
DLiP-Mol-ID,20069
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H25N3O3/c1-4-14(17(23)20-10-15(21)22)16(11(2)3)19-9-12-5-7-13(18)8-6-12/h4-8,11,16,19H,9-10,18H2,1-3H3,(H,20,23)(H,21,22)/b14-4-"
Standard Inchi Key(RDKit),OPZIEWUCAYKXKA-CPSFFCFKSA-N
Canonical SMILES(RDKit),C/C=C(\C(=O)NCC(=O)O)C(NCc1ccc(N)cc1)C(C)C
SMILES(SDF),
MW(SDF),
MW(RDKit),319.405
MW Monoisotopic(RDKit),319.18959166
MolLogP(RDKit),1.5301
XLogP(SDF),
XLogP(CDK),-0.717
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),104.45
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.429549590524832
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,84976.33291105229
qed,0.42954959052483194
Chi0,17.405412915006313
Chi1,10.845443010499071
TPSA,104.45
Chi0n,13.796725892317788
Chi0v,13.796725892317788
Chi1n,7.5875205349143195
Chi1v,7.5875205349143195
Chi2n,5.664603315717651
Chi2v,5.664603315717651
Chi3n,3.4809099143178934
Chi3v,3.4809099143178934
Chi4n,2.2779126156042127
Chi4v,2.2779126156042127
MolMR,90.72260000000004
MolWt,319.40500000000003
fr_SH,0
Kappa1,18.70840271055179
Kappa2,8.947515116153227
Kappa3,6.117064937832442
fr_ArN,1
fr_COO,1
fr_C_O,2
fr_C_S,0
