DLiP-ID,C0011Q
DLiP-Mol-ID,31697
Vendor-ID,
Standard Inchi(RDKit),InChI=1S/C13H7N3O5S/c17-15(18)8-5-6-12(10(7-8)16(19)20)22-13-14-9-3-1-2-4-11(9)21-13/h1-7H
Standard Inchi Key(RDKit),FHSFUCNKKOYZKD-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=[N+]([O-])c1ccc(Sc2nc3ccccc3o2)c([N+](=O)[O-])c1
SMILES(SDF),
MW(SDF),
MW(RDKit),317.282
MW Monoisotopic(RDKit),317.010641324
MolLogP(RDKit),3.7954
XLogP(SDF),
XLogP(CDK),3.196
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),112.31
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.530934291646071
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,131912.3072130811
qed,0.5309342916460713
Chi0,15.689869965382487
Chi1,10.541713895658194
TPSA,112.31
Chi0n,10.832582413610435
Chi0v,11.649078994538161
Chi1n,6.006604656170077
Chi1v,6.823101237097802
Chi2n,4.215806965597273
Chi2v,5.2089983689583725
Chi3n,2.8215664403291125
Chi3v,3.7359414822477977
Chi4n,1.8371004530673192
Chi4v,2.674778432041964
MolMR,77.88280000000002
MolWt,317.28200000000004
fr_SH,0
Kappa1,14.016566910982865
Kappa2,5.44844908531314
Kappa3,2.609950187541119
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,859.2678762497042
MolLogP,3.7954000000000017
NOCount,8
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.001021492270625
SMR_VSA1,14.26377303468869
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,10.118239381364463
SMR_VSA6,0.0
SMR_VSA7,62.69320601676241
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,2
fr_oxime,0
fr_quatN,0
LabuteASA,126.61320057268439
NHOHCount,0
PEOE_VSA1,4.417150937053347
PEOE_VSA2,20.228636537531145
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,29.960986154775945
PEOE_VSA8,6.06636706846161
PEOE_VSA9,20.808472641614724
RingCount,3
