DLiP-ID,T005M6
MIC3,49.04868269241646
MIC4,49.04868269241646
MIC5,49.04868269241646
MPC2,35
MPC3,41
MPC4,50
MPC5,66
MPC6,70
MPC7,79
MPC8,77
MPC9,77
Mare,1.0645555555555557
NaaN,3
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.19548602750017233
RPCG,0.17718821856734757
SIC0,0.4031860209199506
SIC1,0.7747864011072597
SIC2,0.9018647782801763
SIC3,0.9274125779787373
SIC4,0.9274125779787373
SIC5,0.9274125779787373
SaaN,11.341249212648023
SaaO,0
SaaS,0
Sare,38.324000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.363414069415035
SsLi,0
SsOH,0
SsSH,0
SssO,5.044186591877338
SssS,0
StCH,0
StsC,0
TIC0,75.03989363229944
TIC1,144.2011530910296
TIC2,167.8526375454328
TIC3,172.6075250475963
TIC4,172.6075250475963
TIC5,172.6075250475963
Vabc,280.71336273725797
WPol,35
apol,41.236515999999995
bpol,22.481484
nRot,5
ABCGG,14.83843769663319
ATS0Z,1372.0
ATS0d,132.0
ATS0i,6288.816939732888
ATS0m,5668.131132449313
ATS0p,56.18950985818802
ATS0s,343.0400186709343
ATS0v,8743.382779936765
ATS1Z,1177.0
ATS1d,157.0
ATS1i,5653.806579842199
ATS1m,4622.6942295056
ATS1p,66.01664971000001
ATS1s,147.62962962962962
ATS1v,10343.985903328386
ATS2Z,1828.0
ATS2d,219.0
ATS2i,10202.578764840424
ATS2m,7168.2195329549095
ATS2p,89.989236236245
ATS2s,429.8786008230453
ATS2v,14107.347297997068
ATS3Z,1879.0
ATS3d,236.0
ATS3i,11539.450110851192
ATS3m,7273.1782503728
ATS3p,93.67915405594302
ATS3s,342.86728395061726
ATS3v,14716.26762392121
ATS4Z,1684.0
ATS4d,225.0
ATS4i,10810.901098457034
ATS4m,6447.780816288
ATS4p,92.25109942724498
ATS4s,296.07458847736626
ATS4v,14361.801916380271
ATS5Z,1888.0
ATS5d,210.0
ATS5i,11124.599405166493
ATS5m,7352.893880763199
ATS5p,93.15852758139599
ATS5s,396.45216049382714
ATS5v,14426.089584072934
ATS6Z,1674.0
ATS6d,198.0
ATS6i,11097.097223431627
ATS6m,6417.752235878399
ATS6p,88.38859579594299
ATS6s,316.6697530864197
ATS6v,13249.54422670359
ATS7Z,1378.0
ATS7d,167.0
ATS7i,11017.776307301137
ATS7m,5118.6446043472
ATS7p,71.873566105547
ATS7s,338.42181069958843
ATS7v,11287.42637903044
ATS8Z,1030.0
ATS8d,127.0
ATS8i,9800.237161009396
ATS8m,3692.2099048895993
ATS8p,56.623358684396
ATS8s,286.50668724279836
ATS8v,8592.511349846478
C1SP1,0
C1SP2,4
C1SP3,4
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.2857142857142857
GGI10,0.1651872257932864
JGI10,0.012706709676406644
JGT10,0.5534461824010186
Kier1,20.3136
Kier2,9.08734693877551
Kier3,6.046400951814396
MAXdO,11.170657807816067
MAXsF,12.924203450726374
MID_C,29.00288970922071
MID_N,8.203107264203785
MID_O,3.707491825098826
MID_X,6.784218603253261
MID_h,18.694817692555876
MINdO,11.170657807816067
MINsF,12.924203450726374
MPC10,74
MWC01,25.0
MWC02,4.795790545596741
MWC03,5.60947179518496
MWC04,6.484635235635252
MWC05,7.328437352895162
MWC06,8.207129168071326
MWC07,9.0642735958414
MWC08,9.944101525421383
MWC09,10.808575769902289
MWC10,11.688818066915891
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.133400000000001
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.25227342804663
SRW05,0.0
SRW06,6.7580945044277305
SRW07,0.0
SRW08,8.346404870435956
SRW09,0.0
SRW10,9.980957723303026
SaaCH,4.830983260766811
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-1.1071836177185033
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.4304004693398633
SdssS,0
SsCH3,1.6266285882088831
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.458700919991504
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.127982076070738
VE1_D,4.809933984741516
VE2_A,0.1719992531696141
VE2_D,0.2004139160308965
VE3_A,2.2932574234866077
VE3_D,2.4461520967914234
VR1_A,239.49696967751376
VR1_D,134.38353959605234
VR2_A,9.97904040322974
VR2_D,5.599314149835514
VR3_A,6.3540095014213325
VR3_D,5.776166684698831
WPath,1438
Xc-3d,2.540619729473854
Xc-4d,0.28867513459481287
Xc-5d,0.5163460352255527
Xc-6d,0.14433756729740643
Xp-0d,17.74227620818978
Xp-1d,11.329048365984951
Xp-2d,10.714763667726213
Xp-3d,7.75357330733414
Xp-4d,5.851645860521371
Xp-5d,4.996917762933686
Xp-6d,3.427856184587027
Xp-7d,2.6058710742244338
ZMIC0,74.92658059030248
ZMIC1,39.708035672501225
ZMIC2,31.89582396652646
ZMIC3,31.430410424799692
ZMIC4,31.430410424799692
ZMIC5,31.430410424799692
nAcid,0
nAtom,36
nBase,0
nRing,2
piPC1,3.4965075614664802
piPC2,4.060443010546419
piPC3,4.553876891600541
piPC4,5.104429173382616
piPC5,5.69204721843778
piPC6,5.943455327921622
piPC7,6.359790108266689
piPC8,6.642649760709261
piPC9,6.912385169478999
AATS0Z,38.111111111111114
AATS0d,3.6666666666666665
AATS0i,174.68935943702468
AATS0m,157.4480870124809
AATS0p,1.5608197182830006
AATS0s,9.528889407525952
AATS0v,242.87174388713234
AATS1Z,31.81081081081081
AATS1d,4.243243243243243
AATS1i,152.80558323897836
AATS1m,124.93768187852972
AATS1p,1.7842337759459461
AATS1s,3.9899899899899895
AATS1v,279.56718657644285
AATS2Z,29.9672131147541
AATS2d,3.5901639344262297
AATS2i,167.25538958754794
AATS2m,117.51179562221164
AATS2p,1.4752333809220493
AATS2s,7.047190177426972
AATS2v,231.26798849175523
AATS3Z,27.63235294117647
AATS3d,3.4705882352941178
AATS3i,169.69779574781165
AATS3m,106.95850368195295
AATS3p,1.3776346184697503
AATS3s,5.0421659404502535
AATS3v,216.4157003517825
AATS4Z,25.907692307692308
AATS4d,3.4615384615384617
AATS4i,166.32155536087745
AATS4m,99.1966279428923
AATS4p,1.4192476834960766
AATS4s,4.554993668882558
AATS4v,220.95079871354264
AATS5Z,28.606060606060606
AATS5d,3.1818181818181817
AATS5i,168.55453644191655
AATS5m,111.40748304186666
AATS5p,1.4114928421423634
AATS5s,6.006850916573138
AATS5v,218.57711491019597
AATS6Z,25.363636363636363
AATS6d,3.0
AATS6i,168.13783671866102
AATS6m,97.2386702405818
AATS6p,1.3392211484233787
AATS6s,4.798026561915449
AATS6v,200.75067010156954
AATS7Z,22.225806451612904
AATS7d,2.693548387096774
AATS7i,177.70606947259898
AATS7m,82.55878394108386
AATS7p,1.1592510662185
AATS7s,5.458416301606265
AATS7v,182.05526417791032
AATS8Z,19.433962264150942
AATS8d,2.3962264150943398
AATS8i,184.91013511338483
AATS8m,69.66433782810564
AATS8p,1.068365258196151
AATS8s,5.4057865517509125
AATS8v,162.12285565748073
AMID_C,1.2084537378841962
AMID_N,0.34179613600849107
AMID_O,0.15447882604578442
AMID_X,0.28267577513555253
AMID_h,0.7789507371898282
ATS0dv,467.60493827160496
ATS0pe,267.25539999999995
ATS0se,313.7743929999999
ATS1dv,403.55555555555554
ATS1pe,260.26
ATS1se,304.73975399999995
ATS2dv,667.1111111111111
ATS2pe,448.98650000000004
ATS2se,526.273046
ATS3dv,591.7777777777778
ATS3pe,487.5532
ATS3se,579.4365959999999
ATS4dv,557.1111111111111
ATS4pe,457.5411
ATS4se,543.4432459999999
ATS5dv,641.6666666666666
ATS5pe,482.58940000000007
ATS5se,568.506616
ATS6dv,443.22222222222223
ATS6pe,460.85669999999993
ATS6se,550.716044
ATS7dv,326.1111111111111
ATS7pe,452.31600000000003
ATS7se,537.931442
ATS8dv,265.1111111111111
ATS8pe,388.3123
ATS8se,464.287334
ATSC0Z,431.5555555555555
ATSC0c,1.1062448851988984
ATSC0d,25.22222222222222
ATSC0i,115.20416951260695
ATSC0m,2053.6924920246684
ATSC0p,8.954780641014224
ATSC0s,148.9223089616251
ATSC0v,1541.0892026061426
ATSC1Z,2.0123456790123617
ATSC1c,-0.6374831741492231
ATSC1d,3.243827160493826
ATSC1i,-23.343106305428407
ATSC1m,9.811777881129084
ATSC1p,-1.1032727804118363
ATSC1s,-14.750095340722211
ATSC1v,-81.88963263962724
ATSC2Z,12.419753086419764
ATSC2c,0.09271184227239777
ATSC2d,3.8179012345678984
ATSC2i,28.90407309489112
ATSC2m,93.24836499624965
ATSC2p,-0.5989102207890973
ATSC2s,103.88145289323036
ATSC2v,-67.13360335686892
ATSC3Z,67.39506172839508
ATSC3c,0.1941481729558103
ATSC3d,7.1358024691357995
ATSC3i,24.200811176696522
ATSC3m,333.42187272348417
ATSC3p,1.796724453062358
ATSC3s,-6.31126844278104
ATSC3v,390.57306827646147
ATSC4Z,-52.641975308641975
ATSC4c,-0.5923318049317036
ATSC4d,-4.151234567901236
ATSC4i,-41.828074903170055
ATSC4m,-252.10908722934533
ATSC4p,-1.5957889249677886
ATSC4s,-31.739787576078527
ATSC4v,-66.42953739525629
ATSC5Z,44.592592592592595
ATSC5c,0.33064508188439673
ATSC5d,-7.574074074074076
ATSC5i,12.68801349708147
ATSC5m,222.61381069818376
ATSC5p,0.27869483869325967
ATSC5s,25.652813985348327
ATSC5v,-193.94993538126238
ATSC6Z,-16.074074074074073
ATSC6c,0.37477775228490207
ATSC6d,-12.685185185185187
ATSC6i,-9.49225405561884
ATSC6m,-60.40400743141635
ATSC6p,-3.055225677245962
ATSC6s,11.799474756487543
ATSC6v,-339.46486112232344
ATSC7Z,-222.34567901234573
ATSC7c,-0.41102703184051387
ATSC7d,-5.6049382716049365
ATSC7i,-55.96423078825218
ATSC7m,-1079.25894646026
ATSC7p,-2.1240580698174947
ATSC7s,-74.26456442542539
ATSC7v,-513.1512511267013
ATSC8Z,-202.34567901234573
ATSC8c,0.1011602898152217
ATSC8d,3.478395061728397
ATSC8i,6.93390461627707
ATSC8m,-1038.4230757936205
ATSC8p,2.3845135515488374
ATSC8s,-102.11475379410648
ATSC8v,-178.81622827571843
AXp-0d,0.7392615086745741
AXp-1d,0.453161934639398
AXp-2d,0.3061361047921775
AXp-3d,0.18911154408132047
AXp-4d,0.11703291721042743
AXp-5d,0.07571087519596494
AXp-6d,0.04896937406552895
AXp-7d,0.032985709800309286
GATS1Z,0.5249707740696412
GATS1c,1.6886512154301718
GATS1d,1.0688772472913441
GATS1i,1.1506735740409793
GATS1m,0.5242040992788289
GATS1p,1.0613348024245721
GATS1s,0.6194782524322303
GATS1v,0.9332813980721193
GATS2Z,0.8103547973189715
GATS2c,0.9930901523373096
GATS2d,0.909944392287138
GATS2i,0.852251308189137
GATS2m,0.7995048876606425
GATS2p,0.9897798358919644
GATS2s,0.41780664369040404
GATS2v,0.9268629178008734
GATS3Z,0.6762471981583571
GATS3c,1.100958717316787
GATS3d,0.7754599637211713
GATS3i,0.6819494375063133
GATS3m,0.669628686291189
GATS3p,0.7391554701335183
GATS3s,0.7310681254252045
GATS3v,0.7593651559041016
GATS4Z,0.8122672898677019
GATS4c,1.2742394075619943
GATS4d,1.1208065062690613
GATS4i,1.1659233249612857
GATS4m,0.8163139905442977
GATS4p,1.0158152768453013
GATS4s,0.89990080978095
GATS4v,0.9568300566840091
GATS5Z,0.6918242673906939
GATS5c,0.8309729600423229
GATS5d,1.0722867440929116
GATS5i,0.8885067254044641
GATS5m,0.6903675316958974
GATS5p,0.8803715682035671
GATS5s,0.7608326593011904
GATS5v,0.9599139291781011
GATS6Z,0.9928845613706583
GATS6c,0.790107141713854
GATS6d,1.3456147376852223
GATS6i,0.9582683460553435
GATS6m,0.9866267084087555
GATS6p,1.1649523157839432
GATS6s,0.7556131498019997
GATS6v,1.1188664136535376
GATS7Z,1.1916755257300422
GATS7c,1.158565849019883
GATS7d,1.1750390791530483
GATS7i,1.5692813311527611
GATS7m,1.2135990052859125
GATS7p,1.1157617136147722
GATS7s,1.616855244904623
GATS7v,1.1341885055566951
GATS8Z,1.2226502535802424
GATS8c,0.6447854645058582
GATS8d,0.7461973235807497
GATS8i,1.3363225335263227
GATS8m,1.2703764684510197
GATS8p,0.7884385590060954
GATS8s,2.0342670015022484
GATS8v,1.0366908110227493
MATS1Z,0.004536977760458745
MATS1c,-0.5606840831274874
MATS1d,0.1251339445172044
MATS1i,-0.19714747857221784
MATS1m,0.004648502505718832
MATS1p,-0.11987502990758711
MATS1s,-0.09636866508022934
MATS1v,-0.05170135459407646
MATS2Z,0.016984349411625688
MATS2c,0.04946028346476351
MATS2d,0.08933342962374514
MATS2i,0.14806878579822208
MATS2m,0.026796524883209615
MATS2p,-0.03947111899649424
MATS2s,0.41167161173400624
MATS2v,-0.025708980000832153
MATS3Z,0.08267704610165388
MATS3c,0.09291281544816198
MATS3d,0.14977973568281933
MATS3i,0.11121293792206619
MATS3m,0.08595126228272718
MATS3p,0.10622337961348655
MATS3s,-0.02243626080687646
MATS3v,0.13417391866295356
MATS4Z,-0.06755921730175078
MATS4c,-0.2965534090611323
MATS4d,-0.09115554049474757
MATS4i,-0.20108923579692525
MATS4m,-0.06798955970958491
MATS4p,-0.09869829244009222
MATS4s,-0.11804114101826643
MATS4v,-0.02387385735097181
MATS5Z,0.05636176387978655
MATS5c,0.16303068629655904
MATS5d,-0.1637965558670405
MATS5i,0.06007364719568042
MATS5m,0.05912555818255556
MATS5p,0.01697588948898501
MATS5s,0.0939580113253133
MATS5v,-0.0686468204860702
MATS6Z,-0.020316449770620727
MATS6c,0.18479111745884622
MATS6d,-0.27432919503404085
MATS6i,-0.044942758088977394
MATS6m,-0.016043122592640045
MATS6p,-0.186100229570169
MATS6s,0.043217682997117444
MATS6v,-0.1201505086195776
MATS7Z,-0.2991594963622472
MATS7c,-0.21573962545807157
MATS7d,-0.1290322580645161
MATS7i,-0.2820675670855603
MATS7m,-0.3051413429591064
MATS7p,-0.13772800138625207
MATS7s,-0.2895560798756374
MATS7v,-0.1933429878510049
MATS8Z,-0.3184812389483708
MATS8c,0.062113416843917614
MATS8d,0.09367467375945479
MATS8i,0.04088239187379022
MATS8m,-0.3434516018098627
MATS8p,0.18087205562197567
MATS8s,-0.46575268222005
MATS8v,-0.07881443811176224
MAXaaN,3.9549853552532124
MAXsCl,5.363414069415035
MAXssO,5.044186591877338
MINaaN,3.4768776769967245
MINsCl,5.363414069415035
MINssO,5.044186591877338
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.373467587164306
SpAD_D,249.96405928952964
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.06866911793426245
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-4.641066486799035
SssssN,0
TMPC10,618
TMWC10,122.9312330554644
TSRW10,58.26955615893767
VE1_Dt,4.858465777070631
VE2_Dt,0.20243607404460962
VE3_Dt,2.456191441697382
VR1_Dt,130.2557285539869
VR2_Dt,5.427322023082787
VR3_Dt,5.74496839824086
Xc-3dv,0.5214465090257492
Xc-4dv,0.013498731178900972
Xc-5dv,0.04057411124598247
Xc-6dv,0.0034853574033876186
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.2284550109017245
Xp-0dv,13.149538844614563
Xp-1dv,7.2792559168940665
Xp-2dv,4.726983646233657
Xp-3dv,2.9257458173836826
Xp-4dv,1.7678575955070206
Xp-5dv,1.1765449108151875
Xp-6dv,0.6383611353055044
Xp-7dv,0.36909737137870513
Xpc-4d,3.96588900461387
Xpc-5d,5.035441448077239
Xpc-6d,7.566484198061687
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,37
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.172676368139634
AATS0dv,12.989026063100138
AATS0pe,7.4237611111111095
AATS0se,8.715955361111108
AATS1dv,10.906906906906906
AATS1pe,7.034054054054054
AATS1se,8.236209567567567
AATS2dv,10.936247723132968
AATS2pe,7.360434426229509
AATS2se,8.627426983606558
AATS3dv,8.702614379084968
AATS3pe,7.1699
AATS3se,8.521126411764705
AATS4dv,8.57094017094017
AATS4pe,7.039093846153846
AATS4se,8.360665323076923
AATS5dv,9.722222222222221
AATS5pe,7.311960606060607
AATS5se,8.613736606060606
AATS6dv,6.715488215488215
AATS6pe,6.982677272727272
AATS6se,8.344182484848485
AATS7dv,5.259856630824372
AATS7pe,7.29541935483871
AATS7se,8.67631358064516
AATS8dv,5.0020964360587
AATS8pe,7.326647169811321
AATS8se,8.76013837735849
AATSC0Z,11.987654320987652
AATSC0c,0.03072902458885829
AATSC0d,0.7006172839506173
AATSC0i,3.2001158197946378
AATSC0m,57.0470136673519
AATSC0p,0.24874390669483956
AATSC0s,4.136730804489586
AATSC0v,42.808033405726185
AATSC1Z,0.054387721054388154
AATSC1c,-0.017229274977006027
AATSC1d,0.08767100433767097
AATSC1i,-0.6308947650115786
AATSC1m,0.26518318597646173
AATSC1p,-0.029818183254373954
AATSC1s,-0.39865122542492465
AATSC1v,-2.21323331458452
AATSC2Z,0.20360250961343876
AATSC2c,0.0015198662667606192
AATSC2d,0.06258854482898193
AATSC2i,0.4738372638506741
AATSC2m,1.5286617212499942
AATSC2p,-0.009818200340804873
AATSC2s,1.7029746375939403
AATSC2v,-1.1005508747027692
AATSC3Z,0.9911038489469864
AATSC3c,0.002855120190526622
AATSC3d,0.10493827160493822
AATSC3i,0.355894282010243
AATSC3m,4.903262834168885
AATSC3p,0.026422418427387618
AATSC3s,-0.09281277121736824
AATSC3v,5.743721592300904
AATSC4Z,-0.8098765432098766
AATSC4c,-0.009112796998949286
