DLiP-ID,T00435
DLiP-Mol-ID,21214
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H14Br2N2O3/c19-11-5-6-15-13(8-11)10(9-21-15)7-16(18(24)25)22-17(23)12-3-1-2-4-14(12)20/h1-6,8-9,16,21H,7H2,(H,22,23)(H,24,25)/t16-/m0/s1"
Standard Inchi Key(RDKit),NATLLCBOVUGLNS-INIZCTEOSA-N
Canonical SMILES(RDKit),O=C(N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)O)c1ccccc1Br
SMILES(SDF),
MW(SDF),
MW(RDKit),466.129
MW Monoisotopic(RDKit),463.937116508
MolLogP(RDKit),4.1186
XLogP(SDF),
XLogP(CDK),4.484
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),82.19
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.529623461558388
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,521425.49594368046
qed,0.529623461558388
Chi0,17.97432701575866
Chi1,11.952397498181154
TPSA,82.19
Chi0n,12.92289832633932
Chi0v,16.094891404568727
Chi1n,7.491705921561668
Chi1v,9.077702460676372
Chi2n,5.552074930710825
Chi2v,7.322087358677035
Chi3n,3.875410771905065
Chi3v,5.060163616728483
Chi4n,2.6208510750450404
Chi4v,3.446775132560595
MolMR,102.73470000000002
MolWt,466.12900000000013
fr_SH,0
Kappa1,17.694972963472257
Kappa2,7.409747989396093
Kappa3,3.93463881349812
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,952.3991031469122
MolLogP,4.118600000000002
NOCount,5
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.8399424396437982
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,0.0
SMR_VSA7,68.73375506590315
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
