DLiP-ID,C000V4
StCH,0
StsC,0
TIC0,84.30266399619654
TIC1,182.15289545091716
TIC2,218.326794842174
TIC3,230.326794842174
TIC4,232.32679484217397
TIC5,232.32679484217397
Vabc,344.90467501835974
WPol,39
apol,58.20344599999998
bpol,33.014554000000004
nRot,5
ABCGG,17.413228891997747
ATS0Z,1542.0
ATS0d,164.0
ATS0i,7907.803547488678
ATS0m,6115.7791050000005
ATS0p,85.71699190667799
ATS0s,178.37491426611797
ATS0v,11330.256231066465
ATS1Z,1502.0
ATS1d,194.0
ATS1i,7468.7780778276
ATS1m,5752.764789
ATS1p,100.8684508
ATS1s,153.95370370370372
ATS1v,13885.123861262216
ATS2Z,2325.0
ATS2d,311.0
ATS2i,13266.045784872118
ATS2m,8894.550534999998
ATS2p,146.869824980735
ATS2s,238.14351851851853
ATS2v,19938.07125295497
ATS3Z,2326.0
ATS3d,306.0
ATS3i,15261.735093542406
ATS3m,8569.732796999999
ATS3p,159.088058446547
ATS3s,307.65740740740745
ATS3v,21035.758640221513
ATS4Z,2473.0
ATS4d,322.0
ATS4i,20115.29824210639
ATS4m,9002.772281000001
ATS4p,166.44459005747
ATS4s,341.42472565157755
ATS4v,20726.094254290136
ATS5Z,2369.0
ATS5d,285.0
ATS5i,15309.184847139664
ATS5m,8874.131538
ATS5p,152.90855106358399
ATS5s,251.1172839506173
ATS5v,19417.430109956
ATS6Z,1936.0
ATS6d,268.0
ATS6i,15039.485078334334
ATS6m,6813.482515
ATS6p,147.856088077584
ATS6s,232.98765432098767
ATS6v,18011.44724667968
ATS7Z,1586.0
ATS7d,256.0
ATS7i,12526.214308325196
ATS7m,5624.620284
ATS7p,128.705911288245
ATS7s,229.11419753086423
ATS7v,16383.536953847182
ATS8Z,1673.0
ATS8d,220.0
ATS8i,11989.290846152026
ATS8m,6088.711605
ATS8p,123.339506450245
ATS8s,204.4675925925926
ATS8v,15757.63520337157
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,1
FCSP3,0.3157894736842105
GGI10,0.10672584430160188
JGI10,0.006670365268850118
JGT10,0.5233046436422963
Kier1,21.702734839476815
Kier2,9.212018140589569
Kier3,5.538461538461538
MAXdO,12.17889596110313
MID_C,38.34481118029772
MID_N,8.175620060296719
MID_O,3.6407551610949427
MID_X,0.0
MID_h,15.929022765680067
MINdO,12.17889596110313
MPC10,108
MWC01,29.0
MWC02,4.962844630259907
MWC03,5.802118375377063
MWC04,6.688354713946762
MWC05,7.5480289699350145
MWC06,8.433159195806228
MWC07,9.301368670323747
MWC08,10.185918361205209
MWC09,11.059220291360612
MWC10,11.94383087356017
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,5
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.3118200000000035
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.424950017481403
SRW05,3.044522437723423
SRW06,6.93828448401696
SRW07,5.351858133476067
SRW08,8.522578663692576
SRW09,7.390798521735676
SRW10,10.143645534009467
SaaCH,9.682785444126585
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.609479702506746
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.055920246879460844
SdssS,0
SsCH3,9.187455442983179
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.175360392039685
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.343281914025214
VE1_D,5.118037690625216
VE2_A,0.16086229311204495
VE2_D,0.1895569515046376
VE3_A,2.4618820367346856
VE3_D,2.626022875047692
VR1_A,249.1317124508406
VR1_D,162.7286100394908
VR2_A,9.227100461142244
VR2_D,6.026985557018178
VR3_A,6.511233495287996
VR3_D,6.085335617132721
WPath,2066
Xc-3d,2.8501828633637034
Xc-4d,0.28867513459481287
Xc-5d,0.8599721956380426
Xc-6d,0.2041241452319315
Xp-0d,19.604083527755577
Xp-1d,12.77420681111856
Xp-2d,12.36906815452232
Xp-3d,9.621047693445234
Xp-4d,7.394024067592128
Xp-5d,5.475857446754846
Xp-6d,3.7428886581168883
Xp-7d,2.8561865352270517
ZMIC0,89.13193544779607
ZMIC1,43.69168125111933
ZMIC2,33.11349830926279
ZMIC3,30.621058423790387
ZMIC4,30.47351924647956
ZMIC5,30.47351924647956
nAcid,0
nAtom,49
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.276666119016055
piPC3,4.808111029984782
piPC4,5.344723739362192
piPC5,5.696464093848522
piPC6,5.996607549171219
piPC7,6.409609343790121
piPC8,6.742032693843551
piPC9,7.041056176294656
AATS0Z,31.46938775510204
AATS0d,3.3469387755102042
AATS0i,161.3837458671159
AATS0m,124.81181846938776
AATS0p,1.749326365442408
AATS0s,3.640304372777918
AATS0v,231.22971900135644
AATS1Z,29.45098039215686
AATS1d,3.803921568627451
AATS1i,146.44662897701176
AATS1m,112.79930958823529
AATS1p,1.977812760784314
AATS1s,3.0187000726216415
AATS1v,272.2573306129846
AATS2Z,27.03488372093023
AATS2d,3.616279069767442
AATS2i,154.2563463357223
AATS2m,103.42500622093021
AATS2p,1.7077886625666858
AATS2s,2.76911068044789
AATS2v,231.8380378250578
AATS3Z,23.494949494949495
AATS3d,3.090909090909091
AATS3i,154.1589403388122
AATS3m,86.56295754545454
AATS3p,1.6069500853186565
AATS3s,3.1076505798728027
AATS3v,212.48241050728802
AATS4Z,20.270491803278688
AATS4d,2.639344262295082
AATS4i,164.8794937877573
AATS4m,73.7932154180328
AATS4p,1.3642999185038525
AATS4s,2.798563325012931
AATS4v,169.88601847778799
AATS5Z,24.677083333333332
AATS5d,2.96875
AATS5i,159.47067549103818
AATS5m,92.4388701875
AATS5p,1.5927974069123332
AATS5s,2.6158050411522633
AATS5v,202.26489697870832
AATS6Z,20.378947368421052
AATS6d,2.8210526315789473
AATS6i,158.31036924562457
AATS6m,71.72086857894736
AATS6p,1.556379874500884
AATS6s,2.452501624431449
AATS6v,189.59418154399663
AATS7Z,19.580246913580247
AATS7d,3.1604938271604937
AATS7i,154.64462109043453
AATS7m,69.43975659259259
AATS7p,1.5889618677561113
AATS7s,2.8285703398872126
AATS7v,202.265888319101
AATS8Z,21.17721518987342
AATS8d,2.7848101265822787
AATS8i,151.76317526774716
AATS8m,77.07229879746836
AATS8p,1.5612595753195568
AATS8s,2.5881973745897797
AATS8v,199.46373675153887
AMID_C,1.4201781918628784
AMID_N,0.30280074297395254
AMID_O,0.13484278374425715
AMID_X,0.0
AMID_h,0.5899638061362987
ATS0dv,348.8888888888889
ATS0pe,303.9739
ATS0se,376.07368599999995
ATS1dv,351.0
ATS1pe,331.259
ATS1se,397.224692
ATS2dv,463.0
ATS2pe,544.9156
ATS2se,666.3964259999999
ATS3dv,428.0
ATS3pe,635.0202999999999
ATS3se,773.754392
ATS4dv,394.1111111111111
ATS4pe,758.0328
ATS4se,948.639789
ATS5dv,366.33333333333337
ATS5pe,600.1488
ATS5se,741.713216
ATS6dv,318.0
ATS6pe,584.1858
ATS6se,729.855444
ATS7dv,278.3333333333333
ATS7pe,505.40520000000004
ATS7se,623.365502
ATS8dv,244.66666666666669
ATS8pe,484.98539999999997
ATS8se,598.380086
ATSC0Z,624.7755102040817
ATSC0c,0.9338001166228409
ATSC0d,33.38775510204082
ATSC0i,83.03719013910332
ATSC0m,2809.0197996734696
ATSC0p,16.581458717394
ATSC0s,49.78051426331849
ATSC0v,2592.285833453827
ATSC1Z,42.45814244064969
ATSC1c,-0.6374666769698766
ATSC1d,14.841316118284048
ATSC1i,-8.706758803446178
ATSC1m,197.71242401332748
ATSC1p,0.7272254980932259
ATSC1s,-4.7617802495987895
ATSC1v,51.16738175176863
ATSC2Z,270.25114535610163
ATSC2c,0.30880068108772524
ATSC2d,-3.4356518117451085
ATSC2i,1.9560302671660095
ATSC2m,1250.7659845730943
ATSC2p,3.6872095652742267
ATSC2s,6.836944690112544
ATSC2v,1028.855324205258
ATSC3Z,-117.07705122865478
ATSC3c,0.007175942443885909
ATSC3d,-1.5385256143273647
ATSC3i,-52.04702578231095
ATSC3m,-564.5013256055812
ATSC3p,-6.436889794995815
ATSC3s,-3.60675253766578
ATSC3v,-1343.1377452604033
ATSC4Z,161.92628071636815
ATSC4c,-0.3238233617865141
ATSC4d,8.8304872969596
ATSC4i,34.31648008675258
ATSC4m,718.7832153231985
ATSC4p,9.36027687734755
ATSC4s,-20.86827783519556
ATSC4v,1035.559813344271
ATSC5Z,198.58267388588087
ATSC5c,0.2985831257956798
ATSC5d,2.117867555185339
ATSC5i,15.191527459788782
ATSC5m,892.2635310274882
ATSC5p,4.068053834843918
ATSC5s,-5.02029646997793
ATSC5v,489.0147733790508
ATSC6Z,-439.177009579342
ATSC6c,-0.15471549201374818
ATSC6d,-7.75177009579342
ATSC6i,-2.8753455177964113
ATSC6m,-1912.6317806934615
ATSC6p,-8.411878501604978
ATSC6s,6.865546098762006
ATSC6v,-433.37232999644465
ATSC7Z,-289.7717617659309
ATSC7c,0.02608798141050258
ATSC7d,-17.88588088296543
ATSC7i,10.733578790093508
ATSC7m,-1320.7039090520616
ATSC7p,-3.7258471967345512
ATSC7s,-3.1643105381902505
ATSC7v,-868.6915174088842
ATSC8Z,-36.86255726780509
ATSC8c,-0.12471952241215492
ATSC8d,-3.7067888379841745
ATSC8i,-44.527145066523175
ATSC8m,-226.78167053477705
ATSC8p,-7.019327820977202
ATSC8s,-12.059764478563745
ATSC8v,-1272.351040382331
AXp-0d,0.726077167694651
AXp-1d,0.44048989003857103
AXp-2d,0.2945016227267219
AXp-3d,0.1850201479508699
AXp-4d,0.115531626056127
AXp-5d,0.0750117458459568
AXp-6d,0.047378337444517575
AXp-7d,0.030711683174484427
GATS1Z,0.7471860240797173
GATS1c,1.7013716660509377
GATS1d,0.8315834891413778
GATS1i,1.22836717318691
GATS1m,0.7449451976542137
GATS1p,0.8915668956328255
GATS1s,0.715514016273952
GATS1v,0.9193943425584632
GATS2Z,0.7329888590263459
GATS2c,0.9337493631724849
GATS2d,1.4961619377949622
GATS2i,1.047977261661861
GATS2m,0.7206850161598206
GATS2p,0.8806374102277937
GATS2s,0.670603342020136
GATS2v,0.7393849223012371
GATS3Z,0.9968186470440339
GATS3c,1.2163082336342605
GATS3d,1.0746091724086835
GATS3i,1.3826049864333547
GATS3m,1.0025432589731869
GATS3p,1.1295234935582
GATS3s,1.141868276804974
GATS3v,1.1801006800679001
GATS4Z,1.0088344880248723
GATS4c,1.3157443494654204
GATS4d,0.771854583350034
GATS4i,0.8293026600784386
GATS4m,1.0027584436461552
GATS4p,0.8036127501956003
GATS4s,1.8539746202053156
GATS4v,0.7925298129898977
GATS5Z,0.959944796498334
GATS5c,1.029863632870768
GATS5d,0.8985330073349632
GATS5i,1.0050750880959445
GATS5m,0.946930642339795
GATS5p,0.9516201155322068
GATS5s,0.7985629050509931
GATS5v,0.8699493793684746
GATS6Z,1.9190724573896358
GATS6c,1.0387744667108954
GATS6d,1.0290567494530947
GATS6i,1.1695802295484907
GATS6m,1.8617351468847896
GATS6p,1.6777370553518216
GATS6s,0.7083352941438938
GATS6v,1.125572377428997
GATS7Z,1.2899448085964058
GATS7c,0.8646350499004394
GATS7d,1.5973920130399348
GATS7i,0.96416533836073
GATS7m,1.286394658976525
GATS7p,1.1704329994649678
GATS7s,1.262664619309976
GATS7v,1.1753016038468074
GATS8Z,0.9185273883959766
GATS8c,0.7970583147208701
GATS8d,1.1464826220172697
GATS8i,1.3265483252263457
GATS8m,0.933914229882488
GATS8p,1.2236309754980168
GATS8s,1.0096343822946903
GATS8v,1.2916278156059922
MATS1Z,0.06529243957333367
MATS1c,-0.6558876710900493
MATS1d,0.42708183517905934
MATS1i,-0.10074181541703044
MATS1m,0.06762465527752046
MATS1p,0.042137839801526765
MATS1s,-0.091904309084118
MATS1v,0.018964273587069633
MATS2Z,0.2464570093330153
MATS2c,0.18841781123827597
MATS2d,-0.05862995394325357
MATS2i,0.013421484513840683
MATS2m,0.2536990787601919
MATS2p,0.1266988627125992
MATS2s,0.07825287753399826
MATS2v,0.2261356593288619
MATS3Z,-0.09274887768387477
MATS3c,0.0038035217871176473
MATS3d,-0.022807537477464144
MATS3i,-0.31023026045828495
MATS3m,-0.09946517501915836
MATS3p,-0.19213842445216722
MATS3s,-0.03586062485177878
MATS3v,-0.2564475491417991
MATS4Z,0.10409493352982185
MATS4c,-0.1392805594789601
MATS4d,0.106226702473045
MATS4i,0.1659840432503133
MATS4m,0.10277308095254865
MATS4p,0.22672646183943476
MATS4s,-0.16836952268665853
MATS4v,0.1604458732939282
MATS5Z,0.16223412218810565
MATS5c,0.16320602351466565
MATS5d,0.032376986552567225
MATS5i,0.09337995173742107
MATS5m,0.16212992779482038
MATS5p,0.1252243553230592
MATS5s,-0.05147481957157568
MATS5v,0.09628617622244795
MATS6Z,-0.3625668338874887
MATS6c,-0.0854579269974498
MATS6d,-0.11975292755115172
MATS6i,-0.017860346054581467
MATS6m,-0.35119558061863815
MATS6p,-0.26166325044050476
MATS6s,0.0711357940198
MATS6v,-0.08622848727308281
MATS7Z,-0.2805712225585486
MATS7c,0.016900424516123013
MATS7d,-0.32406652781550904
MATS7i,0.07819571676904419
MATS7m,-0.2844210425774542
MATS7p,-0.13592938967983245
MATS7s,-0.03845304887106436
MATS7v,-0.20271867334901353
MATS8Z,-0.03659573306826611
MATS8c,-0.08284179567030037
MATS8d,-0.06886199746216459
MATS8i,-0.3325991954921917
MATS8m,-0.05007513611298179
MATS8p,-0.2625679904420428
MATS8s,-0.15026174784121568
MATS8v,-0.3044339281725818
MAXaaN,4.662824664588058
MAXaaS,1.5082968264466277
MAXssO,5.361997154577178
MINaaN,4.471928480503517
MINaaS,1.4329692617787853
MINssO,5.361997154577178
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.59925005679468
SpAD_D,316.8854456126477
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.466073083774029
SssssN,0
TMPC10,770
TMWC10,131.92484408177472
TSRW10,77.89417523604129
VE1_Dt,5.1366918425134145
VE2_Dt,0.19024784601901534
VE3_Dt,2.629661034865318
VR1_Dt,160.62768321196
VR2_Dt,5.949173452294815
VR3_Dt,6.072340933341785
Xc-3dv,2.035432894043877
Xc-4dv,0.25
Xc-5dv,0.2780972448001935
Xc-6dv,0.05103103630798288
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.45453003057511415
Xch-7d,0.5822041851242936
Xp-0dv,17.54716486065895
Xp-1dv,10.121173263986014
Xp-2dv,8.85803233906499
Xp-3dv,5.636735548605094
Xp-4dv,3.9812002299926084
Xp-5dv,2.677206505423824
Xp-6dv,1.6205127675093112
Xp-7dv,1.0942555398520775
Xpc-4d,5.2825229783607055
Xpc-5d,6.53595235446802
Xpc-6d,8.629901921051893
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,51
nFRing,0
nHBAcc,7
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,7.329626730662768
AATS0dv,7.120181405895692
AATS0pe,6.203548979591837
AATS0se,7.674973183673468
AATS1dv,6.882352941176471
AATS1pe,6.495274509803922
AATS1se,7.788719450980392
AATS2dv,5.383720930232558
AATS2pe,6.336227906976744
AATS2se,7.74879565116279
AATS3dv,4.3232323232323235
AATS3pe,6.414346464646464
AATS3se,7.81570092929293
AATS4dv,3.2304189435336976
AATS4pe,6.213383606557377
AATS4se,7.775735975409836
AATS5dv,3.8159722222222228
AATS5pe,6.251550000000001
AATS5se,7.7261793333333335
AATS6dv,3.3473684210526318
AATS6pe,6.1493242105263155
AATS6se,7.682688884210527
AATS7dv,3.436213991769547
AATS7pe,6.23957037037037
AATS7se,7.695870395061728
AATS8dv,3.09704641350211
AATS8pe,6.139055696202531
AATS8se,7.5744314683544305
AATSC0Z,12.75052061640983
AATSC0c,0.019057145237200836
AATSC0d,0.6813827571845066
AATSC0i,1.694636533451088
AATSC0m,57.326934687213665
AATSC0p,0.3383971166815102
AATSC0s,1.0159288625167038
AATSC0v,52.90379251946585
AATSC1Z,0.8325125968754841
AATSC1c,-0.012499346607252482
AATSC1d,0.29100619839772646
AATSC1i,-0.17072076085188584
AATSC1m,3.8767141963397544
AATSC1p,0.014259323492024037
AATSC1s,-0.09336824018821156
AATSC1v,1.0032819951327183
AATSC2Z,3.142455178559321
AATSC2c,0.0035907055940433167
AATSC2d,-0.03994943967145475
AATSC2i,0.022744537990302436
AATSC2m,14.543790518291795
AATSC2p,0.042874529828770075
AATSC2s,0.07949935686177377
AATSC2v,11.963434002386721
AATSC3Z,-1.182596477057119
AATSC3c,7.248426710995868e-05
AATSC3d,-0.015540662770983482
AATSC3i,-0.5257275331546561
AATSC3m,-5.702033591975567
AATSC3p,-0.06501908883834157
AATSC3s,-0.03643184381480586
AATSC3v,-13.567047931923266
AATSC4Z,1.3272645960358045
AATSC4c,-0.002654289850709132
AATSC4d,0.07238104341770164
AATSC4i,0.2812826236619064
AATSC4m,5.8916656993704795
AATSC4p,0.07672358096186517
