DLiP-ID,P0003Y
IC5,5.063721875540868
MID,49.32071967404059
Mpe,0.9680555555555558
Mse,1.0039906530711338
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,95.66960000000005
SdO,35.96942616216283
SdS,0
Spe,46.466666666666676
SsF,0
SsI,0
Sse,48.19155134741442
StN,0
fMF,0.2916666666666667
nBr,0
nCl,0
AMID,1.9728287869616237
BIC0,0.26364816978337763
BIC1,0.6092192457200881
BIC2,0.8109853830125607
BIC3,0.8681325832038654
BIC4,0.8681325832038654
BIC5,0.8681325832038654
CIC0,4.047131723938882
CIC1,2.031453645923478
CIC2,0.8545739585136225
CIC3,0.5212406251802877
CIC4,0.5212406251802877
CIC5,0.5212406251802877
GGI1,6.0
GGI2,3.333333333333335
GGI3,2.916666666666667
GGI4,2.0072222222222225
GGI5,0.9586111111111111
GGI6,0.5045351473922902
GGI7,0.33163265306122447
GGI8,0.24768518518518515
GGI9,0.20375771604938275
JGI1,0.23076923076923078
JGI2,0.09009009009009013
JGI3,0.07291666666666666
JGI4,0.05018055555555556
JGI5,0.029048821548821546
JGI6,0.01868648694045519
JGI7,0.01326530612244898
JGI8,0.011258417508417506
JGI9,0.01018788580246914
MIC0,14.370894325815014
MIC1,32.523942928842004
MIC2,38.23829012343723
MIC3,39.19891512343724
MIC4,39.19891512343724
MIC5,39.19891512343724
MPC2,37
MPC3,48
MPC4,61
MPC5,67
MPC6,64
MPC7,62
MPC8,54
MPC9,54
Mare,0.9817499999999999
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.16272199171183063
RPCG,0.12022757183825068
SIC0,0.27535203263830366
SIC1,0.6362636909986115
SIC2,0.846986625531814
SIC3,0.9066707027821614
SIC4,0.9066707027821614
SIC5,0.9066707027821614
SaaN,0
SaaO,0
SaaS,0
Sare,47.123999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,73.81587728554913
TIC1,170.56842503028855
TIC2,227.0586500259616
TIC3,243.0586500259617
TIC4,243.0586500259617
TIC5,243.0586500259617
Vabc,328.93655137124375
WPol,40
apol,52.77223899999998
bpol,27.387760999999994
nRot,6
ABCGG,16.8094857982647
ATS0Z,1046.0
ATS0d,149.0
ATS0i,7852.272808105227
ATS0m,4120.879921
ATS0p,68.77480881152701
ATS0s,257.75
ATS0v,10140.86210570678
ATS1Z,1149.0
ATS1d,180.0
ATS1i,7252.8583416319
ATS1m,4322.909414
ATS1p,86.9226231
ATS1s,161.5
ATS1v,12589.668974870643
ATS2Z,1674.0
ATS2d,294.0
ATS2i,13094.177565083535
ATS2m,6269.5850009999995
ATS2p,127.31661144273498
ATS2s,267.94444444444446
ATS2v,18080.287867066072
ATS3Z,1938.0
ATS3d,320.0
ATS3i,15559.942929964142
ATS3m,7081.387008
ATS3p,149.800834018792
ATS3s,347.6388888888889
ATS3v,21086.141300552423
ATS4Z,2069.0
ATS4d,339.0
ATS4i,19420.244902639184
ATS4m,7406.77888
ATS4p,159.449376275584
ATS4s,415.1388888888889
ATS4v,22145.7383924134
ATS5Z,1890.0
ATS5d,309.0
ATS5i,20200.95344036709
ATS5m,6476.105076999999
ATS5p,158.00163111764098
ATS5s,422.3055555555556
ATS5v,21275.484976976157
ATS6Z,1625.0
ATS6d,296.0
ATS6i,23737.589967847158
ATS6m,5436.946739
ATS6p,148.61681199765798
ATS6s,445.61111111111114
ATS6v,18935.091841448942
ATS7Z,1366.0
ATS7d,247.0
ATS7i,18873.93376522771
ATS7m,4699.331480999999
ATS7p,127.71045654341299
ATS7s,304.0
ATS7v,16359.026241535528
ATS8Z,1227.0
ATS8d,223.0
ATS8i,17371.584365868264
ATS8m,4193.99949
ATS8p,113.83088759371498
ATS8s,341.0
ATS8v,14556.792386976223
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,7
C2SP3,1
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.3157894736842105
GGI10,0.2011060095908581
JGI10,0.01256912559942863
JGT10,0.5389725866035842
Kier1,21.301775147928993
Kier2,9.273922571219869
Kier3,5.041666666666667
MAXdO,12.827439058956916
MID_C,38.27617238408986
MID_N,5.852357663062113
MID_O,5.192189626888615
MID_X,0.0
MID_h,11.044547289950728
MINdO,11.28661145937668
MPC10,56
MWC01,26.0
MWC02,4.844187086458591
MWC03,5.6937321388027
MWC04,6.583409222158765
MWC05,7.455298485683291
MWC06,8.347353412124338
MWC07,9.227099155791137
MWC08,10.12025079288605
MWC09,11.00454684484729
MWC10,11.898697939732656
NaaCH,4
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,4
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.45922
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.303304908059076
SRW05,2.3978952727983707
SRW06,6.821107472256465
SRW07,4.844187086458591
SRW08,8.423541635334782
SRW09,7.034387929915503
SRW10,10.071667925775051
SaaCH,6.874883969262125
SaaNH,3.055433883429915
SaaSe,0
SaaaC,0
SaasC,3.6951316918844883
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.7559425618273015
SdssS,0
SsCH3,6.898939304364262
SsNH2,5.2935131049708835
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.55005574452003
SsssP,0
VE1_A,3.844342556412742
VE1_D,4.9295784318831855
VE2_A,0.15377370225650966
VE2_D,0.1971831372753274
VE3_A,2.2628933335832064
VE3_D,2.5115442054982973
VR1_A,349.1669626370114
VR1_D,141.1006458462189
VR2_A,13.966678505480456
VR2_D,5.6440258338487554
VR3_A,6.771840942649744
VR3_D,5.8657641679458274
WPath,1556
Xc-3d,2.0845887271731915
Xc-4d,0.0
Xc-5d,0.6719118582476162
Xc-6d,0.0
Xp-0d,18.723250160202095
Xp-1d,11.756126613022031
Xp-2d,10.879141677329589
Xp-3d,8.630764417741672
Xp-4d,7.114143387663877
Xp-5d,5.20448642794359
Xp-6d,3.0754624409892224
Xp-7d,1.9688263642095747
ZMIC0,83.28122230355312
ZMIC1,40.068234122501025
ZMIC2,25.90275729473158
ZMIC3,23.22819583597757
ZMIC4,23.22819583597757
ZMIC5,23.22819583597757
nAcid,0
nAtom,48
nBase,0
nRing,2
piPC1,3.56953269648137
piPC2,4.154969184038536
piPC3,4.706146103328094
piPC4,5.232110788309768
piPC5,5.580437122962544
piPC6,5.689514502858496
piPC7,5.769297081766828
piPC8,5.648754143519622
piPC9,5.858825613266479
AATS0Z,21.791666666666668
AATS0d,3.1041666666666665
AATS0i,163.58901683552557
AATS0m,85.85166502083332
AATS0p,1.4328085169068128
AATS0s,5.369791666666667
AATS0v,211.2679605355579
AATS1Z,23.448979591836736
AATS1d,3.673469387755102
AATS1i,148.01751717616122
AATS1m,88.22264110204081
AATS1p,1.7739310836734692
AATS1s,3.295918367346939
AATS1v,256.93201989531923
AATS2Z,19.928571428571427
AATS2d,3.5
AATS2i,155.88306625099446
AATS2m,74.63791667857143
AATS2p,1.515673945746845
AATS2s,3.189814814814815
AATS2v,215.24152222697705
AATS3Z,19.18811881188119
AATS3d,3.1683168316831685
AATS3i,154.05884089073407
AATS3m,70.11274265346535
AATS3p,1.483176574443485
AATS3s,3.4419691969196924
AATS3v,208.7736762430933
AATS4Z,16.959016393442624
AATS4d,2.778688524590164
AATS4i,159.18233526753428
AATS4m,60.711302295081964
AATS4p,1.306962100619541
AATS4s,3.402777777777778
AATS4v,181.5224458394541
AATS5Z,15.0
AATS5d,2.4523809523809526
AATS5i,160.32502730450074
AATS5m,51.397659341269836
AATS5p,1.253981199346357
AATS5s,3.35163139329806
AATS5v,168.85305537282665
AATS6Z,11.443661971830986
AATS6d,2.084507042253521
AATS6i,167.16612653413492
AATS6m,38.28835731690141
AATS6p,1.0465972675891406
AATS6s,3.1381064162754306
AATS6v,133.34571719330242
AATS7Z,11.878260869565217
AATS7d,2.1478260869565218
AATS7i,164.12116317589312
AATS7m,40.86375200869565
AATS7p,1.1105257090731564
AATS7s,2.643478260869565
AATS7v,142.25240210030893
AATS8Z,11.685714285714285
AATS8d,2.123809523809524
AATS8i,165.4436606273168
AATS8m,39.94285228571429
AATS8p,1.084103691368714
AATS8s,3.2476190476190476
AATS8v,138.63611797120214
AMID_C,1.5310468953635945
AMID_N,0.23409430652248453
AMID_O,0.20768758507554458
AMID_X,0.0
AMID_h,0.4417818915980291
ATS0dv,350.0
ATS0pe,298.09310000000005
ATS0se,368.454532
ATS1dv,339.0
ATS1pe,315.63449999999995
ATS1se,378.103952
ATS2dv,471.0
ATS2pe,523.8371999999999
ATS2se,640.192004
ATS3dv,469.0
ATS3pe,640.5011999999999
ATS3se,780.710688
ATS4dv,443.0
ATS4pe,769.1351
ATS4se,945.939536
ATS5dv,339.0
ATS5pe,793.596
ATS5se,978.066332
ATS6dv,333.0
ATS6pe,853.1069000000001
ATS6se,1077.8219880000001
ATS7dv,276.0
ATS7pe,672.9655
ATS7se,851.75426
ATS8dv,280.0
ATS8pe,621.2427
ATS8se,787.1295359999999
ATSC0Z,355.91666666666674
ATSC0c,0.914065891867874
ATSC0d,31.8125
ATSC0i,70.51668463308275
ATSC0m,1692.5159434791665
ATSC0p,10.755866955836975
ATSC0s,101.86979166666667
ATSC0v,2384.4901841187216
ATSC1Z,3.126736111111125
ATSC1c,-0.5727903249564273
ATSC1d,16.81640625
ATSC1i,-3.789124874809385
ATSC1m,16.76878465668362
ATSC1p,0.08966565699354379
ATSC1s,-8.252495659722221
ATSC1v,50.97539596361143
ATSC2Z,136.47916666666669
ATSC2c,0.048464046914456826
ATSC2d,3.765625
ATSC2i,16.05988442709002
ATSC2m,650.0684101197913
ATSC2p,3.277939845636829
ATSC2s,21.434461805555557
ATSC2v,863.9689136574652
ATSC3Z,-45.19965277777776
ATSC3c,0.25298893233560055
ATSC3d,-11.54296875
ATSC3i,-13.680308854662027
ATSC3m,-219.27009507074695
ATSC3p,-2.340575368846975
ATSC3s,-11.557617187499998
ATSC3v,-483.5871082488298
ATSC4Z,-78.66319444444443
ATSC4c,-0.055377337032296046
ATSC4d,-27.2109375
ATSC4i,-34.09390095290457
ATSC4m,-377.0010162595489
ATSC4p,-3.9051910767798197
ATSC4s,-25.43294270833333
ATSC4v,-733.763894841527
ATSC5Z,-321.4895833333333
ATSC5c,-0.33185660541744516
ATSC5d,-14.6328125
ATSC5i,-37.71096227482531
ATSC5m,-1532.5016682161458
ATSC5p,-8.287826285042568
ATSC5s,-36.21202256944444
ATSC5v,-2034.2860528333572
ATSC6Z,-41.753472222222285
ATSC6c,0.38752275038588024
ATSC6d,5.1796875
ATSC6i,27.554211274639872
ATSC6m,-191.53692881336772
ATSC6p,2.678893071704747
ATSC6s,-5.397786458333337
ATSC6v,173.62277381837788
ATSC7Z,76.99131944444443
ATSC7c,-0.29786074985759736
ATSC7d,7.44921875
ATSC7i,2.266033755552595
ATSC7m,367.5290139144968
ATSC7p,0.9370022101718198
ATSC7s,4.6852213541666625
ATSC7v,438.64075148744246
ATSC8Z,59.640624999999986
ATSC8c,-0.009745193268486413
ATSC8d,10.59765625
ATSC8i,19.089828587238966
ATSC8m,289.6841967434898
ATSC8p,3.7014901985330444
ATSC8s,16.41851128472222
ATSC8v,644.4725968540013
AXp-0d,0.7489300064080838
AXp-1d,0.45215871588546275
AXp-2d,0.29403085614404295
AXp-3d,0.17980759203628482
AXp-4d,0.11662530143711275
AXp-5d,0.07767890190960582
AXp-6d,0.0480541006404566
AXp-7d,0.03175526393886411
GATS1Z,0.8435246728052024
GATS1c,1.6799499830640656
GATS1d,0.7085521831522392
GATS1i,1.3122620208821874
GATS1m,0.8500408842209353
GATS1p,1.1103144323675966
GATS1s,0.6155566986751754
GATS1v,1.0169425980328406
GATS2Z,0.6917081981469712
GATS2c,0.9573528813304062
GATS2d,1.2927308447937131
GATS2i,0.9954886650515926
GATS2m,0.6963969497982564
GATS2p,0.8733538411622273
GATS2s,0.477316901162701
GATS2v,0.8088212251829068
GATS3Z,0.989746644999316
GATS3c,0.9479160822946769
GATS3d,1.4042677352214592
GATS3i,1.1991081755151167
GATS3m,0.9927841774730165
GATS3p,1.1590667085582465
GATS3s,0.9949471658654183
GATS3v,1.0992106694064971
GATS4Z,1.0645451021183656
GATS4c,1.148218398117805
GATS4d,1.544011079261812
GATS4i,1.2393494389491884
GATS4m,1.0636504606327188
GATS4p,1.1323827319088082
GATS4s,1.1851578675924352
GATS4v,1.0853878003221815
GATS5Z,1.3231539396371987
GATS5c,1.4016115154117197
GATS5d,1.1490940842610784
GATS5i,1.2614026085407783
GATS5m,1.321923922316565
GATS5p,1.261406891443213
GATS5s,1.1884735670205275
GATS5v,1.2729189139636923
GATS6Z,1.0638666934880174
GATS6c,0.7847346798463379
GATS6d,0.8323417914164752
GATS6i,0.7677694575840325
GATS6m,1.0595161412963545
GATS6p,0.8440920098088613
GATS6s,1.142557716906617
GATS6v,0.9288684074097033
GATS7Z,0.8761454908228394
GATS7c,0.8822956009362265
GATS7d,0.764397369095413
GATS7i,0.9040324994459559
GATS7m,0.8787020608525075
GATS7p,0.939995779092658
GATS7s,0.7169116704493501
GATS7v,0.925403603188337
GATS8Z,0.9256313342475831
GATS8c,0.7413137664194931
GATS8d,0.689456450556647
GATS8i,0.7584161855764376
GATS8m,0.9234625144063432
GATS8p,0.8054912754453695
GATS8s,0.9873144097184181
GATS8v,0.8613078609101782
MATS1Z,0.00860573683933891
MATS1c,-0.6138515083867002
MATS1d,0.5178220600617457
MATS1i,-0.05263712857524589
MATS1m,0.009705412008044378
MATS1p,0.008166310162349309
MATS1s,-0.07935696391138897
MATS1v,0.02094161766437626
MATS2Z,0.21911897514800815
MATS2c,0.03029731372798931
MATS2d,0.06763962952568062
MATS2i,0.13014050310548214
MATS2m,0.21947661075617367
MATS2p,0.17414760622383396
MATS2s,0.12023450414983725
MATS2v,0.20704489596061992
MATS3Z,-0.06035408036237944
MATS3c,0.13153577324340737
MATS3d,-0.17244062323717635
MATS3i,-0.0921985052878864
MATS3m,-0.06156962381128382
MATS3p,-0.10341822329231089
MATS3s,-0.05391911449440357
MATS3v,-0.0963826891501353
MATS4Z,-0.08695702238889035
MATS4c,-0.02383614236988452
MATS4d,-0.3365325775387291
MATS4i,-0.19022439706762784
MATS4m,-0.0876377379272276
MATS4p,-0.14284935158467907
MATS4s,-0.09822738934489089
MATS4v,-0.12107157887913787
MATS5Z,-0.34410364473581506
MATS5c,-0.1383068388102862
MATS5d,-0.17522686874356816
MATS5i,-0.20372598260043984
MATS5m,-0.3449362835072299
MATS5p,-0.2935390674847751
MATS5s,-0.1354185180045398
MATS5v,-0.32500285408031837
MATS6Z,-0.03965492792861129
MATS6c,0.1433087121285738
MATS6d,0.05503749411992584
MATS6i,0.13208362863707393
MATS6m,-0.038253629216793664
MATS6p,0.08419045379893388
MATS6s,-0.017911137770948007
MATS6v,0.02461297124385676
MATS7Z,0.09028941394439746
MATS7c,-0.13601260915996952
MATS7d,0.09773639702741949
MATS7i,0.013412751745883552
MATS7m,0.09063631872684359
MATS7p,0.03636123208721656
MATS7s,0.019196766972615728
MATS7v,0.07678154291548075
MATS8Z,0.07660300364585071
MATS8c,-0.0048737684381392156
MATS8d,0.15228739825989335
MATS8i,0.12375480821518461
MATS8m,0.07824272608991382
MATS8p,0.15731970393380573
MATS8s,0.0736784186551557
MATS8v,0.12355515079840906
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.546449268840316
SpAD_D,257.01228555199964
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.9185587012327637
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,554
TMWC10,126.1745750784848
TSRW10,73.86638414414996
VE1_Dt,4.933458382726235
VE2_Dt,0.19733833530904937
VE3_Dt,2.512330971504776
VR1_Dt,140.02182528949643
VR2_Dt,5.600873011579857
VR3_Dt,5.8580890372580825
Xc-3dv,0.9043178783614373
Xc-4dv,0.0
Xc-5dv,0.1642872948441964
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.3081781513460304
Xch-7d,0.5614821144535669
Xp-0dv,14.972923375212773
Xp-1dv,8.123676496976397
Xp-2dv,6.114136412090337
Xp-3dv,4.188476454161272
Xp-4dv,3.048884657142524
Xp-5dv,1.8368924548210663
Xp-6dv,0.911232794948508
Xp-7dv,0.4682547946465963
Xpc-4d,4.766235182995698
Xpc-5d,7.397888499677093
Xpc-6d,11.040481696610073
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,49
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.174306801648666
AATS0dv,7.291666666666667
AATS0pe,6.210272916666668
AATS0se,7.676136083333333
AATS1dv,6.918367346938775
AATS1pe,6.441520408163264
AATS1se,7.71640718367347
AATS2dv,5.607142857142857
AATS2pe,6.2361571428571425
AATS2se,7.621333380952381
AATS3dv,4.643564356435643
AATS3pe,6.341596039603959
AATS3se,7.729808792079208
AATS4dv,3.6311475409836067
AATS4pe,6.3043860655737705
AATS4se,7.7536027540983605
AATS5dv,2.6904761904761907
AATS5pe,6.298380952380953
AATS5se,7.7624312063492065
AATS6dv,2.3450704225352115
AATS6pe,6.007795070422536
AATS6se,7.590295690140846
AATS7dv,2.4
AATS7pe,5.8518739130434785
AATS7se,7.406558782608696
AATS8dv,2.6666666666666665
AATS8pe,5.916597142857143
AATS8se,7.4964717714285705
AATSC0Z,7.414930555555557
AATSC0c,0.019043039413914043
AATSC0d,0.6627604166666666
AATSC0i,1.4690975965225572
AATSC0m,35.26074882248263
AATSC0p,0.22408056157993697
AATSC0s,2.122287326388889
AATSC0v,49.6768788358067
AATSC1Z,0.06381094104308419
AATSC1c,-0.011689598468498517
AATSC1d,0.3431919642857143
AATSC1i,-0.07732907907774256
AATSC1m,0.34222009503435963
AATSC1p,0.0018299113672151793
AATSC1s,-0.16841827876984125
AATSC1v,1.040314203339009
AATSC2Z,1.6247519841269844
AATSC2c,0.0005769529394578194
AATSC2d,0.04482886904761905
AATSC2i,0.19118910032250022
AATSC2m,7.73890964428323
AATSC2p,0.03902309340043844
AATSC2s,0.25517216435185186
AATSC2v,10.285344210207919
AATSC3Z,-0.44752131463146294
AATSC3c,0.002504840914213867
AATSC3d,-0.11428681930693069
AATSC3i,-0.1354486025214062
AATSC3m,-2.170991040304425
AATSC3p,-0.023174013552940347
AATSC3s,-0.11443185334158414
AATSC3v,-4.787991170780493
AATSC4Z,-0.6447802823315117
AATSC4c,-0.0004539125986253774
AATSC4d,-0.22304047131147542
AATSC4i,-0.27945820453200465
AATSC4m,-3.0901722644225322
AATSC4p,-0.03200976292442475
AATSC4s,-0.20846674351092892
AATSC4v,-6.014458154438746
AATSC5Z,-2.5515046296296293
AATSC5c,-0.002633782582678136
AATSC5d,-0.11613343253968254
AATSC5i,-0.29929335138750246
AATSC5m,-12.162711652509094
AATSC5p,-0.06577639908763942
AATSC5s,-0.28739700451940037
AATSC5v,-16.145127403439343
AATSC6Z,-0.2940385367762133
AATSC6c,0.0027290334534216918
