DLiP-ID,T0003Z
DLiP-Mol-ID,15425
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H24BrNO4S/c22-18-13-11-17(12-14-18)7-6-16-27-21(24)20-10-4-5-15-23(20)28(25,26)19-8-2-1-3-9-19/h1-3,8-9,11-14,20H,4-7,10,15-16H2"
Standard Inchi Key(RDKit),AHCURCFXSKPFMM-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(OCCCc1ccc(Br)cc1)C1CCCCN1S(=O)(=O)c1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),466.397
MW Monoisotopic(RDKit),465.060941348
MolLogP(RDKit),4.1683
XLogP(SDF),
XLogP(CDK),4.804
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),63.68
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.454122371882847
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,2216150.2486023135
qed,0.45412237188284665
Chi0,19.98491689530906
Chi1,13.481200378874174
TPSA,63.68
Chi0n,15.589669681030596
Chi0v,17.992162801073025
Chi1n,9.462891604948439
Chi1v,11.695953203306432
Chi2n,6.837905122484104
Chi2v,9.644135252148194
Chi3n,4.8429263096136905
Chi3v,7.293990483494653
Chi4n,3.3524442777749295
Chi4v,5.284593478664322
MolMR,111.39480000000003
MolWt,466.3970000000003
fr_SH,0
Kappa1,21.019574473398343
Kappa2,9.672705553289438
Kappa3,5.214133489322515
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,884.3814187786677
MolLogP,4.168300000000003
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.5838406154459068
SMR_VSA1,17.949197122200808
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,0.0
SMR_VSA5,43.04143241929579
SMR_VSA6,13.151638370425493
SMR_VSA7,64.6334746236839
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
